	observed_species
MR2.414851	2083
SP3.414845	1941
MR1.414836	2100
DC2.414841	2018
DC3.414838	1859
MF2.2.414850	1841
MF1.414846	1981
CH2.414853	1811
CH1.414839	1713
MR3.414843	2074
DIRT14.414840	1894
DC1.414835	2033
DIRT12.414842	1987
HR3.414837	2112
HR1.414854	1976
HR2.414844	1997
SP1.414852	2140
SP2.414855	1884
MF2.1.414849	1988
DIRT08.414848	1912
CH3.414847	1825
