	observed_species
L2S232.273319	1300
L2S280.274825	557
L2S231.274183	1011
L2S376.273627	618
L2S205.273328	933
L2S361.273372	1454
L2S127.273578	891
L2S313.274461	562
L2S329.273288	659
L2S257.273450	437
L2S341.273465	1115
L2S310.273814	344
L2S365.274608	1370
L2S241.274532	474
L2S367.275059	690
L2S311.274660	675
L2S372.275084	1196
L2S116.274289	879
L2S370.273996	1282
L2S261.273625	980
L2S296.273441	659
L2S328.273471	591
L2S121.274618	901
L2S212.274232	1232
L2S123.273268	1332
L2S255.274361	1067
L2S283.274083	604
L2S157.274738	1229
L2S150.273249	1268
L2S171.274467	1252
L2S362.273633	1597
L2S265.273653	729
L2S292.274340	858
L2S198.273998	1088
L2S180.273868	1302
L2S263.274998	723
L2S373.274175	1043
L2S254.273957	1151
L2S381.273428	901
L2S258.274781	294
L2S162.274593	870
L2S348.273779	555
L2S181.275050	751
L2S345.273609	899
L2S242.274275	441
L2S189.274133	1318
L2S279.273856	763
L2S136.274044	1070
L2S221.273916	990
L2S284.273757	805
L2S124.273871	1193
L2S134.275076	1245
L2S304.274990	504
L2S272.273569	708
L2S229.274131	1421
L2S335.273456	925
L2S297.273357	637
L2S146.274684	974
L2S344.274314	664
L2S360.274294	835
L2S338.274929	711
L2S114.274971	619
L2S252.274922	724
L2S135.274833	1018
L2S277.274780	452
L2S167.274135	1065
L2S234.274132	670
L2S308.274146	797
L2S143.273631	1307
L2S115.273884	1311
L2S287.274190	630
L2S323.273891	594
L2S165.273826	1766
L2S102.273640	1180
L2S110.274511	1063
L2S105.273526	1066
L2S118.274673	954
L2S185.274170	1315
L2S354.273307	527
L2S285.274068	752
L2S317.274723	621
L2S267.274489	674
L2S306.274298	690
L2S309.273691	764
L2S190.273784	1080
L2S142.274028	1017
L2S133.274795	710
L2S382.274508	489
L2S166.274382	1288
L2S236.274123	723
L2S346.274797	826
L2S148.274630	793
L2S300.273787	645
L2S145.274590	903
L2S357.274102	667
L2S201.273251	1380
L2S161.273767	888
L2S107.274394	1256
L2S239.274925	365
L2S377.274512	1009
L2S334.273744	864
L2S307.273507	565
L2S103.274678	1357
L2S230.274079	1264
L2S172.273405	1214
L2S215.274614	1239
L2S235.274188	589
L2S125.274921	1170
L2S366.275139	956
L2S238.273484	423
L2S271.274172	561
L2S129.273959	1159
L2S202.273648	1177
L2S350.274395	853
L2S151.274704	1106
L2S164.274096	897
L2S163.275092	1141
L2S281.274734	632
L2S196.273424	1174
L2S120.274680	953
L2S222.273793	1312
L2S224.275168	1536
L2S315.275112	786
L2S226.273622	1381
L2S187.273503	1237
L2S301.275033	475
L2S347.275157	990
L2S218.274421	1003
L2S156.274830	1361
L2S244.274518	392
L2S217.274124	1440
L2S173.273804	1309
L2S227.275054	1375
L2S155.273430	780
L2S274.274264	668
L2S132.274707	772
L2S176.274685	1564
L2S106.274109	719
L2S206.274681	1051
L2S243.274397	539
L2S199.273944	1174
L2S303.274444	532
L2S240.273433	332
L2S178.274740	1121
L2S214.275121	1310
L2S278.273562	751
L2S179.274237	886
L2S326.273858	611
L2S356.273913	325
L2S97.273709	1025
L2S363.274385	457
L2S186.274629	1180
L2S379.273801	516
L2S182.273544	1261
L2S299.274778	804
L2S253.274272	864
L2S220.274533	1550
L2S128.274420	774
L2S342.274987	474
L2S117.275169	1037
L2S203.273915	1175
L2S233.274840	421
L2S131.273525	800
L2S197.275032	1326
L2S210.273444	1645
L2S247.274365	521
L2S331.274731	410
L2S359.274772	1163
L2S276.273904	438
L2S154.273597	929
L2S137.273277	1260
L2S245.274823	463
L2S208.274717	1720
L2S144.273964	937
L2S269.274477	621
L2S325.273636	476
L2S273.274755	841
L2S193.274142	1072
L2S355.274178	1469
L2S139.273865	1025
L2S248.274500	514
L2S250.274151	571
L2S213.273541	875
L2S251.274093	855
L2S343.273349	313
L2S322.274671	451
L2S374.274430	680
L2S305.273862	713
L2S141.273404	909
L2S368.273859	929
L2S332.275144	307
L2S119.273810	829
L2S57.273720	244
L2S228.273850	1243
L2S380.274540	1150
L2S3.273423	425
L2S237.274453	543
L2S223.274381	1215
L2S104.274260	263
L2S54.273803	373
L2S39.273828	537
L2S74.275009	380
L3S241.273682	801
L3S302.273750	842
L3S233.273356	327
L3S65.273270	685
L3S382.273329	409
L3S98.273272	664
L3S39.274751	648
L3S18.274069	642
L3S48.274240	870
L3S86.273843	719
L3S151.273776	420
L3S321.273466	1421
L3S254.275029	870
L3S76.273267	1011
L3S339.274517	946
L3S218.274045	559
L3S6.273359	985
L3S264.274946	815
L3S281.274580	520
L3S200.273435	754
L3S70.273663	738
L3S159.274097	493
L3S17.274662	908
L3S66.274080	555
L3S1.273524	611
L3S316.273550	775
L3S121.273310	371
L3S99.273515	568
L3S243.273595	1024
L3S40.273374	472
L3S72.274855	192
L3S12.274558	1256
L3S75.274350	813
L3S328.273207	1007
L3S300.273751	559
L3S195.274992	520
L3S105.274624	399
L3S207.274676	273
L3S308.273771	1090
L3S88.274534	580
L3S100.274551	596
L3S224.273298	572
L3S203.274200	339
L3S322.274182	1421
L3S140.273555	510
L3S53.274325	744
L3S285.274320	1044
L3S60.273457	1400
L3S290.274166	1366
L3S287.273761	795
L3S50.274760	515
L3S299.273334	517
L3S257.273445	891
L3S206.273644	341
L3S196.274937	669
L3S34.273781	444
L3S97.274612	543
L3S379.274043	350
L3S84.274061	903
L3S276.273304	715
L3S209.273999	246
L3S240.274358	1042
L3S41.275001	426
L3S106.273821	392
L3S185.273706	492
L3S307.275118	772
L3S263.274471	1111
L3S29.273794	634
L3S324.273476	1349
L3S107.273949	507
L3S256.274419	1197
L3S176.274244	789
L3S28.273673	392
L3S10.273800	474
L3S122.274454	877
L3S369.274712	1040
L3S26.274478	763
L3S325.273412	1342
L3S101.274440	359
L3S158.274547	440
L3S74.273574	739
L3S33.274947	460
L3S205.274158	303
L3S43.274572	409
L3S286.274095	831
L3S113.273888	650
L3S231.273355	510
L3S63.273769	1214
L3S271.274414	843
L3S27.273556	621
L3S198.274139	762
L3S162.274021	515
L3S246.273437	1149
L3S227.273614	514
L3S45.273511	439
L3S127.274265	1081
L3S374.274233	824
L3S77.274010	1013
L3S335.274841	1144
L3S69.274596	851
L3S91.274006	1424
L3S87.273786	632
L3S357.275119	1165
L3S248.275152	1011
L3S225.273214	608
L3S219.274311	510
L3S9.274798	1094
L3S20.273965	701
L3S266.273363	851
L3S199.274970	737
L3S352.273402	1330
L3S204.274452	326
L3S282.273655	1133
L3S64.274657	1118
L3S336.275081	1040
L3S210.274557	586
L3S104.275116	572
L3S143.273485	480
L3S108.274542	757
L3S298.274359	948
L3S326.274165	973
L3S313.273897	691
L3S71.274456	472
L3S95.273785	717
L3S311.275000	1342
L3S293.275055	999
L3S22.273645	758
L3S171.273672	677
L3S138.273557	854
L3S249.274882	1070
L3S13.274353	1393
L3S223.274889	693
L3S186.273799	692
L3S213.274031	369
L3S217.273947	705
L3S245.274413	1079
L3S333.274099	1171
L3S194.273246	1058
L3S222.273213	509
L3S202.273630	838
L3S85.273577	925
L3S146.273982	449
L3S216.273425	689
L3S190.275105	236
L3S116.273403	678
L3S267.273984	1052
L3S174.275039	488
L3S215.274574	421
L3S30.275014	918
L3S117.273241	651
L3S268.274253	797
L3S5.273971	1194
L3S81.275006	954
L3S275.274900	1234
L3S373.274144	565
L3S226.273218	689
L3S343.273923	1102
L3S370.274487	1271
L3S364.274972	1303
L3S345.275161	1747
L3S292.273460	1204
L3S59.274758	528
L3S320.273326	1227
L3S193.273890	771
L3S46.274636	981
L3S294.274003	653
L3S175.273516	568
L3S270.273616	966
L3S252.274993	759
L3S56.275137	877
L3S277.274737	1112
L3S278.273760	1027
L3S208.274600	315
L3S258.274589	693
L3S323.273475	1093
L3S238.274469	804
L3S338.273995	1307
L3S51.274805	686
L3S280.273981	938
L3S253.273835	1315
L3S62.274808	966
L3S262.273446	1129
L3S73.274257	115
L3S247.275021	628
L3S234.274466	621
L3S317.275044	1114
L3S38.274968	504
L3S236.274861	1037
L3S269.273747	1046
L3S353.274398	777
L3S126.274724	813
L3S211.274300	792
L3S259.274958	1026
L3S381.273470	417
L3S191.275109	941
L3S44.274749	622
L3S360.273388	1261
L3S221.274779	441
L3S334.274682	1322
L3S102.274464	509
L3S351.274147	1035
L3S284.274446	1001
L3S349.273342	1233
L3S239.273231	1326
L3S52.274474	349
L3S14.273678	1035
L3S201.274718	606
L3S94.274418	527
L3S376.274011	450
L3S32.274479	631
L3S103.274212	581
L3S354.274774	901
L3S309.273407	1368
L3S187.273361	1023
L3S83.275072	962
L3S296.274568	1202
L3S166.274215	529
L3S137.274984	1018
L3S329.273677	618
L3S347.273603	1303
L3S145.274276	734
L3S173.274644	650
L3S295.274807	1149
L3S250.273486	959
L3S251.275013	1231
L3S24.273327	1086
L3S93.274969	1005
L3S306.274286	1368
L3S36.274919	463
L3S272.273223	1124
L3S179.273459	753
L3S155.274831	1401
L3S305.273611	1144
L3S362.275096	1397
L3S80.273494	534
L3S319.274074	627
L3S365.273520	1192
L3S25.273932	884
L3S197.273809	785
L3S161.274570	627
L3S375.273759	560
L3S297.275024	1329
L3S163.274157	638
L3S19.274337	855
L3S153.274227	694
L3S312.274058	776
L3S283.274703	669
L3S372.273269	819
L3S61.274866	1052
L3S304.275091	634
L3S212.274307	700
L3S355.274967	950
L3S327.273232	1108
L3S332.273713	1294
L3S135.273792	789
L3S21.274013	731
L3S110.273905	1379
L3S361.273656	1289
L3S31.274494	573
L3S244.275007	646
L3S235.274938	1090
L3S47.273901	502
L3S274.275030	1084
L3S8.274112	541
L3S358.274034	1377
L3S7.274047	423
L3S89.273551	1341
L3S341.273777	1030
L3S82.274800	577
L3S265.274161	834
L3S109.273665	646
L3S37.274411	733
L3S260.273239	992
L3S314.273254	1613
L3S318.273933	903
L3S119.273566	832
L3S90.273210	571
L3S291.273654	1309
L3S57.274956	956
L3S237.273438	723
L3S177.273753	487
L3S303.274230	1385
L3S23.273548	1173
L3S132.274081	638
L3S128.274530	1027
L3S118.274425	718
L3S356.273592	880
L3S380.273732	322
L3S115.273668	413
L3S337.273573	810
L3S58.274070	626
L3S120.274633	804
L3S55.273293	470
L3S289.274683	876
L3S124.274610	836
L3S331.274038	1330
L3S340.273643	1330
L3S178.273318	508
L3S4.273960	643
L3S49.274309	1161
L3S154.273991	834
L3S310.273940	1073
L3S230.273889	177
L3S367.274191	1161
L3S359.274266	713
L3S348.275040	1516
L3S363.273899	1119
L3S255.275160	1254
L3S123.274527	657
L3S170.275172	1045
L3S371.274594	483
L3S125.274039	509
L3S114.275079	644
L3S136.273338	1098
L3S35.273737	712
L3S214.273976	496
L3S111.275165	905
L3S261.274895	1523
L3S315.274251	1275
L3S147.273399	583
L3S350.273502	817
L3S68.273881	962
L3S92.274111	309
L3S279.273431	906
L3S368.273619	1187
L3S366.274441	1245
L3S129.273749	946
L3S342.274115	809
L3S11.273954	650
L3S301.274885	1090
L3S344.273768	1090
L3S15.274504	1071
L3S346.274824	1700
L3S79.274670	962
L3S3.273941	339
L3S188.274637	206
L3S330.274669	1209
L3S2.275101	511
L3S112.273498	572
L3S377.274720	420
L3S16.274675	531
L3S67.274901	414
L3S220.274691	355
L3S78.273256	624
L3S232.274153	65
L3S134.273989	714
L4S66.273817	911
L4S157.274913	1026
L4S231.273354	1261
L4S167.274554	602
L4S174.273514	557
L4S177.274729	603
L4S160.274108	664
L4S23.275107	1225
L4S73.274762	456
L4S189.275114	608
L4S11.274407	564
L4S17.273844	897
L4S33.274689	850
L4S136.274563	765
L4S257.274976	1016
L4S224.273365	1029
L4S41.273728	636
L4S171.273212	494
L4S106.273395	631
L4S51.273968	571
L4S16.274238	847
L4S163.274482	841
L4S242.275018	395
L4S12.275133	285
L4S69.274668	570
L4S1.273228	810
L4S78.273629	985
L4S67.274944	549
L4S56.273478	1185
L4S220.274525	1015
L4S238.273642	571
L4S159.274898	891
L4S282.273852	572
L4S120.274601	1486
L4S7.273295	564
L4S62.274646	842
L4S178.274459	512
L4S236.274820	633
L4S261.274930	713
L4S71.274481	743
L4S195.274073	1216
L4S191.273409	1043
L4S88.273311	814
L4S92.274560	735
L4S126.273575	632
L4S44.274578	580
L4S81.273408	903
L4S234.273397	381
L4S74.273368	391
L4S95.275048	1301
L4S98.273763	360
L4S42.273513	542
L4S93.273870	345
L4S114.273756	1005
L4S110.274943	1614
L4S20.274959	977
L4S50.274371	725
L4S229.273698	1260
L4S57.274432	641
L4S70.275142	778
L4S212.274802	91
L4S38.275158	505
L4S37.274769	490
L4S65.275071	591
L4S75.274965	968
L4S147.274736	1272
L4S109.273641	691
L4S148.274292	710
L4S90.274104	621
L4S80.274159	878
L4S86.274094	397
L4S31.274252	546
L4S108.274991	656
L4S103.273853	673
L4S233.273529	603
L4S179.274591	477
L4S186.273861	897
L4S190.274189	439
L4S4.273869	661
L4S150.273537	1337
L4S77.273849	579
L4S32.274443	500
L4S193.273943	670
L4S8.274786	704
L4S138.274376	445
L4S134.275056	717
L4S180.275094	444
L4S112.273401	803
L4S125.274323	1460
L4S68.275042	732
L4S259.274847	1005
L4S215.274341	781
L4S243.274813	470
L4S181.274912	511
L4S151.274948	1245
L4S72.274334	670
L4S113.274623	1195
L4S6.274137	1000
L4S63.274255	1024
L4S260.274084	807
L4S100.273740	840
L4S128.273697	972
L4S49.274247	599
L4S60.274173	577
L4S58.274981	916
L4S182.274989	689
L4S102.275028	1127
L4S29.274036	626
L4S214.273364	733
L4S25.274037	1049
L4S45.274753	790
L4S278.274739	710
L4S101.274773	717
L4S35.274301	635
L4S235.274693	668
L4S36.273864	431
L4S203.274402	1037
L4S84.274980	790
L4S52.273378	1015
L4S183.273842	475
L4S82.275123	565
L4S47.273816	893
L4S121.273488	1058
L4S21.273906	417
L4S139.273988	716
L4S89.274390	1191
L4S263.274538	824
L4S185.274210	798
L4S187.274677	1058
L4S258.273669	899
L4S122.274726	794
L4S202.273235	1076
L4S137.274447	517
L4S175.274654	549
L4S225.274377	592
L4S201.274355	1486
L4S184.274599	704
L4S143.274451	1220
L4S124.274897	701
L4S244.273659	426
L4S40.274573	638
L4S19.274791	409
L4S254.275097	502
L4S83.274391	534
L4S240.275147	459
L4S119.274207	1074
L4S274.273701	1058
L4S196.273506	1162
L4S188.274117	639
L4S54.274756	596
L4S222.274752	589
L4S132.273739	1039
L4S94.273505	408
L4S228.274625	596
L4S198.273770	811
L4S91.274790	484
L4S144.274046	666
L4S87.274154	884
L4S265.274767	787
L4S142.273680	595
L4S105.274484	797
L4S118.273855	612
L4S165.274427	526
L4S18.274426	463
L4S162.273791	1113
L4S133.273639	1024
L4S253.274274	754
L4S200.274383	1122
L4S158.274062	689
L4S27.273795	837
L4S39.274588	815
L4S275.273953	529
L4S169.274837	616
L4S149.274438	661
L4S14.273726	580
L4S209.274347	810
L4S204.274577	475
L4S5.273376	829
L4S116.274550	1654
L4S239.275052	369
L4S13.273883	340
L4S123.274541	826
L4S24.274064	613
L4S9.275080	1037
L4S223.273496	1052
L4S48.273908	910
L4S255.273681	800
L4S34.273419	619
L4S172.273773	506
L4S219.273703	719
L4S270.273519	766
L4S241.273621	438
L4S61.274575	470
L4S246.274195	566
L4S107.275064	532
L4S284.273517	417
L4S3.274049	474
L4S164.274024	890
L4S166.274315	440
L4S194.275019	677
L4S156.274308	743
L4S146.273317	526
L4S15.275110	803
L4S287.274631	535
L4S10.274622	1089
L4S104.274716	282
L4S176.275098	539
L4S64.273421	236
L4S218.275057	1102
L4S271.273427	1026
L4S2.275115	754
L4S145.273686	457
L4S269.275022	515
L4S115.273837	511
L4S285.274217	553
L4S248.274393	869
L4S170.273867	609
L4S283.274460	566
L4S117.273939	1186
L4S46.274317	518
L4S155.273702	757
L4S28.274864	1072
L4S161.275088	1360
L4S216.273617	1040
L4S168.274699	453
L4S85.273674	1040
L4S199.273553	731
L4S207.274801	860
L4S279.273227	473
L4S130.274090	734
L4S250.273987	507
L4S256.274495	632
L4S30.274615	1054
L4S53.273343	888
L4S206.273845	893
L4S227.273305	1216
L4S22.273742	589
L4S141.274652	604
L4S152.274701	1206
L4S43.274641	854
L4S245.273426	484
L4S247.273983	1272
L4S135.273226	991
L4S55.273741	542
L4S26.274218	403
L4S127.274754	906
L4S131.275135	449
L4S211.273225	72
L4S252.273716	491
L4S154.274326	697
L4S97.273347	461
L4S249.273807	693
L4S266.274150	797
L4S140.274194	509
L4S221.275124	483
L4S111.275082	348
L4S286.274055	394
L4S251.274384	462
L4S153.273928	921
L4S226.273510	397
L4S208.273997	642
L4S59.274899	796
L4S79.274410	368
L4S76.274075	460
L4S273.274149	1209
L4S262.273472	452
L4S129.275011	633
L4S173.273443	653
L4S230.274429	519
L4S217.274713	431
L4S210.274611	114
L5S25.274241	515
L5S49.274316	647
L5S8.273635	498
L5S56.273220	302
L5S15.275104	517
L5S54.273583	331
L5S26.273392	650
L5S22.274008	561
L5S42.274688	656
L5S5.274290	1673
L5S51.274396	831
L5S74.273257	556
L5S21.274556	667
L5S2.274239	534
L5S58.273931	318
L5S50.274792	756
L5S39.274794	441
L5S66.274354	903
L5S1.274015	469
L5S9.274983	320
L5S6.273344	555
L5S36.273567	609
L5S75.274979	954
L5S19.273381	915
L5S18.274415	712
L5S40.274491	329
L5S47.273876	716
L5S76.274543	456
L5S68.273324	433
L5S4.274319	673
L5S28.275043	598
L5S57.274776	282
L5S43.273561	772
L5S45.273650	565
L5S64.273276	511
L5S65.273339	697
L5S20.274997	660
L5S14.273824	690
L5S72.274995	571
L5S73.274439	476
L5S17.275120	765
L5S71.274715	456
L5S34.273447	402
L5S37.273534	1156
L5S69.275146	444
L5S23.273661	904
L5S60.274531	608
L5S53.273832	324
L5S55.274213	252
L5S27.274638	567
L5S10.274698	650
L5S41.273752	745
L5S48.274836	882
L5S67.273692	469
L5S38.274369	261
L5S13.274019	1038
L5S35.273321	417
L5S63.273587	521
L5S62.273259	618
L5S44.273594	378
L5S46.273584	972
L5S78.273646	65
L5S59.275070	577
L5S70.274584	406
L5S24.273729	763
L5S3.273474	476
L5S12.273358	958
L5S29.274822	475
L5S16.273599	877
L5S61.274167	363
L5S240.273383	215
L5S153.275023	209
L5S77.273532	293
L5S165.274606	240
L6S133.273898	251
L6S59.273694	269
L6S45.274617	258
L6S135.274645	252
L6S131.274435	219
L6S277.275113	237
L6S200.274789	258
L6S73.274181	302
L6S98.274592	282
L6S7.274056	246
L6S245.274216	217
L6S124.274996	248
L6S95.273333	312
L1S298.274209	458
L2S86.274853	351
L2S63.274401	401
L1S44.274905	504
L1S43.274004	378
L1S46.275163	447
L1S40.273512	398
L1S37.274627	421
L1S129.274829	399
L1S41.273743	404
L1S23.273699	419
L1S254.273387	447
L1S131.274927	338
L1S34.274509	384
L1S132.274000	383
L1S48.274804	423
L1S36.273590	311
L1S102.273491	420
L1S9.274892	314
L1S130.275078	350
L1S38.273790	377
L1S128.274455	472
L1S45.273912	429
L1S123.274118	432
L1S35.274335	426
L1S174.274640	439
L1S15.273775	288
L2S89.274561	362
L1S199.274339	442
L1S149.274022	493
L1S200.273384	440
L1S232.273216	465
L1S152.274042	396
L1S291.274814	458
L1S236.274787	480
L2S4.274408	422
L6S271.274880	248
L6S319.274488	209
L1S139.274985	424
L1S343.274134	473
L1S330.274950	395
L2S77.275174	490
L2S24.274902	369
L2S66.273772	427
L2S61.274821	392
L2S18.274071	411
L2S31.273258	486
L1S321.273286	539
L1S376.273829	466
L1S366.274312	450
L1S314.273495	497
L1S307.274201	361
L1S383.274632	464
L1S326.273313	531
L1S360.273952	329
L1S378.274245	515
L1S379.273907	424
L1S299.274893	462
L1S311.273978	476
L2S76.273540	497
L2S44.274128	384
L2S46.274196	419
L2S62.274700	414
L2S81.274524	473
L2S41.274536	398
L2S64.273911	421
L2S49.273493	464
L2S47.273331	411
L2S43.273410	471
L2S90.274515	371
L2S9.274120	454
L2S32.273780	356
L2S69.274304	432
L2S88.273522	357
L2S19.275049	463
L2S1.273670	432
L2S11.274220	441
L2S36.274819	378
L2S84.273312	452
L2S23.275132	392
L1S124.274955	374
L1S11.274949	306
L1S367.274179	457
L1S369.274936	554
L1S364.275003	422
L1S357.274041	383
L2S34.274160	436
L2S29.273464	446
L1S107.274626	376
L1S217.273917	254
L1S304.273937	403
L1S155.274457	391
L1S60.274493	444
L1S333.274171	458
L1S301.274634	457
L1S84.274271	418
L1S32.273346	316
L1S87.273667	342
L1S259.273813	458
L1S361.274485	393
L2S15.274449	466
L2S30.274665	303
L2S72.274803	328
L2S13.273885	429
L2S21.274770	397
L2S53.274744	414
L2S26.274870	435
L2S25.273926	490
L5S150.273924	305
L6S255.274962	246
L5S134.273543	261
L5S280.274891	219
L5S262.274832	226
L5S267.274403	221
L5S242.274185	235
L5S166.274059	218
L5S282.273570	237
L5S238.274364	234
L5S133.273414	209
L5S118.275130	223
L5S257.274057	249
L5S272.273948	215
L5S191.274750	246
L5S156.275159	216
L5S215.274977	290
L5S270.274817	189
L5S121.273442	272
L5S275.275141	230
L5S246.274941	229
L5S260.273300	255
L5S178.273977	224
L5S251.274910	229
L5S149.274288	207
L5S259.274424	234
L5S183.273581	218
L5S122.274722	254
L5S162.273467	221
L6S3.274613	211
L5S222.274206	217
L5S213.273391	214
L6S6.274839	211
L6S207.274313	249
L6S16.273914	195
L6S70.274306	239
L6S24.274579	263
L6S196.273219	249
L6S268.273715	250
L6S182.275154	239
L6S31.274336	194
L6S186.274465	263
L6S33.275108	212
L6S123.274816	208
L6S139.274710	238
L6S275.273962	238
L6S87.274373	257
L6S214.274085	269
L6S176.273600	242
L6S143.273966	261
L6S102.274505	284
L6S259.274389	244
L6S172.274496	220
L6S23.274229	236
L6S248.274436	260
L6S203.274690	269
L6S115.274148	248
L6S223.273360	267
L6S317.273332	207
L6S278.274387	235
L6S4.275020	208
L6S97.273664	304
L6S10.273559	239
L6S188.273480	238
L6S232.273925	222
L6S213.273439	259
L6S193.273265	241
L6S229.273733	250
L6S253.274978	220
L6S62.274672	251
L6S191.275075	246
L6S199.274345	222
L6S274.274277	197
L6S8.274695	292
L6S227.273840	205
L6S209.273736	243
L6S93.275077	264
L6S37.274263	204
L6S118.275090	280
L6S27.275073	225
L6S145.274619	247
L6S181.274748	237
L6S2.273217	228
L6S125.273252	241
L6S36.273350	217
L6S14.273416	242
L6S130.273903	286
L6S82.274714	244
L6S236.274050	232
L6S58.274877	271
L6S158.274025	233
L6S252.275036	209
L6S101.273266	217
L6S222.274933	230
L6S157.273628	244
L6S61.273593	245
L6S63.274846	242
L6S216.274472	263
L6S11.274258	226
L6S132.273296	253
L6S66.273601	228
L6S286.275045	292
L6S301.273255	228
L6S320.274785	226
L6S41.274886	253
L6S48.273448	245
L6S56.273489	241
L6S264.275010	238
L6S290.274380	262
L6S162.273390	252
L6S110.273652	245
L6S148.274107	248
L6S81.274087	266
L6S134.273538	242
L6S195.274605	222
L6S51.274687	218
L6S113.273546	264
L6S219.274648	245
L6S267.273244	226
L6S231.274268	270
L6S217.274225	222
L6S235.273558	271
L6S194.274026	213
L6S138.274202	203
L6S15.274686	199
L6S39.274988	280
L6S234.275085	219
L6S22.274357	232
L6S228.274539	244
L6S164.273607	252
L6S94.274145	274
L6S119.274806	251
L6S167.274782	272
L6S326.274564	213
L6S90.273221	275
L6S185.274065	297
L6S13.273783	211
L6S300.273379	212
L6S310.274667	250
L6S78.274661	300
L6S159.274857	256
L6S221.274106	287
L6S249.273700	220
L6S293.273746	246
L6S30.273685	246
L6S276.274896	241
L6S240.273413	217
L6S29.274259	224
L6S84.273260	203
L6S38.273880	198
L6S285.274793	276
L6S89.274529	275
L6S205.273896	280
L6S315.275155	220
L6S126.274375	260
L6S77.273398	267
L6S49.273796	229
L6S32.274863	263
L6S299.274187	247
L6S67.274349	269
L6S114.274035	219
L6S136.274048	253
L6S25.273778	242
L6S129.273418	286
L6S117.273808	212
L6S226.273830	248
L6S46.274928	217
L6S243.274842	258
L6S92.273367	235
L6S220.273281	237
L6S307.273972	254
L6S107.274679	244
L6S325.274851	205
L6S85.273934	250
L6S218.273500	282
L6S189.275002	201
L6S20.274952	238
L6S291.273634	248
L6S269.274211	234
L6S251.274082	292
L6S258.273406	308
L6S265.274888	279
L6S173.273554	224
L6S17.273929	215
L6S50.274635	212
L6S5.273369	220
L6S244.274697	251
L6S242.274576	296
L6S9.274973	211
L6S53.273341	266
L6S127.274101	230
L6S122.274256	236
L6S156.274940	245
L6S161.274725	218
L6S141.273879	235
L6S246.273798	227
L6S257.274248	266
L6S106.274388	269
L6S175.274874	278
L6S190.274001	239
L6S183.274176	226
L6S237.273754	241
L6S327.273238	192
L6S111.274582	282
L6S60.274051	240
L6S225.275025	219
L6S215.273292	275
L6S54.273242	268
L6S35.273945	218
L6S26.275125	248
L6S198.274076	227
L6S121.273838	245
L6S174.273222	263
L6S283.274651	263
L6S19.273386	233
L6S180.273892	261
L6S210.274078	250
L1S67.273723	367
L5S184.273875	229
L5S106.273887	269
L5S104.274492	233
L5S171.274293	214
L5S231.274138	258
L5S113.274040	237
L5S123.274431	262
L5S194.274777	249
L5S110.273660	262
L5S206.273462	244
L5S179.273956	243
L6S163.273624	306
L6S76.274544	290
L6S168.273289	239
L6S230.273449	241
L6S153.273602	300
L6S105.274914	312
L6S44.273955	255
L6S79.274810	213
L6S322.274909	242
L6S224.274372	264
L1S214.274105	551
L1S190.273282	495
L1S287.274018	532
L1S296.273278	474
L1S145.275016	456
L1S89.273535	373
L1S206.273247	423
L1S285.274434	485
L1S271.274887	471
L1S341.274763	392
L1S108.274826	378
L2S6.273637	476
L1S345.274745	452
L1S295.274567	416
L2S8.274367	386
L2S78.274519	432
L2S94.274742	355
L6S166.275126	263
L2S16.273836	575
L1S283.273819	377
L2S45.274136	387
