	chao1	observed_otus	faith_pd	shannon
755.SSFA.L2.D20.10.05.11.lane1.NoIndex.L001	1706.0307692307692	1056	103.08909245144785	8.448087701820173
1883.2011.242.Crump.Artic.LTREB.main.lane4.NoIndex	409.1333333333333	271	40.423795257569196	5.816700074876524
1773.Thraupis.gauco3.lgi	204.4736842105263	186	25.19945679746399	4.518679874611747
1288.TBE27Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	283.6071428571429	207	27.54361485369711	5.216108725179302
1453.45300SDZ4.D7.Pnem.stom	273.94117647058823	227	29.496220055473	5.894934095263696
1288.TBE24Sept07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	309.0	234	34.02024196949309	5.717141384583629
945.P7.H8.lane2.NoIndex.L002	534.4782608695652	298	41.96594550243803	5.485307063548998
1521.EB095.s.6.1.sequences	2130.004329004329	1275	95.38486169704795	9.093813037801176
1883.2001.09.Crump.Artic.LTREB.main.lane1.NoIndex	798.625	345	45.96993494372021	5.827653330597392
945.P3.C5.lane2.NoIndex.L002	761.0625	576	66.94733377655515	7.654247734705035
940.CR.30.Gill	102.35294117647058	75	11.650636699030102	1.6859521153088295
1883.2004.06.Crump.Artic.LTREB.main.lane1.NoIndex	249.80769230769232	184	25.533024469666184	5.194851896971586
1453.45300SDZ3.E7.Pnem.stom	322.53846153846155	245	31.415538330272998	6.230863122246201
1774.306.Skin.Puer	815.6267605633802	622	57.458829346940085	6.587565884750353
2382.SH004.C1.RH.1.605.gp.9.12.lane8.NoIndex.L008.sequences	4.5	4	2.10259117123	0.010583864150778435
1288.MAH15June05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	1342.008	784	98.34426517389109	7.526543597475374
945.P12.H3.lane3.NoIndex.L003	142.4	130	17.76914790609	3.8476907164303897
2192.H04a.Hand.2101.lane6.NoIndex.L006	345.5	233	27.800642340090096	4.722791086271166
1736.O34.1109	852.1376146788991	623	58.00297510167201	7.20747507465272
1632.E4C08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	20.0	19	3.3646376492301	2.407650443396231
894.GV1907.lane2.NoIndex.L002	527.2553191489362	365	32.390886314426	6.300954769679676
722.M11Plmr.6.s.7.1.sequence	589.1081081081081	381	40.8497181878012	5.5116425368413795
550.L2S126.s.2.sequence	498.50704225352115	373	39.29756985397319	5.750695114482696
1036.B.C.0.1.s.4.1.sequences	1015.7878787878788	638	74.58720318840955	7.49989105171706
1883.2011.322.Crump.Artic.LTREB.main.lane4.NoIndex	1150.3798449612405	701	78.45058176601921	7.135291414971777
1883.2003.141.Crump.Artic.LTREB.main.lane1.NoIndex	4339.735849056604	2157	207.93216102514518	9.884022337618196
1773.Columb.passer3	502.7377049180328	399	39.1466145870425	6.686004993643018
894.MR237.lane3.NoIndex.L003	451.06	346	34.66759374443298	6.4655608629145105
2192.H01a.Foot.134.lane2.NoIndex.L002	345.17857142857144	255	30.377001570627105	4.480128679599725
1774.139.Oral.Puer	106.64705882352942	89	11.236287873210001	3.1226664366443333
1736.B35.0211	612.28125	440	39.88467838375801	6.288142734774233
933.W.1.3.S.E.1	386.8	279	34.94573307653399	5.624775840914383
990.KA1U.C.23	1930.3470319634703	1145	95.973482233678	8.03729403059184
1748.6.15.12.I.16.V	71.0	70	10.930176826250001	4.473050659789809
2192.H04a.Nose.1935.lane6.NoIndex.L006	1832.6206896551726	1097	83.98596488809198	8.54434556489242
2192.H04a.Dog.Foot.2084.lane6.NoIndex.L006	528.3870967741935	434	43.985413073626006	6.79344797903168
1242.ME22Apr01EB1R2	300.66666666666663	162	23.059749358669198	4.934109353561307
1642.MS00032	3670.0093457943926	1895	160.04040835318702	10.136865221679395
638.RMK.ENR.26.1	45.0	38	7.908534858930102	3.1787656956734813
755.SSFB.L1.D40.14.06.11.lane1.NoIndex.L001	1995.0625	1171	109.820929520816	8.651051357863855
1799.70.N.SD.Pum10	120.0	117	17.002774894213996	5.959507664675013
2192.H01a.Kitchen.Light.Switch.267.lane2.NoIndex.L002	61.42857142857143	37	8.109461619040099	1.3435435847962605
1883.2005.185.Crump.Artic.LTREB.main.lane4.NoIndex	350.77272727272725	286	33.63056577769119	6.148837163227961
550.L6S13.s.6.sequence	74.0	63	12.039746152559998	3.776393150080464
1288.CBH29June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	198.58823529411765	135	21.6822234896401	4.976865439142378
755.EFB.20.09.11.lane1.NoIndex.L001	525.3030303030303	279	38.4208030277112	5.736585803196541
2229.W1.N23.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	338.0263157894737	223	25.92103359941351	4.8501960881999775
550.L5S202.s.5.sequence	60.625	55	9.917882140159998	3.8086122055657827
894.UY664.lane3.NoIndex.L003	187.04	140	18.4688182402	3.9308892095374883
1883.2006.163.Crump.Artic.LTREB.main.lane1.NoIndex	365.53846153846155	274	35.01447608418819	5.843397087986898
894.C1494.lane5.NoIndex.L005	355.0243902439024	276	28.364207667789596	5.4505969066450985
1748.5.15.12.FI.22.V	72.25	72	10.8446546236503	4.6543914394239465
945.P5.A1.lane2.NoIndex.L002	622.4583333333334	448	54.32212531659006	6.279862886017944
1711.KAM7.1	1715.7852112676055	1273	97.27388217271547	9.308578357881846
1632.E6B03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	19.5	19	4.3758676559985	2.779634587159938
1453.44923SDZ3.D7.Pnem.stom	46.0	37	7.868449481748501	3.089681447358398
1521.25.W.s.6.1.sequences	2352.1150234741785	1786	182.86104283377097	10.318512296215639
2229.W1.N22.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	176.75	138	16.854628832324003	5.403421548010711
933.W.1.1.H.E.3	127.9090909090909	91	14.568308606320997	3.6901744186409595
1642.MS00516	3432.66846361186	1894	164.707509125236	9.962343266508068
864.NFS2.2010.OTC.ET.b.lane2.NoIndex	1213.5641025641025	652	51.44378984748152	5.200000566444378
2192.H01a.Foot.14.lane1.NoIndex.L001	306.0285714285714	218	25.038611164040095	4.761240662930484
940.P.10.Fecal	259.3636363636364	166	21.144539506584	3.669880742832831
894.SV1425.lane5.NoIndex.L005	41.0	40	8.5259781250885	1.9116349897542244
1721.S9T	1676.2459016393443	1000	81.6371875246546	7.834945613094136
1521.Aphid4.s.7.1.sequences	6.0	6	2.37500166029	1.238220183551466
1632.E1D10.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	51.6	51	8.4906292299702	3.42372375623765
1717.32H.high.fertilizer	1274.813829787234	863	68.46132425369	7.16121935301017
1883.2006.003.Crump.Artic.LTREB.main.lane1.NoIndex	91.0	86	17.8999198415501	5.82066481641395
1632.E3H08.r.EMPbird.v4.NoIndex.L001	29.333333333333332	29	5.0267736892984995	3.0031260093135197
940.RD.04.Oral	399.2025316455696	334	40.24438609038711	4.10905700467633
1883.2007.45.Crump.Artic.LTREB.main.lane2.NoIndex	720.516129032258	235	39.42288673267209	1.7354076425271043
1621.C8783	767.7941176470588	549	50.12962036386199	7.622809934313098
945.P1.C12.lane2.NoIndex.L002	370.0	349	47.78550160409209	6.995219142716778
925.SK2x	61.0	55	13.569027463086	3.8737438738105934
1716.McG.PAPrS25	1560.1797385620916	1200	88.86591042354097	8.825424634757939
1883.2009.059.Crump.Artic.LTREB.main.lane3.NoIndex	481.3333333333333	180	26.030322109258105	3.7201903624720196
990.KA3F.E.04	2159.6	1234	106.33775876747798	9.006116283890588
1694.St2A9.Pmoss.Jstar.16s.NoIndex.sequences	133.0	76	11.8837842515875	0.6964955840012899
945.P12.C8.lane5.NoIndex.L005	316.3658536585366	223	33.2730862369096	3.913607818607662
1883.2007.548.Crump.Artic.LTREB.main.lane2.NoIndex	388.7837837837838	290	37.56749831657518	6.28114682426663
550.L1S199.s.1.sequence	142.1	107	11.641430293443001	3.8778453541614204
1030.TVF.2004.Loc1.D0.Rep1	856.358695652174	580	56.74624244101506	7.343915735606356
2192.H06b.Bathroom.Door.Knob.3150.lane5.NoIndex.L005	307.38709677419354	213	27.446253183690207	4.217930669042784
755.LSSF.GAMMA.D1.23.06.11.lane1.NoIndex.L001	369.61764705882354	279	34.77223964397009	6.11047847345788
1035.UQ11108.1.6	322.4468085106383	292	30.23063918122	5.963955709219225
894.MR950.lane3.NoIndex.L003	188.85714285714286	161	15.5385219195535	5.025608419135205
2229.W2.N3.6.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	198.66666666666669	125	16.83436874901	2.6144946427442606
2382.SH005.C3.RH.2.656.bulk.9.12.lane7.NoIndex.L007.sequences	2806.0036363636364	1573	133.59102751099655	9.634755320804059
1627.LC	424.1090909090909	321	40.01424561678209	6.075327770172063
945.P9.H11.lane3.NoIndex.L003	176.33333333333334	147	14.121666500660004	4.851569711641006
990.KA3U.E.15	1518.8770053475937	937	84.32067009282096	7.311842182373559
1642.MS00608	3144.4322766570604	1804	156.06811029409414	9.986496614723384
1799.49.SD18	160.25	159	20.938596746850102	6.193088381155926
963.Iguana.A2.2.060311.STY.vial.840	409.0	339	43.44450398538419	6.451380079617042
678.T.RFLP.Sample.740	2337.3386243386244	1148	119.30964322623598	7.91660741027403
550.L1S341.s.1.sequence	193.33333333333331	125	13.802427019562998	3.908050394177256
1883.2007.094.Crump.Artic.LTREB.main.lane1.NoIndex	2234.171428571429	1208	132.85656955970364	8.730511972545758
1774.17Fecal22.10.09	130.11111111111111	109	18.1408436505031	4.837662761984433
1736.O34.0211	578.5714285714286	435	40.053050845118	6.685019049896829
2229.W1.N3.5.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	287.1304347826087	191	26.626479401428	5.0670412132113185
722.TRRsed1.5.s.6.1.sequence	713.9176470588235	674	76.32356134207414	8.002836043462228
1632.E5G06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	40.5	38	6.638314287588599	2.646239100160894
1883.2006.231.Crump.Artic.LTREB.main.lane1.NoIndex	1493.318181818182	618	76.27565894288318	6.181305386115983
2382.GM.181.R1.root.10.12.lane7.NoIndex.L007.sequences	1149.0142857142857	583	52.90583244781698	6.832379112961585
2192.H06b.Nose.3297.lane6.NoIndex.L006	317.0	179	24.4737455140631	4.070004696250349
2192.H02a.Hand.751.lane2.NoIndex.L002	431.51724137931035	364	37.04642801675471	6.602525482822773
1642.MS00215	3597.102857142857	1920	170.72586000742598	10.173984007134337
1521.226.1.s.7.1.sequences	747.5685279187817	683	86.34423181341009	7.586230215574882
550.L2S168.s.2.sequence	849.5238095238095	620	53.916437365356266	7.09292988599749
1235.sp1016	176.5	104	16.581272346060008	4.818986623757158
1883.2011.414.Crump.Artic.LTREB.main.lane4.NoIndex	396.02777777777777	272	37.82801927174119	6.1363766519344765
1288.MAE23Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	208.5	126	17.598846818500007	3.968156120033548
940.RD.01.Ventral	354.1090909090909	251	33.484454101940095	3.6386946424930735
755.LSSF.ALPHA.D1.30.06.11.lane1.NoIndex.L001	544.0	358	38.281350080928206	5.499501428838731
925.ID2x	217.2325581395349	200	32.75378054295	5.288567431122441
894.OR366.lane3.NoIndex.L003	542.5373134328358	425	38.028768266004406	6.826852331851516
1883.2009.299.Crump.Artic.LTREB.main.lane3.NoIndex	212.1	203	33.21416218089119	6.690545198119062
2338.BLANK.B.22	19.0	19	5.3117682642899995	2.2336981315559306
1288.CBH18July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	490.5	193	28.664488471088106	5.689263273382536
1721.S5M	1898.7368421052631	1072	90.90669865215449	8.166888637829965
1288.MAH01Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	825.2697368421052	658	80.54417607948568	7.550603700995079
933.N.2.3.S.E.4	405.02272727272725	297	36.197032104239504	5.972682987478463
1621.S8876	786.7173913043478	579	51.424714955476986	7.0038843079266275
755.SSFA.L1.D5.19.04.11.lane1.NoIndex.L001	1474.21875	840	81.15988938669302	6.81618755883207
894.UY169.lane3.NoIndex.L003	770.060606060606	565	45.66080519478899	7.15917163291731
1774.263.Skin.Puer	80.08333333333333	53	9.810442806280001	0.3378247957154366
2229.W2.T12.PH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	172.57142857142856	125	17.988439253489997	4.358963064304916
1235.sp1308	111.875	83	13.533219715040001	4.683507693299937
2192.H03a.Bedroom.Floor.1468.lane5.NoIndex.L005	264.44444444444446	185	22.50598719349999	4.465953415081516
1288.NSB17jun08E.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	244.32258064516128	191	28.0631306590472	5.628945174921408
550.L4S22.s.4.sequence	382.84000000000003	250	26.1776731091801	5.435705639775828
990.KA1U.B.25	1681.516304347826	1041	84.46687859884504	8.126491466862978
894.YY1641.lane5.NoIndex.L005	300.7741935483871	191	21.345332456399603	4.960820999306338
1288.TBE21Aug08.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	170.5	160	22.67976269130101	4.743518932760662
1883.2007.066.Crump.Artic.LTREB.main.lane1.NoIndex	736.25	416	55.89975044595122	6.9081746169929374
807.B.F.11.b	2022.9191489361701	1209	117.74194868572513	8.662075393749602
1696.VH0016A	255.11764705882354	226	28.871599329772106	5.91127404902037
804.Julie.1	165.75	117	17.986686419509997	3.3978520464705255
2338.0702.1.I	50.666666666666664	49	8.55480910375	1.7548929148175811
550.L6S130.s.6.sequence	85.0	72	12.431868072539997	4.399055545753675
940.CR.25.Gill	107.4	84	12.756358285910103	1.5245571823105455
1235.sp1561	96.0	81	12.49404818304	4.360893585991537
1736.O9.1109	938.1181102362204	695	58.01454956595799	7.457701934805826
1883.2011.197.Crump.Artic.LTREB.main.lane3.NoIndex	373.34375	267	37.39709370822018	6.332435765622263
1521.74.W.s.6.1.sequences	3857.320185614849	2075	202.62237607326185	9.939137932401673
550.L1S91.s.1.sequence	120.0	87	11.30365087985	3.2957329915483813
1883.2008.378.Crump.Artic.LTREB.main.lane2.NoIndex	3545.9059561128524	1716	179.2621577128186	9.127868208514505
1642.MS00299	3450.2243243243242	1939	172.31583871182406	10.228824007871665
1288.CB05July05.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	210.04347826086956	167	25.303814257657102	5.254590188412291
933.N.3.1.S.E.5	346.48837209302326	273	33.738201762109505	5.814030018894104
1453.45300SDZ4.E6.Pnem.feces	362.9583333333333	302	36.252089452703	6.100619868303
894.UY714.lane3.NoIndex.L003	124.36363636363636	112	11.7970584709301	4.979384735953901
1242.ME04May06EB2R1	253.11627906976744	216	27.449699069541214	4.874888088254066
990.KA2F.E.16	2671.2471910112363	1504	118.59961810951347	9.463554510512262
2080.S16D4611	499.3134328358209	378	45.664699501681994	6.222327428561136
550.L1S333.s.1.sequence	143.07692307692307	124	13.375374219833002	4.281819572287177
1521.EB071.s.6.1.sequences	2022.098901098901	1335	98.67907145675598	8.882338645897535
1883.2008.549.Crump.Artic.LTREB.main.lane3.NoIndex	409.11764705882354	314	43.06309915383609	6.193594187501019
1883.2010.309A.Crump.Artic.LTREB.main.lane3.NoIndex	900.0277777777778	621	57.54028125642398	7.530113868104479
755.SSFB.L1.D3.26.07.11.lane1.NoIndex.L001	1215.8198198198197	675	62.722250063159	6.665481382073893
2192.H03a.Bathroom.Door.Knob.1398.lane5.NoIndex.L005	748.7540983606557	361	36.195616108837996	3.6258592819156164
2229.S1.N23.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	316.4516129032258	204	28.362090199387996	5.0620547928942745
1774.40.Oral.Puer	88.8	81	11.63431317476	3.735243099640609
1883.2011.005.Crump.Artic.LTREB.main.lane3.NoIndex	495.9024390243902	347	46.09892265062011	6.7710788670454
990.KA2U.E.07	2139.439461883408	1265	104.43262808474195	8.627744570595272
933.N.2.3.H.P.1	245.19354838709677	190	25.259127832311002	5.023165701321582
1288.CBE21June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	197.5625	130	22.283112467123107	4.70749773034781
1715.McG.NH2	1371.0040983606557	1000	76.45915752169897	7.467463012896475
945.P4.G6.lane2.NoIndex.L002	1106.142857142857	650	80.38568628927013	7.356273244265584
755.SSFA.L3.D1.07.06.11.lane1.NoIndex.L001	2227.3875	1313	124.36185497333024	9.013161886619406
1288.WSBH11July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	247.3125	174	25.077951483998202	4.680232312573315
1235.sp0740	222.14285714285714	159	24.22550304312	4.830912556915037
1034.CHI10	245.8125	230	32.0594076858962	6.379608060591931
1632.E3G03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	41.2	34	6.081313743499999	0.6252224353826624
2382.RU006.C181.RH.4.794.leav.9.12.lane8.NoIndex.L008.sequences	8.0	5	2.1440201719100003	0.43926439975319154
1235.sp1384	140.31578947368422	127	19.02966242720001	4.621172789327987
722.F11Tong.1.s.1.1.sequence	84.0909090909091	65	11.9968414442301	3.485126175021294
1642.MS00187	3087.2359550561796	1813	153.09768580835703	10.083617950837866
755.MP.Mock.mix.1.lane3.NoIndex.L003	94.5	62	9.375247596798502	3.02125274270381
958.N.14	126.5	109	16.283293843749	4.526442587484372
1621.M8827	753.0388349514564	586	49.945962486506986	7.523997273911284
1674.McG.F110715Ly6H5	1441.8913857677903	1137	90.73075902745695	9.125855853455738
894.MR504.lane3.NoIndex.L003	901.875	702	59.2680765507901	7.87239622009731
807.S.S.12.a	2331.64	1339	120.33181283352108	9.026458613730743
550.L6S142.s.6.sequence	73.0	66	11.659842141829996	4.3693785739780555
2229.W2.T22.ES5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	497.41999999999996	357	37.676651558108986	6.302007550464094
2229.S1.T12.EH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	62.666666666666664	54	9.11234037031	3.7441120425773677
2192.H03a.Kitchen.Floor.1322.lane5.NoIndex.L005	1707.2554744525546	847	69.7952586965281	6.974485616223007
1632.E4A10.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	39.0	29	4.3880872815385	2.7325038888649247
1883.2011.165.Crump.Artic.LTREB.main.lane3.NoIndex	484.2340425531915	359	43.4501222091812	6.577885454744808
550.L6S281.s.6.sequence	81.6	75	11.780355232979995	3.7630096730669185
550.L4S50.s.4.sequence	485.6779661016949	316	34.363473641220104	5.021444180432765
2382.SH005.C3.RH.2.658.root.9.12.lane7.NoIndex.L007.sequences	944.8414634146341	553	58.17901992359059	7.012555386232548
1674.McG.P110714Hi3	1580.100358422939	1205	104.02941449831003	9.213235152708108
2382.RU006.C181.RH.5.598.root.4.12.lane7.NoIndex.L007.sequences	1102.2616822429907	643	57.98061053033109	6.685292307452113
2192.H06b.Kitchen.Floor.3194.lane2.NoIndex.L002	461.21333333333337	337	42.422608632122284	4.572974143786026
1288.NSB06apr08H.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	634.6666666666666	388	51.040273698770115	5.592131873422624
2338.0628.7.I	90.25	89	12.928423443587	4.70875047382109
1694.St3E8.r.EMPbird.v4.NoIndex.L001	44.666666666666664	33	7.8859219543984995	0.9034334767449189
933.Phylospora.comosa.2.5	275.75	267	32.29636752333831	7.444409644730797
1694.St3F1.Pmoss.Jstar.16s.NoIndex.sequences	413.76190476190476	353	37.04313271694759	6.196514524602873
550.L5S270.s.5.sequence	46.125	46	9.751311015419999	3.307266560461517
1642.MS00061	3449.7530864197533	1830	153.54062830408498	9.981346146608875
1883.2011.353.Crump.Artic.LTREB.main.lane4.NoIndex	3569.081712062257	1539	171.16343943625685	8.13281039530265
1748.6.15.12.I.25.D	170.6818181818182	137	16.601834016150104	4.285382126211004
1883.2005.19.Crump.Artic.LTREB.main.lane4.NoIndex	427.32608695652175	324	41.98791636992918	6.520586888646497
2229.B.I.chem.HEsL5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	66.5	41	8.490846486279999	0.5846042350428844
1694.St2E8.Pmoss.Jstar.16s.NoIndex.sequences	562.6935483870968	331	35.8466990031416	2.8819052763578785
945.P7.F4.lane2.NoIndex.L002	242.32258064516128	171	25.038182299102196	3.6129694237670904
1453.45187SDZ5.C2.Tfran.stom	165.1875	138	20.247437136403	4.593023011144157
678.OA.mesocosm.363	2444.935960591133	1219	128.653679721229	8.360008375492745
2382.GM.181.R4.leav.10.12.lane8.NoIndex.L008.sequences	44.14285714285714	33	7.61250379264	1.3354863151648648
1883.2010.325A.Crump.Artic.LTREB.main.lane3.NoIndex	1058.6267605633802	730	74.10376818873225	7.537576677282375
894.MR209.lane3.NoIndex.L003	227.6341463414634	183	19.173870428141004	4.95873008808213
1288.TBH06Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	493.2542372881356	364	45.8993048304602	6.047278891517107
864.9.CON.addV.noW.lane2.NoIndex	1031.0326086956522	537	42.366925893398	4.960784573835048
2229.S1.N2.6.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	466.9130434782609	256	30.451331131785505	5.826021140708011
1035.UQ878	371.02777777777777	247	24.98180244005	5.232403489259255
550.L2S71.s.2.sequence	134.76923076923077	89	11.066942800293003	2.8329019114619145
1288.TBH05July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	309.62	248	34.3490119592071	5.271944163133041
1622.UPSub.77.78	2438.2242990654204	1321	158.46187513021502	9.21482443568897
2229.W1.T1.4.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	48.25	48	9.894474035710003	3.139895918879517
550.L1S228.s.1.sequence	168.66666666666666	129	16.304024816623	4.610372261008189
1774.441.Oral.Puer	177.71428571428572	161	18.567917586148997	5.222861628973058
1622.UPMain.31.32A	3169.546875	1713	180.39259390481934	9.718290505160775
