	PD_whole_tree	chao1	observed_otus	shannon
1030.tvf.2010.loc1.d10.rep2	0.0249400883089	2286.00645161	1385.0	7.85606136343
1030.tvf.2010.loc5.d10.rep3	0.0235854396421	1936.49056604	1258.0	7.47496134069
1030.tvf.2004.loc4.d0.rep4	0.0271322219687	2444.77522936	1556.0	7.42256131632
1030.tvf.2004.loc1.d0.rep2	0.0237012922469	1985.00534759	1383.0	7.7789779817
1030.tvf.2010.loc5.d0.rep5	0.033200351377	2936.60472973	1975.0	8.53536402452
1030.tvf.control.loc3.d0.rep5	0.0240384014866	2061.29319372	1319.0	6.46004296209
1030.tvf.2004.loc1.d0.rep4	0.028762947719	2383.45041322	1692.0	7.90499880881
1030.tvf.2010.loc5.d10.rep2	0.027284391082	2195.46428571	1491.0	7.95831151926
1030.tvf.2004.loc1.d10.rep3	0.0271599512876	2181.80275229	1529.0	8.02627283394
1030.tvf.2010.loc5.d10.rep5	0.0320881082247	2681.34210526	1816.0	8.15417164024
1030.tvf.2004.loc3.d0.rep2	0.04293962136	3925.99186992	2655.0	9.27345015441
1030.tvf.2010.loc5.d0.rep3	0.0328575232533	3092.92134831	2007.0	8.70308171107
1030.tvf.2004.loc2.d10.rep1	0.0296128029452	2411.8	1693.0	8.14335159362
1030.tvf.2004.loc3.d0.rep3	0.0306814542327	2697.04201681	1761.0	8.11076286562
1030.tvf.2004.loc3.d10.rep5	0.0329786019182	2882.64	1923.0	8.37128549571
1030.tvf.2010.loc4.d0.rep1	0.0317480491329	2965.21912351	1867.0	8.25476563671
1030.tvf.2010.loc2.d0.rep2	0.0183249634294	1449.83802817	956.0	6.77383870502
1030.tvf.2010.loc2.d0.rep1	0.0218487142185	1984.26356589	1173.0	7.39750229966
1030.tvf.2010.loc2.d0.rep3	0.0215106937865	1674.95092025	1178.0	7.17512169191
1030.tvf.control.loc2.d0.rep4	0.0247696031668	2196.32620321	1441.0	7.58348204582
1030.tvf.2010.loc5.d0.rep2	0.0188022190078	1534.16793893	996.0	7.10569727455
1030.tvf.2010.loc1.d0.rep1	0.0223211160139	1879.85207101	1236.0	7.23961546042
1030.tvf.control.loc5.d10.rep2	0.0205324100835	1597.83333333	1076.0	6.75579109088
1030.tvf.2010.loc2.d0.rep4	0.0206645329663	1836.06622517	1170.0	7.36854955271
1030.tvf.2010.loc2.d0.rep5	0.0211891528166	1720.70689655	1198.0	7.47310949378
1030.tvf.2010.loc4.d0.rep2	0.031510086124	2633.19503546	1778.0	7.80086728257
1030.tvf.control.loc4.d0.rep4	0.0297794518614	2736.35856574	1770.0	7.30508735453
1030.tvf.2010.loc2.d10.rep5	0.0194340936368	1645.5	1062.0	7.15245066178
1030.tvf.2010.loc4.d0.rep3	0.0304534859751	2807.312	1792.0	8.22417351615
1030.tvf.control.loc3.d0.rep2	0.0302380049521	2869.72834646	1845.0	7.81324849344
1030.tvf.control.loc2.d10.rep4	0.0239763021362	2165.65384615	1369.0	6.68899688576
1030.tvf.control.loc4.d10.rep1	0.0189365897346	1552.76335878	1026.0	6.35883683437
1030.tvf.2010.loc1.d0.rep2	0.0254158831432	2219.24861878	1433.0	7.61420059354
1030.tvf.2010.loc4.d0.rep5	0.0300862293887	2683.13023256	1693.0	8.0872542108
1030.tvf.control.loc5.d0.rep4	0.0304609031513	2791.77307692	1799.0	7.91879942358
1030.tvf.control.loc5.d0.rep1	0.0263811938788	2458.60301508	1516.0	7.2141945151
1030.tvf.2010.loc2.d10.rep4	0.0243411265128	1995.98275862	1327.0	7.61468435314
1030.tvf.control.loc5.d0.rep5	0.0336366033022	3012.24038462	1993.0	7.97700619069
1030.tvf.control.loc5.d0.rep2	0.0213005239154	1996.67283951	1208.0	6.5010372318
1030.tvf.2004.loc5.d10.rep1	0.0289564927626	2451.99604743	1608.0	7.31387776408
1030.tvf.2004.loc5.d0.rep3	0.040759705477	3603.0252809	2431.0	8.85734360503
1030.tvf.2010.loc1.d10.rep4	0.0350295504093	3041.60544218	2058.0	8.59826131067
1030.tvf.2010.loc1.d0.rep3	0.0254361456489	2172.26395939	1439.0	7.78852855389
1030.tvf.2010.loc3.d10.rep1	0.0326178300428	2752.49180328	1872.0	8.60281209361
1030.tvf.control.loc3.d0.rep1	0.0313036851144	2677.02222222	1842.0	7.78653513568
1030.tvf.2004.loc5.d0.rep2	0.0361684273224	2806.5984252	1940.0	8.54618379798
1030.tvf.2010.loc5.d0.rep1	0.0273512343052	2343.1	1567.0	7.77453033846
1030.tvf.2010.loc4.d0.rep4	0.0359453695758	3143.3960396	2107.0	8.69343805941
1030.tvf.2004.loc2.d10.rep3	0.0384181859176	3168.63091483	2183.0	8.80391816085
1030.tvf.2004.loc5.d0.rep4	0.0385004094994	3143.07142857	2095.0	8.14801261357
1030.tvf.2010.loc3.d10.rep4	0.0407529442174	3273.14285714	2376.0	9.13490750637
1030.tvf.control.loc1.d10.rep4	0.0200934635819	1683.94303797	1111.0	6.81495859535
1030.tvf.2010.loc5.d0.rep4	0.032164637741	2925.88505747	1898.0	8.40145723664
1030.tvf.control.loc3.d0.rep3	0.026855992429	2578.43171806	1632.0	7.21079348697
1030.tvf.2004.loc2.d0.rep1	0.0404384836017	3577.36795252	2414.0	9.02367852266
1030.tvf.2010.loc3.d0.rep5	0.0369126657888	3426.25961538	2181.0	8.58523829391
1030.tvf.2010.loc1.d0.rep4	0.0231601078425	1878.75935829	1264.0	6.64296190201
1030.tvf.2010.loc4.d10.rep1	0.0366846088939	3104.67785235	2106.0	8.66351948984
1030.tvf.2004.loc5.d0.rep1	0.0435517440346	3602.12987013	2563.0	9.17359458961
1030.tvf.control.loc4.d10.rep4	0.0210781327219	1706.5625	1154.0	6.79600394911
1030.tvf.2004.loc5.d0.rep5	0.0412367057797	3544.92615385	2363.0	8.80449198182
1030.tvf.2010.loc3.d0.rep2	0.0270271689427	2378.88625592	1547.0	7.9038277472
1030.tvf.2004.loc4.d10.rep1	0.0254663355415	2251.21827411	1507.0	7.6634483753
1030.tvf.control.loc1.d10.rep2	0.0203724408805	1746.00609756	1130.0	6.60363420523
1030.tvf.control.loc4.d10.rep3	0.02589702813	2058.91457286	1427.0	7.45125335482
1030.tvf.control.loc1.d10.rep1	0.0203548516783	1881.65217391	1113.0	5.56324247649
1030.tvf.control.loc4.d10.rep2	0.0202873170836	1747.00699301	1099.0	6.15112945119
1030.tvf.2010.loc2.d10.rep1	0.0226149489378	1890.2	1184.0	6.98599304124
1030.tvf.control.loc5.d10.rep3	0.02145320358	1804.92307692	1183.0	7.0758809579
1030.tvf.2010.loc1.d0.rep5	0.0325050939283	2783.53496503	1901.0	8.31834400525
1030.tvf.2010.loc4.d10.rep2	0.0272469364696	2234.10362694	1449.0	7.61115980684
1030.tvf.2004.loc1.d10.rep2	0.0272290990827	2158.88986784	1539.0	8.05356394479
1030.tvf.control.loc2.d10.rep2	0.0205367072238	1773.53846154	1174.0	6.74267852933
1030.tvf.control.loc2.d10.rep5	0.0256184124719	2063.66666667	1401.0	7.63654550236
1030.tvf.2004.loc2.d10.rep2	0.0340026756931	2802.70037453	1915.0	8.58659166362
1030.tvf.control.loc1.d10.rep5	0.0289000378407	2644.59911894	1672.0	7.69448797555
1030.tvf.control.loc3.d0.rep4	0.0285728808063	2654.35897436	1725.0	7.5898113346
1030.tvf.2004.loc2.d10.rep5	0.0351216056496	2977.12624585	2039.0	8.48851987931
1030.tvf.2010.loc3.d10.rep2	0.0338573777497	3048.28846154	1968.0	8.31650306403
1030.tvf.2010.loc2.d10.rep3	0.0257812535261	2068.23076923	1391.0	7.20174936257
1030.tvf.control.loc1.d0.rep2	0.0143408690744	1247.4368932	755.0	5.67832369354
1030.tvf.control.loc3.d10.rep1	0.0258087417513	2289.76884422	1446.0	6.83754121498
1030.tvf.2010.loc2.d10.rep2	0.0215207559021	1730.33962264	1161.0	6.94545317469
1030.tvf.control.loc3.d10.rep5	0.0182777338863	1497.54	1020.0	6.51318936356
1030.tvf.2004.loc3.d10.rep4	0.0277463265752	2365.47945205	1625.0	8.0478265173
1030.tvf.control.loc1.d10.rep3	0.0183553093237	1656.1958042	990.0	6.01758601856
1030.tvf.control.loc4.d10.rep5	0.0225000500713	1717.43537415	1180.0	7.09809132534
1030.tvf.2004.loc5.d10.rep2	0.0264038992308	2218.42857143	1318.0	6.80434496756
1030.tvf.control.loc3.d10.rep3	0.0245353097456	2033.54587156	1341.0	6.72335237024
1030.tvf.2004.loc5.d10.rep3	0.0303434515281	2324.41365462	1576.0	7.44012327818
1030.tvf.control.loc1.d0.rep3	0.0193465979035	1677.61904762	1056.0	6.08858892269
1030.tvf.control.loc5.d10.rep5	0.0164737645987	1534.83333333	851.0	5.4494269547
1030.tvf.control.loc3.d10.rep4	0.0153419786762	1297.08163265	773.0	5.67173293751
1030.tvf.control.loc5.d0.rep3	0.0172480085919	1429.95918367	958.0	5.81955704674
1030.tvf.2010.loc3.d0.rep3	0.0297820507094	2740.25461255	1753.0	7.76244703982
1030.tvf.2004.loc4.d10.rep4	0.0315006941069	2671.16996047	1822.0	8.3920138487
1030.tvf.2004.loc5.d10.rep5	0.0277077019493	2396.03333333	1434.0	7.14488287578
1030.tvf.control.loc1.d0.rep5	0.0100953192587	730.820895522	460.0	4.91534756933
1030.tvf.2004.loc2.d10.rep4	0.0311184826213	2643.50384615	1802.0	8.29649926651
1030.tvf.control.loc2.d0.rep1	0.0217703304081	1951.53658537	1224.0	6.83412868833
1030.tvf.control.loc2.d10.rep1	0.0207870759208	1652.25609756	1136.0	6.81533943956
1031.chdf1	0.0341935757972	3139.16236162	2058.0	8.65066413499
1031.hjra2	0.0419753565455	3843.11764706	2620.0	9.17498355882
1031.hjdf2	0.0411659908758	3791.625	2509.0	8.9490628303
1031.chdf2	0.034232271333	2977.67777778	2011.0	8.63099956757
1031.hjdf3	0.0396118797337	3359.6	2380.0	8.83851898417
1031.chra2	0.0305381098572	2588.42323651	1805.0	8.62445534898
1031.chdf3	0.02836929492	2399.77272727	1672.0	8.29189579392
1031.hjra.1	0.0425915281758	3931.21558442	2639.0	9.09468837794
1031.hjdf.1	0.0374218769165	3404.87605634	2298.0	8.46848389953
1031.hjra3	0.0390332868083	3364.20699708	2390.0	9.08615855834
1031.chra3	0.0308017103427	2599.0	1849.0	8.65890425335
1033.antarctic.soil.10a.2.1	0.0369365695182	2708.06849315	1739.0	8.12018890101
1033.antarctic.soil.5c.1.7	0.0287152111701	2187.95215311	1379.0	7.00574039162
1033.antarctic.soil.3b.7.2	0.0221774773623	1580.09090909	923.0	5.83964946065
1033.antarctic.soil.9a.2.0	0.00784925506963	802.047619048	277.0	5.49958058107
1033.antarctic.soil.4c.6.4	0.0219764619601	1514.90909091	904.0	6.0529258134
1034.zkg4	0.0453428857203	3566.0	2528.0	9.29935735675
1034.chf8	0.0374525525419	2642.88255034	1978.0	8.65591656229
1034.cha10	0.0426330175619	3671.125	2317.0	8.82692100069
1034.zka4	0.0431833067983	3329.05763689	2359.0	8.94473462806
1034.chg9	0.0472025015568	3427.38534279	2722.0	9.59665666061
1034.chi7	0.0405279896309	2929.01010101	2285.0	9.12645792585
1034.zkb1	0.042975189769	3302.01769912	2371.0	9.25020376854
1034.zka2	0.041896706823	2996.11504425	2262.0	8.95197921384
1034.chf10	0.039321992946	2604.42682927	2141.0	9.53919079901
1034.zkh1	0.0428529694546	3428.52564103	2578.0	9.46171338731
1034.chi2	0.0340121173471	2307.51711027	1748.0	8.10501099512
1034.zka3	0.0206213665609	1540.38297872	835.0	8.09387837693
1034.chi1	0.0259905122049	1479.79787234	1167.0	8.09473399341
1034.chi13	0.0384385476972	3011.21428571	2143.0	8.88251509782
1034.zkg1	0.0456339460669	3702.16666667	2658.0	9.42385411812
1034.chi4	0.0378774198816	2744.1629393	2026.0	8.58583375042
1034.chf7	0.0423185640372	3331.61846154	2404.0	9.31223198848
1034.zka1	0.0414511196087	3179.20178042	2280.0	9.0130116282
1034.chc4	0.0374375160963	3270.11764706	2167.0	8.80167726397
1034.zkh3	0.0209518953613	1293.01754386	843.0	8.12618413986
1034.cha11	0.0463036511309	3679.08136483	2555.0	8.94200178104
1034.chg10	0.0381561986325	3018.60638298	2183.0	9.1279241978
1034.chg4	0.0334200799035	2145.39285714	1587.0	8.1225148062
1034.chi3	0.0298370058868	1983.56470588	1384.0	7.87859620529
1034.cha12	0.0506410895486	4476.28216704	3044.0	9.59888275615
1034.chb6	0.0468527029894	3559.77363897	2574.0	9.47374230567
1034.chb5	0.0448884489496	3279.23076923	2407.0	9.19018405874
1034.chc5	0.0361907923068	2929.50961538	2086.0	8.81165563793
1034.chb4	0.0363213161712	2916.525	1847.0	8.7256003086
1034.chi11	0.0158348592525	975.456521739	633.0	7.16552098886
1034.chi12	0.0344246534542	2587.0528169	2008.0	8.8735474228
1034.zkd1	0.0459608052797	2862.0304878	2131.0	8.76873492707
1034.chg11	0.03457072077	2452.24911032	1942.0	8.9322522901
1034.chd9	0.046198778925	4146.21568627	2822.0	9.39659364505
1034.chb7	0.0269379359166	1386.20588235	1099.0	6.69242919156
1034.chf6	0.0476324992283	4057.54987835	2743.0	9.22388767759
1034.chd10	0.0461719997989	4058.55614973	2731.0	9.32196053692
1034.chb2	0.0378852873357	2422.17154812	1811.0	8.56112821176
1034.chc17	0.038394853013	3225.77955272	2116.0	7.9896874717
1034.chc13	0.0521172884311	4400.49006623	3054.0	9.43290172647
1034.chd2	0.0369408879315	2816.59139785	1894.0	8.14417370099
1034.chd8	0.0494540896276	4365.83035714	2987.0	9.53336875994
1034.zkb2	0.0306350436991	1800.46153846	1399.0	8.4264802004
1034.chc16	0.0471835508844	3964.05924171	2811.0	9.25285991332
1034.chc12	0.0428615885537	3444.70198675	2311.0	8.91715639257
1034.chg3	0.0242748931149	1522.57692308	952.0	6.46294785351
1034.chg1	0.0147917390768	917.097560976	550.0	7.26174530433
1034.chf1	0.0262130168542	1999.22147651	1172.0	6.64297788959
1034.chi9	0.0134323926287	886.4	453.0	6.68044813964
1034.chb9	0.0309098479497	1800.73394495	1418.0	7.73958996171
1034.chb8	0.0264137167073	1483.53333333	1107.0	6.42472841579
1034.chd3	0.0235317182971	1416.98863636	855.0	7.40153036673
1034.cha2	0.0318608348842	2472.22171946	1640.0	8.2339276289
1034.chi6	0.00970235074033	649.285714286	292.0	5.83324588818
1034.chf9	0.0128110587573	805.028571429	409.0	6.69897817433
1034.chc10	0.0183583726317	1113.46774194	670.0	7.33017855317
1034.zke3	0.0205886061842	1176.96875	740.0	6.82467215232
1034.chc9	0.0148250029138	866.219512195	482.0	5.41410128044
1034.chc8	0.0280409465992	1430.59550562	1092.0	7.63044055146
1034.cha3	0.0295916363382	2377.675	1564.0	8.16998839115
1034.chc3	0.0346245165704	2924.9057971	1974.0	8.61535683125
1034.chd4	0.0218318057514	1385.62068966	836.0	7.75170947442
1034.chf5	0.0370877388018	2701.16483516	1919.0	8.4135001823
1034.chd5	0.0316018116332	1914.20625	1457.0	8.3999783598
1034.chc11	0.0263886358735	1493.44736842	1074.0	7.85202471565
1034.chc6	0.0197193145526	1064.0	737.0	6.70842856573
1034.chf14	0.0125127549637	668.666666667	422.0	3.92914337765
1034.cha1	0.0290231799839	2266.08376963	1521.0	8.16466314621
1034.chd1	0.0142581491233	659.147540984	448.0	3.6670340867
1034.chb3	0.0106284553888	522.0	294.0	2.86974973316
1034.chb10	0.0100527697695	675.884615385	307.0	5.34451753486
1034.chd11	0.0236141829726	1314.23566879	945.0	6.64489541986
1034.zkh4	0.0131060226942	824.75	422.0	6.33481273
1034.chf2	0.0247930566183	1703.89855072	1051.0	6.7472954395
1034.zke4	0.00748067601349	371.896551724	208.0	4.89117880534
1034.chc7	0.0169529347446	898.216216216	563.0	6.25089913095
1034.chb1	0.0131931036046	567.166666667	370.0	3.00998099754
1034.zkh2	0.00927184606307	646.517241379	311.0	6.25470868312
1034.chi10	0.0136795065609	818.636363636	438.0	6.40699010446
1034.zkd3	0.0218605207179	1368.85714286	820.0	6.00565737726
1034.zke5	0.0186115564519	1005.95744681	667.0	6.92480785435
1034.chf12	0.014883414949	827.018518519	522.0	7.37954536168
1034.zke2	0.0232564566776	1062.95454545	780.0	6.33626371662
1034.chc1	0.0129356155531	654.0	408.0	5.46060822047
1034.zkd2	0.0109626395949	583.333333333	325.0	5.38549161515
1034.chc2	0.0100907739337	785.4	277.0	5.79358729719
1034.chf11	0.014230402077	733.234042553	476.0	6.64544375291
1034.chf13	0.0109304713159	622.129032258	326.0	5.05551889178
1035.uq013	0.0141554609426	951.529411765	625.0	6.91468116097
1035.uq517	0.0157854811393	1060.0	686.0	6.71024269098
1035.uq842	0.0196805941983	1413.59836066	944.0	6.42474492399
1035.uq362	0.0196177396575	1289.35849057	852.0	6.91122789774
1035.uq351	0.0335581804914	2171.61413043	1324.0	7.45875236097
1035.uq415	0.0355558082785	2432.1875	1574.0	7.73573539431
1035.uq852	0.0289339717763	1870.53191489	1112.0	6.99962680437
1035.uq841	0.032720514678	2285.96744186	1537.0	8.05891592008
1035.uq298	0.0274969967084	2074.50943396	1216.0	6.97136640451
1035.uq302	0.0297295738333	2112.69375	1311.0	7.55086283607
1035.uq262	0.0360477918444	2762.10788382	1807.0	8.24411733046
1035.uq085	0.0337111650686	2446.18660287	1673.0	8.33175161067
1035.uq833	0.0332426668636	2379.48101266	1606.0	7.79889369748
1035.uq271	0.0289146807364	1869.2027027	1406.0	7.5123289876
1035.uq857	0.0158834502657	1044.5	619.0	6.14881487769
1035.uq215	0.020571332531	1469.25925926	894.0	6.54802251333
1035.uq301	0.0284564928317	2039.70652174	1359.0	7.38201676821
1035.uq892	0.0323321553035	2353.4380531	1582.0	7.97471630386
1035.uq858	0.0181113331548	948.794520548	708.0	6.01814153339
1035.uq171	0.0265695270443	1825.47337278	1233.0	7.24770327325
1035.uq818	0.0263362547257	1780.44827586	1205.0	7.34619508077
1035.uq234	0.0175645645953	1118.25925926	777.0	5.95237217328
1035.uq322	0.0231028410022	1766.57042254	1114.0	6.7991776594
1035.uq014	0.0276344023792	1830.00694444	1314.0	8.01423826992
1035.uq807	0.0182779643435	1193.1	820.0	6.11499732181
1035.uq855	0.0197449839387	1310.62790698	910.0	6.10263815481
1035.uq361	0.0315559861063	1870.9408284	1216.0	7.18475327706
1035.uq382	0.0313483477189	2081.57425743	1464.0	7.94158516049
1035.uq521	0.026740689376	1953.13253012	1162.0	6.19480484926
1035.uq040	0.0254399357834	1576.296875	1185.0	7.9192910271
1035.uq330	0.0187868882861	1296.3364486	840.0	5.93978187497
1035.uq817	0.0222739963812	1649.06040268	1100.0	6.71307043251
1035.uq599	0.0187132660759	1318.59615385	864.0	6.24200445809
1035.uq184	0.0219806952815	1635.20833333	1016.0	6.26472398599
1035.uq405	0.0233516780452	1817.29251701	1096.0	5.91247858551
1035.uq409	0.0326324020285	2146.4	1328.0	7.61567941206
1035.uq832	0.0163057187574	1117.67045455	738.0	5.80026000272
1035.uq246	0.0157562662579	1251.96153846	711.0	5.31846778144
1035.uq100	0.0191535456838	1278.15151515	849.0	6.73829655882
1035.uq867	0.0221346406879	1525.94029851	1022.0	6.4386807616
1035.uq168	0.0260409468757	2001.10322581	1247.0	7.50824120287
1035.uq872	0.0125038274065	780.294117647	530.0	4.73570115251
1035.uq523	0.0222497274657	1420.59477124	1035.0	6.67191617449
1035.uq829	0.0173978270418	1089.89423077	751.0	5.54153108491
1035.uq825	0.0221505741439	1555.67407407	1039.0	6.69932681235
1035.uq422	0.0185402565412	1156.91588785	815.0	6.32660879159
1035.uq461	0.0167364574373	1031.22522523	775.0	6.39758501494
1035.uq423	0.0219592060344	1335.91111111	997.0	6.84102431562
1035.uq11117.0.8	0.0115487631524	798.97826087	483.0	6.57511474854
1035.uq843	0.0280541003868	1840.6122449	1309.0	7.39132992582
1035.uq631	0.0177409848965	1095.63917526	817.0	6.80018669986
1035.uq269	0.0250747533118	1908.94852941	1176.0	7.19024887645
1035.uq001	0.0191298192291	1201.08163265	836.0	6.49157709821
1035.uq578	0.0365219947514	2274.58119658	1584.0	7.98113597739
1035.uq203	0.0157940328739	1103.40449438	728.0	5.77742838923
1035.uq279	0.0202051041383	1292.024	926.0	6.72180019072
1035.uq632	0.0264212402484	1772.73584906	974.0	6.36753883613
1035.uq288	0.0182904196685	1267.5	816.0	5.76875353193
1035.uq11007	0.01670229659	1187.03571429	780.0	6.32363902466
1035.uq11015	0.0143167703428	949.42	620.0	6.40745490455
1035.uq11111.2.9	0.0231070034137	1382.44	851.0	5.85632855629
1035.uq879	0.0155229301204	997.158536585	676.0	6.26826948743
1035.uq556	0.0176369458821	1024.23636364	770.0	6.86783117824
1035.uq626	0.0153500694965	980.541666667	649.0	6.45594765412
1035.uq377	0.0315730931212	2255.08988764	1410.0	7.6260865641
1035.uq888	0.013482430204	909.136986301	567.0	5.76592295257
1035.uq510	0.012367691023	784.075	454.0	5.56458626668
1035.uq861	0.0173565893858	1254.65168539	774.0	5.79259509253
1035.uq592	0.0171262775559	1099.87628866	779.0	6.12652362625
1035.uq491	0.0194355933813	1304.1875	837.0	6.28218415795
1035.uq173	0.0179360225937	1235.05555556	817.0	6.06377827089
1035.uq311	0.0154708503398	1126.90909091	693.0	5.95870771223
1035.uq871	0.0163830921016	960.825581395	673.0	5.53561180246
1035.uq864	0.0135046817326	704.871794872	466.0	5.20023875572
1035.uq866	0.0168923776846	1055.44444444	672.0	5.81502800649
1035.uq272	0.0195999235435	1355.59292035	929.0	6.55210808637
1035.uq11108.1.6	0.0128885171933	858.25	531.0	5.87604453918
1035.uq11125	0.0138563771401	969.5	542.0	6.63542102666
1035.uq856	0.014949634165	960.564516129	646.0	5.89776767348
1035.uq291	0.0166626544069	1083.76699029	784.0	6.26798758431
1035.uq801	0.0153562457493	991.733333333	694.0	5.69488469168
1035.uq356	0.0163108632711	1222.6043956	781.0	6.61534038017
1035.uq804	0.0146275330069	922.825581395	635.0	5.45867960823
1035.uq873	0.0145037810385	952.647058824	608.0	6.12299391092
1035.uq392	0.0170678477931	1120.34375	783.0	6.23384904522
1035.uq299	0.0199771536082	1432.63392857	912.0	6.14189724942
1035.uq496	0.0182875194534	1089.47413793	819.0	6.70363941821
1035.uq863	0.0160148569585	989.483146067	691.0	5.65132480288
1035.uq134	0.0194391849681	1309.75833333	931.0	6.56292233826
1035.uq845	0.0156601904259	1086.0	723.0	5.86829692975
1035.uq585	0.0170679364305	1226.2875	745.0	5.71160735957
1035.uq609	0.012604796022	872.02173913	510.0	5.88557358852
1035.uq11010	0.0125802257395	1033.44117647	549.0	5.95852747651
1035.uq865	0.0154668900215	1054.54216867	709.0	5.79518698796
1035.uq11012	0.0117266193792	731.303030303	449.0	6.54953909577
1035.uq11017	0.0135874548662	710.508474576	536.0	5.31380654494
1035.uq11127	0.013754330694	807.30952381	512.0	5.11627156396
1035.uq878	0.0135148927591	950.666666667	599.0	5.36598529146
1035.uq11123.1.4	0.0158187095213	1026.32	671.0	6.55547813808
1035.uq870	0.0145791157229	1017.23809524	612.0	6.08796201757
1035.uq089	0.0164212309946	957.428571429	728.0	6.36034688086
1035.uq862	0.0165343074766	1183.81818182	765.0	5.96292169518
1035.uq11020	0.0118788452204	832.5	508.0	6.47229201561
1035.uq11126.0.3	0.0160084431574	1036.57142857	614.0	7.06718948544
1035.uq223	0.0128803129172	785.097560976	494.0	6.41225093766
