	PD_whole_tree	chao1	observed_otus	shannon
1030.tvf.2004.loc2.d0.rep4	0.0465816215088	4228.58725762	2972.0	8.33885398518
1030.tvf.control.loc2.d0.rep5	0.0467996056516	4291.02645503	2959.0	8.14592795838
1030.tvf.2004.loc5.d10.rep4	0.0499803864972	4208.51219512	2978.0	8.11300909616
1030.tvf.control.loc2.d10.rep3	0.0338366082382	3086.3452381	2042.0	7.04924215258
1030.tvf.2004.loc3.d0.rep5	0.0527278652698	4844.10638298	3487.0	8.94927289423
1030.tvf.2004.loc1.d0.rep1	0.0371589039837	3422.10980392	2297.0	7.96034011268
1030.tvf.2004.loc1.d0.rep3	0.0404366009437	3783.55625	2648.0	8.03216666234
1030.tvf.2010.loc5.d10.rep1	0.0485394617475	4193.6325	2987.0	8.29608918521
1030.tvf.2004.loc4.d0.rep5	0.0551634255468	4975.66292135	3676.0	9.27609187304
1030.tvf.2004.loc1.d10.rep4	0.0360143010957	3119.11320755	2180.0	7.95941629697
1030.tvf.2004.loc4.d0.rep1	0.0374133429093	3209.52083333	2278.0	7.37790989559
1030.tvf.2004.loc4.d0.rep3	0.0415180833787	3863.23372781	2669.0	7.774355034
1030.tvf.2010.loc4.d10.rep5	0.0478452608564	4204.05449591	2955.0	8.50837014743
1030.tvf.2004.loc4.d0.rep2	0.0480245707363	4372.05275779	3179.0	8.25596822323
1030.tvf.2004.loc3.d0.rep4	0.0494552348226	4514.84309133	3281.0	8.69425056759
1030.tvf.2010.loc1.d10.rep2	0.0352235031849	2990.80377358	2099.0	7.89337419448
1030.tvf.2010.loc5.d10.rep3	0.0336670271974	2823.97890295	1934.0	7.51714811431
1030.tvf.2004.loc4.d0.rep4	0.0391970426002	3523.25671642	2436.0	7.47336164152
1030.tvf.2004.loc1.d0.rep2	0.0335495507558	3240.0	2075.0	7.80246418686
1030.tvf.2010.loc5.d0.rep5	0.045934100609	4266.89008043	2965.0	8.57484573353
1030.tvf.control.loc3.d0.rep5	0.0350265899207	3072.22147651	2112.0	6.49377970507
1030.tvf.2004.loc1.d0.rep4	0.0399911697312	3567.61204013	2520.0	7.94093223172
1030.tvf.2010.loc5.d10.rep2	0.0390900253697	3374.45323741	2315.0	7.98110432132
1030.tvf.2004.loc1.d10.rep3	0.0367406312653	3229.55952381	2242.0	8.0623809702
1030.tvf.2010.loc5.d10.rep5	0.0448642225802	3934.00292398	2722.0	8.17752962495
1030.tvf.2004.loc3.d0.rep2	0.0575017896153	5272.61016949	3868.0	9.36223276894
1030.tvf.2010.loc5.d0.rep3	0.0459675878122	4305.02487562	3060.0	8.75625025152
1030.tvf.2004.loc2.d10.rep1	0.0426399490053	3672.16716418	2590.0	8.18785974843
1030.tvf.2004.loc3.d0.rep3	0.0430768639381	3856.59146341	2664.0	8.16928904093
1030.tvf.2004.loc3.d10.rep5	0.0461346763698	4129.78030303	2943.0	8.4490679683
1030.tvf.2010.loc4.d0.rep1	0.0456051389175	4297.12590799	3004.0	8.31295767387
1030.tvf.2010.loc2.d0.rep2	0.0272668798807	2458.62176166	1543.0	6.80078968667
1030.tvf.2010.loc2.d0.rep1	0.0308836538303	2709.15246637	1815.0	7.43618862303
1030.tvf.2010.loc2.d0.rep3	0.030914939281	2671.67942584	1809.0	7.22171910914
1030.tvf.control.loc2.d0.rep4	0.0366205488846	3219.36842105	2248.0	7.64290875981
1030.tvf.2010.loc5.d0.rep2	0.0266512719842	2376.55555556	1569.0	7.13605361355
1030.tvf.2010.loc1.d0.rep1	0.0305451831204	2782.55299539	1852.0	7.3083862825
1030.tvf.control.loc5.d10.rep2	0.0303799984938	2520.9790795	1731.0	6.7900708766
1030.tvf.2010.loc2.d0.rep4	0.0303033980676	2717.15625	1810.0	7.4041277293
1030.tvf.2010.loc2.d0.rep5	0.0326419465019	2777.85606061	1934.0	7.52675506279
1030.tvf.2010.loc4.d0.rep2	0.0443935261681	4026.66666667	2755.0	7.81266087186
1030.tvf.control.loc4.d0.rep4	0.0418905908436	3900.82080925	2729.0	7.40425973149
1030.tvf.2010.loc2.d10.rep5	0.0268812647196	2247.49275362	1583.0	7.18313374964
1030.tvf.2010.loc4.d0.rep3	0.0437108304093	4273.14095745	2861.0	8.30385220616
1030.tvf.control.loc3.d0.rep2	0.0448037328847	4311.04244032	2919.0	7.83616146481
1030.tvf.control.loc2.d10.rep4	0.0349103437659	3150.30716724	2184.0	6.73932366409
1030.tvf.control.loc4.d10.rep1	0.0279508236538	2430.79081633	1615.0	6.39935317197
1030.tvf.2010.loc1.d0.rep2	0.0365398817752	3257.26739927	2198.0	7.63424702726
1030.tvf.2010.loc4.d0.rep5	0.0412161348159	3599.4537037	2558.0	8.11201891467
1030.tvf.control.loc5.d0.rep4	0.043707628827	3994.72576177	2780.0	7.96653280473
1030.tvf.control.loc5.d0.rep1	0.037962217493	3534.42038217	2388.0	7.24568877631
1030.tvf.2010.loc2.d10.rep4	0.0340214951822	2892.0	1989.0	7.65572589101
1030.tvf.control.loc5.d0.rep5	0.0469876126315	4480.80769231	3066.0	8.0411525264
1030.tvf.control.loc5.d0.rep2	0.0322411069839	3038.91666667	1948.0	6.53873737699
1030.tvf.2004.loc5.d10.rep1	0.0419371006511	3757.44047619	2540.0	7.37066508419
1030.tvf.2004.loc5.d0.rep3	0.0557177141019	5023.96774194	3640.0	8.94906874655
1030.tvf.2010.loc1.d10.rep4	0.0486107191123	4287.02162162	3061.0	8.63989742213
1030.tvf.2010.loc1.d0.rep3	0.0366713841964	3253.11960133	2236.0	7.80377703219
1030.tvf.2010.loc3.d10.rep1	0.0447205874741	3793.42990654	2755.0	8.65783858689
1030.tvf.control.loc3.d0.rep1	0.0446787080835	4019.50991501	2853.0	7.8790038219
1030.tvf.2004.loc5.d0.rep2	0.0475855107789	3883.52941176	2849.0	8.59636651028
1030.tvf.2010.loc5.d0.rep1	0.0398806530968	3783.18322981	2510.0	7.83860833887
1030.tvf.2010.loc4.d0.rep4	0.0501159485105	4708.5461165	3268.0	8.76409375806
1030.tvf.2004.loc2.d10.rep3	0.0527623274842	4722.94444444	3266.0	8.86698359794
1030.tvf.2004.loc5.d0.rep4	0.0523514045776	4439.21558442	3147.0	8.20272993193
1030.tvf.2010.loc3.d10.rep4	0.0546165577134	4487.29310345	3421.0	9.16963055371
1030.tvf.control.loc1.d10.rep4	0.029075685224	2618.93150685	1754.0	6.81999396487
1030.tvf.2010.loc5.d0.rep4	0.0477316206407	4308.47524752	3012.0	8.46373709907
1030.tvf.control.loc3.d0.rep3	0.0397635631141	3750.11176471	2539.0	7.23881341363
1030.tvf.2004.loc2.d0.rep1	0.0571824503981	5120.12471655	3635.0	9.09705264727
1030.tvf.2010.loc3.d0.rep5	0.0511557784665	4829.0206422	3353.0	8.67275321984
1030.tvf.2010.loc1.d0.rep4	0.0340353332504	3192.01167315	2028.0	6.63989672471
1030.tvf.2004.loc5.d0.rep1	0.0580066185108	5064.39516129	3819.0	9.25691607576
1030.tvf.control.loc4.d10.rep4	0.0297116726275	2511.37946429	1754.0	6.80336769476
1030.tvf.2004.loc5.d0.rep5	0.0560740399262	4892.28448276	3561.0	8.86455577447
1030.tvf.2010.loc3.d0.rep2	0.0382610282924	3398.15463918	2338.0	7.93379197466
1030.tvf.2004.loc4.d10.rep1	0.0360334857708	3145.03187251	2198.0	7.68776857732
1030.tvf.control.loc1.d10.rep2	0.0289442253488	2591.2890625	1780.0	6.62747886919
1030.tvf.control.loc4.d10.rep3	0.0370973400031	3124.50662252	2224.0	7.47701190138
1030.tvf.control.loc1.d10.rep1	0.0300559402223	2617.35802469	1744.0	5.60200454808
1030.tvf.control.loc4.d10.rep2	0.0286860884716	2630.53846154	1678.0	6.15055822386
1030.tvf.2010.loc2.d10.rep1	0.0315158475539	2678.79146919	1810.0	7.00971581078
1030.tvf.control.loc5.d10.rep3	0.0318656319394	2790.94871795	1884.0	7.11000495895
1030.tvf.2010.loc1.d0.rep5	0.0453891402521	4303.90789474	2963.0	8.38924855119
1030.tvf.2010.loc4.d10.rep2	0.0375833068635	3225.71854305	2253.0	7.6443882231
1030.tvf.2004.loc1.d10.rep2	0.0376164643357	3232.30136986	2306.0	8.07049192706
1030.tvf.control.loc2.d10.rep2	0.0321402376423	2921.51304348	1894.0	6.81000688177
1030.tvf.control.loc2.d10.rep5	0.0368010677784	3364.61111111	2222.0	7.68503136205
1030.tvf.2004.loc2.d10.rep2	0.0458914163909	3863.19354839	2861.0	8.6399535193
1030.tvf.control.loc1.d10.rep5	0.041865339826	3811.44047619	2594.0	7.73898459177
1030.tvf.control.loc3.d0.rep4	0.0406535746203	3876.48059701	2650.0	7.61333088825
1030.tvf.2004.loc2.d10.rep5	0.0485447941724	4006.55924171	3020.0	8.53168810495
1030.tvf.2010.loc3.d10.rep2	0.0459378304701	3898.79888268	2855.0	8.34843269532
1030.tvf.2010.loc2.d10.rep3	0.0360440407104	3161.02553191	2093.0	7.24141448442
1030.tvf.control.loc1.d0.rep2	0.0220043153713	2207.28873239	1246.0	5.69786994059
1030.tvf.control.loc3.d10.rep1	0.0366329864821	3179.41296928	2231.0	6.85306612716
1030.tvf.2010.loc2.d10.rep2	0.0294124647326	2355.43255814	1696.0	6.98816065991
1030.tvf.control.loc3.d10.rep5	0.0272939355554	2392.8317757	1619.0	6.53611137328
1030.tvf.control.loc1.d10.rep3	0.0274846052023	2587.86363636	1584.0	6.03621573865
1030.tvf.control.loc4.d10.rep5	0.0325167869719	2750.71428571	1835.0	7.12998525556
1030.tvf.2004.loc5.d10.rep2	0.0365082417751	2959.65384615	2016.0	6.85009489838
1030.tvf.control.loc3.d10.rep3	0.0366436832415	3405.46885246	2228.0	6.76216214304
1030.tvf.2004.loc5.d10.rep3	0.0424378344995	3608.16975309	2484.0	7.49049903573
1030.tvf.control.loc1.d0.rep3	0.0297409336003	2906.82191781	1764.0	6.08811058421
1030.tvf.control.loc5.d10.rep5	0.0249515083493	2287.53092784	1425.0	5.48843332802
1030.tvf.control.loc3.d10.rep4	0.0223596732754	1875.66071429	1250.0	5.70984271441
1030.tvf.control.loc5.d0.rep3	0.0272380869133	2492.00487805	1574.0	5.85418975821
1030.tvf.2010.loc3.d0.rep3	0.0433920336528	4074.45038168	2806.0	7.84088706039
1030.tvf.2004.loc4.d10.rep4	0.0443447543346	4022.47975078	2765.0	8.45193580582
1030.tvf.2004.loc5.d10.rep5	0.0397894877759	3467.0	2308.0	7.19021723977
1030.tvf.control.loc1.d0.rep5	0.0149475884142	1333.01190476	748.0	4.9352364715
1030.tvf.2004.loc2.d10.rep4	0.0434279637023	3847.28571429	2712.0	8.3662491352
1030.tvf.control.loc2.d0.rep1	0.0324229802569	3170.44933921	1943.0	6.87236924791
1030.tvf.control.loc2.d10.rep1	0.0288755526501	2604.0	1716.0	6.8268735003
1031.hjra2	0.0583360269347	5492.5661157	3936.0	9.24225223122
1031.hjdf2	0.0573777894623	5248.66857143	3816.0	9.01231308381
1031.chdf2	0.0478772518606	4345.48	3040.0	8.68273379673
1031.hjdf3	0.0541441310996	4975.44025157	3600.0	8.8659466236
1031.chra2	0.0422342734317	3754.95819936	2691.0	8.67641712643
1031.chdf3	0.040650429766	3603.55333333	2506.0	8.32944016515
1031.hjra.1	0.0592122393732	5400.95983936	3966.0	9.17307545696
1031.hjdf.1	0.0540341959265	4833.20403587	3473.0	8.51288669818
1031.hjra3	0.0533317659408	4776.0228833	3561.0	9.13926317178
1033.antarctic.soil.10a.2.1	0.0510888217875	3742.88888889	2693.0	8.17965209298
1033.antarctic.soil.5c.1.7	0.0424656985472	3189.81308411	2214.0	7.07571567942
1033.antarctic.soil.3b.7.2	0.0333033799253	2865.15544041	1583.0	5.876185535
1033.antarctic.soil.9a.2.0	0.0133244287509	1386.0	519.0	5.50301605661
1033.antarctic.soil.4c.6.4	0.0303069790178	2232.31428571	1413.0	6.07153631735
1034.cha10	0.0601627405748	5197.73347548	3594.0	8.88126961084
1034.zka4	0.0571884706491	4300.96143959	3347.0	9.0229302609
1034.zkb1	0.056093873427	4295.14851485	3353.0	9.33173355747
1034.cha11	0.0620975811854	5130.08102345	3782.0	9.01816717938
1034.chg4	0.0445268367918	2925.23780488	2325.0	8.18139922944
1034.cha12	0.0681436682494	6082.25576923	4451.0	9.69375452286
1034.chb6	0.0597185290127	4846.94488189	3593.0	9.53631525758
1034.chb5	0.0574903447565	4547.25815217	3391.0	9.25843012629
1034.chb4	0.0507634765012	3945.16666667	2916.0	8.78788623115
1034.chd9	0.0641743267004	5731.57088123	4200.0	9.46901282435
1034.chf6	0.0639713435483	5302.42170819	4033.0	9.25670348529
1034.chd10	0.0645127655009	5843.24854369	4158.0	9.39613861282
1034.chb2	0.0480024574821	3464.32103321	2546.0	8.58506352027
1034.chc17	0.0534546634448	4577.3649635	3204.0	8.02483455181
1034.chc13	0.0713426445769	6079.39189189	4591.0	9.55173843776
1034.chd2	0.0513925962804	4006.19034853	2858.0	8.17531362015
1034.chd8	0.0681639059366	5885.34438306	4399.0	9.62241666444
1034.chc12	0.0557440074951	4483.155902	3384.0	8.96326615073
1034.chf1	0.0366772555366	2711.88979592	1843.0	6.67603613705
1034.chb9	0.0389845717027	2793.12299465	2012.0	7.79064663629
1034.chb8	0.033456325502	2254.95205479	1563.0	6.45471632132
1034.chd3	0.0317782532074	2303.03896104	1372.0	7.43882395034
1034.chc10	0.0251802353428	2023.09090909	1080.0	7.34414610276
1034.chc9	0.0200898542677	1643.51086957	819.0	5.455604971
1034.chd4	0.0271106866302	1947.55263158	1194.0	7.75583401267
1034.chd5	0.0400282981581	3097.0625	2044.0	8.43847427485
1034.chc11	0.0325780531309	2224.15555556	1512.0	7.87122402874
1034.chd11	0.032030759838	2111.54	1426.0	6.66747973094
1034.chf2	0.0359160057837	2461.63265306	1701.0	6.77172137784
1034.zkd3	0.0308191719071	1860.8852459	1284.0	6.02102053599
1034.chf11	0.0181658947822	1306.2	728.0	6.64473049686
1035.uq842	0.0274018285233	2139.40677966	1457.0	6.48395331734
1035.uq362	0.0265091224407	2079.02097902	1305.0	6.93427437039
1035.uq351	0.0469913176741	3207.37699681	2158.0	7.50077138227
1035.uq415	0.0491858977257	3629.46987952	2483.0	7.78482863246
1035.uq852	0.0401702526994	2716.25821596	1726.0	7.0410733188
1035.uq841	0.0464208226599	3794.9929078	2411.0	8.10109515151
1035.uq298	0.0380450189905	2935.24806202	1918.0	7.04169561313
1035.uq302	0.0410714573343	3134.67857143	2091.0	7.58340162139
1035.uq262	0.0477352476824	3618.31534091	2648.0	8.27288782383
1035.uq833	0.0460701412641	3687.55555556	2456.0	7.85252764554
1035.uq271	0.0369024795808	2615.83050847	1990.0	7.53342236061
1035.uq857	0.021906920615	1888.01333333	943.0	6.17933467011
1035.uq215	0.0281788486393	2210.82352941	1414.0	6.58502213223
1035.uq301	0.0388353098956	2973.27459016	2041.0	7.41143743063
1035.uq892	0.0446851360665	3388.17280453	2460.0	8.02483071397
1035.uq858	0.0243374533797	1895.34615385	1053.0	6.02192952729
1035.uq171	0.036059091338	2640.775	1882.0	7.28536974494
1035.uq234	0.0242458165079	1736.94444444	1180.0	5.96695056177
1035.uq322	0.0320400809452	2539.45192308	1687.0	6.85791513865
1035.uq014	0.0346405422092	2622.16568047	1839.0	8.06595233646
1035.uq807	0.0257724748797	1894.96226415	1282.0	6.1282119282
1035.uq855	0.0264355569584	2043.0	1356.0	6.11518849941
1035.uq361	0.0431311525623	2986.19521912	1929.0	7.21700506299
1035.uq382	0.0408464672928	3131.48837209	2120.0	7.98356641679
1035.uq521	0.0399910881848	3156.28782288	1974.0	6.25018010821
1035.uq040	0.0321496296594	2397.92307692	1661.0	7.93107873689
1035.uq330	0.0256041063983	1944.60273973	1271.0	5.96084414559
1035.uq817	0.0308277910062	2508.51595745	1655.0	6.7519695054
1035.uq599	0.0259969791884	1976.0397351	1307.0	6.27380625795
1035.uq184	0.0289609636322	2142.72251309	1500.0	6.3137755847
1035.uq405	0.0327147071567	2730.80861244	1706.0	5.91485233087
1035.uq409	0.0451267062346	3465.70980392	2136.0	7.6504978816
1035.uq832	0.0230136788861	1846.32231405	1150.0	5.83661055806
1035.uq246	0.0236625364376	1902.35555556	1144.0	5.34314849071
1035.uq100	0.0252667667014	1860.015625	1249.0	6.77488203299
1035.uq867	0.0303422141503	2340.70175439	1524.0	6.48201587563
1035.uq872	0.0178837229923	1337.5	809.0	4.75961925316
1035.uq523	0.0306716083922	2208.26923077	1550.0	6.7068352918
1035.uq829	0.0239140290566	1723.48888889	1150.0	5.57311825997
1035.uq825	0.0306202199832	2364.07894737	1581.0	6.74508436345
1035.uq422	0.0252134424519	1683.20805369	1230.0	6.37179939955
1035.uq461	0.0232652636879	1861.08403361	1177.0	6.42176590414
1035.uq423	0.0292008660269	1995.13636364	1440.0	6.88239400547
1035.uq11117.0.8	0.017491034568	1575.98837209	812.0	6.59539188813
1035.uq843	0.0368514102663	2513.81589958	1889.0	7.42319315583
1035.uq631	0.0229847263714	1839.97849462	1149.0	6.80295168453
1035.uq269	0.0322768491221	2484.26570048	1720.0	7.19246091045
1035.uq578	0.0490880775101	3583.9137931	2409.0	8.01606966338
1035.uq203	0.0226920528244	1731.25925926	1106.0	5.80466039231
1035.uq279	0.0259561173549	1803.40740741	1295.0	6.73702054075
1035.uq632	0.037878316892	2701.02325581	1643.0	6.37706453515
1035.uq288	0.0243238032228	1914.35714286	1206.0	5.79366112348
1035.uq11007	0.0241708611915	1839.3255814	1202.0	6.33595517773
1035.uq11015	0.0186246712391	1563.32394366	880.0	6.43149269536
1035.uq11111.2.9	0.0310337559199	2188.78443114	1343.0	5.87945297888
1035.uq879	0.0201088474861	1474.0	985.0	6.30852364299
1035.uq556	0.0248772373135	1832.08208955	1191.0	6.88387434292
1035.uq626	0.0210609725246	1559.55769231	979.0	6.47321794632
1035.uq377	0.0446694968867	3435.36734694	2268.0	7.65697389968
1035.uq861	0.0247680041484	2018.72093023	1211.0	5.80052329261
1035.uq592	0.0226276134471	1673.68269231	1113.0	6.17171481471
1035.uq491	0.0262001998886	1898.50704225	1264.0	6.3231304022
1035.uq173	0.0254597621932	2140.28571429	1273.0	6.10070546674
1035.uq311	0.0215495275966	1561.57575758	1050.0	5.96721803336
1035.uq871	0.0227096845726	1718.03370787	1016.0	5.56405111341
1035.uq864	0.0187779890928	1495.15789474	724.0	5.22966193053
1035.uq866	0.0224346534102	2012.55384615	968.0	5.83729180219
1035.uq11108.1.6	0.0181531629085	1589.0	804.0	5.89851094862
1035.uq11125	0.0192923021883	1675.03896104	859.0	6.64111397202
1035.uq856	0.0200750908252	1466.9673913	943.0	5.89757270241
1035.uq801	0.0217374459391	1632.88135593	1073.0	5.7167922131
1035.uq356	0.0218471683825	1771.87850467	1113.0	6.62855946876
1035.uq804	0.020590244203	1462.02702703	970.0	5.4850677496
1035.uq873	0.0201458695481	1442.13513514	926.0	6.1439793395
1035.uq299	0.0272717549367	2159.06060606	1403.0	6.19589094445
1035.uq496	0.0244728913006	1785.45762712	1188.0	6.72681674615
1035.uq863	0.0206780767584	1665.40449438	987.0	5.66224912829
1035.uq845	0.0221813171337	1482.04615385	1067.0	5.87733990857
1035.uq585	0.0231215824904	1604.90344828	1129.0	5.7380541288
1035.uq609	0.0174493005427	1466.85714286	804.0	5.87300549274
1035.uq11010	0.0184002484768	1451.1875	833.0	5.99200976776
1035.uq865	0.0223532417469	1723.17647059	1102.0	5.80559982322
1035.uq11012	0.015258943176	1304.8	686.0	6.57117931309
1035.uq11017	0.0182384817077	1349.85	780.0	5.3361582055
1035.uq11127	0.0187566062106	1251.75903614	771.0	5.13626441769
1035.uq878	0.0191235862484	1464.93269231	927.0	5.41057973754
1035.uq11123.1.4	0.0210131757023	1809.06756757	979.0	6.59528594814
1035.uq089	0.0223149964889	1648.87878788	1077.0	6.40449572468
1035.uq862	0.022367164907	1692.71929825	1110.0	5.94965488719
1035.uq11020	0.0166706672263	1213.48387097	766.0	6.48104466143
1035.uq11126.0.3	0.0209693959262	1665.15957447	935.0	7.07996518002
1035.uq514	0.0160965238975	1392.79518072	774.0	6.56394031255
1035.uq249	0.0227465470873	1713.248	1062.0	6.23876585596
1035.uq562	0.0203170141523	1484.22222222	960.0	5.87210677334
1035.uq802	0.0208357874809	1542.00854701	1020.0	5.89040471943
1035.uq886	0.0186692487516	1356.44318182	903.0	5.92880333171
1035.uq373	0.0386438956947	2564.0802139	1706.0	7.4224693292
1035.uq205	0.0158029462492	1391.19354839	687.0	4.7436200634
1036.a.n.2.2.s.4.1.sequences	0.0554911853154	4791.06994819	3208.0	8.48797691248
1036.a.n.7.2.s.4.1.sequences	0.0547274501703	4498.71969697	3137.0	8.36106438524
1036.a.n.2.1.s.4.1.sequences	0.0572457303984	4667.12587413	3329.0	8.70493842988
1036.a.c.2.1.s.4.1.sequences	0.0569381090432	4627.43155452	3298.0	8.62578567092
1036.a.c.2.2.s.4.1.sequences	0.0592719029683	4901.71631206	3415.0	8.85444629567
1036.a.ac.2.2.s.4.1.sequences	0.0543405728128	4849.44215938	3198.0	8.36453197402
1036.a.ac.2.1.s.4.1.sequences	0.055741444102	4553.57534247	3301.0	8.75740935507
1036.a.ac.2.2.s.4.1.sequences.r	0.0587132995454	5007.05117271	3491.0	8.77542003097
1036.a.v.2.2.s.4.1.sequences	0.0574337125599	4865.84090909	3345.0	8.69475448063
1036.a.n.7.1.s.4.1.sequences	0.0611853571512	4970.67924528	3537.0	8.86870149889
1036.a.c.2.2.s.4.1.sequences.r	0.055770162614	4739.83928571	3181.0	8.32986756441
1036.a.c.0.2.s.4.1.sequences	0.0578616715715	4957.07951807	3439.0	8.90390081915
1036.a.c.2.1.s.4.1.sequences.r	0.0587134449107	4846.96511628	3374.0	8.71261926308
1036.a.ac.2.1.s.4.1.sequences.r	0.0542259363129	4422.88564477	3146.0	8.56907033293
1036.a.c.0.1.s.4.1.sequences	0.0586612977657	4888.12866817	3466.0	8.93850655752
1036.a.v.2.1.s.4.1.sequences	0.0526420891017	4366.32	3135.0	8.52170214778
1036.b.n.2.2.s.4.1.sequences	0.0428865878412	3127.28623188	2096.0	7.34961644392
1036.p.n.7.2.s.4.1.sequences	0.0418841841336	2812.38965517	2021.0	7.41844782019
1036.b.n.2.1.s.4.1.sequences	0.0457773294428	3511.7266436	2272.0	7.29386126555
1036.p.c.0.1.s.4.1.sequences	0.044143664477	3235.60068259	2180.0	7.67966633085
1036.p.c.14.2.s.4.1.sequences	0.0412283596838	2866.01526718	1964.0	7.26125759953
1036.p.c.14.1.s.4.1.sequences	0.044181080089	3097.01003344	2140.0	7.51040447365
1036.b.c.21.1.s.4.1.sequences	0.0404425219209	2969.93233083	1986.0	6.59397838051
1036.b.ac.21.1.s.4.1.sequences	0.0444571429904	3359.07608696	2204.0	7.35205451596
1036.b.c.0.1.s.4.1.sequences	0.0466198419483	3599.10163934	2354.0	7.75409624055
1036.b.c.14.1.s.4.1.sequences	0.0443693317081	3448.03690037	2215.0	7.39489676556
1036.b.c.2.2.s.4.1.sequences	0.0424356221105	3199.93090909	2098.0	7.33683634379
1036.b.ac.14.1.s.4.1.sequences	0.0421022923687	3194.28469751	2088.0	7.24868383226
1036.b.n.21.1.s.4.1.sequences	0.0470997424662	3487.3427673	2350.0	7.55116383986
1036.b.c.14.2.s.4.1.sequences	0.045793815996	3385.8361204	2271.0	7.52126837161
1036.b.ac.7.1.s.4.1.sequences	0.0446983324	3466.28358209	2198.0	7.43342010207
1036.b.c.2.1.s.4.1.sequences	0.0465398307556	3484.32679739	2319.0	7.61250064136
1036.b.n.7.2.s.4.1.sequences	0.0439260597022	3173.71428571	2143.0	7.38811355088
1036.b.n.14.1.s.4.1.sequences	0.0445857168324	3390.34653465	2274.0	7.40650715834
1036.p.c.7.2.s.4.1.sequences	0.0399134631104	2697.4254386	1904.0	7.47879999945
1036.p.ac.21.2.s.4.1.sequences	0.041418745691	3113.04081633	1997.0	7.0852443233
1036.p.ac.2.1.s.4.1.sequences	0.0442997265441	3092.12244898	2152.0	7.62532777152
1036.p.ac.7.1.s.4.1.sequences	0.0434129414387	3069.20437956	2114.0	7.50472268273
1036.p.n.2.1.s.4.1.sequences	0.043518919839	3084.05226481	2121.0	7.6203195124
1036.p.c.0.2.s.4.1.sequences	0.0455682657662	3434.40229885	2216.0	7.69600501392
1036.p.ac.14.2.s.4.1.sequences	0.041489130864	2768.68421053	1946.0	7.43326817652
1036.b.ac.2.2.s.4.1.sequences	0.0451353288792	3497.10408922	2264.0	7.55840090622
1036.p.ac.21.1.s.4.1.sequences	0.0425416785117	3225.94756554	2091.0	7.10917609378
1036.b.c.7.1.s.4.1.sequences	0.0436988395441	3204.74368231	2147.0	7.49665583153
1036.p.ac.7.2.s.4.1.sequences	0.0352447619747	2442.05063291	1627.0	7.04951893074
1036.p.ac.2.2.s.4.1.sequences	0.0408934344691	2846.68907563	1944.0	7.43190513863
