	PD_whole_tree	chao1	observed_otus	shannon
1030.TVF.2004.Loc3.D10.Rep1	0.0151009486546	2780.53688525	1614.0	8.86885720416
1030.TVF.2004.Loc4.D10.Rep1	0.0104871669261	1856.00549451	1154.0	7.84678224864
1030.TVF.2004.Loc4.D10.Rep2	0.0115331366999	1958.5	1196.0	8.08713724141
1030.TVF.2004.Loc4.D10.Rep3	0.0164803980362	3339.52739726	1876.0	9.15750864613
1030.TVF.2004.Loc5.D0.Rep2	0.0146769140523	2294.50199203	1490.0	8.68873634346
1030.TVF.2004.Loc5.D0.Rep3	0.0169548916607	3126.22222222	1824.0	9.03462069081
1030.TVF.2004.Loc5.D0.Rep4	0.0156020218625	2559.3976378	1546.0	8.30715133385
1030.TVF.2004.Loc5.D0.Rep5	0.0168395340532	3024.60144928	1760.0	8.96248336774
1030.TVF.2004.Loc5.D10.Rep2	0.0105967102148	1643.11486486	936.0	6.94949914072
1030.TVF.2004.Loc5.D10.Rep5	0.0109115271571	1838.40764331	1047.0	7.35215345687
1030.TVF.2010.Loc1.D10.Rep4	0.0145222952456	2795.124	1583.0	8.70811636363
1030.TVF.2010.Loc4.D10.Rep3	0.012984109141	2265.09722222	1391.0	8.61640229509
1030.TVF.Control.Loc4.D10.Rep4	0.00838760811415	1657.54918033	898.0	6.79506021248
1030.TVF.2010.Loc1.D10.Rep1	0.0160661177482	2739.11290323	1721.0	8.99129434255
1030.TVF.2010.Loc4.D0.Rep1	0.012852415267	2634.81105991	1442.0	8.41146864896
1030.TVF.2010.Loc4.D0.Rep5	0.0112578539925	2140.05128205	1249.0	8.09101751302
1030.TVF.2010.Loc1.D10.Rep3	0.0139730994855	2565.51271186	1511.0	8.78873921838
1030.TVF.2010.Loc3.D10.Rep5	0.0168106862588	2790.42900302	1771.0	9.00923323184
1030.TVF.Control.Loc1.D10.Rep3	0.00681837314413	1223.85046729	701.0	6.18835745893
1030.TVF.Control.Loc5.D10.Rep3	0.00869869319481	1625.17518248	917.0	7.23034473095
1030.TVF.2004.Loc3.D10.Rep4	0.0116382610615	2154.22155689	1227.0	8.178076654
1030.TVF.2010.Loc4.D10.Rep4	0.0123497564375	2152.40182648	1359.0	8.50231751242
1030.TVF.2010.Loc5.D0.Rep4	0.0129138404794	2438.6712963	1398.0	8.47997218261
1030.TVF.Control.Loc2.D0.Rep2	0.0162344711486	3134.69078947	1874.0	9.10169660036
1030.TVF.2004.Loc3.D0.Rep2	0.0173549808033	3477.3271028	1989.0	9.4073546853
1030.TVF.2004.Loc4.D0.Rep4	0.010586269954	2035.34615385	1099.0	7.49603300088
1030.TVF.Control.Loc1.D0.Rep5	0.00341034529553	533.918367347	341.0	5.31810707701
1030.TVF.2004.Loc1.D0.Rep4	0.0109786883584	2299.77900552	1297.0	7.98571065481
1030.TVF.2010.Loc2.D0.Rep2	0.00698713721721	1242.03	722.0	6.94775311136
1030.TVF.2010.Loc3.D0.Rep1	0.0120605298834	2298.53960396	1327.0	8.37258201345
1030.TVF.Control.Loc4.D0.Rep2	0.0153622517075	3188.43252595	1773.0	8.5855774755
1030.TVF.Control.Loc5.D10.Rep2	0.0081834568165	1466.33663366	805.0	6.90917242134
1030.TVF.2004.Loc5.D0.Rep1	0.0179862204515	3658.63461538	2019.0	9.30601208892
1030.TVF.2004.Loc5.D10.Rep4	0.0146733377314	2760.24878049	1448.0	8.22084692075
1030.TVF.2010.Loc1.D0.Rep5	0.0125489785445	2459.11818182	1419.0	8.45698678377
1030.TVF.2010.Loc4.D0.Rep3	0.0121447233686	2383.39613527	1355.0	8.38817194304
1030.TVF.2010.Loc5.D0.Rep1	0.0108694270575	2108.0	1160.0	7.91787323256
1030.TVF.2010.Loc5.D0.Rep3	0.0131221029794	2738.91304348	1485.0	8.76990416156
1030.TVF.2004.Loc4.D0.Rep5	0.0170265221441	3369.88961039	1937.0	9.32420705786
1030.TVF.Control.Loc3.D0.Rep1	0.0125931219363	2323.86206897	1395.0	7.98423703742
1030.TVF.Control.Loc3.D10.Rep2	0.015030621805	2731.524	1617.0	8.7936892363
1030.TVF.2004.Loc1.D0.Rep2	0.00950734454047	1905.29677419	1094.0	7.9206918381
1030.TVF.2004.Loc1.D0.Rep3	0.0113089676291	2353.74585635	1297.0	8.08029406494
1030.TVF.2004.Loc3.D0.Rep4	0.0149452220389	2986.14176245	1668.0	8.7476408979
1030.TVF.2004.Loc4.D0.Rep1	0.0106758077785	2074.78947368	1166.0	7.53714455626
1030.TVF.2004.Loc4.D10.Rep4	0.0129660194031	2522.25462963	1444.0	8.59488588882
1030.TVF.2004.Loc2.D10.Rep3	0.0157220524098	2736.56081081	1689.0	8.96135904419
1030.TVF.2010.Loc4.D0.Rep2	0.0119929960554	2078.03571429	1239.0	8.02042117061
1030.TVF.2010.Loc5.D0.Rep2	0.00747168728578	1342.44660194	773.0	7.25465584148
1030.TVF.2010.Loc1.D0.Rep4	0.00848269505468	1685.1221374	931.0	6.8554735071
1030.TVF.Control.Loc5.D0.Rep1	0.0101623136816	2075.86666667	1120.0	7.46351886371
1030.TVF.Control.Loc3.D0.Rep4	0.012012613227	2316.51401869	1346.0	7.84067299789
1030.TVF.Control.Loc4.D0.Rep1	0.0153590524893	2909.55474453	1693.0	8.62669366025
1030.TVF.Control.Loc4.D0.Rep3	0.0140676056655	2712.45977011	1584.0	8.33314444499
1030.TVF.Control.Loc4.D0.Rep4	0.011557844198	2409.88625592	1335.0	7.51584808191
1030.TVF.Control.Loc4.D0.Rep5	0.0166870044177	3360.67628205	1925.0	8.95034048006
1030.TVF.2010.Loc1.D10.Rep5	0.013737165259	2473.85454545	1446.0	8.58593580893
1030.TVF.2010.Loc4.D10.Rep5	0.0133740646286	2473.48058252	1421.0	8.51355484056
1030.TVF.Control.Loc3.D0.Rep2	0.0122079859774	2432.16289593	1412.0	8.0425586948
1030.TVF.Control.Loc3.D10.Rep5	0.00718692553773	1246.05737705	754.0	6.61802859947
1030.TVF.Control.Loc4.D10.Rep5	0.00886177610994	1299.95238095	898.0	7.19186669502
1030.TVF.2004.Loc3.D0.Rep5	0.0159269892448	3037.6329588	1721.0	8.98590789674
1030.TVF.2010.Loc3.D0.Rep2	0.0102364428898	1973.27950311	1148.0	8.08656920857
1030.TVF.Control.Loc1.D10.Rep1	0.00728078493636	1248.88095238	753.0	5.76795658717
1030.TVF.Control.Loc3.D0.Rep3	0.0110970460023	2391.3964497	1219.0	7.42137434
1030.TVF.Control.Loc5.D10.Rep1	0.0139780588891	2792.96428571	1529.0	8.14202096754
1030.TVF.2004.Loc2.D0.Rep4	0.0127715642318	2312.57399103	1387.0	8.38974640688
1030.TVF.2010.Loc5.D10.Rep1	0.0136705870562	2407.7601626	1461.0	8.42282588815
1030.TVF.2010.Loc5.D10.Rep5	0.0123955861608	2312.00529101	1326.0	8.34443309641
1030.TVF.2004.Loc3.D10.Rep2	0.0157756278442	2915.07317073	1725.0	8.97032159295
1030.TVF.2004.Loc3.D10.Rep3	0.0107077898891	1897.51764706	1125.0	7.91943823935
1030.TVF.2004.Loc3.D10.Rep5	0.0132460757603	2454.1563981	1392.0	8.43273839918
1030.TVF.2010.Loc1.D0.Rep3	0.0104098888547	1830.0	1089.0	7.97957921776
1030.TVF.2010.Loc2.D0.Rep4	0.00790052686983	1272.85714286	849.0	7.5086850012
1030.TVF.2010.Loc2.D10.Rep3	0.0100832866148	1663.875	1030.0	7.31288447258
1030.TVF.2010.Loc2.D10.Rep4	0.00954834690204	1764.78030303	1013.0	7.71378865578
1030.TVF.2010.Loc3.D10.Rep1	0.0138573759653	2330.35968379	1476.0	8.71313443752
1030.TVF.2010.Loc3.D10.Rep2	0.0130584822909	2485.04405286	1450.0	8.48426556038
1030.TVF.2010.Loc3.D10.Rep4	0.0166408647316	3001.32758621	1815.0	9.21741884831
1030.TVF.2010.Loc5.D10.Rep2	0.0108076404084	2001.67307692	1140.0	8.02347507792
1030.TVF.2010.Loc5.D10.Rep3	0.00897600912346	1561.66666667	970.0	7.67095196478
1030.TVF.2010.Loc5.D10.Rep4	0.0134547679559	2594.28140704	1441.0	8.55051556585
1030.TVF.Control.Loc2.D10.Rep5	0.0101122731651	1939.52173913	1127.0	7.84010861286
1030.TVF.Control.Loc4.D10.Rep2	0.00807331038734	1488.19469027	810.0	6.34699529487
1030.TVF.Control.Loc5.D10.Rep4	0.00991485936046	1803.09433962	1071.0	7.64598759572
1030.TVF.2004.Loc4.D10.Rep5	0.0120349148772	2069.67298578	1293.0	8.26550173629
1030.TVF.2010.Loc2.D10.Rep2	0.00816377586198	1375.04255319	883.0	7.17330214272
1030.TVF.Control.Loc1.D0.Rep3	0.00737652872931	1505.94339623	794.0	6.34993940896
1030.TVF.Control.Loc5.D0.Rep5	0.0123974403421	2402.7	1418.0	8.17638479816
1030.TVF.Control.Loc4.D10.Rep3	0.0103962896598	1870.59036145	1107.0	7.59546039
1030.TVF.2010.Loc1.D0.Rep2	0.00996161225793	1766.07692308	1083.0	7.77681284805
1030.TVF.2010.Loc3.D10.Rep3	0.0146237179585	2529.06617647	1588.0	8.83955870367
1030.TVF.Control.Loc1.D10.Rep5	0.0117070358594	2066.07692308	1203.0	7.77696673889
1030.TVF.Control.Loc1.D10.Rep4	0.0077642327909	1458.47826087	829.0	6.97205199106
1030.TVF.Control.Loc2.D10.Rep2	0.00824729011479	1484.85714286	889.0	6.90827990815
1030.TVF.Control.Loc2.D0.Rep4	0.0100665665317	1842.0862069	1128.0	7.81093267861
1030.TVF.Control.Loc2.D10.Rep4	0.00955589455034	1694.04268293	1022.0	6.87978053687
1030.TVF.2010.Loc1.D0.Rep1	0.00826073376885	1480.52307692	903.0	7.43304306201
1030.TVF.Control.Loc2.D0.Rep5	0.0124204861267	2635.84375	1387.0	8.22191974557
1030.TVF.Control.Loc5.D0.Rep2	0.00838932801562	1682.25	892.0	6.78726185612
1030.TVF.Control.Loc5.D0.Rep3	0.00700294979216	1220.30769231	745.0	6.16691124242
1030.TVF.Control.Loc5.D0.Rep4	0.0116335411237	2458.87719298	1278.0	8.01752821392
1030.TVF.2010.Loc2.D10.Rep5	0.00768685848564	1583.01052632	817.0	7.30870105963
1030.TVF.Control.Loc3.D10.Rep1	0.01031837264	2097.34751773	1046.0	6.97022453065
1030.TVF.2010.Loc5.D0.Rep5	0.0131258684111	2723.5	1495.0	8.67086291909
1030.TVF.2010.Loc3.D0.Rep5	0.0143171088739	2778.57261411	1566.0	8.73246530959
1030.TVF.2010.Loc2.D0.Rep3	0.00843614581503	1559.82786885	909.0	7.33142636502
1030.TVF.2010.Loc1.D10.Rep2	0.0100273422595	1715.68421053	1054.0	8.01280630543
1030.TVF.2010.Loc2.D0.Rep5	0.00844752267792	1611.54166667	953.0	7.68909026107
1030.TVF.Control.Loc2.D10.Rep1	0.00817886780157	1434.52380952	860.0	6.9549150731
1030.TVF.Control.Loc2.D10.Rep3	0.00933104624708	1749.90066225	1020.0	7.18866654089
1030.TVF.Control.Loc3.D0.Rep5	0.00919527026469	1851.48120301	969.0	6.69030221523
1030.TVF.2010.Loc2.D0.Rep1	0.00861862433993	1540.41353383	910.0	7.55776004851
1030.TVF.Control.Loc2.D0.Rep1	0.0084279636943	1627.8	907.0	7.03657894788
1030.TVF.2004.Loc1.D10.Rep5	0.0137122339612	2408.11673152	1523.0	8.7839046956
1030.TVF.2004.Loc3.D0.Rep3	0.0123689081055	2147.025	1290.0	8.20298628174
1030.TVF.Control.Loc3.D10.Rep3	0.00910888577942	1890.44029851	952.0	6.84825422332
1030.TVF.2010.Loc4.D10.Rep1	0.0146973346651	2668.0	1576.0	8.83098234884
1030.TVF.Control.Loc5.D10.Rep5	0.00585265909798	1058.80487805	596.0	5.63377638983
1030.TVF.2010.Loc3.D0.Rep3	0.0115616510326	2331.02061856	1277.0	7.93900871902
1030.TVF.Control.Loc1.D0.Rep2	0.00550634680962	972.6375	571.0	6.04436487661
1030.TVF.Control.Loc4.D10.Rep1	0.007278940826	1335.99107143	800.0	6.55730302763
1030.TVF.Control.Loc1.D10.Rep2	0.00764554616133	1384.875	795.0	6.71399173591
1030.TVF.Control.Loc3.D10.Rep4	0.00607334360595	984.378947368	582.0	5.84482230386
1031.CHDF3	0.011230213598	2138.09146341	1254.0	8.48113600879
1031.HJDF.1	0.0154981429467	2960.01075269	1697.0	8.65691127944
1031.CHDF1	0.0140720447346	2691.01214575	1587.0	8.87268154297
1031.CHDF2	0.0140953087239	2610.54201681	1553.0	8.84209814187
1031.CHRA2	0.0126953324245	2521.54794521	1489.0	8.85893511743
1031.CHRA3	0.0124476106626	2227.13274336	1432.0	8.83325029357
1031.HJDF2	0.0168792618749	3472.97610922	1869.0	9.11032965273
1031.HJDF3	0.0162186149327	3164.43636364	1742.0	8.92484786767
1031.HJRA.1	0.0172773222723	3853.80064309	2032.0	9.28285391275
1031.HJRA2	0.0174232061727	3419.7392638	1990.0	9.33852072058
1031.HJRA3	0.0157858756371	2915.14285714	1805.0	9.19361765791
1033.Antarctic.soil.5C.1.7	0.010906019444	1870.82608696	992.0	7.1247547499
1033.Antarctic.soil.10A.2.1	0.0140449996476	2333.00529101	1288.0	8.17035858844
1033.Antarctic.soil.3B.7.2	0.00753199238021	1252.90804598	644.0	5.91596151208
1033.Antarctic.soil.4C.6.4	0.00776902210665	1258.26190476	662.0	6.20748681668
1033.Antarctic.soil.9A.2.0	0.00315084159305	593.526315789	224.0	5.5552252393
1034.CHA12	0.0202240920166	4050.5078534	2324.0	9.72397872379
1034.CHB2	0.0153826611303	2316.59734513	1473.0	8.71356469461
1034.CHB7	0.0109344610417	1281.36686391	899.0	6.84658641885
1034.CHB8	0.0109388710168	1554.73880597	876.0	6.35166882513
1034.CHB9	0.0133242411979	1791.29906542	1168.0	7.82027514053
1034.CHC11	0.0123073284712	1276.45238095	953.0	7.99823247159
1034.CHC17	0.0149219144086	3054.14356436	1523.0	8.09299498164
1034.CHC2	0.00411526990934	428.5	226.0	5.91953357707
1034.CHC6	0.00855524199824	965.413793103	633.0	6.80507059774
1034.CHC8	0.0122262435652	1254.09677419	955.0	7.69866195816
1034.CHD11	0.00881858274831	1177.00952381	700.0	6.7238705869
1034.CHD2	0.0146419587613	2548.0	1430.0	8.2840688197
1034.CHF1	0.00982412085007	1562.56637168	835.0	6.8970413709
1034.CHF14	0.00419035026664	476.595744681	287.0	4.06015443935
1034.CHF2	0.00916800361591	1367.38461538	770.0	6.85610865832
1034.CHF7	0.017019885361	2982.55519481	1887.0	9.42658615091
1034.CHG1	0.0066250067589	844.527777778	500.0	7.40398522303
1034.CHG3	0.00977528213845	1303.89473684	762.0	6.59449289384
1034.CHI1	0.0121902834132	1552.78571429	1090.0	8.2349815101
1034.CHI7	0.0173289819804	2811.90273556	1855.0	9.23331439063
1034.CHI9	0.00529590785656	643.0	369.0	6.77812044765
1034.ZKA3	0.00936044570796	1089.40677966	735.0	8.21188351789
1034.ZKA4	0.0179538724283	3045.55722892	1862.0	9.10232061183
1034.ZKD1	0.0180321654317	2389.90322581	1643.0	8.97907782646
1034.ZKD3	0.00772688172308	955.172413793	580.0	6.08116307986
1034.ZKE2	0.00875222275025	1000.95876289	621.0	6.46430186382
1034.ZKE5	0.00810248492943	936.653846154	595.0	7.02943263668
1034.ZKH3	0.00970217793339	967.285714286	749.0	8.2696782061
1034.CHC1	0.00580916584462	491.75	368.0	5.64294528623
1034.ZKE3	0.00902959574786	831.609756098	608.0	6.93859810306
1034.CHD10	0.0188623451993	3497.64516129	2062.0	9.48150959747
1034.CHD5	0.0137981428719	1817.9726776	1231.0	8.53343659015
1034.CHD8	0.0200749417581	3768.97229219	2263.0	9.7277410402
1034.CHI6	0.00392842057432	393.333333333	245.0	5.96619018322
1034.ZKB1	0.0176199922189	3042.38741722	1870.0	9.41616226784
1034.CHF5	0.0149862758744	2453.44927536	1447.0	8.6464119844
1034.CHF6	0.0190829670433	3432.28739003	2014.0	9.36154241163
1034.CHI13	0.0158606527457	2768.60649819	1697.0	9.07154487352
1034.CHI12	0.0142885027833	2653.16356877	1664.0	8.99915541886
1034.CHB3	0.00346169280292	389.5625	209.0	3.04744879401
1034.CHF12	0.00640775869688	786.677419355	431.0	7.49287938493
1034.CHI11	0.00719724494657	872.525	578.0	7.39543734464
1034.CHA10	0.016906094352	2746.41516245	1627.0	8.84107621373
1034.CHA11	0.0186925113631	3346.91089109	1912.0	9.10591089939
1034.CHB4	0.0154932014471	2584.39285714	1410.0	8.78636416492
1034.CHC13	0.0209295347269	4161.408	2297.0	9.54835970283
1034.ZKG1	0.0184327637189	3471.0	2025.0	9.48339349236
1034.CHG4	0.0136333467693	2151.15909091	1233.0	8.24273386714
1034.CHC12	0.0170458886599	2705.88850174	1722.0	9.0446530282
1034.CHI2	0.0142508081828	2208.42553191	1405.0	8.32140494446
1034.ZKA2	0.0170541826805	2787.15361446	1810.0	9.10546884742
1034.CHB6	0.0188992911894	3101.60479042	1962.0	9.52417069683
1034.CHG9	0.0204497225002	3454.76515152	2226.0	9.77194820833
1034.CHD9	0.0185391917143	3543.82777778	2120.0	9.56198092959
1034.CHG10	0.0155232398564	2676.91695502	1741.0	9.24904665937
1034.CHG11	0.0143760174575	2429.30888031	1582.0	9.03032091475
1034.CHI3	0.0119121315923	1685.94011976	1081.0	7.99409877393
1034.CHA1	0.0117633136765	1844.24590164	1168.0	8.29365038258
1034.CHA2	0.0127081527961	2084.05291005	1247.0	8.37762542517
1034.CHF11	0.00608727402457	609.588235294	410.0	6.77883258839
1034.CHC3	0.0143605025363	2705.94594595	1527.0	8.78655821723
1034.CHC5	0.0147172226344	2676.6875	1568.0	8.93822060648
1034.CHF8	0.0150619325162	2454.35458167	1540.0	8.75953561643
1034.CHC16	0.0198717807746	3763.8	2145.0	9.38008031534
1034.CHC4	0.0153295948405	2666.29323308	1616.0	8.90548097083
1034.CHI4	0.0152765173606	2462.29739777	1545.0	8.70349638441
1034.CHC9	0.00648897788273	599.052631579	408.0	5.1209918949
1034.CHC7	0.0076951111033	712.862068966	515.0	6.38707645876
1034.ZKA1	0.0167533107038	3044.01083032	1790.0	9.17282013033
1034.CHB5	0.0183227258326	3115.69387755	1871.0	9.33451667937
1034.ZKB2	0.0137684905172	1644.0	1241.0	8.55649514148
1034.CHC10	0.00838579981175	1031.97674419	583.0	7.476160642
1034.CHD3	0.00965090092294	1158.02985075	686.0	7.58168229389
1034.CHD4	0.00986993602637	1089.47887324	725.0	7.79920909346
1034.ZKG4	0.0180201798334	3221.49367089	1927.0	9.41821527582
1034.ZKH1	0.018032973349	3289.61538462	2028.0	9.57587064998
1034.CHA3	0.0119886532203	1980.15463918	1230.0	8.38191560315
1034.CHI10	0.00590384099352	747.535714286	390.0	6.46337160025
1034.ZKH2	0.00429280469663	491.111111111	265.0	6.3897067228
1034.ZKH4	0.00586530714375	651.027777778	357.0	6.50271610408
1034.CHF9	0.00523055607661	617.24137931	350.0	6.83226371613
1034.CHB10	0.00386252943685	500.285714286	255.0	5.48576039105
1034.CHF10	0.0176152342351	2554.40963855	1857.0	9.67233850386
1034.ZKE4	0.00293687667412	504.037037037	217.0	5.08192350852
1034.CHF13	0.00435074198916	465.115384615	267.0	5.09771560909
1034.ZKD2	0.0045430912043	428.230769231	281.0	5.58074142072
1034.CHB1	0.00416399895905	455.069767442	254.0	3.11916768053
1034.ZKB4	0.00314078291099	468.545454545	201.0	5.1338539696
1034.CHD1	0.00533597473496	543.516129032	346.0	3.67539881646
1035.UQ361	0.0107220056525	1374.42105263	817.0	7.14553140985
1035.UQ409	0.0116052013549	1593.02702703	964.0	7.7159841597
1035.UQ521	0.0098471610396	1609.16216216	824.0	6.39350546091
1035.UQ11125	0.00603305852273	725.659574468	475.0	6.74945919702
1035.UQ001	0.00716266004429	1038.01149425	651.0	6.68845029046
1035.UQ013	0.00580537019999	813.468085106	536.0	7.0633357363
1035.UQ040	0.010550315397	1416.00653595	996.0	7.99042273039
1035.UQ11126.0.3	0.00621425803177	827.088235294	494.0	7.17593428189
1035.UQ171	0.00999036605639	1455.91666667	921.0	7.28737947217
1035.UQ184	0.00805397632252	1254.05504587	753.0	6.48262553406
1035.UQ234	0.00652170524666	932.4	606.0	6.03728884134
1035.UQ870	0.00645710319605	746.118421053	527.0	6.32531666468
1035.UQ085	0.0130462460368	1874.34782609	1262.0	8.43554967813
1035.UQ11010	0.0053743273069	608.277777778	453.0	5.73719969933
1035.UQ11012	0.00441178786094	565.75	399.0	6.67281808926
1035.UQ599	0.00694664288118	1155.89534884	682.0	6.33710991135
1035.UQ871	0.00590900181693	816.924050633	523.0	5.61910237581
1035.UQ514	0.00451146381639	688.0	406.0	6.72812061258
1035.UQ888	0.00453490348857	651.22	400.0	5.89806896615
1035.UQ11015	0.0061237175842	821.230769231	545.0	6.62393710625
1035.UQ825	0.00817742653086	1283.59090909	775.0	6.85301858175
1035.UQ11020	0.00467460827647	735.078947368	441.0	6.60331829129
1035.UQ11117.0.8	0.00451039629134	681.444444444	399.0	6.61142628083
1035.UQ415	0.0130495985578	2028.85714286	1163.0	7.86492416673
1035.UQ855	0.00720298205447	1068.1559633	689.0	6.28644245393
1035.UQ856	0.00541680227116	818.373333333	545.0	6.1892922828
1035.UQ134	0.00720129907997	1164.97115385	748.0	6.65963874297
1035.UQ223	0.00524457265816	580.277777778	425.0	6.56372299555
1035.UQ246	0.00597091491294	1113.859375	559.0	5.61061591774
1035.UQ832	0.00606054449532	917.010526316	592.0	6.06108213742
1035.UQ279	0.00775060338301	1213.55555556	738.0	6.84217869489
1035.UQ322	0.00863790245481	1319.65648855	840.0	6.94539355369
1035.UQ330	0.00710537289018	1116.80434783	655.0	5.95162242845
1035.UQ491	0.00711121182699	1108.72826087	675.0	6.47525905471
1035.UQ382	0.012289509531	1887.00598802	1140.0	8.0955675587
1035.UQ405	0.00809124346541	1457.25233645	770.0	6.10956811496
1035.UQ804	0.00559857694569	954.053571429	496.0	5.58566625153
1035.UQ842	0.00730154012992	1177.59803922	732.0	6.43204336516
1035.UQ863	0.00591581987788	860.151898734	544.0	5.88809599363
1035.UQ872	0.00425522199601	603.928571429	399.0	5.00108495238
1035.UQ878	0.00513244895776	768.896103896	492.0	5.62811003308
1035.UQ461	0.00658486938355	1025.51162791	634.0	6.5702306144
1035.UQ866	0.0071601691525	810.887323944	558.0	5.82876739708
1035.UQ873	0.00512983497608	739.049180328	472.0	6.32688281739
1035.UQ861	0.0061331675308	986.048780488	588.0	5.80611380829
1035.UQ862	0.00615166346537	983.813333333	595.0	6.22640272239
1035.UQ892	0.0121575627632	2125.28409091	1220.0	8.13772841406
1035.UQ262	0.0133767826772	2259.60194175	1313.0	8.25988845548
1035.UQ841	0.0115091498372	1924.04907975	1134.0	8.12998382445
1035.UQ852	0.00991872102603	1454.6969697	780.0	7.08770181702
1035.UQ351	0.0113204272979	1613.95419847	900.0	7.51328015509
1035.UQ362	0.00755669764026	1090.5106383	672.0	6.96664359321
1035.UQ801	0.00605696817449	906.444444444	567.0	5.98785465049
1035.UQ817	0.00811630792415	1206.97887324	813.0	6.83800871193
1035.UQ879	0.00588070680807	879.791044776	530.0	6.53714096961
1035.UQ632	0.00932666872296	1317.07792208	687.0	6.3799636917
1035.UQ11007	0.0061729110185	972.904109589	609.0	6.30160744153
1035.UQ11017	0.00515254617991	601.253012048	448.0	5.45974397064
1035.UQ11108.1.6	0.00561878830574	729.227272727	482.0	6.13587374067
1035.UQ173	0.00702882216818	1121.98837209	658.0	6.3802009816
1035.UQ203	0.00635587071297	1011.69230769	603.0	6.09556383845
1035.UQ205	0.00370556632728	644.965517241	319.0	4.88523859229
1035.UQ271	0.0114217034219	1711.33823529	1112.0	7.67197190532
1035.UQ272	0.00759750641501	1192.83486239	742.0	6.59409899963
