	chao1	observed_otus	faith_pd	shannon
678.seasonal.insitu.sample.545	973.2068965517242	741	56.90596204565499	8.033662192398959
894.SL817.lane3.NoIndex.L003	563.530612244898	522	34.20768213919711	7.263653336430053
1883.2009.315.Crump.Artic.LTREB.main.lane3.NoIndex	1541.877245508982	1234	71.76751034943052	8.782667857922387
990.KA1F.A.18	3835.086956521739	1889	132.15718115362935	9.857493202035295
1288.HKE22Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	417.0	318	36.2586268699265	6.140850347465211
755.SSFB.L1.Sch.03.05.11.lane1.NoIndex.L001	2675.986440677966	1490	115.48814122981297	8.954016018053608
2229.S2.N2.4.SP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	160.875	130	15.117181810941998	3.7481194906546964
1288.NSB26jun08E.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	190.90322580645162	167	20.027555010826497	5.502801151985078
2182.CPZF2C	630.1408450704225	479	40.6362457478061	6.928796537800813
864.10.CON.addV.noW.Leg.lane2.NoIndex	1735.1027397260273	860	49.79340870018302	6.816059097136662
1288.TBE15July08.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	445.1538461538462	280	35.9853316411865	5.654086593361222
990.KA2U.E.21	3781.942598187311	1882	121.33145174400747	9.791858921433045
755.EF.ALPHA.30.06.11.lane1.NoIndex.L001	1178.4545454545455	558	56.53274952789807	4.477813215014691
1288.CBE31July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	244.5	210	24.981227710877597	5.791864501743812
945.P11.C10.lane3.NoIndex.L003	975.0263157894736	876	61.04904609265402	8.573495412304997
945.P9.A9.lane3.NoIndex.L003	227.64285714285714	203	14.187076397813106	5.0879512227959145
2229.S2.N3.4.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	69.54545454545455	60	9.694463826280002	3.3529458068890152
894.GV1043.lane5.NoIndex.L005	592.4615384615385	463	40.47019795890701	6.085235198085386
945.P3.E2.lane2.NoIndex.L002	438.94827586206895	283	37.91550420255301	3.762006539459876
2229.T.L.B.1.SE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	276.7142857142857	226	22.633013026111	5.219677242133523
990.KA2U.C.19	3345.858044164038	1748	115.91706525603847	9.43305071275958
2229.W1.T22.ES4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	403.0625	312	29.138442253717	5.949299241119362
894.SV1413.lane5.NoIndex.L005	302.0	287	28.987723493643003	6.5856449304178
894.SV1738.lane5.NoIndex.L005	807.267716535433	649	49.179410546105004	7.031066792413208
894.MR250.lane3.NoIndex.L003	456.703125	424	29.842836814023094	6.785736911938167
1064.G.CJV231	13.0	10	3.0720335798699994	0.26956255813984525
2382.SH005.C3.RH.3.661.bulk.9.12.lane7.NoIndex.L007.sequences	4510.072769953052	2270	152.14972132461247	10.49600220159852
1721.R9M	1499.957746478873	1000	60.10317302955702	7.785029883358608
1288.TBH29Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	565.5294117647059	441	57.426715919346506	6.349166136630266
894.F1466.lane5.NoIndex.L005	725.375	567	42.37059452927099	7.338352677195496
1883.2009.047.Crump.Artic.LTREB.main.lane3.NoIndex	1980.2808641975307	1305	106.48071897035904	8.660217360287545
755.LSSF.ALPHA.D20.09.06.11.lane1.NoIndex.L001	1970.594470046083	1148	80.9671367467933	8.330929788693282
2192.H03a.Nose.1500.lane6.NoIndex.L006	839.1632653061224	603	51.0073716256394	4.8528510946396235
723.C7.3m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	471.80357142857144	340	39.65827052604899	5.850822663969708
894.SL892.lane3.NoIndex.L003	416.96261682242994	382	23.452644903445115	6.404228885916434
2229.S1.N3.5.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	74.76923076923077	63	8.931702149525	3.279055777486822
990.KA1U.A.23	3551.242331288344	1810	128.76795569439417	9.538317570232486
2382.SH005.C3.RH.3.463.root.4.12.lane7.NoIndex.L007.sequences	1307.5864661654136	746	63.354662847545995	7.140943956382506
2382.MU002.C3.HA.3.687.rhizo.9.12.lane7.NoIndex.L007.sequences	4125.84126984127	2064	145.1378416991631	10.17874632189943
2382.DPOO1.C1.HA.5.248.root.9.11.lane1.NoIndex.L001.sequences	2207.655870445344	1220	95.31816162683437	7.908797649507488
894.YY1620.lane5.NoIndex.L005	102.07692307692308	94	13.248777681690102	4.820989462618702
945.P4.G8.lane2.NoIndex.L002	438.0181818181818	331	40.286267900751994	6.285080203229635
910.CuracaoTurf4C	58.57142857142857	50	9.889096069139999	2.8231138569130714
2229.W2.T22.PS4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	262.71794871794873	235	23.776553501257006	5.486025215088438
1001.SKM8	296.6307692307692	288	25.258469060177	5.9938170973416875
755.SSFB.L3.D20.10.05.11.lane1.NoIndex.L001	2375.2830188679245	1604	118.869080451745	9.733968167863553
1240.0505B	186.17142857142858	165	20.429363096149995	4.398112198820606
2192.H06a.Kitchen.Counter.3025.lane1.NoIndex.L001	373.32394366197184	281	29.478340998267292	4.289312870844208
1240.1503BCDNA	571.6164383561644	406	46.7584406178695	6.607249232384152
678.OA.mesocosm.424	1673.0255319148937	1112	88.16864609602096	8.360868301679677
894.SL840.lane3.NoIndex.L003	165.1818181818182	145	10.269950449628999	3.6451518997188557
1883.2003.225.Crump.Artic.LTREB.main.lane4.NoIndex	546.0076335877862	482	43.22764954992961	6.8058490181483515
755.SSFB.L1.D3.18.10.11.lane1.NoIndex.L001	3078.0906148867316	1665	133.88111384606606	9.56207962076433
1883.2008.547.Crump.Artic.LTREB.main.lane3.NoIndex	577.5921052631579	444	40.811825988847495	6.777570183569176
1288.NSB11aug08H.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	324.34567901234567	311	39.804526037658995	5.74532854166888
894.UY915.lane3.NoIndex.L003	108.86666666666667	92	8.739310787363001	3.797120679327971
894.OS1688.lane5.NoIndex.L005	713.5238095238095	568	47.715712382555495	6.791079955919431
2229.W2.N22.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	471.7432432432432	372	31.960386498084997	5.945638013078736
2229.S1.N23.PH3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	485.57142857142856	287	28.73829111680701	4.568862412093609
1240.1708B	361.5689655172414	315	32.80666106222001	6.101767241879925
2229.S2.T21.PS3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	264.3157894736842	168	16.912665104467	4.996535334387599
1288.NSB21sep08E.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	163.71428571428572	143	18.862509079579997	5.08293283491017
894.GV1014.lane5.NoIndex.L005	1174.3820224719102	893	76.7539131253368	8.268877422178868
1799.78.N.SD.Pum18	105.25	105	12.805404439890001	5.890371251476637
1064.H.GVR167	18.75	18	4.973131498779999	1.729570492330415
2229.MT.L.B.HE.LpL1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	101.89473684210526	82	10.802161761229998	3.6559804831014855
2382.HE003.C181.HA.5.773.root.9.12.lane7.NoIndex.L007.sequences	1745.0131578947369	921	73.2312327608141	7.399532147825009
945.P12.E9.lane5.NoIndex.L005	204.44	182	21.125275256022494	5.877174756674735
990.KA2F.C.22	3403.6868686868684	1742	116.43470711068038	9.657488533746978
1064.G.CV285	23.0	23	4.99766896716	1.76646991103113
804.3651.1123A	1348.5384615384614	995	72.372107707868	8.658980641452542
1288.MAH06July05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	1397.4761904761904	923	108.15467673548956	7.868878340749069
2229.W1.T12.PH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	255.33333333333334	216	24.653398379488003	5.138339247031407
755.LSSF.GAMMA.D30.16.06.11.lane1.NoIndex.L001	827.1829268292684	557	49.646838731726	7.495515043953442
2192.H03a.Foot.1355.lane6.NoIndex.L006	355.04166666666663	157	16.1118131315301	1.8733309195097654
2192.H06b.Nose.3177.lane6.NoIndex.L006	20.0	17	3.1775543517499996	0.8824395482152849
894.MR207.lane3.NoIndex.L003	545.5	489	35.682282227138	7.020281358559055
1288.NSB05may08E.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	214.0	161	19.4143278170365	4.317373633964249
2192.H04a.Kitchen.Floor.1922.lane6.NoIndex.L006	242.75	173	19.646785842590095	3.2496151122429153
1240.0802B	506.531914893617	397	43.518085514092995	6.109741356571531
1288.TBE04Oct05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	243.75	170	23.41895197284648	4.532637713008719
905.SA.Station.8.t0	719.1449275362319	395	34.31389111804	4.9136155327690245
1716.McG.PAPrS42	1141.8932584269662	1064	67.27493866748598	8.795380025653799
2229.W1.N2.4.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	121.57692307692308	100	12.669265569584997	2.6000903881135535
2382.RU006.C181.RH.3.789.leav.9.12.lane8.NoIndex.L008.sequences	14.0	8	3.10140153105	0.7406761665186186
894.F1431.lane5.NoIndex.L005	1331.0196078431372	880	67.40080761333881	8.241795613337164
2229.W2.N3.4.SE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	576.7638888888889	453	44.13037039532301	6.739570680151187
1288.TBH23Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	555.625	364	47.768805543919505	5.77132518902
894.GV1657.lane5.NoIndex.L005	456.01234567901236	341	27.912666155845002	4.160774264851128
894.UY654.lane3.NoIndex.L003	181.28571428571428	168	11.11044540063	4.321998245211531
1883.2009.146.Crump.Artic.LTREB.main.lane3.NoIndex	529.8775510204082	512	42.25632271841901	7.339107526271696
662.M17	151.5	50	7.859102475729999	2.1633134834434715
945.P5.B1.lane2.NoIndex.L002	863.5714285714286	657	67.6472362533195	7.493888150978422
894.MR496.lane3.NoIndex.L003	529.8188976377953	486	35.52299567421111	6.999835222121407
2080.S60D315	422.6901408450704	370	36.864727818649	5.4415581736320595
2229.T.L.B.2.SE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	267.0	180	19.230676960077	5.15513420351448
1711.KAJ5.3	1971.1146788990825	1586	98.22174578647711	9.903081630602042
