,Animal surface,Animal corpus,Animal secretion,Animal proximal gut,Animal distal gut,Plant surface,Plant corpus,Plant rhizosphere,Soil (non-saline),Sediment (non-saline),Sediment (saline),Surface (non-saline),Surface (saline),Aerosol (non-saline),Water (non-saline),Water (saline),Intertidal (saline),Hypersaline (saline),Sterile water blank,Mock community
c__SJA-4(917),0.00913860473785897,0.005288120337193403,0.00428559888756181,0.0035805161759360237,0.0023719904115302856,0.0009609518878875477,0.01117775354416576,0.11247044461538,0.19314252309063593,0.08958642626683473,0.1000628919930992,0.14024532710587892,0.09165732923717637,0.004307524536532171,0.19718089538262787,0.03427047365447756,0.0,0.0002726281352235551,0.0,0.0
c__Chlamydiia(1214),0.012431376499479025,0.0033468956450834536,0.009001331549543586,0.006144583039146464,0.003572159231622357,0.004530477759472816,0.009310097269096495,0.11569715013064072,0.1669374580208899,0.07917216305440662,0.12104235048974576,0.1229239703578988,0.03988674697076674,0.005303464412768903,0.25799330080606464,0.04174546432954605,0.0,0.000961010433827567,0.0,0.0
c__NPL-UPA2(24),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.21875,0.5625,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.10416666666666667,0.0,0.0
c__DA052(306),0.029577925700573094,0.003640392529281417,0.0031052020944101802,0.0003686174342022888,0.00015163893840364426,0.011499053462117756,0.0007729887347893085,0.10056143365589111,0.45980790506002206,0.12624614440700915,0.0837325069051654,0.025978246222848722,0.012254901960784312,0.02154176708685442,0.04087081161991793,0.07989046418772905,0.0,0.0,0.0,0.0
c__JS1(34),0.0007739938080495358,0.09499206544065252,0.0,0.0,0.0,0.0,0.033715170278637775,0.0,0.008494582043343656,0.06691176470588237,0.6277578332564828,0.00716954805947626,0.02900206198737258,0.004901960784313726,0.013602941176470592,0.09723690198872995,0.0,0.01544117647058824,0.0,0.0
c__Thermoplasmata(685),0.0024817518248175176,0.0027091128422171784,0.000959500824111137,0.0179334432148183,0.021532846715328464,0.001532846715328467,0.0,0.06193704301200211,0.054943714540728064,0.23674527659987193,0.29705676810092096,0.003829862187526421,0.03269833295572826,0.0038321167883211675,0.04442051033174137,0.13968266757663933,0.0,0.07770420576989918,0.0,0.0
c__Verruco-5(908),0.006476725061526823,0.0,0.002141458639255996,0.007891976637629314,0.06599394837715031,0.004729403354200479,0.0,0.0734759806722213,0.034725477641267974,0.2515139997346003,0.2955002141422087,0.03497659340170352,0.06256823535537348,0.019738209661117147,0.06469508433342973,0.06667034350226506,0.0,0.008902349486049925,0.0,0.0
c__Spirochaetes(853),0.02203749906513152,0.001791423595569164,0.0478798313617849,0.02515216030600309,0.05447753841606778,0.0012005819291232925,0.0003688645668765894,0.12400414837008714,0.03444236743072545,0.11436874196904508,0.322988412249023,0.008985364284569438,0.05842472312436241,0.024516444480473652,0.06239801981384187,0.061752021726982215,0.0,0.03521185731033327,0.0,0.0
c__Ktedonobacteria(628),0.0015923566878980888,0.0,0.0037879715825575692,0.0271689138886591,9.366804046459347e-05,0.06463194289622483,0.002123142250530785,0.12088836500372134,0.5744819412143298,0.016705050392761146,0.06186715058389843,0.016393742700411863,0.0,0.007722929936305731,0.011265049061508412,0.0912777757607282,0.0,0.0,0.0,0.0
c__Thermomicrobia(276),0.11872506658184498,0.018768762939958602,0.053864548565241574,0.05530881965134352,0.0015893809297450729,0.009057971014492756,0.044414227413065575,0.09078479109829288,0.26165559835597774,0.04446060660616427,0.033428040648024425,0.15031499092769868,0.023389694041867956,0.07021900510611426,0.02099917244867026,0.003019323671497585,0.0,0.0,0.0,0.0
c__[Fimbriimonadia](334),0.020186128610332827,0.0,0.00874469642883942,0.0,0.0037125748502994005,0.0,0.03723804742409409,0.26366733973247347,0.20867993636096396,0.14989700131369507,0.049193825601461454,0.09283187169583548,0.046502141072692675,0.005518962075848302,0.10641491418264289,0.007412560650820971,0.0,0.0,0.0,0.0
c__OPB41(155),0.0293550404486675,0.0,0.0,0.0,0.011146466263531813,0.0,0.0,0.26653478063196034,0.14183900976912872,0.14745157417085522,0.24187581682700116,0.012996245608261271,0.06990042565760259,0.008602150537634405,0.06934934481677783,0.0009491452685787852,0.0,0.0,0.0,0.0
c__028H05-P-BN-P5(75),0.00029629629629629624,0.0,0.00029629629629629624,0.0,0.00029629629629629624,0.0941269841269841,0.0005333333333333333,0.11210582010582008,0.11436190476190476,0.2041481481481481,0.20977777777777776,0.09619470899470897,0.03903703703703703,0.0,0.0457142857142857,0.06266666666666666,0.0,0.02044444444444444,0.0,0.0
c__TM1(54),0.018518518518518517,0.0,0.002537722908093278,0.0008051529790660224,0.0,0.053847380125030764,0.0,0.21771623224386003,0.3165295169486352,0.29550016388233064,0.04551149830827407,0.005872891282151744,0.0,0.0,0.011626077724221506,0.03153484507981814,0.0,0.0,0.0,0.0
c__MVP-15(33),0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.17378673957621327,0.012360446570972886,0.12532467532467534,0.33405483405483405,0.013636363636363637,0.10101010101010101,0.024242424242424242,0.15497835497835497,0.030303030303030304,0.0,0.0,0.0,0.0
c__Holophagae(156),0.0077905890405890405,0.0,0.00022893772893772894,0.0,0.0,0.01717032967032967,0.0,0.19777619500476593,0.06180498538059581,0.18769139207465851,0.3313624459001172,0.006787359428478936,0.03932338494838495,0.006495726495726497,0.128867036500798,0.014701617826617826,0.0,0.0,0.0,0.0
c__Ignavibacteria(233),0.013158960239695526,0.0,0.008583690987124465,0.0008583690987124466,5.2985746834101637e-05,0.0,0.0,0.20218049800175572,0.07279749022228309,0.1339540982610667,0.29286114795668394,0.01919876368022988,0.07949694076151671,0.004291845493562233,0.0883717870896418,0.07737782508735623,0.0,0.006815597373537289,0.0,0.0
c__[Leptospirae](197),0.0006543152905251044,0.0,0.0025380710659898475,0.005076142131979695,0.0,0.0,0.0,0.2467738537425458,0.04421757541767967,0.17163938555647526,0.24994815612412905,0.017693859064417443,0.09860505791131846,0.0,0.12435950586076029,0.028341793570219966,0.0,0.01015228426395939,0.0,0.0
c__Actinobacteria(2970),0.11408119878963048,0.01821687567519388,0.050462147491857595,0.028570806397713217,0.02828565912781073,0.015675498436624646,0.02644147847347391,0.07570829971805078,0.2480193391051589,0.02770024947201221,0.03649824574731645,0.06978344921507203,0.030945387314546973,0.13615815972865863,0.06733441203529843,0.0236324097609095,0.0,0.0024863835106717458,0.0,0.0
c__BPC102(205),0.0,0.0,0.004878048780487806,0.0,0.0,0.002439024390243903,0.0,0.14174140614509118,0.08266403958090769,0.22577267218884006,0.29128734519582516,0.00934959349593496,0.12815527732857643,0.0,0.057974582034130834,0.0553627763383861,0.0,0.00037523452157598504,0.0,0.0
c__S085(157),0.007744795788774771,0.009554140127388535,0.010999155003585911,8.846426043878272e-05,0.003323179174743838,0.002689313517338995,0.0014362966592265955,0.14268132870417125,0.20061794430697566,0.18171914473941544,0.16381014963268423,0.15844986926496926,0.07275490542678392,0.009488593440861327,0.031055018136847957,0.002313816465475104,0.0,0.0012738853503184715,0.0,0.0
c__TK17(180),0.011437908496732025,0.0,0.015000000000000001,0.0,0.0,0.0,0.0,0.11750925049069708,0.1829949096847476,0.2652197562968825,0.14018544454818962,0.12918804430985315,0.05325816174422985,0.005797101449275362,0.06633752755455621,0.0130718954248366,0.0,0.0,0.0,0.0
c__S035(115),0.0017391304347826088,0.0005115089514066496,0.017391304347826087,0.0,0.0,0.014347826086956521,0.0,0.21300704352212246,0.5859390708920225,0.07443478260869565,0.010782608695652174,0.06655260681347638,0.00034782608695652176,0.013554987212276215,0.0010434782608695651,0.00034782608695652176,0.0,0.0,0.0,0.0
c__PAUC37f(50),0.0029493087557603695,0.0,0.010000000000000004,0.0,0.0,0.02342549923195085,0.001666666666666667,0.2824568480161546,0.3325318943289165,0.13233394312442312,0.02332781531027695,0.044803872012252215,0.06649669576568493,0.0,0.010771181006069828,0.04637913292470137,0.0,0.022857142857142864,0.0,0.0
c__Thaumarchaeota(313),0.025827067580230824,0.012767905283409887,0.006948871155797522,0.0040550733277664305,8.920513943801984e-05,0.018974821740099707,0.009255041210601396,0.0891754320871942,0.2001614901794667,0.0587352117950147,0.14653381898496348,0.06060506963715789,0.1464096316731467,0.04693021829903933,0.06916767447593376,0.08857877584732593,0.0,0.01578469158341363,0.0,0.0
c__Opitutae(676),0.01755076597241921,0.0019879095263710647,0.010688341719726055,0.009714003944773177,0.028841927303465763,0.012527182141914834,0.006392848406648559,0.1287509641540309,0.18295996225725109,0.12133909256619387,0.1106648022711333,0.041764909909987914,0.08383668120144919,0.014742744423043245,0.13621036846963525,0.08479069899811861,0.0,0.007236796733838153,0.0,0.0
c__[Saprospirae](2752),0.053539560017354854,0.005115181275038327,0.017829948382967226,0.02808915643495012,0.008000696624825361,0.11990300188073814,0.022884050793272995,0.062162251836211546,0.12692994262105944,0.08519557271522456,0.11174113270316702,0.07255503511603849,0.09678067207240762,0.03254950344801215,0.08152348659636902,0.06232171946345566,0.0,0.012879088018907277,0.0,0.0
c__Cytophagia(2309),0.08834998459322647,0.010338786669509631,0.022257206950437154,0.007282427120009891,0.0047172788813209295,0.0407387333613431,0.029718872497713003,0.07797660002899824,0.14795254116969794,0.05452165282038826,0.14398783536121917,0.10704963272824254,0.0829657498524928,0.051506065301066904,0.08769350222897196,0.03816693454852584,0.0,0.004776195886836027,0.0,0.0
c__Alphaproteobacteria(10639),0.05539115886189495,0.007297162201467108,0.01927440349383166,0.024496777857079315,0.01841721640769,0.04740856634616932,0.021155969722490307,0.057835445945148854,0.14425640125942754,0.0730066809232815,0.10319591377893314,0.094566155915301,0.10227731990113673,0.043020397859021856,0.11147577212255615,0.07148107438019165,0.0,0.0054435830243790805,0.0,0.0
c__Acidimicrobiia(1570),0.02976313280812818,0.005779978288308692,0.020142470293288306,0.015954999384531533,0.00749903962208263,0.04468174909308713,0.012734313203858453,0.07748894307572445,0.19114391791325552,0.08729924843713083,0.14742853927610836,0.08831073724051143,0.06741785650053714,0.025818095416545065,0.09492163516279564,0.06715350499919669,0.0,0.016461839284909973,0.0,0.0
c__Gammaproteobacteria(8450),0.0369974586762262,0.011440468017479442,0.01781462030221024,0.02540482835181859,0.014517809905110793,0.035593330843047895,0.008396746812921253,0.09113658276608556,0.14337226137216938,0.06544569566477706,0.15132964766295914,0.07424185935410374,0.0743927786994123,0.0371120755521201,0.12644597424215118,0.07730812596481154,0.0,0.009049735812595654,0.0,0.0
c__Deltaproteobacteria(11888),0.013871873427889578,0.0030855087906388767,0.006942678308826036,0.004820088660488017,0.007179282891398118,0.03576097243491111,0.006927938138904994,0.11790801452939347,0.17546778461413623,0.16274826327296435,0.17456927945849612,0.06235693941647335,0.05631145816098465,0.009831947189446397,0.09920444084621834,0.052414349106195086,0.0,0.010599180752635115,0.0,0.0
c__vadinHA49(339),0.005020533287061137,0.00451416823098239,0.012168141592920354,0.0,0.04228121927236971,0.005067105952061704,0.0,0.09207071332636156,0.12945220055904394,0.19921544782451125,0.19038051178949203,0.057227351300795454,0.08868751641446876,0.0018436578171091445,0.13154957931635805,0.025772590779591445,0.0,0.014749262536873156,0.0,0.0
c__PRR-11(139),0.023949671431685818,0.007194244604316547,0.0026550188420692016,0.0035971223021582736,0.0,0.0,0.009592326139088728,0.23803917904637328,0.18163131832196577,0.17589460898813417,0.13812949640287772,0.08844093556323775,0.05558410414525523,0.007848266841072597,0.04226385125665701,0.014388489208633093,0.0,0.01079136690647482,0.0,0.0
c__Betaproteobacteria(1968),0.06582795802875165,0.010254720021095154,0.029123068431382574,0.021279864556460654,0.02171259320265987,0.015679776801720884,0.014788126235003049,0.09160079341406706,0.21098222053995347,0.0986233758288626,0.04319806340251075,0.08424434977258653,0.05286283601377541,0.09503255194990877,0.10651327139704603,0.03799558697096558,0.0,0.00028084343325002366,0.0,0.0
c__ML635J-21(152),0.026433270676691725,0.007346491228070176,0.03508771929824562,0.0076754385964912285,0.0035087719298245615,0.013546486408328512,0.03000530171582803,0.13861315950131742,0.2933758675534991,0.14931077694235587,0.029910714285714287,0.06614452798663324,0.04428258145363409,0.023535401002506263,0.11850419317524581,0.012719298245614033,0.0,0.0,0.0,0.0
c__Sphingobacteriia(904),0.08560075191762653,0.009128830506149637,0.0195083968896914,0.0021315231610728215,0.011662546998933428,0.015026444237507906,0.015652371428463395,0.14681808639169042,0.2514446581206277,0.09340233826214352,0.036811980516353704,0.07109052294714963,0.043618472586564455,0.03624822070122064,0.126470418199838,0.03506838150917658,0.0,0.00031605562579013893,0.0,0.0
c__Thermoleophilia(1708),0.06323347542195282,0.005617263559846501,0.02197838090763297,0.022442915424891834,0.004059559143565025,0.01398158201371942,0.021747883139618885,0.11211751465480804,0.29364386225499495,0.10179514835732238,0.040456362609781485,0.10565570716646167,0.019441721166262714,0.04826263749476805,0.10900450848416532,0.0165029301908402,0.0,5.85480093676815e-05,0.0,0.0
c__[Spartobacteria](1000),0.03627882857588674,0.008454010296510162,0.01783830808404189,0.005822231432064595,0.004154878024772619,0.027490198837271163,0.03765023733947659,0.14972833834178492,0.28701493839959674,0.08043346985382904,0.04125324930926964,0.09803201227205192,0.04986698201982908,0.027555547994928105,0.1156913862864269,0.012735382932259892,0.0,0.0,0.0,0.0
c__OM190(644),0.006709716204889038,0.0,0.0016637089618456078,0.0005597730235411395,0.0015911356491066639,0.03929452470029456,0.0018233578016186712,0.07054573780556377,0.13442287555458104,0.20485311698581005,0.27182111611640514,0.037049016202834004,0.08290923813936038,0.006253147557495384,0.044340799595265136,0.07291129978340377,0.0,0.02325143591798571,0.0,0.0
c__Pla4(54),0.0,0.0,0.009259259259259259,0.0,0.0,0.021848602988953865,0.0,0.05366683754841649,0.1860285885870681,0.22414455400566513,0.26722081930415265,0.06272963553665309,0.04475308641975309,0.0,0.09666689169613145,0.03368172465394687,0.0,0.0,0.0,0.0
c__Gitt-GS-136(53),0.055668728605533575,0.0011098779134295226,0.04626534630830776,0.019977802441731408,0.0,0.014552603321465189,0.005811766448532724,0.08693782896248804,0.35366698834632154,0.05906355178979092,0.019223827287623237,0.15237611969739157,0.05924774901017261,0.0540127056920857,0.07208510417512609,0.0,0.0,0.0,0.0,0.0
c__Armatimonadia(166),0.060314847428350145,0.0020080321285140556,0.007884479092841954,0.0,0.0003543586109142452,0.00610894281350755,0.014296401291440271,0.13251435206333909,0.3992332067175049,0.05918892145634816,0.017184693764251427,0.1559721167215467,0.011177312274659408,0.04585242377962554,0.080708604952812,0.007201306904344405,0.0,0.0,0.0,0.0
c__[Chloracidobacteria](750),0.027453925106633113,0.011307226627091842,0.011388216884084998,0.0005574102520339079,0.0013956367805830169,0.014200330574497906,0.012870679987715163,0.13692970965364343,0.4007244836933763,0.0961303043904714,0.029519352519339057,0.09907625353217088,0.025997081368300444,0.040372574961586534,0.07066463519137044,0.01822438848931162,0.0,0.0031877899877899873,0.0,0.0
c__Gemmatimonadetes(1090),0.04048938326533322,0.0038266951224290996,0.03499911301785843,0.004029669137602217,0.0010596809768884056,0.014653214990815726,0.01814672434885623,0.17188876474979684,0.4287386035984767,0.05932240751915958,0.0233060808403421,0.07620613870658996,0.0074387228352073955,0.041857987462407896,0.064133676254846,0.009903137173390251,0.0,0.0,0.0,0.0
c__Chloroflexi(430),0.06340825907586133,0.023798449612403107,0.02131229235880399,0.022037163702690384,0.0,0.0008390082320112016,0.027120486672470252,0.1869784064771395,0.42034549254135206,0.024988248972507975,0.011303743719519288,0.07432437080829885,0.015746705827595617,0.06496275438266799,0.037201542681277976,0.005633074935400518,0.0,0.0,0.0,0.0
c__Gemm-5(188),0.03171415178935356,0.0,0.030328429060545718,0.0,0.0,0.0026595744680851068,0.008942803752048067,0.1516183031915589,0.4902111939576267,0.036386037825336955,0.055281155015197585,0.11872801604322153,0.03461476466795616,0.015874908290535585,0.01832151300236407,0.0,0.0,0.0053191489361702135,0.0,0.0
c__Planctomycetia(5522),0.018332335583472848,0.002423232088293937,0.009858415630678042,0.010609820425140805,0.0051236936695872,0.016803175739191767,0.008788935108207895,0.14512909442063196,0.25253379088372885,0.14344584252745343,0.10157131600886618,0.07489246849520818,0.09954274409683263,0.0120427934021506,0.061807249695144346,0.029182958725142365,0.0,0.007912133500268804,0.0,0.0
c__Acidobacteria-6(1138),0.023937532294165478,0.001639961241043262,0.013426414347821946,0.00011560671895959896,0.0008667633834607121,0.007531645987193303,0.003728449993733577,0.1606089663039221,0.2516872058992795,0.15923769923111844,0.11312074892765969,0.07226197627809199,0.06054100385447551,0.027959177782675048,0.07409624488552412,0.028382790501639797,0.0,0.0008578123692359189,0.0,0.0
c__Elusimicrobia(973),0.0031523777462177387,0.0005138746145940391,0.00141392083838127,0.0001019592489273887,0.007096363725346254,0.004987987471026922,0.0005138746145940391,0.20574558564349413,0.21362250377765307,0.23966033376549165,0.09590754603573694,0.0381162610483439,0.03926600031814615,0.0029176658673061547,0.1315235590546562,0.01546018623008439,0.0,0.0,0.0,0.0
c__SJA-28(152),0.0026733727155098474,0.010224039829302986,7.649938800489595e-05,0.0,0.0,0.0,0.0004385964912280702,0.18684196581250717,0.21993900898826652,0.2722174352869312,0.07370181150406024,0.0835896353962776,0.02124179690329926,0.006877990430622009,0.08151289757358769,0.04066494968040255,0.0,0.0,0.0,0.0
c__[Pedosphaerae](1951),0.010496631104598935,0.0005562339406974134,0.006144047274408478,0.0011394519919921495,0.0013486307523046745,0.008461406678594637,0.006725456590581694,0.15945255566933714,0.2303751239991652,0.23088600956563438,0.08926326022873463,0.06698698505073525,0.030521157996200574,0.011587339243707683,0.10996979245908697,0.03432358445149751,0.0,0.0017623330027225464,0.0,0.0
c__AT-s54(48),0.0,0.010416666666666668,0.0,0.0,0.0,0.0,0.0,0.12800925925925927,0.18310185185185185,0.2186431623931624,0.32443590765959196,0.04917200854700855,0.08055593894409685,0.0,0.0034722222222222225,0.0,0.0,0.002192982456140351,0.0,0.0
c__SHA-109(46),0.0009057971014492753,0.0,0.0,0.0,0.0,0.0,0.0,0.16927818558253344,0.1815052700922266,0.19132316958403914,0.29720496894409937,0.03260869565217391,0.059042443064182194,0.0,0.042805383022774326,0.02532608695652174,0.0,0.0,0.0,0.0
c__PRR-12(1119),0.001929632165768407,0.0017873100983020558,0.0001276650070215754,0.0,0.0,0.008927894949763693,3.7235627047959494e-05,0.12023562696408362,0.17532888513068293,0.22771330179981242,0.30766052376917963,0.02839839356711187,0.040394607038548226,0.0006963791628575918,0.04546290737827287,0.031102660874463603,0.0,0.010196976467083707,0.0,0.0
c__BD7-11(185),0.0,0.0,0.0,0.0013513513513513512,0.0,0.008558558558558556,0.006692406692406692,0.18434554581613408,0.23110222227869287,0.20405161608197658,0.210633536762569,0.028929643929643926,0.05464399883754722,0.0,0.02622265122265122,0.038063063063063056,0.0,0.005405405405405405,0.0,0.0
c__OPB56(204),0.014787145470952178,0.0019607843137254906,0.0068627450980392165,0.0,0.0,0.012670840940964781,0.0026143790849673205,0.18201419225246468,0.1047176129588362,0.18423912146192337,0.1844265390898518,0.05031101981953375,0.08377281696123451,0.002124183006535948,0.11309283850283676,0.03949401633225163,0.0,0.016911764705882355,0.0,0.0
c__Nitrospira(601),0.007324876101947427,0.0004743042268870124,0.00451539160932324,9.24385283786282e-05,0.0008402248325758892,0.008737442196313533,0.005094576655777452,0.20300365386389752,0.1569477127229537,0.22649231769041134,0.15104802804373035,0.030800084529494027,0.0567935511370535,0.010660427045147908,0.09042296305741268,0.04014578255989509,0.0,0.00660622519880079,0.0,0.0
c__Phycisphaerae(3611),0.010127064108754543,0.00038936601775993484,0.004031917553919846,0.0011933470726134961,0.00010956858873249612,0.005486904359858112,0.005587258449595546,0.15385347581112213,0.14839955907800273,0.250907412558588,0.2115859226048078,0.06892998406207043,0.058667893711414225,0.008897814385355531,0.03534441986009605,0.02670317531834121,0.0,0.009784916458967965,0.0,0.0
c__Anaerolineae(4248),0.007258924057274191,0.003411498727306843,0.004816428584659476,0.0008853196861975189,0.0019974630362712157,0.008861851403589825,0.005033132379381124,0.18430752328776415,0.14877567290530663,0.2020943904915536,0.21519313666422907,0.05487837289730976,0.05606761344476195,0.0054728648333917575,0.05344171075690388,0.03939256680090757,0.0,0.008111530043191456,0.0,0.0
c__C0119(88),0.025568181818181813,0.01193181818181818,0.0018939393939393936,0.0,0.0,0.0029251257635644983,0.018698347107438014,0.21402308806502598,0.5037605859807092,0.039026292335115856,0.02256403549562117,0.0771590909090909,0.011363636363636362,0.016729797979797977,0.054356060606060595,0.0,0.0,0.0,0.0,0.0
c__iii1-8(274),0.013676516327029332,0.005717761557177616,0.005523227786001507,0.0004794504625970524,0.0,0.021952544407816642,0.0006937203105086316,0.24513432706460828,0.3207007401877951,0.2012484058116033,0.05775595249807531,0.042870876881267186,0.029862258268274933,0.024077733901010607,0.024219998152827448,0.006086486383406998,0.0,0.0,0.0,0.0
c__Acidobacteriia(630),0.02988506136403467,0.0036922608893565543,0.010385032764107413,0.004636490510273009,0.0005322669608383894,0.029557678616487292,0.010365689592554482,0.15482181056799532,0.5175060650301532,0.05806616629000467,0.0204269866943664,0.021725576638838444,0.005408399470899471,0.05555610129459248,0.03687429586771994,0.04051201739967824,0.0,4.8100048100048105e-05,0.0,0.0
c__TK10(268),0.012581653943465814,0.0037313432835820886,0.006434123651388898,0.023125826105413458,4.783773440489857e-05,0.01937477322137901,0.008888954650570944,0.18193064783004356,0.4895015648006282,0.11352936751134643,0.01027775515161773,0.06228172292858833,0.0077706704572376205,0.030160614675540043,0.022155850799149886,0.008207293255643053,0.0,0.0,0.0,0.0
c__Ellin6529(227),0.03391499259034645,0.0,0.009342134457766122,0.0004664858777705781,0.005494784702505723,0.006542695569901463,0.003158191233606461,0.09200113828185275,0.2866458231526035,0.23471955782185241,0.0714166786196775,0.0680414738722971,0.04237462671418305,0.032051550699122626,0.10039696154247187,0.013432904864042434,0.0,0.0,0.0,0.0
c__Gemm-1(327),0.01984342222726359,1.9603230612404913e-05,0.006209623082379361,0.00349497597204019,0.0011583727180057449,0.02954074448971651,0.005411616424550698,0.174017549841503,0.34232147801409646,0.1684296824928221,0.07155558271923709,0.060409947029280264,0.022457016294604455,0.015621992686212862,0.06756186610424421,0.011946526673430869,0.0,0.0,0.0,0.0
c__Solibacteres(1119),0.017592124266347854,0.002071503900204338,0.008282807037199283,0.002275894498183136,0.0009280263971952982,0.007968698939396853,0.014878795491837538,0.1570140699328977,0.303732921000095,0.21420261956301961,0.06171451414475199,0.0809038340909318,0.031379240096173905,0.019128049788586652,0.0505554364012859,0.027073579435509455,0.0,0.00029788501638367595,0.0,0.0
c__MB-A2-108(284),0.011019034863086011,6.177415369409438e-05,0.009981464745410258,0.0,0.0,0.0,0.006648222669349429,0.21631796762556912,0.38354967739151424,0.14819555597276515,0.018890374204495772,0.07603143698478565,0.010771683391887372,0.02623295594941258,0.09229985204803035,0.0,0.0,0.0,0.0,0.0
c__P2-11E(32),0.0,0.0,0.0,0.0,0.0,0.02768640350877193,0.0,0.22341394442545756,0.3843027905939091,0.1694827741702742,0.07098214285714288,0.013417658730158731,0.0011160714285714287,0.00967261904761905,0.09992559523809524,0.0,0.0,0.0,0.0,0.0
c__Acidobacteria-5(170),0.003372209381311231,0.0,0.00027220022624434385,0.0,0.0,0.018935985738112532,0.0007459505541346973,0.20575091708540608,0.4420994629113129,0.14403659508408725,0.04595241910542516,0.03676948656854828,0.018548454921184156,0.0024693841845544622,0.059585409179538,0.02146152506014097,0.0,0.0,0.0,0.0
c__MBGB(78),0.0,0.0024038461538461535,0.0,0.0,0.0,0.0,0.0012820512820512818,0.10644910644910645,0.00971250971250971,0.13641219891219888,0.49305555555555547,0.0008547008547008545,0.09188034188034187,0.0,0.0346056721056721,0.02462606837606837,0.0,0.0987179487179487,0.0,0.0
c__Caldithrixae(98),0.0003924646781789639,0.001943634596695821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07938310713486357,0.605513678628029,0.0,0.039140946689457896,0.0,0.08128318676788064,0.16773980690171952,0.0,0.024603174603174603,0.0,0.0
c__SAW1_B44(65),0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12164835164835164,0.6128205128205129,0.0,0.05897435897435898,0.0,0.08347985347985348,0.1076923076923077,0.0,0.007692307692307693,0.0,0.0
c__KSB1(121),0.008264462809917354,0.0,0.0,0.0,0.0,0.0,0.0,0.0015741833923652102,0.0,0.19133215269578902,0.4973399878358556,0.028020464384100746,0.03955135773317591,0.0,0.07726288862652499,0.10805159028299523,0.0,0.04860291223927587,0.0,0.0
c__OP8_2(109),0.0,0.0018348623853211015,0.0,0.0,0.0,0.0,0.0,0.053211009174311936,0.02541113320929835,0.16949585837200523,0.6253325675344025,0.002936029312176102,0.05256830325637666,0.0,0.0475250030295902,0.021685233726518136,0.0,0.0,0.0,0.0
c__OS-K(80),0.0,0.001396780303030303,0.0,0.0,0.0,0.0,0.0,0.062361111111111124,0.01,0.20960853745737462,0.547497922518303,0.0011904761904761904,0.05598649538866929,0.0,0.047339219646632444,0.06461945738440303,0.0,0.0,0.0,0.0
c__GN15(210),0.0,0.0,0.0011904761904761906,0.0,0.0,0.0,0.0,0.07185916117189299,0.012341110610501096,0.21396751528024507,0.537914461635908,0.012793783483438655,0.051954150560141354,0.0,0.03279020480683182,0.05566532673675531,0.0,0.009523809523809525,0.0,0.0
c__RB25(225),0.0015334451757215985,0.0012307692307692308,0.0,0.0,0.0,0.0022440087145969498,0.0,0.05341388370109531,0.08965307689364756,0.17678905539381032,0.4869426613433812,0.022412191750085048,0.04468574985549775,0.005947712418300653,0.045281067174103455,0.014533045015657572,0.0,0.05533333333333333,0.0,0.0
c__Pla3(219),0.00041511000415110004,0.0,0.0,0.0,0.0,0.0091324200913242,0.0009132420091324202,0.035628363618965715,0.06861186839050715,0.11599527032686222,0.533166236516445,0.0291061297910613,0.08185939551197109,0.0,0.0154387514155396,0.07761753500288342,0.0,0.03211567732115677,0.0,0.0
c__Gemm-2(225),0.015079365079365078,0.0014814814814814812,0.0013800980467647134,0.0,0.0,0.0008888888888888888,0.000404040404040404,0.041469685658091456,0.07775423477597389,0.11717560687710701,0.4614153556960574,0.013977370144036808,0.15194331995781266,0.0002564102564102564,0.006032895366228699,0.10372054245229936,0.0,0.007020704915441756,0.0,0.0
c__BB34(129),0.007751937984496124,0.005167958656330749,0.0,0.0,0.0,0.0,0.0,0.022286821705426358,0.015180878552971575,0.2868217054263566,0.43255813953488376,0.02583979328165375,0.05490956072351421,0.0,0.13242894056847546,0.017054263565891473,0.0,0.0,0.0,0.0
c__[Brocadiae](26),0.0,0.003846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2055860805860806,0.4521978021978023,0.0018315018315018317,0.009523809523809525,0.0,0.17591575091575093,0.15109890109890112,0.0,0.0,0.0,0.0
c__GN07(20),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039285714285714285,0.10912698412698411,0.14444444444444446,0.375,0.025,0.2,0.0,0.05714285714285714,0.05,0.0,0.0,0.0,0.0
c__[Cloacamonae](81),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05790711346266901,0.029394473838918283,0.16887125220458554,0.39707035077405456,0.018518518518518517,0.05751518714481678,0.037037037037037035,0.13800705467372132,0.09567901234567901,0.0,0.0,0.0,0.0
c__Zetaproteobacteria(30),0.003919191919191919,0.0,0.0034747474747474747,0.0004444444444444444,0.0,0.0,0.0,0.00830555555555555,0.031393939393939384,0.23208869395711498,0.3285299145299145,0.04082323232323232,0.17766891587944217,0.033777777777777775,0.05111111111111111,0.08846247563352826,0.0,0.0,0.0,0.0
