sample_name	sample_accession
638.ELB15.111810.1	ERS1471338
638.ELB15.111810.2	ERS1471339
638.ELB18.111810.1	ERS1471341
638.ELB18.111810.2	ERS1471343
638.VAN65.120210.2	ERS1471434
638.RMK.ENR.9.2	ERS1471426
638.RMK.ENR.2.1	ERS1471379
638.RMK.ENR.28.1	ERS1471396
638.RMK.ENR.35.1	ERS1471411
638.RMK.ENR.15.2	ERS1471370
638.RMK.ENR.25.1	ERS1471390
638.RMK.ENR.32.2	ERS1471406
638.ELB6.111810.1	ERS1471345
638.ELB6.111810.2	ERS1471347
638.FRX6.120710.1	ERS1471349
638.FRX6.120710.2	ERS1471351
638.FRX7.120710.1	ERS1471353
638.FRX7.120710.2	ERS1471355
638.FRX7.120910.2	ERS1471356
638.FRX9.120710.1	ERS1471357
638.RMK.ENR.1.1	ERS1471358
638.RMK.ENR.10.1	ERS1471359
638.RMK.ENR.3.1	ERS1471400
638.RMK.ENR.30.1	ERS1471401
638.RMK.ENR.30.2	ERS1471402
638.RMK.ENR.31.1	ERS1471403
638.RMK.ENR.31.2	ERS1471404
638.RMK.ENR.32.1	ERS1471405
638.RMK.ENR.10.2	ERS1471360
638.RMK.ENR.11.1	ERS1471361
638.RMK.ENR.11.2	ERS1471362
638.RMK.ENR.12.1	ERS1471363
638.RMK.ENR.12.2	ERS1471364
638.RMK.ENR.13.1	ERS1471365
638.RMK.ENR.13.2	ERS1471366
638.RMK.ENR.14.1	ERS1471367
638.RMK.ENR.14.2	ERS1471368
638.RMK.ENR.4.1	ERS1471415
638.RMK.ENR.15.1	ERS1471369
638.RMK.ENR.16.1	ERS1471371
638.RMK.ENR.16.2	ERS1471372
638.RMK.ENR.17.1	ERS1471373
638.RMK.ENR.17.2	ERS1471374
638.RMK.ENR.18.1	ERS1471375
638.RMK.ENR.18.2	ERS1471376
638.RMK.ENR.19.1	ERS1471377
638.RMK.ENR.19.2	ERS1471378
638.RMK.ENR.20.1	ERS1471380
638.RMK.ENR.20.2	ERS1471381
638.RMK.ENR.21.1	ERS1471382
638.RMK.ENR.21.2	ERS1471383
638.RMK.ENR.22.1	ERS1471384
638.RMK.ENR.22.2	ERS1471385
638.RMK.ENR.23.1	ERS1471386
638.RMK.ENR.23.2	ERS1471387
638.RMK.ENR.24.1	ERS1471388
638.RMK.ENR.24.2	ERS1471389
638.RMK.ENR.25.2	ERS1471391
638.RMK.ENR.26.1	ERS1471392
638.RMK.ENR.26.2	ERS1471393
638.RMK.ENR.27.1	ERS1471394
638.RMK.ENR.27.2	ERS1471395
638.RMK.ENR.28.2	ERS1471397
638.RMK.ENR.29.1	ERS1471398
638.RMK.ENR.29.2	ERS1471399
638.RMK.ENR.33.1	ERS1471407
638.RMK.ENR.33.2	ERS1471408
638.RMK.ENR.34.1	ERS1471409
638.RMK.ENR.34.2	ERS1471410
638.RMK.ENR.35.2	ERS1471412
638.RMK.ENR.36.1	ERS1471413
638.RMK.ENR.36.2	ERS1471414
638.RMK.ENR.4.2	ERS1471416
638.RMK.ENR.5.1	ERS1471417
638.RMK.ENR.5.2	ERS1471418
638.RMK.ENR.6.1	ERS1471419
638.RMK.ENR.6.2	ERS1471420
638.RMK.ENR.7.1	ERS1471421
638.RMK.ENR.7.2	ERS1471422
638.RMK.ENR.8.1	ERS1471423
638.RMK.ENR.8.2	ERS1471424
638.RMK.ENR.9.1	ERS1471425
638.VAN20.120210.1	ERS1471427
638.VAN20.120210.2	ERS1471428
638.VAN35.120210.1	ERS1471429
638.VAN35.120210.2	ERS1471430
638.VAN45.120210.1	ERS1471431
638.VAN45.120210.2	ERS1471432
638.VAN65.120210.1	ERS1471433
