sample_name	sample_accession
2229.W1.T12.PH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578462
2229.W1.N22.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578231
2229.W1.T31.PH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578616
2229.W2.T13.PH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1579079
2229.W1.N1.6.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578044
2229.S1.N2.4.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576596
2229.W1.N32.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578365
2229.W2.T3.6.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1579235
2229.W2.N3.4.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578907
2229.S2.T32.PS3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577866
2229.S2.T1.4.FP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577513
2229.S1.N23.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1576777
2229.S1.T3.5.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577145
2229.W1.N3.6.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578325
2229.T.B.I.1.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577895
2229.W1.T13.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578473
2229.W1.N3.6.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005.r	ERS1578337
2229.T.B.I.2.SE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577929
2229.W1.T11.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578420
2229.S1.N32.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1576852
2229.W1.N1.5.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578040
2229.W1.T22.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578538
2229.S1.T2.5.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577000
2229.S1.T1.4.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576872
2229.T.B.I.2.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577920
2229.W2.N2.6.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578849
2229.S2.T22.PS3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577727
2229.S1.T21.PH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577054
2229.W2.T22.PH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1579161
2229.S2.N12.EH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577302
2229.W1.T12.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578450
2229.W2.T2.4.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1579089
2229.S2.T1.5.FP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577532
2229.S2.N32.EH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577493
2229.S2.T1.5.FP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577534
2229.S2.N1.6.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577255
2229.W2.N33.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578990
2229.S2.N32.EH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577495
2229.T.B.I.1.SE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577906
2229.S1.T22.EH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577067
2229.W1.T22.ES5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578549
2229.W1.N2.5.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578172
2229.S1.T3.4.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577127
2229.W1.N13.ES5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578135
2229.W1.T1.5.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578399
2229.W2.T31.PH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1579247
2229.S1.T2.4.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576980
2229.W2.N22.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578870
2229.W1.N13.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578123
2229.S1.N3.5.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576821
2229.W2.N1.8.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578742
2229.W1.T32.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578636
2229.S1.T1.4.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576876
2229.W1.T13.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578471
2229.S1.T3.6.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577147
2229.W2.N1.4.SE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578700
2229.W1.N21.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578206
2229.W1.N13.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578127
2229.S2.N2.5.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577350
2229.W1.N3.5.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578304
2229.S1.T13.PH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576962
2229.W2.T3.5.HP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1579218
2229.W1.T33.PH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578660
2229.W1.N3.6.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578327
2229.S2.T32.PS1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577862
2229.S1.N1.7.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576534
2229.W2.T21.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1579123
2229.W1.T12.PH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578460
2229.S2.N21.EH3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577385
2229.S1.T11.PH3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576914
2229.S2.N31.EH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577478
2229.S2.T1.4.FP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577515
2229.S2.T13.PH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577623
2229.S1.T23.ES2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577099
2229.W1.T32.PH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578644
2229.S2.N2.4.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577322
2229.S1.T2.5.SP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577005
2229.W2.N13.EH1.3D9.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578785
2229.S2.T13.PH3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577621
2229.S2.T1.4.FP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577509
2229.MT.L.B.HE.LpL1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1576461
2229.S1.N23.PH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576785
2229.S2.N23.PH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577416
2229.W1.N3.4.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578258
2229.W2.N21.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578864
2229.S2.T31.PS3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577840
2229.W2.T31.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1579238
2229.W2.N1.7.SE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578738
2229.S2.N22.EH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577397
2229.S1.N31.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1576850
2229.W2.T22.PS1.Thomas.CMB.Seaweed.lane6.NoIndex.L006.r	ERS1579167
2229.W2.T1.4.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578996
2229.S2.T2.5.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577647
2229.S1.N3.5.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576819
2229.S2.T1.4.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577524
2229.W1.N1.5.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578042
2229.S2.N2.4.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577333
2229.S2.N1.4.HP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577231
2229.W1.T13.ES5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578483
2229.W2.N32.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578977
2229.S2.T21.EH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577668
2229.W1.N31.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578351
2229.S1.T1.5.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576887
2229.S2.T1.5.FP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577528
2229.S1.N3.4.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576802
2229.W1.T23.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578571
2229.S1.N1.6.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576528
2229.S2.T21.PS4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577700
2229.S1.T23.PH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577107
2229.W2.N12.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578783
2229.W1.N2.6.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578186
2229.W2.N12.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578777
2229.S2.N1.9.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577288
2229.S1.N1.6.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576521
2229.W1.T33.PS1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578667
2229.S1.T12.PH3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576946
2229.W2.N13.EH2.3D10r.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578792
2229.S2.T32.PS5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577871
2229.W2.N3.4.SE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578922
2229.S2.N33.EH3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577501
2229.T.L.B.1.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577944
2229.W1.T31.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578604
2229.S1.T23.EH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577095
2229.W2.N3.4.SE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578923
2229.S1.N1.5.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576518
2229.S1.T11.PS1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576920
2229.W2.T32.PH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1579269
2229.S2.N11.EH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577296
2229.S2.N23.PH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577417
2229.W2.N21.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578860
2229.S1.T11.PS2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576922
2229.W1.T1.4.SP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578392
2229.W1.N22.ES1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578236
2229.S1.T2.6.SP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577022
2229.S1.N32.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1576857
2229.W1.N2.5.SP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578182
2229.MT.L.B.HE.LpL3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1576465
2229.W2.N32.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578985
2229.W2.T3.5.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1579222
2229.W2.N23.ES5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578894
2229.S1.T32.PH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577188
2229.S1.T21.ES4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577044
2229.S1.N33.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1576864
2229.W2.T23.PH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1579199
2229.S1.N2.6.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576749
2229.W1.T1.5.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578403
2229.W1.T31.PH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578622
2229.W1.N1.8.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578094
2229.S1.T32.PH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577190
2229.W1.N3.4.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578274
2229.T.L.B.1.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577946
2229.W1.N2.4.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578148
2229.W1.N2.5.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578167
2229.W1.N11.ES2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578110
2229.W2.T31.PH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1579252
2229.S2.N11.EH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577292
2229.S2.T21.PH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577688
2229.S1.N31.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1576848
2229.S1.T13.EH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576952
2229.S2.T1.5.FP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577526
2229.S2.N32.EH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577487
2229.S1.T3.5.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577137
2229.S2.T33.PH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577886
2229.W2.T2.4.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1579082
2229.W1.N3.5.SP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578313
2229.S2.T22.EH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577706
2229.S1.T32.EH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577186
2229.S1.N3.5.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576815
2229.S2.T23.ES3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577748
2229.S2.T32.EH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577844
2229.W2.T3.6.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1579231
2229.W1.N3.5.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578288
2229.S1.T1.6.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576899
2229.W2.T33.ES2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1579287
2229.W2.T22.PS3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1579169
2229.W2.N32.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578983
2229.W1.T11.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578424
2229.S1.N2.6.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576743
2229.W2.T23.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1579180
2229.S2.N1.4.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577223
2229.MT.L.B.HE.UpL1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1576474
2229.W2.N1.4.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578690
2229.S1.N32.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1576856
2229.W1.N1.4.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578007
2229.W1.N2.6.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578189
2229.W1.T3.6.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578594
2229.W2.T1.6.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1579016
2229.W1.T31.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578606
2229.S1.N32.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1576854
2229.S1.T2.6.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577010
2229.S2.T11.PS5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577582
2229.W2.T1.5.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1579006
2229.S2.N32.EH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577488
2229.S2.N1.4.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577225
2229.S1.T2.6.SP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577024
2229.W1.T2.6.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578521
2229.W2.T22.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1579137
2229.S2.T3.6.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577810
2229.W1.T2.4.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578493
2229.W2.N3.6.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	ERS1578961
2229.W2.N1.8.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1578751
2229.S1.N3.4.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1576803
2229.S2.T3.6.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	ERS1577812
