sample_name	sample_accession
1799.80.N.SD.Pum20	ERS1795492
1799.81.N.SD.Pum21	ERS1795493
1799.82.N.SD.Pum22	ERS1795494
1799.83.N.SD.Pum23	ERS1795495
1799.84.N.SD.Pum24	ERS1795496
1799.85.N.SD.Pum25	ERS1795497
1799.86.N.SD.Pum26	ERS1795498
1799.87.N.SD.Pum27	ERS1795499
1799.88.N.SD.Pum28	ERS1795500
1799.89.N.SD.Pum29	ERS1795501
1799.90.N.SD.Pum.whole.fly1	ERS1795503
1799.91.N.SD.Pum.whole.fly2	ERS1795504
1799.92.N.SD.Pum.Soup1	ERS1795505
1799.93.N.SD.Pum.Soup2	ERS1795506
1799.94.SD.Pum1	ERS1795507
1799.95.SD.Pum2	ERS1795508
1799.96.SD.Pum3	ERS1795509
1799.97.SD.Pum4	ERS1795510
1799.98.SD.Pum5	ERS1795511
1799.99.SD.Pum6	ERS1795512
1799.100.SD.Pum7	ERS1795381
1799.101.SD.Pum8	ERS1795382
1799.102.SD.Pum9	ERS1795383
1799.103.SD.Pum10	ERS1795384
1799.104.SD.Pum11	ERS1795385
1799.105.SD.Pum12	ERS1795386
1799.106.SD.Pum13	ERS1795387
1799.107.SD.Pum14	ERS1795388
1799.108.SD.Pum15	ERS1795389
1799.109.SD.Pum16	ERS1795390
1799.110.SD.Pum17	ERS1795392
1799.111.SD.Pum18	ERS1795393
1799.112.SD.Pum19	ERS1795394
1799.113.SD.Pum20	ERS1795395
1799.114.SD.Pum21	ERS1795396
1799.115.SD.Pum22	ERS1795397
1799.116.SD.Pum23	ERS1795398
1799.117.SD.Pum24	ERS1795399
1799.118.SD.Pum25	ERS1795400
1799.119.SD.Pum26	ERS1795401
1799.120.SD.Pum27	ERS1795403
1799.121.SD.Pum28	ERS1795404
1799.L1.L1	ERS1795523
1799.L2.L2	ERS1795525
1799.L3.L3	ERS1795526
1799.L4.L4	ERS1795527
1799.L5.L5	ERS1795528
1799.L6.L6	ERS1795529
1799.L7.L7	ERS1795530
1799.L8.L8	ERS1795531
1799.L9.L9	ERS1795532
1799.L10.L10	ERS1795524
1799.D1.D1	ERS1795513
1799.D2.D2	ERS1795515
1799.D3.D3	ERS1795516
1799.D4.D4	ERS1795517
1799.D5.D5	ERS1795518
1799.D6.D6	ERS1795519
1799.D7.D7	ERS1795520
1799.D8.D8	ERS1795521
1799.D9.D9	ERS1795522
1799.D10.D10	ERS1795514
1799.122SD.Pum16	ERS1795405
1799.123SD.Pum17	ERS1795406
1799.124SD.Pum18	ERS1795407
1799.125SD.Pum19	ERS1795408
1799.126SD.Pum20	ERS1795409
1799.127SD.Pum21	ERS1795410
1799.128SD.Pum22	ERS1795411
1799.129SD.Pum23	ERS1795412
1799.130SD.Pum24	ERS1795414
1799.131SD.Pum25	ERS1795415
1799.132SD.Pum26	ERS1795416
1799.133SD.Pum27	ERS1795417
1799.134SD.Pum28	ERS1795418
1799.135SD.Pum29	ERS1795419
1799.136SD.Pum30	ERS1795420
