sample_name	sample_accession
1001.SKB3	ERS1261370
1001.SKD1	ERS1261377
1001.SKD2	ERS1261378
1001.SKB2	ERS1261369
1001.SKB5	ERS1261372
1001.SKB4	ERS1261371
1001.SKB7	ERS1261374
1001.SKB6	ERS1261373
1001.SKB1	ERS1261368
1001.SKD9	ERS1261385
1001.SKD8	ERS1261384
1001.SKD7	ERS1261383
1001.SKD6	ERS1261382
1001.SKD5	ERS1261381
1001.SKD4	ERS1261380
1001.SKB9	ERS1261376
1001.SKB8	ERS1261375
1001.SKD3	ERS1261379
1001.SKM8	ERS1261393
1001.SKM9	ERS1261394
1001.SKM1	ERS1261386
1001.SKM2	ERS1261387
1001.SKM3	ERS1261388
1001.SKM4	ERS1261389
1001.SKM5	ERS1261390
1001.SKM6	ERS1261391
1001.SKM7	ERS1261392
