sample_name	sample_accession
1694.St2E9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248467
1694.St4A1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248693
1694.St3D12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248579
1694.St3A9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248525
1694.St2B8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248430
1694.St2B4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248426
1694.St4E1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248738
1694.St5G4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248861
1694.St5E11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248833
1694.St3G3.r.EMPbird.v4.NoIndex.L001	ERS1248656
1694.St2A2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248412
1694.St2D4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248450
1694.St1G4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248390
1694.St2G10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248481
1694.St1D11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248350
1694.St2D12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248447
1694.St5B1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248795
1694.St3H6.r.EMPbird.v4.NoIndex.L001	ERS1248686
1694.St4B5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248711
1694.St2F4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248474
1694.St3A3.r.EMPbird.v4.NoIndex.L001	ERS1248514
1694.St5H9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248877
1694.St1D8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248358
1694.St5H8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248876
1694.St3A12.r.EMPbird.v4.NoIndex.L001	ERS1248510
1694.St3D9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248595
1694.St2F8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248478
1694.St3H12.r.EMPbird.v4.NoIndex.L001	ERS1248676
1694.St3H11.r.EMPbird.v4.NoIndex.L001	ERS1248674
1694.St3A8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248523
1694.St3C4.r.EMPbird.v4.NoIndex.L001	ERS1248564
1694.St2B10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248421
1694.St4G7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248769
1694.St2B3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248425
1694.St3H5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248683
1694.St3G3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248655
1694.St2G8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248489
1694.St4E2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248742
1694.St2B9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248431
1694.St5A1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248783
1694.St5B5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248802
1694.St3E6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248613
1694.St2F11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248470
1694.St1A1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248312
1694.St1G1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248384
1694.St1E5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248367
1694.St1A2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248316
1694.St3C9.r.EMPbird.v4.NoIndex.L001	ERS1248574
1694.St1B2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248328
1694.St1F5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248379
1694.St1E11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248362
1694.St5D8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248829
1694.St5C7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248816
1694.St5G1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248855
1694.St2D10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248445
1694.St2G11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248482
1694.St3D7.r.EMPbird.v4.NoIndex.L001	ERS1248592
1694.St2E2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248460
1694.St3E2.r.EMPbird.v4.NoIndex.L001	ERS1248606
1694.St5F6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248851
1694.St2H5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248498
1694.St1H4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248402
1694.St3F5.r.EMPbird.v4.NoIndex.L001	ERS1248636
1694.St1C11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248338
1694.St4G11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248762
1694.St2D1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248444
1694.St5E12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248834
1694.St4C11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248717
1694.St3G6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248661
1694.St3F6.r.EMPbird.v4.NoIndex.L001	ERS1248638
1694.St3A2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248511
1694.St1H1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248396
1694.St3C1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248551
1694.St4G4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248766
1694.St1C8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248346
1694.St2H1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248491
1694.St5H10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248868
1694.St4F7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248758
1694.St5G7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248864
1694.St4E3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248743
1694.St5C5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248814
1694.St1E6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248368
1694.St5G12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248858
1694.St5F12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248846
1694.St1C3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248341
1694.St5E1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248831
1694.St3C12.r.EMPbird.v4.NoIndex.L001	ERS1248558
1694.St1C9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248347
1694.St5H11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248869
1694.St5E3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248836
1694.St3G1.r.EMPbird.v4.NoIndex.L001	ERS1248646
1694.St3C3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248561
1694.St3A1.r.EMPbird.v4.NoIndex.L001	ERS1248504
1694.St5B3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248800
1694.St5H2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248870
1694.St4H7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248780
1694.St3F11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248625
1694.St3B2.r.EMPbird.v4.NoIndex.L001	ERS1248536
1694.St5B4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248801
1694.St4A10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248694
1694.St3C12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248557
1694.St3H6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248685
1694.St3G9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248667
1694.St2B2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248424
1694.St4G6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248768
1694.St2F2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248472
1694.St3E7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248615
1694.St2C3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248437
1694.St2C7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248441
1694.St2F5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248475
1694.St4G5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248767
1694.St3G10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248647
1694.St5B7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248804
1694.St3G6.r.EMPbird.v4.NoIndex.L001	ERS1248662
1694.St4A6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248700
1694.St1E10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248361
1694.St3A7.r.EMPbird.v4.NoIndex.L001	ERS1248522
1694.St5E10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248832
1694.St1D10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248349
1694.St5D11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248821
1694.St2C10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248433
1694.St3F4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248633
1694.St3C8.r.EMPbird.v4.NoIndex.L001	ERS1248572
1694.St1B1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248324
1694.St3D8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248593
1694.St1B9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248335
1694.St3G5.r.EMPbird.v4.NoIndex.L001	ERS1248660
1694.St3E5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248611
1694.St3F1.r.EMPbird.v4.NoIndex.L001	ERS1248622
1694.St1A11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248314
1694.St3D8.r.EMPbird.v4.NoIndex.L001	ERS1248594
1694.St3B4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248539
1694.St3B10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248529
1694.St2D2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248448
1694.St1A3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248317
1694.St2E8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248466
1694.St5A12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248786
1694.St3C5.r.EMPbird.v4.NoIndex.L001	ERS1248566
1694.St2A5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248415
1694.St2A1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248408
1694.St5F8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248853
1694.St1C12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248339
1694.St3C11.r.EMPbird.v4.NoIndex.L001	ERS1248556
1694.St3H2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248677
1694.St1B11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248326
1694.St3A11.r.EMPbird.v4.NoIndex.L001	ERS1248508
1694.St5G9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248866
1694.St2D7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248453
1694.St3H4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248681
1694.St3B12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248533
1694.St1C6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248344
1694.St5F7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248852
1694.2.G12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248308
1694.St1G12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248387
1694.St2E6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248464
1694.St4B12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248707
1694.St3F1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248621
1694.St2C2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248436
1694.St2E5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248463
1694.St1G11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248386
1694.St3H12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248675
1694.St6A1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248878
1694.St3A4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248515
1694.St1F4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248378
1694.St3G4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248657
1694.St5D4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248825
1694.St4D1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248726
1694.St1F6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248380
1694.St1G9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248395
1694.St5D3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248824
1694.St5B12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248798
1694.St5C4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248813
1694.St5B6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248803
1694.St3D2.r.EMPbird.v4.NoIndex.L001	ERS1248582
1694.St3D6.r.EMPbird.v4.NoIndex.L001	ERS1248590
1694.St2A10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248409
1694.St1A6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248320
1694.St3F7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248639
1694.St3E3.r.EMPbird.v4.NoIndex.L001	ERS1248608
1694.St3G12.r.EMPbird.v4.NoIndex.L001	ERS1248652
1694.St1E1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248360
1694.St3B2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248535
1694.St3A5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248517
1694.St3H4.r.EMPbird.v4.NoIndex.L001	ERS1248682
1694.St3B9.r.EMPbird.v4.NoIndex.L001	ERS1248550
1694.St2A9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248419
1694.St3B3.r.EMPbird.v4.NoIndex.L001	ERS1248538
1694.St5F11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248845
1694.St2C9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248443
1694.St4H3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248776
1694.St1D3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248353
1694.St3F9.r.EMPbird.v4.NoIndex.L001	ERS1248644
1694.St4B7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248713
1694.St3G11.r.EMPbird.v4.NoIndex.L001	ERS1248650
1694.St1D2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248352
1694.St3E12.r.EMPbird.v4.NoIndex.L001	ERS1248604
1694.St2F1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248468
1694.St2H12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248494
1694.St4C7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248724
1694.St3B4.r.EMPbird.v4.NoIndex.L001	ERS1248540
1694.St1E3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248365
1694.St3C8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248571
1694.St3H10.r.EMPbird.v4.NoIndex.L001	ERS1248672
1694.St3B9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248549
1694.St1A7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248321
1694.St3D5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248587
1694.St4A7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248701
1694.St1G2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248388
1694.St5A10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248784
1694.St1F2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248376
1694.St3B6.r.EMPbird.v4.NoIndex.L001	ERS1248544
1694.St3E2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248605
1694.St1C7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248345
1694.St3A6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248519
1694.St4B1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248704
1694.St3D3.r.EMPbird.v4.NoIndex.L001	ERS1248584
1694.St3E10.r.EMPbird.v4.NoIndex.L001	ERS1248600
1694.St4E8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248748
1694.St4F11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248751
1694.St3E10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248599
1694.St2G3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248484
1694.St3H3.r.EMPbird.v4.NoIndex.L001	ERS1248680
1694.St1H12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248399
1694.St4F12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248752
1694.St1B8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248334
1694.St3A2.r.EMPbird.v4.NoIndex.L001	ERS1248512
1694.St2A4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248414
1694.St1C5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248343
1694.St4G8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248770
1694.St5C6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248815
1694.St5G8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248865
1694.St1B10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248325
1694.St4D9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248737
1694.St3D3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248583
1694.St1F11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248374
1694.St1F9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248383
1694.St3G7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248663
1694.St2D8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248454
1694.St4E11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248740
1694.St1D4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248354
1694.St5E9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248842
1694.St1G10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248385
1694.St2E4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248462
1694.St5G6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248863
1694.St3C4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248563
1694.St3C7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248569
1694.St2C8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248442
1694.St5C10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248808
1694.St3E9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248619
1694.St3F10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248623
1694.St3B6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248543
1694.St4H8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248781
1694.St1D7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248357
1694.St4E12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248741
1694.St1H6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248404
1694.St3C2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248559
1694.St3B11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248531
1694.St4D2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248730
1694.St2G5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248486
1694.St2B6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248428
1694.St3F8.r.EMPbird.v4.NoIndex.L001	ERS1248642
1694.St5H5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248873
1694.St4D12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248729
1694.St3F10.r.EMPbird.v4.NoIndex.L001	ERS1248624
1694.St1A4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248318
1694.St3D4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248585
1694.St4D10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248727
1694.St3B5.r.EMPbird.v4.NoIndex.L001	ERS1248542
1694.St5H1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248867
1694.St4E4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248744
1694.St3H7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248687
1694.St4A2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248697
1694.St2F12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248471
1694.St3G10.r.EMPbird.v4.NoIndex.L001	ERS1248648
1694.St4F3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248754
1694.St3A9.r.EMPbird.v4.NoIndex.L001	ERS1248526
1694.St4B10.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248705
1694.St1A9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248323
1694.St2H7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248500
1694.St2E1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248456
1694.St4H1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248772
1694.St5H3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248871
1694.St1H5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248403
1694.St3E1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248597
1694.St2C12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248435
1694.St1G5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248391
1694.St5D12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248822
1694.St5F1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248843
1694.St2A6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248416
1694.St3B1.r.EMPbird.v4.NoIndex.L001	ERS1248528
1694.St4A4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248698
1694.St4D6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248734
1694.St4E6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248746
1694.St3F2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248629
1694.St3E4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248609
1694.St5H6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248874
1694.St4F8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248759
1694.St2H11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248493
1694.St6C1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248880
1694.St3C10.r.EMPbird.v4.NoIndex.L001	ERS1248554
1694.St4H9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248782
1694.St3H2.r.EMPbird.v4.NoIndex.L001	ERS1248678
1694.St4G12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248763
1694.1.H12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248307
1694.St3F4.r.EMPbird.v4.NoIndex.L001	ERS1248634
1694.St2E12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248459
1694.St2B7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248429
1694.St1F8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248382
1694.St3B5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248541
1694.St3B1.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248527
1694.St2B5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248427
1694.St3C11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248555
1694.St5A4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248789
1694.St4G2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248764
1694.St1E8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248370
1694.St5B8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248805
1694.St1B12.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248327
1694.St3G7.r.EMPbird.v4.NoIndex.L001	ERS1248664
1694.St3H11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248673
1694.St1D9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248359
1694.St1H2.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248400
1694.St2H4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248497
1694.St1B5.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248331
1694.St3E11.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248601
1694.St5F3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248848
1694.St5D6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248827
1694.St4H4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248777
1694.St3A7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248521
1694.St3F3.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248631
1694.St2G4.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248485
1694.St1G6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248392
1694.St4C6.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248723
1694.St4D7.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248735
1694.St5F9.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248854
1694.St3G4.r.EMPbird.v4.NoIndex.L001	ERS1248658
1694.St3H8.Pmoss.Jstar.16s.NoIndex.sequences	ERS1248689
