sample_name	sample_accession
945.P3.F11.lane2.NoIndex.L002	ERS1627618
945.P3.F5.lane2.NoIndex.L002	ERS1627623
945.P10.D8.lane3.NoIndex.L003	ERS1627189
945.P13.G2.lane5.NoIndex.L005	ERS1627427
945.P10.C6.lane3.NoIndex.L003	ERS1627179
945.P11.H2.lane3.NoIndex.L003	ERS1627301
945.P3.B1.lane2.NoIndex.L002	ERS1627569
945.P6.C7.lane2.NoIndex.L002	ERS1627867
945.P10.H11.lane3.NoIndex.L003	ERS1627221
945.P2.E2.lane2.NoIndex.L002	ERS1627513
945.P11.B9.lane3.NoIndex.L003	ERS1627249
945.P1.C10.lane2.NoIndex.L002	ERS1627092
945.P1.C11.lane2.NoIndex.L002	ERS1627093
945.P11.D6.lane3.NoIndex.L003	ERS1627264
945.P8.E2.lane2.NoIndex.L002	ERS1628076
945.P8.A9.lane2.NoIndex.L002	ERS1628035
945.P2.F11.lane2.NoIndex.L002	ERS1627523
945.P14.C11.lane3.NoIndex.L003	ERS1627439
945.P10.G6.lane3.NoIndex.L003	ERS1627217
945.P2.C3.lane2.NoIndex.L002	ERS1627490
945.P1.E11.lane2.NoIndex.L002	ERS1627113
945.P12.H8.lane5.NoIndex.L005	ERS1627401
945.P9.B10.lane3.NoIndex.L003	ERS1628133
945.P4.A2.lane2.NoIndex.L002	ERS1627654
945.P11.C7.lane3.NoIndex.L003	ERS1627255
945.P12.E3.lane3.NoIndex.L003	ERS1627360
945.P9.C4.lane3.NoIndex.L003	ERS1628150
945.P10.A5.lane3.NoIndex.L003	ERS1627161
945.P9.C9.lane3.NoIndex.L003	ERS1628155
945.P6.G8.lane2.NoIndex.L002	ERS1627914
945.P12.D6.lane5.NoIndex.L005	ERS1627351
945.P12.B9.lane5.NoIndex.L005	ERS1627330
945.P8.H2.lane2.NoIndex.L002	ERS1628112
945.P14.H12.lane3.NoIndex.L003	ERS1627459
945.P1.D12.lane2.NoIndex.L002	ERS1627104
945.P13.B4.lane5.NoIndex.L005	ERS1627410
945.P2.F12.lane2.NoIndex.L002	ERS1627524
945.P12.F1.lane3.NoIndex.L003	ERS1627367
945.P8.A2.lane2.NoIndex.L002	ERS1628028
945.P9.F6.lane3.NoIndex.L003	ERS1628188
945.P11.C9.lane3.NoIndex.L003	ERS1627257
945.P11.B10.lane3.NoIndex.L003	ERS1627240
945.P12.C5.lane5.NoIndex.L005	ERS1627338
945.P9.A11.lane3.NoIndex.L003	ERS1628122
945.P4.D2.lane2.NoIndex.L002	ERS1627690
945.P8.D11.lane2.NoIndex.L002	ERS1628062
945.P6.D4.lane2.NoIndex.L002	ERS1627876
945.P12.F8.lane5.NoIndex.L005	ERS1627377
945.P4.B3.lane2.NoIndex.L002	ERS1627667
945.P9.F11.lane3.NoIndex.L003	ERS1628182
945.P4.B8.lane2.NoIndex.L002	ERS1627672
945.P8.D7.lane2.NoIndex.L002	ERS1628069
945.P4.F7.lane2.NoIndex.L002	ERS1627716
945.P6.D12.lane2.NoIndex.L002	ERS1627873
945.P6.F12.lane2.NoIndex.L002	ERS1627897
945.P1.F4.lane2.NoIndex.L002	ERS1627128
945.P14.B10.lane3.NoIndex.L003	ERS1627435
945.P11.G11.lane3.NoIndex.L003	ERS1627289
945.P10.H4.lane3.NoIndex.L003	ERS1627224
945.P11.E9.lane3.NoIndex.L003	ERS1627276
945.P2.B12.lane2.NoIndex.L002	ERS1627476
945.P6.G2.lane2.NoIndex.L002	ERS1627909
945.P4.C8.lane2.NoIndex.L002	ERS1627684
945.P14.B12.lane3.NoIndex.L003	ERS1627437
945.P7.G11.lane2.NoIndex.L002	ERS1628002
945.P11.F10.lane3.NoIndex.L003	ERS1627278
945.P10.D6.lane3.NoIndex.L003	ERS1627187
945.P9.A3.lane2.NoIndex.L002	ERS1628125
945.P3.C5.lane2.NoIndex.L002	ERS1627587
945.P2.G9.lane2.NoIndex.L002	ERS1627544
945.P4.G10.lane2.NoIndex.L002	ERS1627720
945.P9.E6.lane3.NoIndex.L003	ERS1628176
945.P3.H8.lane2.NoIndex.L002	ERS1627648
945.P2.G7.lane2.NoIndex.L002	ERS1627542
945.P8.G3.lane2.NoIndex.L002	ERS1628101
945.P7.G1.lane2.NoIndex.L002	ERS1628000
945.P4.C11.lane2.NoIndex.L002	ERS1627676
945.P13.G3.lane5.NoIndex.L005	ERS1627428
945.P12.A5.lane5.NoIndex.L005	ERS1627315
945.P5.F12.lane2.NoIndex.L002	ERS1627803
945.P6.G9.lane2.NoIndex.L002	ERS1627915
945.P7.E5.lane2.NoIndex.L002	ERS1627983
945.P12.F3.lane3.NoIndex.L003	ERS1627372
945.P5.B8.lane2.NoIndex.L002	ERS1627762
945.P11.B3.lane3.NoIndex.L003	ERS1627244
945.P2.D12.lane2.NoIndex.L002	ERS1627500
945.P12.B7.lane5.NoIndex.L005	ERS1627328
945.P1.B3.lane2.NoIndex.L002	ERS1627087
945.P5.B12.lane2.NoIndex.L002	ERS1627755
945.P5.D7.lane2.NoIndex.L002	ERS1627785
945.P5.F10.lane2.NoIndex.L002	ERS1627801
945.P8.A10.lane2.NoIndex.L002	ERS1628025
945.P2.F2.lane2.NoIndex.L002	ERS1627525
945.P4.C6.lane2.NoIndex.L002	ERS1627682
945.P12.G5.lane5.NoIndex.L005	ERS1627386
945.P14.G9.lane3.NoIndex.L003	ERS1627456
945.P4.F3.lane2.NoIndex.L002	ERS1627713
945.P6.G4.lane2.NoIndex.L002	ERS1627910
945.P11.B11.lane3.NoIndex.L003	ERS1627241
945.P9.E5.lane3.NoIndex.L003	ERS1628175
945.P12.D11.lane5.NoIndex.L005	ERS1627345
945.P8.G11.lane2.NoIndex.L002	ERS1628098
945.P11.E7.lane3.NoIndex.L003	ERS1627274
945.P5.C7.lane2.NoIndex.L002	ERS1627773
945.P8.E5.lane2.NoIndex.L002	ERS1628079
945.P3.F12.lane2.NoIndex.L002	ERS1627619
945.P4.A11.lane2.NoIndex.L002	ERS1627652
945.P12.B3.lane3.NoIndex.L003	ERS1627325
945.P6.A10.lane2.NoIndex.L002	ERS1627837
945.P4.D1.lane2.NoIndex.L002	ERS1627686
945.P4.G7.lane2.NoIndex.L002	ERS1627727
945.P10.G5.lane3.NoIndex.L003	ERS1627216
945.P9.F7.lane3.NoIndex.L003	ERS1628189
945.P9.C8.lane3.NoIndex.L003	ERS1628154
945.P5.H5.lane2.NoIndex.L002	ERS1627831
945.P7.B8.lane2.NoIndex.L002	ERS1627950
945.P7.G5.lane2.NoIndex.L002	ERS1628007
945.P10.F8.lane3.NoIndex.L003	ERS1627210
945.P12.C8.lane5.NoIndex.L005	ERS1627341
945.P9.A7.lane3.NoIndex.L003	ERS1628129
945.P6.A8.lane2.NoIndex.L002	ERS1627846
945.P14.H9.lane3.NoIndex.L003	ERS1627460
945.P11.B2.lane3.NoIndex.L003	ERS1627243
945.P4.G1.lane2.NoIndex.L002	ERS1627719
945.P6.E12.lane2.NoIndex.L002	ERS1627885
945.P9.B4.lane3.NoIndex.L003	ERS1628138
945.P3.E12.lane2.NoIndex.L002	ERS1627607
945.P8.C11.lane2.NoIndex.L002	ERS1628050
945.P4.A4.lane2.NoIndex.L002	ERS1627656
945.P1.C2.lane2.NoIndex.L002	ERS1627095
945.P1.F6.lane2.NoIndex.L002	ERS1627130
945.P14.E9.lane3.NoIndex.L003	ERS1627448
945.P8.G6.lane2.NoIndex.L002	ERS1628104
945.P5.D11.lane2.NoIndex.L002	ERS1627778
945.P11.E12.lane3.NoIndex.L003	ERS1627270
945.P10.E8.lane3.NoIndex.L003	ERS1627199
945.P6.E7.lane2.NoIndex.L002	ERS1627891
945.P12.G6.lane5.NoIndex.L005	ERS1627387
945.P6.A3.lane2.NoIndex.L002	ERS1627841
945.P8.C2.lane2.NoIndex.L002	ERS1628052
945.P6.D9.lane2.NoIndex.L002	ERS1627881
945.P12.F2.lane3.NoIndex.L003	ERS1627371
945.P1.H12.lane2.NoIndex.L002	ERS1627149
945.P2.E7.lane2.NoIndex.L002	ERS1627518
945.P7.B7.lane2.NoIndex.L002	ERS1627949
945.P11.H11.lane3.NoIndex.L003	ERS1627299
945.P13.C3.lane5.NoIndex.L005	ERS1627413
945.P4.A1.lane2.NoIndex.L002	ERS1627650
945.P9.D5.lane3.NoIndex.L003	ERS1628163
945.P7.B6.lane2.NoIndex.L002	ERS1627948
945.P12.E7.lane5.NoIndex.L005	ERS1627364
945.P9.C10.lane3.NoIndex.L003	ERS1628145
945.P3.C2.lane2.NoIndex.L002	ERS1627584
945.P4.B7.lane2.NoIndex.L002	ERS1627671
945.P9.E7.lane3.NoIndex.L003	ERS1628177
945.P14.F11.lane3.NoIndex.L003	ERS1627450
945.P2.G12.lane2.NoIndex.L002	ERS1627536
945.P11.F9.lane3.NoIndex.L003	ERS1627287
945.P8.D1.lane2.NoIndex.L002	ERS1628060
945.P12.H10.lane5.NoIndex.L005	ERS1627392
945.P3.F7.lane2.NoIndex.L002	ERS1627625
945.P12.B1.lane3.NoIndex.L003	ERS1627320
945.P9.C12.lane3.NoIndex.L003	ERS1628147
945.P1.G11.lane2.NoIndex.L002	ERS1627136
945.P8.D9.lane2.NoIndex.L002	ERS1628071
945.P12.E11.lane5.NoIndex.L005	ERS1627357
945.P10.E7.lane3.NoIndex.L003	ERS1627198
945.P12.A7.lane5.NoIndex.L005	ERS1627317
945.P11.G12.lane3.NoIndex.L003	ERS1627290
945.P7.A1.lane2.NoIndex.L002	ERS1627928
945.P14.A11.lane3.NoIndex.L003	ERS1627433
945.P2.E8.lane2.NoIndex.L002	ERS1627519
945.P3.H10.lane2.NoIndex.L002	ERS1627641
945.P1.C6.lane2.NoIndex.L002	ERS1627099
945.P3.A9.lane2.NoIndex.L002	ERS1627568
945.P12.F9.lane5.NoIndex.L005	ERS1627378
945.P2.A10.lane2.NoIndex.L002	ERS1627462
945.P2.F6.lane2.NoIndex.L002	ERS1627529
945.P3.B3.lane2.NoIndex.L002	ERS1627573
945.P1.G6.lane2.NoIndex.L002	ERS1627142
945.P12.D10.lane5.NoIndex.L005	ERS1627344
945.P8.H5.lane2.NoIndex.L002	ERS1628115
945.P13.A4.lane5.NoIndex.L005	ERS1627406
945.P3.E1.lane2.NoIndex.L002	ERS1627604
945.P5.E8.lane2.NoIndex.L002	ERS1627798
945.P10.A9.lane3.NoIndex.L003	ERS1627164
945.P4.D3.lane2.NoIndex.L002	ERS1627691
945.P1.B5.lane2.NoIndex.L002	ERS1627088
945.P5.H1.lane2.NoIndex.L002	ERS1627824
945.P2.C4.lane2.NoIndex.L002	ERS1627491
945.P10.C5.lane3.NoIndex.L003	ERS1627178
945.P1.C7.lane2.NoIndex.L002	ERS1627100
945.P11.F1.lane3.NoIndex.L003	ERS1627277
945.P7.A11.lane2.NoIndex.L002	ERS1627930
945.P11.C12.lane3.NoIndex.L003	ERS1627252
945.P11.H12.lane3.NoIndex.L003	ERS1627300
945.P11.A2.lane3.NoIndex.L003	ERS1627233
945.P9.F1.lane2.NoIndex.L002	ERS1628180
945.P7.F5.lane2.NoIndex.L002	ERS1627995
945.P11.A12.lane3.NoIndex.L003	ERS1627232
945.P12.G12.lane5.NoIndex.L005	ERS1627382
945.P13.C1.lane5.NoIndex.L005	ERS1627411
945.P10.E6.lane3.NoIndex.L003	ERS1627197
945.P11.G8.lane3.NoIndex.L003	ERS1627295
945.P3.H3.lane2.NoIndex.L002	ERS1627644
945.P12.D7.lane5.NoIndex.L005	ERS1627352
945.P12.G1.lane3.NoIndex.L003	ERS1627379
945.P5.E5.lane2.NoIndex.L002	ERS1627795
945.P6.E2.lane2.NoIndex.L002	ERS1627886
945.P10.H5.lane3.NoIndex.L003	ERS1627225
945.P10.H8.lane3.NoIndex.L003	ERS1627228
945.P10.A1.lane3.NoIndex.L003	ERS1627158
945.P12.E1.lane3.NoIndex.L003	ERS1627355
945.P6.C4.lane2.NoIndex.L002	ERS1627864
945.P2.G6.lane2.NoIndex.L002	ERS1627541
945.P5.D12.lane2.NoIndex.L002	ERS1627779
945.P14.F12.lane3.NoIndex.L003	ERS1627451
945.P5.F3.lane2.NoIndex.L002	ERS1627805
945.P1.A11.lane2.NoIndex.L002	ERS1627074
945.P10.A4.lane3.NoIndex.L003	ERS1627160
945.P12.G11.lane5.NoIndex.L005	ERS1627381
945.P7.C11.lane2.NoIndex.L002	ERS1627954
945.P2.B11.lane2.NoIndex.L002	ERS1627475
945.P2.A5.lane2.NoIndex.L002	ERS1627468
945.P6.B11.lane2.NoIndex.L002	ERS1627850
945.P6.B1.lane2.NoIndex.L002	ERS1627848
945.P12.B2.lane3.NoIndex.L003	ERS1627324
945.P11.A8.lane3.NoIndex.L003	ERS1627237
945.P7.C12.lane2.NoIndex.L002	ERS1627955
945.P4.H3.lane2.NoIndex.L002	ERS1627734
945.P5.A11.lane2.NoIndex.L002	ERS1627742
945.P3.H7.lane2.NoIndex.L002	ERS1627647
945.P3.A10.lane2.NoIndex.L002	ERS1627558
945.P8.F1.lane2.NoIndex.L002	ERS1628084
945.P5.C11.lane2.NoIndex.L002	ERS1627766
945.P11.E5.lane3.NoIndex.L003	ERS1627272
945.P5.E12.lane2.NoIndex.L002	ERS1627791
945.P6.D11.lane2.NoIndex.L002	ERS1627872
945.P12.B6.lane5.NoIndex.L005	ERS1627327
945.P7.H10.lane2.NoIndex.L002	ERS1628013
945.P11.H3.lane3.NoIndex.L003	ERS1627302
945.P2.A12.lane2.NoIndex.L002	ERS1627464
945.P9.B2.lane2.NoIndex.L002	ERS1628136
945.P3.B9.lane2.NoIndex.L002	ERS1627579
945.P7.G3.lane2.NoIndex.L002	ERS1628005
945.P5.B3.lane2.NoIndex.L002	ERS1627757
945.P8.G1.lane2.NoIndex.L002	ERS1628096
945.P3.A3.lane2.NoIndex.L002	ERS1627562
945.P2.E3.lane2.NoIndex.L002	ERS1627514
945.P3.A2.lane2.NoIndex.L002	ERS1627561
945.P3.C6.lane2.NoIndex.L002	ERS1627588
945.P2.E11.lane2.NoIndex.L002	ERS1627511
945.P12.D2.lane3.NoIndex.L003	ERS1627347
945.P13.A2.lane5.NoIndex.L005	ERS1627404
945.P8.A5.lane2.NoIndex.L002	ERS1628031
945.P7.E7.lane2.NoIndex.L002	ERS1627985
945.P11.C10.lane3.NoIndex.L003	ERS1627250
945.P1.C8.lane2.NoIndex.L002	ERS1627101
945.P5.A5.lane2.NoIndex.L002	ERS1627747
945.P6.E3.lane2.NoIndex.L002	ERS1627887
945.P2.F8.lane2.NoIndex.L002	ERS1627531
945.P6.A12.lane2.NoIndex.L002	ERS1627839
945.P6.H1.lane2.NoIndex.L002	ERS1627916
945.P5.A10.lane2.NoIndex.L002	ERS1627741
945.P7.G12.lane2.NoIndex.L002	ERS1628003
945.P10.D7.lane3.NoIndex.L003	ERS1627188
945.P10.C7.lane3.NoIndex.L003	ERS1627180
945.P1.E1.lane2.NoIndex.L002	ERS1627111
945.P3.G5.lane2.NoIndex.L002	ERS1627635
945.P5.A8.lane2.NoIndex.L002	ERS1627750
945.P2.B10.lane2.NoIndex.L002	ERS1627474
945.P12.F11.lane5.NoIndex.L005	ERS1627369
945.P5.D4.lane2.NoIndex.L002	ERS1627782
945.P11.F3.lane3.NoIndex.L003	ERS1627282
945.P9.D12.lane3.NoIndex.L003	ERS1628159
945.P11.F11.lane3.NoIndex.L003	ERS1627279
945.P9.C5.lane3.NoIndex.L003	ERS1628151
945.P9.B5.lane3.NoIndex.L003	ERS1628139
945.P3.C3.lane2.NoIndex.L002	ERS1627585
945.P4.E10.lane2.NoIndex.L002	ERS1627698
945.P12.H12.lane5.NoIndex.L005	ERS1627394
945.P2.F7.lane2.NoIndex.L002	ERS1627530
945.P10.B4.lane3.NoIndex.L003	ERS1627168
945.P11.A9.lane3.NoIndex.L003	ERS1627238
945.P9.D1.lane2.NoIndex.L002	ERS1628156
945.P10.C2.lane3.NoIndex.L003	ERS1627175
945.P6.E8.lane2.NoIndex.L002	ERS1627892
945.P6.A5.lane2.NoIndex.L002	ERS1627843
945.P3.H5.lane2.NoIndex.L002	ERS1627646
945.P4.D7.lane2.NoIndex.L002	ERS1627695
945.P3.C10.lane2.NoIndex.L002	ERS1627581
945.P4.A9.lane2.NoIndex.L002	ERS1627661
945.P6.B4.lane2.NoIndex.L002	ERS1627854
945.P3.D3.lane2.NoIndex.L002	ERS1627597
945.P3.G7.lane2.NoIndex.L002	ERS1627637
945.P7.A12.lane2.NoIndex.L002	ERS1627931
945.P9.E4.lane3.NoIndex.L003	ERS1628174
945.P4.C4.lane2.NoIndex.L002	ERS1627680
945.P10.C4.lane3.NoIndex.L003	ERS1627177
945.P6.E5.lane2.NoIndex.L002	ERS1627889
945.P3.F2.lane2.NoIndex.L002	ERS1627620
945.P12.A10.lane5.NoIndex.L005	ERS1627309
945.P8.B10.lane2.NoIndex.L002	ERS1628037
945.P7.B11.lane2.NoIndex.L002	ERS1627942
945.P7.E3.lane2.NoIndex.L002	ERS1627981
945.P3.A11.lane2.NoIndex.L002	ERS1627559
945.P1.B2.lane2.NoIndex.L002	ERS1627086
945.P12.A6.lane5.NoIndex.L005	ERS1627316
945.P10.D4.lane3.NoIndex.L003	ERS1627185
945.P11.F12.lane3.NoIndex.L003	ERS1627280
945.P14.C10.lane3.NoIndex.L003	ERS1627438
945.P3.F1.lane2.NoIndex.L002	ERS1627616
945.P1.E8.lane2.NoIndex.L002	ERS1627120
945.P12.C6.lane5.NoIndex.L005	ERS1627339
945.P1.B11.lane2.NoIndex.L002	ERS1627084
945.P1.H8.lane2.NoIndex.L002	ERS1627156
945.P5.E10.lane2.NoIndex.L002	ERS1627789
945.P8.H1.lane2.NoIndex.L002	ERS1628108
945.P7.H12.lane2.NoIndex.L002	ERS1628015
945.P2.C11.lane2.NoIndex.L002	ERS1627487
945.P1.H1.lane2.NoIndex.L002	ERS1627146
945.P11.H1.lane3.NoIndex.L003	ERS1627297
945.P8.E3.lane2.NoIndex.L002	ERS1628077
945.P12.H4.lane5.NoIndex.L005	ERS1627397
945.P11.A11.lane3.NoIndex.L003	ERS1627231
945.P2.H11.lane2.NoIndex.L002	ERS1627547
945.P4.C1.lane2.NoIndex.L002	ERS1627674
945.P4.E2.lane2.NoIndex.L002	ERS1627701
945.P10.F6.lane3.NoIndex.L003	ERS1627208
945.P4.H9.lane2.NoIndex.L002	ERS1627739
945.P1.E9.lane2.NoIndex.L002	ERS1627121
945.P6.D2.lane2.NoIndex.L002	ERS1627874
945.P5.A6.lane2.NoIndex.L002	ERS1627748
945.P4.B2.lane2.NoIndex.L002	ERS1627666
945.P3.C9.lane2.NoIndex.L002	ERS1627591
945.P2.E12.lane2.NoIndex.L002	ERS1627512
945.P3.C1.lane2.NoIndex.L002	ERS1627580
945.P2.F9.lane2.NoIndex.L002	ERS1627532
945.P12.A9.lane5.NoIndex.L005	ERS1627319
945.P12.H11.lane5.NoIndex.L005	ERS1627393
945.P6.F6.lane2.NoIndex.L002	ERS1627902
945.P10.E3.lane3.NoIndex.L003	ERS1627194
945.P9.F10.lane3.NoIndex.L003	ERS1628181
945.P5.C12.lane2.NoIndex.L002	ERS1627767
945.P13.H1.lane5.NoIndex.L005	ERS1627429
945.P12.G2.lane3.NoIndex.L003	ERS1627383
945.P8.D2.lane2.NoIndex.L002	ERS1628064
945.P2.E6.lane2.NoIndex.L002	ERS1627517
945.P9.C2.lane2.NoIndex.L002	ERS1628148
945.P3.E11.lane2.NoIndex.L002	ERS1627606
945.P1.A10.lane2.NoIndex.L002	ERS1627073
945.P5.D1.lane2.NoIndex.L002	ERS1627776
945.P5.B2.lane2.NoIndex.L002	ERS1627756
945.P9.G12.lane3.NoIndex.L003	ERS1628195
945.P8.B2.lane2.NoIndex.L002	ERS1628040
945.P10.B1.lane3.NoIndex.L003	ERS1627165
945.P4.G5.lane2.NoIndex.L002	ERS1627725
945.P8.G12.lane2.NoIndex.L002	ERS1628099
945.P1.B7.lane2.NoIndex.L002	ERS1627090
945.P12.D5.lane5.NoIndex.L005	ERS1627350
945.P3.A4.lane2.NoIndex.L002	ERS1627563
945.P3.E5.lane2.NoIndex.L002	ERS1627611
945.P8.H11.lane2.NoIndex.L002	ERS1628110
945.P12.E6.lane5.NoIndex.L005	ERS1627363
945.P4.C9.lane2.NoIndex.L002	ERS1627685
945.P5.F1.lane2.NoIndex.L002	ERS1627800
945.P8.F7.lane2.NoIndex.L002	ERS1628093
