sample_name	sample_accession
1521.MZ.54b.s.8.1.sequences	ERS1795154
1521.MZ.88a.s.8.1.sequences	ERS1795171
1521.NTP28.s.6.1.sequences	ERS1795198
1521.Sample203.s.7.1.sequences	ERS1795295
1521.EB087.s.6.1.sequences	ERS1795013
1521.Aphid6.s.7.1.sequences	ERS1794883
1521.MZ.101a.s.8.1.sequences	ERS1795129
1521.MZ.93a.s.8.1.sequences	ERS1795175
1521.MZ.103a.s.8.1.sequences	ERS1795131
1521.Tar.sand.2.s.8.1.sequences	ERS1795366
1521.SK1.s.6.1.sequences	ERS1795230
1521.Sample90.s.7.1.sequences	ERS1795357
1521.35.W.s.6.1.sequences	ERS1794757
1521.EB154.s.6.1.sequences	ERS1795080
1521.51.W.s.6.1.sequences	ERS1794775
1521.MZ.54a.s.8.1.sequences	ERS1795153
1521.332.6.s.7.1.sequences	ERS1794752
1521.Aphid26.s.7.1.sequences	ERS1794859
1521.Aphid34.s.7.1.sequences	ERS1794868
1521.LQ2.s.6.1.sequences	ERS1795118
1521.AG2.s.8.1.sequences	ERS1794825
1521.227.8.s.7.1.sequences	ERS1794669
1521.Flea2.s.7.1.sequences	ERS1795085
1521.229.1.1.s.7.1.sequences	ERS1794682
1521.332.8.s.7.1.sequences	ERS1794754
1521.Aphid5.s.7.1.sequences	ERS1794882
1521.EB024.M.s.6.1.sequences	ERS1794949
1521.12.W.s.6.1.sequences	ERS1794637
1521.MZ.81a.s.8.1.sequences	ERS1795167
1521.EB116.s.6.1.sequences	ERS1795042
1521.85.W.s.6.1.sequences	ERS1794812
1521.Aphid7.s.7.1.sequences	ERS1794884
1521.EB144.s.6.1.sequences	ERS1795070
1521.EB037.s.6.1.sequences	ERS1794963
1521.EB035.s.6.1.sequences	ERS1794961
1521.EB062.s.6.1.sequences	ERS1794988
1521.66.W.s.6.1.sequences	ERS1794791
1521.Det.4.s.8.1.sequences	ERS1794937
1521.230.6.s.7.1.sequences	ERS1794701
1521.Sample82.s.7.1.sequences	ERS1795348
1521.EB104.s.6.1.sequences	ERS1795030
1521.EB021.M.s.6.1.sequences	ERS1794945
1521.MZ.41a.s.8.1.sequences	ERS1795145
1521.NTP1.s.6.1.sequences	ERS1795185
1521.229.11.s.7.1.sequences	ERS1794684
1521.227.7.s.7.1.sequences	ERS1794668
1521.332.5.s.7.1.sequences	ERS1794751
1521.EB028.s.6.1.sequences	ERS1794954
1521.Iso4.2.s.7.1.sequences	ERS1795110
1521.Iso4.3.s.7.1.sequences	ERS1795111
1521.Sample67.s.7.1.sequences	ERS1795333
1521.MZ.50a.s.8.1.sequences	ERS1795149
1521.231.8.s.7.1.sequences	ERS1794713
1521.3.W.s.6.1.sequences	ERS1794721
1521.Iso4.1.s.7.1.sequences	ERS1795109
1521.331.1.1.s.7.1.sequences	ERS1794736
1521.SR2.s.6.1.sequences	ERS1795248
1521.Sample94.s.7.1.sequences	ERS1795361
1521.MZ.22b.blank.s.8.1.sequences	ERS1795138
1521.SPL.Sp.29.s.8.1.sequences	ERS1795240
1521.331.8.s.7.1.sequences	ERS1794744
1521.76.W.s.6.1.sequences	ERS1794802
1521.75.W.s.6.1.sequences	ERS1794801
1521.231.4.s.7.1.sequences	ERS1794709
1521.228.2.s.7.1.sequences	ERS1794674
1521.Sample84.s.7.1.sequences	ERS1795350
1521.Sample10.s.7.1.sequences	ERS1795254
1521.Aphid46.s.7.1.sequences	ERS1794880
1521.F2.s.8.1.sequences	ERS1795082
1521.MZ.31a.s.8.1.sequences	ERS1795143
1521.MZ.22a.blank.s.8.1.sequences	ERS1795137
1521.Sample17.s.7.1.sequences	ERS1795284
1521.Chi.4.s.8.1.sequences	ERS1794918
1521.NTP11.s.6.1.sequences	ERS1795187
1521.SPL.Sp.21.s.8.1.sequences	ERS1795238
1521.BF2.s.6.1.sequences	ERS1794892
1521.Sample12.s.7.1.sequences	ERS1795262
1521.EB113.s.6.1.sequences	ERS1795039
1521.EB052.s.6.1.sequences	ERS1794978
1521.62.W.s.6.1.sequences	ERS1794787
1521.EB125.s.6.1.sequences	ERS1795051
1521.EB068.s.6.1.sequences	ERS1794994
1521.Sample13.s.7.1.sequences	ERS1795263
1521.13.W.s.6.1.sequences	ERS1794638
1521.86.W.s.6.1.sequences	ERS1794813
1521.AR3.M.s.6.1.sequences	ERS1794829
1521.Chi.W2.s.8.1.sequences	ERS1794920
1521.Aphid3.s.7.1.sequences	ERS1794863
1521.Sample63.s.7.1.sequences	ERS1795331
1521.4.W.s.6.1.sequences	ERS1794762
1521.229.3.s.7.1.sequences	ERS1794686
1521.17.W.s.6.1.sequences	ERS1794642
1521.HJ2.s.6.1.sequences	ERS1795103
1521.30.W.s.6.1.sequences	ERS1794722
1521.MZ.11a.s.8.1.sequences	ERS1795133
1521.64.W.s.6.1.sequences	ERS1794789
1521.Aphid45.s.7.1.sequences	ERS1794879
1521.Sample92.s.7.1.sequences	ERS1795359
1521.Sample140.s.7.1.sequences	ERS1795265
1521.Sample154.s.7.1.sequences	ERS1795273
1521.Chi.W3.s.8.1.sequences	ERS1794921
1521.226.7.s.7.1.sequences	ERS1794657
1521.SF2.s.6.1.sequences	ERS1795229
1521.MZ.90a.s.8.1.sequences	ERS1795173
1521.SP2.s.6.1.sequences	ERS1795235
1521.Sample75.s.7.1.sequences	ERS1795340
1521.EB059.s.6.1.sequences	ERS1794985
1521.BB2.s.6.1.sequences	ERS1794890
1521.MZ.59a.s.8.1.sequences	ERS1795155
1521.229.9.s.7.1.sequences	ERS1794692
1521.Tick2.s.7.1.sequences	ERS1795370
1521.Am2.2.s.7.1.sequences	ERS1794837
1521.EB022.s.6.1.sequences	ERS1794947
1521.Mayv.W5.s.8.1.sequences	ERS1795181
1521.UW.community.garden.s.8.1.sequences	ERS1795375
1521.Sample60.s.7.1.sequences	ERS1795328
1521.26.W.s.6.1.sequences	ERS1794717
1521.EB136.s.6.1.sequences	ERS1795062
1521.Sample16.s.7.1.sequences	ERS1795279
1521.HF2.s.6.1.sequences	ERS1795097
1521.EB065.s.6.1.sequences	ERS1794991
1521.NTP27.s.6.1.sequences	ERS1795197
1521.Sample262.s.7.1.sequences	ERS1795305
1521.Sample294.s.7.1.sequences	ERS1795312
1521.EB067.s.6.1.sequences	ERS1794993
1521.MZ.52b.s.8.1.sequences	ERS1795152
1521.Too.1.s.6.1.sequences	ERS1795372
1521.CT1.s.6.1.sequences	ERS1794913
1521.230.1.1.s.7.1.sequences	ERS1794694
1521.230.9.s.7.1.sequences	ERS1794704
1521.48.W.s.6.1.sequences	ERS1794771
1521.2.W.s.6.1.sequences	ERS1794645
1521.Aphid24.s.7.1.sequences	ERS1794857
1521.MT2.s.6.1.sequences	ERS1795128
1521.330.2.s.7.1.sequences	ERS1794728
1521.MD3.s.6.1.sequences	ERS1795122
1521.NTP4.s.6.1.sequences	ERS1795206
1521.C2.s.8.1.sequences	ERS1794897
1521.MZ.72a.blank.s.8.1.sequences	ERS1795161
1521.Sample89.s.7.1.sequences	ERS1795355
1521.MZ.82b.s.8.1.sequences	ERS1795170
1521.CA1.s.6.1.sequences	ERS1794899
1521.227.5.s.7.1.sequences	ERS1794666
1521.Sample111.s.7.1.sequences	ERS1795258
1521.Sample189.s.7.1.sequences	ERS1795287
1521.Sample20.s.7.1.sequences	ERS1795292
1521.EB078.s.6.1.sequences	ERS1795004
1521.EB114.s.6.1.sequences	ERS1795040
1521.EB122.s.6.1.sequences	ERS1795048
1521.NTP9.s.6.1.sequences	ERS1795209
1521.IT1.s.6.1.sequences	ERS1795106
1521.S12.s.7.1.sequences	ERS1795219
1521.SK3.s.6.1.sequences	ERS1795232
1521.TL1.M.s.6.1.sequences	ERS1795362
1521.MD4.s.6.1.sequences	ERS1795123
1521.87.W.s.6.1.sequences	ERS1794814
1521.SR1.s.6.1.sequences	ERS1795247
1521.Sample142.s.7.1.sequences	ERS1795267
1521.230.11.s.7.1.sequences	ERS1794696
1521.CO2.s.6.1.sequences	ERS1794910
1521.SV2.s.6.1.sequences	ERS1795252
1521.226.4.s.7.1.sequences	ERS1794654
1521.39.W.s.6.1.sequences	ERS1794761
1521.KP4.s.6.1.sequences	ERS1795116
1521.EB061.s.6.1.sequences	ERS1794987
1521.EB040.s.6.1.sequences	ERS1794966
1521.NTP8.s.6.1.sequences	ERS1795208
1521.KP1.M.s.6.1.sequences	ERS1795113
1521.Sample64.s.7.1.sequences	ERS1795332
1521.330.7.s.7.1.sequences	ERS1794733
1521.NTP25.s.6.1.sequences	ERS1795195
1521.EB130.s.6.1.sequences	ERS1795056
1521.Mayv.W2.s.8.1.sequences	ERS1795180
1521.18.W.s.6.1.sequences	ERS1794643
1521.Sample54.s.7.1.sequences	ERS1795326
1521.330.5.s.7.1.sequences	ERS1794731
1521.Sample200.s.7.1.sequences	ERS1795293
1521.Sample110.s.7.1.sequences	ERS1795257
1521.CF3.s.6.1.sequences	ERS1794902
1521.EB097.s.6.1.sequences	ERS1795023
1521.231.5.s.7.1.sequences	ERS1794710
1521.Sample275.s.7.1.sequences	ERS1795307
1521.EB141.s.6.1.sequences	ERS1795067
1521.EB147.s.6.1.sequences	ERS1795073
1521.229.2.s.7.1.sequences	ERS1794685
1521.Chi.W1.s.8.1.sequences	ERS1794919
1521.EB142.s.6.1.sequences	ERS1795068
1521.EB030.s.6.1.sequences	ERS1794956
1521.Sample14.s.7.1.sequences	ERS1795264
1521.H3.s.6.1.sequences	ERS1795095
1521.EB070.s.6.1.sequences	ERS1794996
1521.MZ.62b.s.8.1.sequences	ERS1795158
1521.EB123.s.6.1.sequences	ERS1795049
1521.EB091.s.6.1.sequences	ERS1795017
1521.330.6.s.7.1.sequences	ERS1794732
1521.Aphid35.s.7.1.sequences	ERS1794869
1521.EB050.s.6.1.sequences	ERS1794976
1521.47.W.s.6.1.sequences	ERS1794770
1521.Sample71.s.7.1.sequences	ERS1795338
1521.Sample77.s.7.1.sequences	ERS1795342
1521.28.W.s.6.1.sequences	ERS1794719
1521.S29.s.7.1.sequences	ERS1795221
1521.Abi.3.s.6.1.sequences	ERS1794831
1521.NTP2.s.6.1.sequences	ERS1795191
1521.Sample157.s.7.1.sequences	ERS1795276
1521.71.W.s.6.1.sequences	ERS1794797
1521.MZ.15b.s.8.1.sequences	ERS1795136
1521.EB072.s.6.1.sequences	ERS1794998
1521.EB105.s.6.1.sequences	ERS1795031
1521.EB057.s.6.1.sequences	ERS1794983
1521.EB017.M.s.6.1.sequences	ERS1794941
1521.MZ.73b.blank.s.8.1.sequences	ERS1795164
1521.Sample74.s.7.1.sequences	ERS1795339
1521.EB131.s.6.1.sequences	ERS1795057
1521.7.W.s.6.1.sequences	ERS1794795
1521.330.1.s.7.1.sequences	ERS1794727
1521.DF3.s.6.1.sequences	ERS1794932
1521.Sample36.s.7.1.sequences	ERS1795319
1521.Sample37.s.7.1.sequences	ERS1795320
1521.EB109.s.6.1.sequences	ERS1795035
1521.EB148.s.6.1.sequences	ERS1795074
1521.MZ.82a.s.8.1.sequences	ERS1795169
1521.SPL.Sum.5.s.8.1.sequences	ERS1795242
1521.Aphid39.s.7.1.sequences	ERS1794872
1521.Sample261.s.7.1.sequences	ERS1795304
1521.EB108.s.6.1.sequences	ERS1795034
1521.Sample5.s.7.1.sequences	ERS1795324
1521.Sample202.s.7.1.sequences	ERS1795294
1521.EB046.s.6.1.sequences	ERS1794972
1521.EB098.s.6.1.sequences	ERS1795024
1521.61.W.s.6.1.sequences	ERS1794786
1521.Aphid21.s.7.1.sequences	ERS1794854
1521.227.4.s.7.1.sequences	ERS1794665
1521.S11.s.7.1.sequences	ERS1795218
1521.22.W.s.6.1.sequences	ERS1794648
1521.AG1.s.8.1.sequences	ERS1794824
1521.EB111.s.6.1.sequences	ERS1795037
1521.EB054.s.6.1.sequences	ERS1794980
1521.Aphid47.s.7.1.sequences	ERS1794881
1521.MZ.23b.blank.s.8.1.sequences	ERS1795140
