sample_name	sample_accession
1632.E5G05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247655
1632.E1F06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247211
1632.E3G02.r.EMPbird.v4.NoIndex.L001	ERS1247440
1632.E1C02.r.EMPbird.v4.NoIndex.L001	ERS1247174
1632.E5A05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247576
1632.E6A03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247678
1632.E5H06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247669
1632.E2G11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247333
1632.E5C07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247605
1632.E6A04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247679
1632.E2D06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247289
1632.E5A04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247575
1632.E1A09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247155
1632.E3D12.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247408
1632.E4C02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247496
1632.E1C03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247175
1632.E3B06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247368
1632.E3E10.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247420
1632.E2B09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247265
1632.E1B08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247168
1632.E5G11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247661
1632.E2E11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247309
1632.E2D01.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247285
1632.E1A07.r.EMPbird.v4.NoIndex.L001	ERS1247153
1632.E5B10.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247595
1632.E1D08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247191
1632.E6E03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247719
1632.E6G07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247740
1632.E4C03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247497
1632.E5B02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247586
1632.E4E04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247523
1632.E2D10.r.EMPbird.v4.NoIndex.L001	ERS1247295
1632.E4B10.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247492
1632.E6D01.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247705
1632.E1B01.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247160
1632.E1H02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247232
1632.E5H04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247666
1632.E4G01.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247548
1632.E3A09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247358
1632.E2A05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247249
1632.E4E12.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247534
1632.E2C07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247277
1632.E6B01.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247686
1632.E4G08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247555
1632.E4B03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247485
1632.E6E01.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247716
1632.E6B02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247687
1632.E4A04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247472
1632.E1B12.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247171
1632.E3E11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247421
1632.E2H04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247339
1632.E6G06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247739
1632.E1D06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247190
1632.E1C10.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247182
1632.E2E08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247306
1632.E2A09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247253
1632.E4F09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247543
1632.E3A08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247357
1632.E3B05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247367
1632.E5C09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247607
1632.E4B12.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247494
1632.E4D04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247511
1632.E3C12.r.EMPbird.v4.NoIndex.L001	ERS1247391
1632.E2H03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247338
1632.E6A06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247681
1632.E6F06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247731
1632.E4A11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247479
1632.E3E06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247414
1632.E2A06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247250
1632.E1G09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247228
1632.E2B11.r.EMPbird.v4.NoIndex.L001	ERS1247268
1632.E2D12.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247297
1632.E4E06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247526
1632.E2E05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247303
1632.E1F08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247214
1632.E5C04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247602
1632.E2H12.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247349
1632.E2H02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247337
1632.E6E02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247718
1632.E2H09.r.EMPbird.v4.NoIndex.L001	ERS1247346
1632.E6H06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247750
1632.E5F11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247648
1632.E1C11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247183
1632.E3C06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247382
1632.E6C06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247700
1632.E4C10.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247505
1632.E1G08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247227
1632.E1D05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247189
1632.E6H01.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247743
1632.E2B04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247260
1632.E2E09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247307
1632.E5G07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247657
1632.E4E09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247529
1632.E3A02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247351
1632.E5H03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247665
1632.E3D11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247407
1632.E6A05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247680
1632.E2G06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247329
1632.E5F08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247646
1632.E2C11.r.EMPbird.v4.NoIndex.L001	ERS1247282
1632.E2E06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247304
1632.E4D05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247512
1632.E1C06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247178
1632.E6C02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247696
1632.E2D11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247296
1632.E5G08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247658
1632.E2D07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247290
1632.E4B02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247484
1632.E6F01.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247726
1632.E4G09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247556
1632.E5E08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247632
1632.E4C08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247503
1632.E5B04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247588
1632.E4H06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247565
1632.E1A06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247151
1632.E5A07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247578
1632.E5B07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247591
1632.E2F04.r.EMPbird.v4.NoIndex.L001	ERS1247315
1632.E4C09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247504
1632.E5F02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247640
1632.E5H09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247672
1632.E6C07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247701
1632.E1A07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247152
1632.E6D04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247708
1632.E1E06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247198
1632.E2H09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247345
1632.E1G04.r.EMPbird.v4.NoIndex.L001	ERS1247223
1632.E2B12.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247269
1632.E1G02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247219
1632.E4C01.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247495
1632.E6F05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247730
1632.E6D03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247707
1632.E2H11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247347
1632.E5C01.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247599
1632.E2G12.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247334
1632.E6G03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247737
1632.E3F07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247431
1632.E3D03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247396
1632.E4E09.r.EMPbird.v4.NoIndex.L001	ERS1247530
1632.E2A10.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247254
1632.E2G07.r.EMPbird.v4.NoIndex.L001	ERS1247331
1632.E3B09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247372
1632.E1F02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247207
1632.E2D07.r.EMPbird.v4.NoIndex.L001	ERS1247291
1632.E5H05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247667
1632.E6E08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247724
1632.E2B03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247259
1632.E3D03.r.EMPbird.v4.NoIndex.L001	ERS1247397
1632.E6D02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247706
1632.E4E08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247528
1632.E4H01.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247560
1632.E2C01.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247270
1632.E6C09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247704
1632.E5A09.r.EMPbird.v4.NoIndex.L001	ERS1247581
1632.E5F05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247643
1632.E2A11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247255
1632.E1H12.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247243
1632.E2F07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247318
1632.E3B10.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247373
1632.E1F11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247217
1632.E4B11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247493
1632.E3A03.r.EMPbird.v4.NoIndex.L001	ERS1247353
1632.E1B01.r.EMPbird.v4.NoIndex.L001	ERS1247161
1632.E2C04.r.EMPbird.v4.NoIndex.L001	ERS1247274
1632.E4D10.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247517
1632.E4E11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247533
1632.E3G11.r.EMPbird.v4.NoIndex.L001	ERS1247451
1632.E3G05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247444
1632.E6E07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247723
1632.E6C05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247699
1632.E4H03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247562
1632.E5C02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247600
1632.E4H08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247567
1632.E4A07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247475
1632.E5G09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247659
1632.E3C11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247388
1632.E3D02.r.EMPbird.v4.NoIndex.L001	ERS1247395
1632.E1H12.r.EMPbird.v4.NoIndex.L001	ERS1247244
1632.E5F06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247644
1632.E1B03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247163
1632.E2F03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247313
1632.E1H07.r.EMPbird.v4.NoIndex.L001	ERS1247238
1632.E3E07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247416
1632.E1H11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247242
1632.E1F07.r.EMPbird.v4.NoIndex.L001	ERS1247213
1632.E3H04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247457
1632.E1D09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247192
1632.E5D07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247618
1632.E6H07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247751
1632.E5A06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247577
1632.E6F07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247732
1632.E5D03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247614
1632.E2B01.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247257
1632.E6B08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247693
1632.E4B01.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247482
1632.E1D02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247186
1632.E5F07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247645
1632.E3C02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247378
1632.E3F06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247430
1632.E2A04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247248
1632.E5C05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247603
1632.E2F06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247317
1632.E2G03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247327
1632.E3H02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247454
1632.E1D10.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247193
1632.E1A12.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247159
1632.E5D04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247615
1632.E1H10.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247241
1632.E2A12.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247256
1632.E3C05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247381
1632.E5D10.r.EMPbird.v4.NoIndex.L001	ERS1247622
1632.E2D05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247288
1632.E6F08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247733
1632.E3G10.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247449
1632.E4D08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247515
1632.E3D01.r.EMPbird.v4.NoIndex.L001	ERS1247393
1632.E3C04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247380
1632.E5B12.r.EMPbird.v4.NoIndex.L001	ERS1247598
1632.E5E03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247627
1632.E4A09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247477
1632.E5C11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247609
1632.E1E11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247203
1632.E4F04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247538
1632.E3B04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247366
1632.E6E06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247722
1632.E3H06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247459
1632.E1C07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247179
1632.E5A09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247580
1632.E4G03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247550
1632.E3B12.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247376
1632.E5G10.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247660
1632.E6C03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247697
1632.E4G07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247554
1632.E2B02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247258
1632.E4E02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247521
1632.E2B11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247267
1632.E6H05.r.EMPbird.v4.NoIndex.L001	ERS1247749
1632.E4E05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247524
1632.E2G05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247328
1632.E6C08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247702
1632.E2F08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247319
1632.E2H08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247344
1632.E4A06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247474
1632.E1A08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247154
1632.E1F03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247208
1632.E5A11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247583
1632.E2C06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247276
1632.E3H03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247456
1632.E1E05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247197
1632.E4G10.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247557
1632.E5G01.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	ERS1247650
