sample_name	sample_accession
925.IN3z	ERS1610593
925.IO3y	ERS1610607
925.IO3x	ERS1610606
925.IO3z	ERS1610608
925.ID4z	ERS1610455
925.ID4y	ERS1610454
925.ID4x	ERS1610453
925.IN4y	ERS1610595
925.IN4x	ERS1610594
925.IN4z	ERS1610596
925.SJ4y	ERS1610760
925.SJ4x	ERS1610759
925.SO1y	ERS1610800
925.IM2x	ERS1610577
925.IM2y	ERS1610578
925.IM2z	ERS1610579
925.SO1x	ERS1610799
925.SI1z	ERS1610737
925.SI1y	ERS1610736
925.SI1x	ERS1610735
925.SE2z	ERS1610680
925.SE2x	ERS1610678
925.SE2y	ERS1610679
925.IL5x	ERS1610571
925.IL5y	ERS1610572
925.IL5z	ERS1610573
925.IE4z	ERS1610470
925.IE4x	ERS1610468
925.IE4y	ERS1610469
925.IK5z	ERS1610558
925.IK5y	ERS1610557
925.IK5x	ERS1610556
925.SG5y	ERS1610718
925.SG5x	ERS1610717
925.SG5z	ERS1610719
925.SC2x	ERS1610648
925.SC2y	ERS1610649
925.SC2z	ERS1610650
925.SD5y	ERS1610673
925.IJ2z	ERS1610534
925.IJ2x	ERS1610533
925.SB1x	ERS1610630
925.SB1y	ERS1610631
925.SB1z	ERS1610632
925.SC5y	ERS1610658
925.SC5x	ERS1610657
925.SC5z	ERS1610659
925.SA5y	ERS1610628
925.ID3z	ERS1610452
925.ID3x	ERS1610450
925.ID3y	ERS1610451
925.IC3y	ERS1610437
925.SJ2x	ERS1610753
925.IC3z	ERS1610438
925.SO3z	ERS1610804
925.SO3y	ERS1610803
925.SO3x	ERS1610802
925.IC2z	ERS1610435
925.SA4y	ERS1610625
925.SA4z	ERS1610626
925.IC2y	ERS1610434
925.SF2y	ERS1610694
925.SF2x	ERS1610693
925.SF2z	ERS1610695
925.IB4y	ERS1610425
925.IG1z	ERS1610490
925.IG1y	ERS1610489
925.IG1x	ERS1610488
925.SA3y	ERS1610622
925.SA3x	ERS1610621
925.SA3z	ERS1610623
925.IG3x	ERS1610494
925.SH1z	ERS1610722
925.SH1x	ERS1610720
925.SH1y	ERS1610721
925.IK1z	ERS1610546
925.IK1y	ERS1610545
925.IK1x	ERS1610544
925.IB3x	ERS1610421
925.IJ5z	ERS1610543
925.IJ5x	ERS1610541
925.IJ5y	ERS1610542
925.IG2x	ERS1610491
925.SB4z	ERS1610641
925.SB4y	ERS1610640
925.SB4x	ERS1610639
925.SG1y	ERS1610706
925.SG1x	ERS1610705
925.SG1z	ERS1610707
925.SL3x	ERS1610779
925.SL3y	ERS1610780
925.II3z	ERS1610523
925.II3y	ERS1610522
925.II3x	ERS1610521
925.SM4y	ERS1610791
925.SF1x	ERS1610690
925.SF1y	ERS1610691
925.SF1z	ERS1610692
925.SI4x	ERS1610744
925.IF3y	ERS1610481
925.IF3z	ERS1610482
925.IF5x	ERS1610485
925.SD5z	ERS1610674
925.IG5z	ERS1610502
925.IG5y	ERS1610501
925.IG5x	ERS1610500
925.SL2y	ERS1610778
925.IF1z	ERS1610476
925.IF1x	ERS1610474
925.IF1y	ERS1610475
925.SK2x	ERS1610768
925.ID1y	ERS1610446
925.SL5x	ERS1610783
925.SD5x	ERS1610672
925.IA1y	ERS1610401
925.IA1z	ERS1610402
925.SN3z	ERS1610795
925.SH4y	ERS1610730
925.SH4x	ERS1610729
925.IE5z	ERS1610473
925.IJ1z	ERS1610532
925.IJ1x	ERS1610530
925.IJ1y	ERS1610531
925.SM1z	ERS1610786
925.SM1y	ERS1610785
925.SD3x	ERS1610666
925.SH5z	ERS1610734
925.IF5z	ERS1610487
925.SH5x	ERS1610732
925.SD3y	ERS1610667
925.SN3x	ERS1610794
925.SH5y	ERS1610733
925.SD3z	ERS1610668
925.IF5y	ERS1610486
925.IN2z	ERS1610590
925.IN2y	ERS1610589
925.IO4x	ERS1610609
925.IO4y	ERS1610610
925.IO4z	ERS1610611
925.SL4x	ERS1610781
925.SA5z	ERS1610629
925.SA5x	ERS1610627
925.SJ2y	ERS1610754
925.IC3x	ERS1610436
925.SJ2z	ERS1610755
925.SL4z	ERS1610782
925.SF5x	ERS1610702
925.SF5y	ERS1610703
925.SF5z	ERS1610704
925.IG2z	ERS1610493
925.IB3y	ERS1610422
925.IB3z	ERS1610423
925.IG2y	ERS1610492
925.SE3y	ERS1610682
925.SE3x	ERS1610681
925.SE3z	ERS1610683
925.IE5y	ERS1610472
925.IE5x	ERS1610471
925.SH4z	ERS1610731
925.SI2z	ERS1610740
925.IA2y	ERS1610404
925.SI2x	ERS1610738
925.SI2y	ERS1610739
925.IA4z	ERS1610411
925.SJ4z	ERS1610761
925.IL4z	ERS1610570
925.IL4y	ERS1610569
925.IL4x	ERS1610568
925.IA4x	ERS1610409
925.IA4y	ERS1610410
925.SG2x	ERS1610708
925.SG2y	ERS1610709
925.SG2z	ERS1610710
925.SC3z	ERS1610653
925.SC3y	ERS1610652
925.SC3x	ERS1610651
925.IA5y	ERS1610413
925.IA5x	ERS1610412
925.IA5z	ERS1610414
925.SO2y	ERS1610801
925.II4z	ERS1610526
925.SL1z	ERS1610777
925.SL1x	ERS1610776
925.IO1z	ERS1610602
925.IO1y	ERS1610601
925.IO1x	ERS1610600
925.IH3z	ERS1610511
925.SJ5y	ERS1610763
925.IH3x	ERS1610509
925.IH3y	ERS1610510
925.SK1y	ERS1610766
925.SK1x	ERS1610765
925.SK1z	ERS1610767
925.II4x	ERS1610524
925.SD4y	ERS1610670
925.SK4z	ERS1610772
925.SD4x	ERS1610669
925.IM4z	ERS1610582
925.IM4x	ERS1610580
925.IM4y	ERS1610581
925.SD4z	ERS1610671
925.II4y	ERS1610525
925.SA1z	ERS1610617
925.SA1y	ERS1610616
925.SA1x	ERS1610615
925.SN5x	ERS1610797
925.SN5y	ERS1610798
925.SJ3z	ERS1610758
925.IL3z	ERS1610567
925.IL3x	ERS1610565
925.IL3y	ERS1610566
925.Y3ntc.H12	ERS1610805
925.IE1y	ERS1610460
925.IE1x	ERS1610459
925.IE1z	ERS1610461
925.IJ4y	ERS1610539
925.IJ4x	ERS1610538
925.IJ4z	ERS1610540
925.IK2z	ERS1610549
925.IK2x	ERS1610547
925.IK2y	ERS1610548
925.SJ3x	ERS1610756
925.ID1x	ERS1610445
925.SK2y	ERS1610769
925.SK2z	ERS1610770
925.SL5y	ERS1610784
925.SI5z	ERS1610749
925.SJ5x	ERS1610762
925.BisonFeces1	ERS1610398
925.BisonFeces3	ERS1610399
925.IA1x	ERS1610400
925.SI5y	ERS1610748
925.SN4z	ERS1610796
925.SI5x	ERS1610747
925.IN1z	ERS1610588
925.IN1x	ERS1610586
925.IN1y	ERS1610587
925.IO5z	ERS1610614
925.IO5y	ERS1610613
925.IO5x	ERS1610612
925.SK5y	ERS1610774
925.SK5x	ERS1610773
925.SK5z	ERS1610775
925.SJ5z	ERS1610764
925.SJ1x	ERS1610750
925.BisonFeces2	None
925.SJ1y	ERS1610751
925.SJ1z	ERS1610752
925.ID1z	None
925.IF4z	None
925.IJ2y	None
925.IM3z	None
925.IM3y	None
925.IM3x	None
925.IN2x	None
925.SK3y	None
925.SK4y	None
925.SL1y	None
925.SK4x	None
925.SL2z	None
925.SN1y	None
925.SN1z	None
925.SL5z	None
925.SN2y	None
925.SN2z	None
925.SL3z	None
925.SM4x	None
925.SM4z	None
925.SL2x	None
925.SM1x	None
925.SN3y	None
925.SO4z	None
925.SO4x	None
925.SO4y	None
925.SL4y	None
925.SO2x	None
925.SO2z	None
925.SM5z	None
925.SM5y	None
925.SM5x	None
925.SN5z	None
925.SO5z	None
925.SN4y	None
925.SO5y	None
925.SO5x	None
925.SN4x	None
925.SM2x	None
925.SM2y	None
925.waterfilter.IC.120	ERS1610810
925.waterfilter.ID.50	ERS1610811
925.waterfilter.IA.120	ERS1610808
925.waterfilter.IJ.50	ERS1610816
925.waterfilter.IN.50	ERS1610820
925.waterfilter.IK.50	ERS1610817
925.waterfilter.II.50	ERS1610815
925.waterfilter.IH.50	ERS1610814
925.waterfilter.IM.50	ERS1610819
925.waterfilter.IG.50	ERS1610813
925.Y4ntc.H12	ERS1610806
925.Y5ntc.H12	ERS1610807
925.waterfilter.IE.50	ERS1610812
925.waterfilter.IB.80	ERS1610809
925.waterfilter.IL.50	ERS1610818
925.waterfilter.IO.50	ERS1610821
925.SK3z	None
925.SO1z	None
