sample_name	sample_accession
1642.MS00033	ERS1300662
1642.MS00597	ERS1301226
1642.MS00596	ERS1301225
1642.MS00595	ERS1301224
1642.MS00594	ERS1301223
1642.MS00069	ERS1300698
1642.MS00068	ERS1300697
1642.MS00063	ERS1300692
1642.MS00062	ERS1300691
1642.MS00061	ERS1300690
1642.MS00067	ERS1300696
1642.MS00066	ERS1300695
1642.MS00065	ERS1300694
1642.MS00064	ERS1300693
1642.MS00238	ERS1300867
1642.MS00239	ERS1300868
1642.MS00232	ERS1300861
1642.MS00233	ERS1300862
1642.MS00230	ERS1300859
1642.MS00231	ERS1300860
1642.MS00236	ERS1300865
1642.MS00237	ERS1300866
1642.MS00234	ERS1300863
1642.MS00235	ERS1300864
1642.MS00416	ERS1301045
1642.MS00417	ERS1301046
1642.MS00414	ERS1301043
1642.MS00415	ERS1301044
1642.MS00412	ERS1301041
1642.MS00413	ERS1301042
1642.MS00287	ERS1300916
1642.MS00286	ERS1300915
1642.MS00285	ERS1300914
1642.MS00284	ERS1300913
1642.MS00283	ERS1300912
1642.MS00410	ERS1301039
1642.MS00528	ERS1301157
1642.MS00280	ERS1300909
1642.MS00526	ERS1301155
1642.MS00527	ERS1301156
1642.MS00524	ERS1301153
1642.MS00411	ERS1301040
1642.MS00522	ERS1301151
1642.MS00523	ERS1301152
1642.MS00289	ERS1300918
1642.MS00288	ERS1300917
1642.MS00078	ERS1300707
1642.MS00079	ERS1300708
1642.MS00168	ERS1300797
1642.MS00106	ERS1300735
1642.MS00174	ERS1300803
1642.MS00070	ERS1300699
1642.MS00107	ERS1300736
1642.MS00071	ERS1300700
1642.MS00621	ERS1301250
1642.MS00620	ERS1301249
1642.MS00623	ERS1301252
1642.MS00622	ERS1301251
1642.MS00625	ERS1301254
1642.MS00624	ERS1301253
1642.MS00627	ERS1301256
1642.MS00626	ERS1301255
1642.MS00629	ERS1301258
1642.MS00628	ERS1301257
1642.MS00399	ERS1301028
1642.MS00398	ERS1301027
1642.MS00010	ERS1300639
1642.MS00011	ERS1300640
1642.MS00016	ERS1300645
1642.MS00017	ERS1300646
1642.MS00014	ERS1300643
1642.MS00015	ERS1300644
1642.MS00391	ERS1301020
1642.MS00390	ERS1301019
1642.MS00018	ERS1300647
1642.MS00019	ERS1300648
1642.MS00395	ERS1301024
1642.MS00394	ERS1301023
1642.MS00397	ERS1301026
1642.MS00396	ERS1301025
1642.MS00496	ERS1301125
1642.MS00497	ERS1301126
1642.MS00494	ERS1301123
1642.MS00495	ERS1301124
1642.MS00492	ERS1301121
1642.MS00493	ERS1301122
1642.MS00490	ERS1301119
1642.MS00491	ERS1301120
1642.MS00498	ERS1301127
1642.MS00499	ERS1301128
1642.MS00306	ERS1300935
1642.MS00307	ERS1300936
1642.MS00304	ERS1300933
1642.MS00305	ERS1300934
1642.MS00302	ERS1300931
1642.MS00303	ERS1300932
1642.MS00300	ERS1300929
1642.MS00301	ERS1300930
1642.MS00308	ERS1300937
1642.MS00309	ERS1300938
1642.MS00575	ERS1301204
1642.MS00574	ERS1301203
1642.MS00577	ERS1301206
1642.MS00576	ERS1301205
1642.MS00478	ERS1301107
1642.MS00479	ERS1301108
1642.MS00573	ERS1301202
1642.MS00572	ERS1301201
1642.MS00474	ERS1301103
1642.MS00475	ERS1301104
1642.MS00476	ERS1301105
1642.MS00477	ERS1301106
1642.MS00579	ERS1301208
1642.MS00471	ERS1301100
1642.MS00472	ERS1301101
1642.MS00473	ERS1301102
1642.MS00085	ERS1300714
1642.MS00084	ERS1300713
1642.MS00087	ERS1300716
1642.MS00086	ERS1300715
1642.MS00081	ERS1300710
1642.MS00080	ERS1300709
1642.MS00083	ERS1300712
1642.MS00082	ERS1300711
1642.MS00089	ERS1300718
1642.MS00088	ERS1300717
1642.MS00392	ERS1301021
1642.MS00409	ERS1301038
1642.MS00408	ERS1301037
1642.MS00159	ERS1300788
1642.MS00158	ERS1300787
1642.MS00153	ERS1300782
1642.MS00152	ERS1300781
1642.MS00151	ERS1300780
1642.MS00150	ERS1300779
1642.MS00157	ERS1300786
1642.MS00156	ERS1300785
1642.MS00407	ERS1301036
1642.MS00154	ERS1300783
1642.MS00256	ERS1300885
1642.MS00257	ERS1300886
1642.MS00258	ERS1300887
1642.MS00278	ERS1300907
1642.MS00279	ERS1300908
1642.MS00276	ERS1300905
1642.MS00277	ERS1300906
1642.MS00274	ERS1300903
1642.MS00275	ERS1300904
1642.MS00272	ERS1300901
1642.MS00273	ERS1300902
1642.MS00270	ERS1300899
1642.MS00271	ERS1300900
1642.MS00316	ERS1300945
1642.MS00550	ERS1301179
1642.MS00502	ERS1301131
1642.MS00618	ERS1301247
1642.MS00619	ERS1301248
1642.MS00469	ERS1301098
1642.MS00610	ERS1301239
1642.MS00611	ERS1301240
1642.MS00612	ERS1301241
1642.MS00613	ERS1301242
1642.MS00614	ERS1301243
1642.MS00615	ERS1301244
1642.MS00616	ERS1301245
1642.MS00617	ERS1301246
1642.MS00467	ERS1301096
1642.MS00451	ERS1301080
1642.MS00466	ERS1301095
1642.MS00430	ERS1301059
1642.MS00431	ERS1301060
1642.MS00121	ERS1300750
1642.MS00434	ERS1301063
1642.MS00435	ERS1301064
1642.MS00436	ERS1301065
1642.MS00125	ERS1300754
1642.MS00438	ERS1301067
1642.MS00439	ERS1301068
1642.MS00128	ERS1300757
1642.MS00129	ERS1300758
1642.MS00056	ERS1300685
1642.MS00057	ERS1300686
1642.MS00054	ERS1300683
1642.MS00055	ERS1300684
1642.MS00359	ERS1300988
1642.MS00053	ERS1300682
1642.MS00050	ERS1300679
1642.MS00051	ERS1300680
1642.MS00355	ERS1300984
1642.MS00354	ERS1300983
1642.MS00357	ERS1300986
1642.MS00356	ERS1300985
1642.MS00351	ERS1300980
1642.MS00350	ERS1300979
1642.MS00059	ERS1300688
1642.MS00225	ERS1300854
1642.MS00224	ERS1300853
1642.MS00227	ERS1300856
1642.MS00226	ERS1300855
1642.MS00221	ERS1300850
1642.MS00220	ERS1300849
1642.MS00223	ERS1300852
1642.MS00222	ERS1300851
1642.MS00544	ERS1301173
1642.MS00545	ERS1301174
1642.MS00546	ERS1301175
1642.MS00547	ERS1301176
1642.MS00229	ERS1300858
1642.MS00228	ERS1300857
1642.MS00542	ERS1301171
1642.MS00543	ERS1301172
1642.MS00433	ERS1301062
1642.MS00126	ERS1300755
1642.MS00127	ERS1300756
1642.MS00124	ERS1300753
1642.MS00437	ERS1301066
1642.MS00539	ERS1301168
1642.MS00538	ERS1301167
1642.MS00531	ERS1301160
1642.MS00530	ERS1301159
1642.MS00533	ERS1301162
1642.MS00532	ERS1301161
1642.MS00535	ERS1301164
1642.MS00534	ERS1301163
1642.MS00537	ERS1301166
1642.MS00536	ERS1301165
1642.MS00569	ERS1301198
1642.MS00049	ERS1300678
1642.MS00012	ERS1300641
1642.MS00013	ERS1300642
1642.MS00162	ERS1300791
1642.MS00393	ERS1301022
1642.MS00163	ERS1300792
1642.MS00364	ERS1300993
1642.MS00365	ERS1300994
1642.MS00366	ERS1300995
1642.MS00367	ERS1300996
1642.MS00360	ERS1300989
1642.MS00361	ERS1300990
1642.MS00362	ERS1300991
1642.MS00363	ERS1300992
1642.MS00368	ERS1300997
1642.MS00369	ERS1300998
1642.MS00004	ERS1300633
1642.MS00481	ERS1301110
1642.MS00480	ERS1301109
1642.MS00483	ERS1301112
1642.MS00482	ERS1301111
1642.MS00485	ERS1301114
1642.MS00484	ERS1301113
1642.MS00487	ERS1301116
1642.MS00486	ERS1301115
1642.MS00489	ERS1301118
1642.MS00488	ERS1301117
1642.MS00311	ERS1300940
1642.MS00310	ERS1300939
1642.MS00313	ERS1300942
1642.MS00312	ERS1300941
1642.MS00315	ERS1300944
1642.MS00314	ERS1300943
1642.MS00317	ERS1300946
1642.MS00640	ERS1301269
1642.MS00319	ERS1300948
1642.MS00318	ERS1300947
1642.MS00002	ERS1300631
1642.MS00500	ERS1301129
1642.MS00501	ERS1301130
1642.MS00568	ERS1301197
1642.MS00503	ERS1301132
1642.MS00504	ERS1301133
1642.MS00505	ERS1301134
1642.MS00506	ERS1301135
1642.MS00507	ERS1301136
1642.MS00508	ERS1301137
1642.MS00509	ERS1301138
1642.MS00465	ERS1301094
1642.MS00464	ERS1301093
1642.MS00463	ERS1301092
1642.MS00462	ERS1301091
1642.MS00461	ERS1301090
1642.MS00460	ERS1301089
1642.MS00122	ERS1300751
1642.MS00166	ERS1300795
1642.MS00167	ERS1300796
1642.MS00164	ERS1300793
1642.MS00165	ERS1300794
1642.MS00009	ERS1300638
1642.MS00008	ERS1300637
1642.MS00160	ERS1300789
1642.MS00161	ERS1300790
1642.MS00005	ERS1300634
1642.MS00052	ERS1300681
1642.MS00007	ERS1300636
1642.MS00006	ERS1300635
1642.MS00001	ERS1300630
1642.MS00123	ERS1300752
1642.MS00169	ERS1300798
1642.MS00218	ERS1300847
1642.MS00219	ERS1300848
1642.MS00214	ERS1300843
1642.MS00215	ERS1300844
1642.MS00216	ERS1300845
1642.MS00217	ERS1300846
1642.MS00210	ERS1300839
1642.MS00211	ERS1300840
1642.MS00212	ERS1300841
1642.MS00213	ERS1300842
1642.MS00188	ERS1300817
1642.MS00189	ERS1300818
1642.MS00184	ERS1300813
1642.MS00185	ERS1300814
1642.MS00186	ERS1300815
1642.MS00187	ERS1300816
1642.MS00180	ERS1300809
1642.MS00181	ERS1300810
1642.MS00182	ERS1300811
1642.MS00183	ERS1300812
1642.2BLANK	ERS1300625
1642.MS00269	ERS1300898
1642.MS00268	ERS1300897
1642.MS00353	ERS1300982
1642.MS00261	ERS1300890
1642.MS00260	ERS1300889
1642.MS00263	ERS1300892
1642.MS00352	ERS1300981
1642.MS00265	ERS1300894
1642.MS00264	ERS1300893
1642.MS00267	ERS1300896
1642.MS00266	ERS1300895
1642.MS00548	ERS1301177
1642.MS00549	ERS1301178
1642.6BLANK	ERS1300629
1642.MS00540	ERS1301169
1642.MS00541	ERS1301170
1642.3BLANK	ERS1300626
1642.MS00609	ERS1301238
1642.MS00608	ERS1301237
1642.MS00603	ERS1301232
1642.MS00602	ERS1301231
1642.MS00601	ERS1301230
1642.MS00600	ERS1301229
1642.MS00607	ERS1301236
1642.MS00606	ERS1301235
1642.MS00605	ERS1301234
1642.MS00604	ERS1301233
1642.MS00560	ERS1301189
1642.MS00034	ERS1300663
1642.MS00035	ERS1300664
1642.MS00421	ERS1301050
1642.MS00420	ERS1301049
1642.MS00427	ERS1301056
1642.MS00426	ERS1301055
1642.MS00032	ERS1300661
1642.MS00424	ERS1301053
1642.MS00429	ERS1301058
1642.MS00428	ERS1301057
1642.MS00038	ERS1300667
1642.MS00039	ERS1300668
1642.MS00571	ERS1301200
1642.MS00570	ERS1301199
1642.MS00041	ERS1300670
1642.MS00040	ERS1300669
1642.MS00043	ERS1300672
1642.MS00042	ERS1300671
1642.MS00045	ERS1300674
1642.MS00044	ERS1300673
1642.MS00047	ERS1300676
1642.MS00046	ERS1300675
1642.MS00320	ERS1300949
1642.MS00321	ERS1300950
1642.MS00322	ERS1300951
1642.MS00323	ERS1300952
1642.MS00324	ERS1300953
1642.MS00325	ERS1300954
1642.MS00326	ERS1300955
1642.MS00327	ERS1300956
1642.MS00250	ERS1300879
1642.MS00251	ERS1300880
1642.MS00252	ERS1300881
1642.MS00253	ERS1300882
1642.MS00254	ERS1300883
1642.MS00255	ERS1300884
1642.MS00559	ERS1301188
1642.MS00558	ERS1301187
1642.MS00557	ERS1301186
1642.MS00470	ERS1301099
1642.MS00555	ERS1301184
1642.MS00554	ERS1301183
1642.MS00553	ERS1301182
1642.MS00552	ERS1301181
1642.MS00551	ERS1301180
1642.MS00578	ERS1301207
1642.MS00262	ERS1300891
1642.MS00139	ERS1300768
1642.4BLANK	ERS1300627
1642.MS00135	ERS1300764
1642.MS00134	ERS1300763
1642.MS00137	ERS1300766
1642.MS00136	ERS1300765
1642.MS00131	ERS1300760
1642.MS00130	ERS1300759
1642.MS00133	ERS1300762
1642.MS00132	ERS1300761
1642.MS00445	ERS1301074
1642.MS00444	ERS1301073
1642.MS00447	ERS1301076
1642.MS00446	ERS1301075
1642.MS00441	ERS1301070
1642.MS00440	ERS1301069
1642.MS00443	ERS1301072
1642.MS00442	ERS1301071
1642.MS00423	ERS1301052
1642.MS00358	ERS1300987
1642.MS00448	ERS1301077
1642.MS00422	ERS1301051
1642.MS00377	ERS1301006
1642.MS00376	ERS1301005
1642.MS00375	ERS1301004
1642.MS00374	ERS1301003
1642.MS00373	ERS1301002
1642.MS00372	ERS1301001
1642.MS00371	ERS1301000
1642.MS00370	ERS1300999
1642.MS00025	ERS1300654
1642.MS00379	ERS1301008
1642.MS00378	ERS1301007
1642.MS00021	ERS1300650
1642.MS00334	ERS1300963
1642.MS00048	ERS1300677
1642.MS00020	ERS1300649
1642.MS00513	ERS1301142
1642.MS00512	ERS1301141
1642.MS00458	ERS1301087
1642.MS00459	ERS1301088
1642.MS00517	ERS1301146
1642.MS00516	ERS1301145
1642.MS00515	ERS1301144
1642.MS00514	ERS1301143
1642.MS00452	ERS1301081
1642.MS00453	ERS1301082
1642.MS00519	ERS1301148
1642.MS00518	ERS1301147
1642.MS00456	ERS1301085
1642.MS00457	ERS1301086
1642.MS00454	ERS1301083
1642.MS00455	ERS1301084
1642.MS00401	ERS1301030
1642.MS00029	ERS1300658
1642.MS00400	ERS1301029
1642.MS00028	ERS1300657
1642.MS00403	ERS1301032
1642.MS00588	ERS1301217
1642.MS00589	ERS1301218
1642.MS00402	ERS1301031
1642.MS00425	ERS1301054
1642.MS00580	ERS1301209
1642.MS00581	ERS1301210
1642.MS00582	ERS1301211
1642.MS00583	ERS1301212
1642.MS00584	ERS1301213
1642.MS00585	ERS1301214
1642.MS00586	ERS1301215
1642.MS00587	ERS1301216
1642.MS00171	ERS1300800
1642.MS00170	ERS1300799
1642.MS00173	ERS1300802
1642.MS00172	ERS1300801
1642.MS00175	ERS1300804
1642.MS00155	ERS1300784
1642.MS00177	ERS1300806
1642.MS00176	ERS1300805
1642.MS00179	ERS1300808
1642.MS00178	ERS1300807
1642.MS00072	ERS1300701
1642.MS00406	ERS1301035
1642.MS00074	ERS1300703
1642.MS00075	ERS1300704
1642.MS00076	ERS1300705
1642.MS00077	ERS1300706
1642.MS00590	ERS1301219
1642.MS00209	ERS1300838
1642.MS00208	ERS1300837
1642.MS00207	ERS1300836
1642.MS00206	ERS1300835
1642.MS00205	ERS1300834
1642.MS00204	ERS1300833
1642.MS00203	ERS1300832
1642.MS00202	ERS1300831
1642.MS00201	ERS1300830
1642.MS00200	ERS1300829
1642.MS00199	ERS1300828
1642.MS00198	ERS1300827
1642.MS00197	ERS1300826
1642.MS00196	ERS1300825
1642.MS00195	ERS1300824
1642.MS00194	ERS1300823
1642.MS00193	ERS1300822
1642.MS00192	ERS1300821
1642.MS00191	ERS1300820
1642.MS00190	ERS1300819
1642.MS00294	ERS1300923
1642.MS00295	ERS1300924
1642.MS00296	ERS1300925
1642.MS00297	ERS1300926
1642.MS00290	ERS1300919
1642.MS00291	ERS1300920
1642.MS00292	ERS1300921
1642.MS00293	ERS1300922
1642.MS00298	ERS1300927
1642.MS00299	ERS1300928
1642.MS00259	ERS1300888
1642.MS00328	ERS1300957
1642.MS00073	ERS1300702
1642.MS00329	ERS1300958
1642.5BLANK	ERS1300628
1642.MS00636	ERS1301265
1642.MS00637	ERS1301266
1642.MS00634	ERS1301263
1642.MS00635	ERS1301264
1642.MS00632	ERS1301261
1642.MS00633	ERS1301262
1642.MS00630	ERS1301259
1642.MS00631	ERS1301260
1642.MS00638	ERS1301267
1642.MS00639	ERS1301268
1642.MS00027	ERS1300656
1642.MS00026	ERS1300655
1642.MS00556	ERS1301185
1642.MS00024	ERS1300653
1642.MS00023	ERS1300652
1642.MS00022	ERS1300651
1642.MS00388	ERS1301017
1642.MS00389	ERS1301018
1642.MS00386	ERS1301015
1642.MS00387	ERS1301016
1642.MS00384	ERS1301013
1642.MS00385	ERS1301014
1642.MS00382	ERS1301011
1642.MS00383	ERS1301012
1642.MS00380	ERS1301009
1642.MS00381	ERS1301010
1642.MS00405	ERS1301034
1642.MS00281	ERS1300910
1642.MS00138	ERS1300767
1642.MS00339	ERS1300968
1642.MS00338	ERS1300967
1642.MS00333	ERS1300962
1642.MS00332	ERS1300961
1642.MS00331	ERS1300960
1642.MS00330	ERS1300959
1642.MS00337	ERS1300966
1642.MS00336	ERS1300965
1642.MS00335	ERS1300964
1642.MS00404	ERS1301033
