sample_name	sample_accession
1736.B35.0211	ERS1250583
1736.B13b.1211	ERS1250488
1736.Y3.0511	ERS1251046
1736.R11.0910	ERS1250835
1736.O29b.1109	ERS1250724
1736.O26b.0610	ERS1250716
1736.R20.0511	ERS1250866
1736.B46.1111	ERS1250625
1736.Y6.0511	ERS1251099
1736.Y16b.1011	ERS1251010
1736.R50b.0910	ERS1250951
1736.B29.0510	ERS1250550
1736.R41.0311	ERS1250923
1736.R41.0310	ERS1250922
1736.W2.0511	ERS1250975
1736.R8b.1011	ERS1250968
1736.B34.1109	ERS1250580
1736.O20.1211	ERS1250699
1736.O43.1109	ERS1250772
1736.W6.0811	ERS1250986
1736.O7.1109	ERS1250811
1736.O38.0610	ERS1250755
1736.R6b.1111	ERS1250962
1736.B10.0609	ERS1250469
1736.B46.0610	ERS1250620
1736.B33.0811	ERS1250573
1736.B33.1109	ERS1250574
1736.R21c.0811	ERS1250869
1736.Y12.0811	ERS1250996
1736.B39c.0211	ERS1250592
1736.O31.0610	ERS1250727
1736.B42b.1109	ERS1250608
1736.B11.0610	ERS1250473
1736.B34.0611	ERS1250578
1736.B16.1109	ERS1250498
1736.Y17.0310	ERS1251011
1736.O40.0609	ERS1250765
1736.B32.0611	ERS1250566
1736.Y37b.1111	ERS1251067
1736.Y24b.1011	ERS1251029
1736.R29b.0311	ERS1250886
1736.O32c.1111	ERS1250734
1736.B43.1109	ERS1250613
1736.B57.0611	ERS1250638
1736.R7b.1010	ERS1250965
1736.Y12.0310	ERS1250994
1736.B39c.0710	ERS1250594
1736.O22.1211	ERS1250705
1736.B34.1211	ERS1250581
1736.B17.0710	ERS1250502
1736.O44.1111	ERS1250776
1736.O48.1109	ERS1250797
1736.O11.0111	ERS1250654
1736.R46b.0611	ERS1250939
1736.R4c.0511	ERS1250947
1736.R4c.0510	ERS1250946
1736.R22.0511	ERS1250871
1736.W3.0611	ERS1250979
1736.B20.1109	ERS1250516
1736.B6.1110	ERS1250645
1736.Y18.0910	ERS1251017
1736.Y40.0910	ERS1251079
1736.B16.1110	ERS1250499
1736.O17b.1109	ERS1250683
1736.O23b.1109	ERS1250709
1736.Y33b.0511	ERS1251054
1736.R46b.0911	ERS1250941
1736.R46b.0910	ERS1250940
1736.O4.1109	ERS1250762
1736.O31.1109	ERS1250729
1736.R23b.0811	ERS1250875
1736.Y3.0410	ERS1251045
1736.Y36.0810	ERS1251061
1736.R11.0811	ERS1250834
1736.Y21b.1110	ERS1251025
1736.B8.1110	ERS1250652
1736.B8.1111	ERS1250653
1736.B25.0609	ERS1250532
1736.Y2b.0311	ERS1251042
1736.R47.0811	ERS1250944
1736.R18.0910	ERS1250857
1736.O36.1109	ERS1250749
1736.Y38b.0910	ERS1251070
1736.R8b.1110	ERS1250969
1736.B40b.1109	ERS1250603
1736.O4.1211	ERS1250763
1736.Y42.0510	ERS1251082
1736.R39b.1011	ERS1250918
1736.O31.0611	ERS1250728
1736.R16.0311	ERS1250847
1736.R16.0310	ERS1250846
1736.R45c.1111	ERS1250937
1736.B3.1109	ERS1250558
1736.Y15c.1011	ERS1251008
1736.Y15c.1010	ERS1251007
1736.B11.0611	ERS1250474
1736.O34.1109	ERS1250740
1736.B7.1109	ERS1250648
1736.O37.0611	ERS1250751
1736.R16.0810	ERS1250848
1736.R23b.0810	ERS1250874
1736.B20.0611	ERS1250514
1736.B20.0610	ERS1250513
1736.Y27.0910	ERS1251033
1736.B28b.1110	ERS1250547
1736.B28b.1111	ERS1250548
1736.B25.1109	ERS1250535
1736.Y14.0910	ERS1251005
1736.B34.0710	ERS1250579
1736.O36.0211	ERS1250745
1736.B43.0610	ERS1250611
1736.B43.0611	ERS1250612
1736.O26b.1111	ERS1250719
1736.O47b.1109	ERS1250792
1736.B15.1111	ERS1250494
1736.B15.1110	ERS1250493
1736.B27.1109	ERS1250541
1736.O26b.1110	ERS1250718
1736.B3.0611	ERS1250557
1736.B3.0610	ERS1250556
1736.Y40.0711	ERS1251078
1736.Y37b.1011	ERS1251066
1736.B47b.0211	ERS1250626
1736.R4c.0811	ERS1250948
1736.Y12.0910	ERS1250997
1736.B13b.0611	ERS1250484
1736.B22b.0111	ERS1250519
1736.O13.0709	ERS1250664
1736.Y4.0910	ERS1251076
1736.Y4.0911	ERS1251077
1736.O29b.1111	ERS1250725
1736.B38.0610	ERS1250588
1736.B38.0611	ERS1250589
1736.R38.0510	ERS1250913
1736.R17.0510	ERS1250851
1736.R30.0611	ERS1250893
1736.O22.0709	ERS1250701
1736.R18.0311	ERS1250855
1736.O15.1211	ERS1250676
1736.O15.0610	ERS1250673
1736.O15.0611	ERS1250674
1736.B20.1111	ERS1250517
1736.O12.1109	ERS1250662
1736.Y21b.0411	ERS1251023
1736.B44.1211	ERS1250619
1736.Y18.0811	ERS1251016
1736.B18.0609	ERS1250505
1736.B27.1211	ERS1250542
1736.R24b.0311	ERS1250877
1736.Y30c.0711	ERS1251050
1736.B35.0110	ERS1250582
1736.B19.0210	ERS1250511
1736.O47b.0711	ERS1250790
1736.R18.0410	ERS1250856
1736.Y9.0311	ERS1251103
1736.Y9.0310	ERS1251102
1736.R42b.1010	ERS1250927
1736.O48.0711	ERS1250796
1736.B13b.0510	ERS1250483
1736.B16.0609	ERS1250495
1736.Y20b.0511	ERS1251020
1736.B17.0111	ERS1250500
1736.O29b.0709	ERS1250723
1736.R47.0910	ERS1250945
1736.B7.0510	ERS1250646
1736.B24.0709	ERS1250528
1736.Y29.0511	ERS1251039
1736.B44.1109	ERS1250618
1736.Y16b.0311	ERS1251009
1736.W3.0310	ERS1250978
1736.O41.1111	ERS1250771
1736.Y38b.0811	ERS1251069
1736.B4.0110	ERS1250596
1736.O12.0611	ERS1250661
1736.O12.0610	ERS1250660
1736.R1.0811	ERS1250826
1736.O44.0610	ERS1250774
1736.O7.0611	ERS1250810
1736.B11.1109	ERS1250476
1736.Y35d.0411	ERS1251057
1736.Y42.0411	ERS1251081
1736.R46b.0510	ERS1250938
1736.R42b.1111	ERS1250928
1736.B47b.0611	ERS1250627
1736.O33.0611	ERS1250735
1736.R44b.0311	ERS1250933
1736.B7.1111	ERS1250649
1736.R45c.0310	ERS1250936
1736.O49.0111	ERS1250798
1736.Y27.0811	ERS1251032
1736.Y43b.0811	ERS1251086
1736.O19.0211	ERS1250691
1736.R15d.1110	ERS1250845
1736.O20.0111	ERS1250696
1736.R6b.0410	ERS1250960
1736.Y14.0811	ERS1251004
1736.O6.1109	ERS1250808
1736.R8b.0411	ERS1250967
1736.R8b.0410	ERS1250966
1736.B35.0709	ERS1250585
1736.Y10b.0311	ERS1250988
1736.B42b.0610	ERS1250605
1736.B42b.0611	ERS1250606
1736.B5.0111	ERS1250629
1736.Y10b.0911	ERS1250989
1736.B30.0610	ERS1250561
1736.B15.0709	ERS1250491
1736.B46.1110	ERS1250624
1736.B57.0510	ERS1250637
1736.B12.0609	ERS1250477
1736.O14.1111	ERS1250671
1736.R4c.0910	ERS1250949
1736.B10.0610	ERS1250470
1736.B10.0611	ERS1250471
1736.O19.0711	ERS1250693
1736.O23b.0510	ERS1250706
1736.B46.0611	ERS1250621
1736.Y11.0510	ERS1250991
1736.O38.0111	ERS1250754
1736.O27.0611	ERS1250720
1736.Y11.0411	ERS1250990
1736.R10.0810	ERS1250830
1736.R51.0511	ERS1250953
1736.O47b.1211	ERS1250793
1736.O40.0610	ERS1250766
1736.O40.0611	ERS1250767
1736.B25.0211	ERS1250531
1736.R52.0511	ERS1250957
1736.Y4.0310	ERS1251074
1736.W3.0910	ERS1250981
1736.R52.0510	ERS1250956
1736.O16.1211	ERS1250679
1736.Y13.0811	ERS1251000
1736.R11.0510	ERS1250832
1736.R11.0511	ERS1250833
1736.R43.0510	ERS1250929
1736.B30.0110	ERS1250560
1736.R47.0411	ERS1250942
1736.R27b.0410	ERS1250883
1736.O47b.0610	ERS1250789
1736.O6.0609	ERS1250805
1736.O14.0510	ERS1250667
1736.R26b.1111	ERS1250881
1736.B23.1109	ERS1250526
1736.R3.1111	ERS1250891
1736.O49.0709	ERS1250800
1736.R38.1010	ERS1250916
1736.B27.0609	ERS1250539
1736.R12.0410	ERS1250837
1736.O16.1109	ERS1250678
1736.B26b.0711	ERS1250536
1736.Y21b.0911	ERS1251024
1736.B24.1109	ERS1250530
1736.B6.1109	ERS1250644
1736.O36.0611	ERS1250747
1736.O36.0610	ERS1250746
1736.B1.0611	ERS1250466
1736.B1.0610	ERS1250465
1736.R1.0910	ERS1250827
1736.B34.0111	ERS1250576
1736.O17b.1111	ERS1250685
1736.O17b.1110	ERS1250684
1736.R13.0910	ERS1250842
1736.R27b.0311	ERS1250882
1736.O31.1111	ERS1250730
1736.R2.1011	ERS1250864
1736.B23.0610	ERS1250523
1736.B23.0611	ERS1250524
1736.Y4.0311	ERS1251075
1736.O34.0211	ERS1250739
1736.R40.0810	ERS1250920
1736.B8.1109	ERS1250651
1736.Y19b.0310	ERS1251019
1736.O36.0809	ERS1250748
1736.Y36.1011	ERS1251062
1736.B28b.0110	ERS1250543
1736.B44.0611	ERS1250617
1736.B44.0610	ERS1250616
1736.R26b.1010	ERS1250880
1736.R37b.0311	ERS1250909
1736.Y6.0410	ERS1251098
1736.B23.1211	ERS1250527
1736.Y38b.0511	ERS1251068
1736.O37.0111	ERS1250750
1736.B46.1109	ERS1250623
1736.O22.1110	ERS1250704
1736.B30.0711	ERS1250562
1736.B3.1111	ERS1250559
1736.R13.0811	ERS1250841
1736.O24.0709	ERS1250714
1736.O9.1211	ERS1250823
1736.B8.0609	ERS1250650
1736.O15.1109	ERS1250675
1736.O14.0709	ERS1250668
1736.O50.1109	ERS1250803
1736.O35.0110	ERS1250741
1736.O29b.0111	ERS1250721
1736.R38.0611	ERS1250914
1736.Y14.0310	ERS1251002
1736.O11.0711	ERS1250657
1736.O11.0710	ERS1250656
1736.O19.1109	ERS1250694
1736.Y30c.0311	ERS1251049
1736.Y27.0510	ERS1251030
1736.R43.0811	ERS1250931
1736.Y17.0311	ERS1251012
1736.O45b.1211	ERS1250782
1736.R50b.1011	ERS1250952
1736.B30.0809	ERS1250563
1736.Y21b.0310	ERS1251022
1736.Y39b.1010	ERS1251073
1736.W3.0811	ERS1250980
1736.O12.0211	ERS1250659
1736.B40b.0610	ERS1250600
1736.B32.0709	ERS1250567
1736.B15.1109	ERS1250492
1736.O9.1109	ERS1250822
1736.B29.0711	ERS1250552
1736.R47.0510	ERS1250943
1736.B5.0710	ERS1250630
1736.O26b.0611	ERS1250717
1736.R6b.0810	ERS1250961
1736.Y15c.0311	ERS1251006
1736.Y11.0811	ERS1250992
1736.R42b.0311	ERS1250926
1736.R42b.0310	ERS1250925
1736.R3.1010	ERS1250890
1736.B38.0211	ERS1250587
1736.R23b.0311	ERS1250872
1736.B27.0510	ERS1250538
1736.O44.0710	ERS1250775
1736.B12.1109	ERS1250480
1736.R17.0311	ERS1250850
1736.O46.1109	ERS1250786
1736.B17.0609	ERS1250501
1736.B28b.0711	ERS1250545
1736.O22.0510	ERS1250700
1736.Y35d.1011	ERS1251058
1736.B18.0610	ERS1250506
1736.B19.0810	ERS1250512
1736.Y18.0310	ERS1251015
1736.O9.0711	ERS1250821
1736.O9.0710	ERS1250820
1736.R7b.0211	ERS1250963
1736.O45b.1109	ERS1250781
1736.B16.0610	ERS1250496
1736.R13.0310	ERS1250840
1736.R27b.1111	ERS1250885
1736.Y29.0910	ERS1251041
1736.Y33b.0910	ERS1251055
1736.O41.1110	ERS1250770
1736.R18.1011	ERS1250858
1736.B24.0710	ERS1250529
1736.O35.0710	ERS1250744
1736.W1b.1111	ERS1250973
1736.Y31d.0311	ERS1251051
1736.B25.0711	ERS1250534
1736.B25.0710	ERS1250533
1736.R17.0811	ERS1250852
1736.W6.1010	ERS1250987
1736.R10.0410	ERS1250828
1736.R10.0411	ERS1250829
1736.O33.1109	ERS1250738
1736.R37b.0911	ERS1250912
1736.R37b.0910	ERS1250911
1736.R41.1010	ERS1250924
1736.W4.0811	ERS1250983
1736.Y33b.0510	ERS1251053
1736.Y37b.0810	ERS1251065
1736.Y12.0411	ERS1250995
1736.O44.0210	ERS1250773
1736.R33.1011	ERS1250904
1736.R44b.0410	ERS1250934
1736.O7.0609	ERS1250809
1736.Y24b.0810	ERS1251028
1736.O11.1109	ERS1250658
1736.R30.0811	ERS1250894
1736.O45b.0709	ERS1250780
1736.Y46b.0910	ERS1251092
1736.O37.0709	ERS1250752
1736.B10.1109	ERS1250472
1736.O4.0611	ERS1250760
1736.O4.0610	ERS1250759
1736.R31b.1011	ERS1250899
1736.R16.1111	ERS1250849
1736.O17b.0609	ERS1250680
1736.Y46b.0311	ERS1251091
1736.B50b.0611	ERS1250635
1736.Y33b.1011	ERS1251056
1736.R43.0910	ERS1250932
1736.B39c.1111	ERS1250595
1736.B50b.0610	ERS1250634
1736.O24.1109	ERS1250715
1736.B35.0711	ERS1250586
1736.Y9.1110	ERS1251105
1736.Y3.0910	ERS1251048
1736.B18.1210	ERS1250509
1736.B12.0610	ERS1250478
1736.B12.0611	ERS1250479
1736.Y13.0310	ERS1250998
1736.R33.1110	ERS1250905
1736.B29.1109	ERS1250553
1736.Y18.0910b	ERS1251018
1736.O47b.0111	ERS1250788
1736.O14.1109	ERS1250670
1736.B13b.0709	ERS1250485
1736.O16.0710	ERS1250677
1736.Y11.0910	ERS1250993
1736.O24.0211	ERS1250712
1736.B50b.1009	ERS1250636
1736.R40.0411	ERS1250919
1736.R21c.0411	ERS1250867
1736.B32.0510	ERS1250565
1736.R51.0910	ERS1250955
1736.O46.0609	ERS1250783
1736.B5.1211	ERS1250632
1736.B29.0211	ERS1250549
1736.B28b.0610	ERS1250544
1736.B18.0711	ERS1250507
1736.R15d.0811	ERS1250844
1736.B46.0709	ERS1250622
1736.Y24b.0310	ERS1251026
1736.Y24b.0311	ERS1251027
1736.R20.0310	ERS1250865
1736.B57.1111	ERS1250640
1736.O31.0111	ERS1250726
1736.R32b.1011	ERS1250902
1736.R12.0311	ERS1250836
1736.R27b.1010	ERS1250884
1736.Y13.0910	ERS1251001
1736.Y29.0811	ERS1251040
1736.O18.0610	ERS1250687
1736.B28b.0909	ERS1250546
1736.O29b.0611	ERS1250722
1736.Y28.0511	ERS1251035
1736.B27.0611	ERS1250540
1736.R12.0810	ERS1250838
1736.B42b.0709	ERS1250607
1736.W2.0811	ERS1250976
1736.O6.0311	ERS1250804
1736.W4.0910	ERS1250984
1736.B22b.0610	ERS1250520
1736.B22b.0611	ERS1250521
1736.R39b.0311	ERS1250917
1736.Y36.0311	ERS1251060
1736.O23b.0709	ERS1250707
1736.O33.0709	ERS1250736
1736.B1.1209	ERS1250468
1736.R19.0910	ERS1250861
1736.B13b.1110	ERS1250487
1736.O19.0510	ERS1250692
1736.R50b.0311	ERS1250950
1736.O6.0710	ERS1250806
1736.R3.0410	ERS1250889
1736.B44.0609	ERS1250615
1736.O6.0711	ERS1250807
1736.B50b.0111	ERS1250633
1736.O18.1111	ERS1250690
1736.R36.0811	ERS1250907
1736.O38.0711	ERS1250756
1736.O50.0611	ERS1250802
1736.O50.0610	ERS1250801
1736.R30.0910	ERS1250895
1736.Y46b.1111	ERS1251093
1736.Y3.0811	ERS1251047
1736.R15d.0311	ERS1250843
1736.R26b.0410	ERS1250879
1736.B17.1211	ERS1250504
1736.O14.0811	ERS1250669
1736.Y28.0811	ERS1251036
1736.R40.1011	ERS1250921
1736.B15.0611	ERS1250490
1736.B15.0610	ERS1250489
1736.Y47.0910	ERS1251097
1736.B47b.1111	ERS1250628
1736.B4.0711	ERS1250599
1736.B4.0710	ERS1250598
1736.O8b.0610	ERS1250816
1736.O8b.0611	ERS1250817
1736.B20.1210	ERS1250518
1736.O9.0211	ERS1250818
1736.W6.0511	ERS1250985
1736.O11.0709	ERS1250655
1736.B16.0711	ERS1250497
1736.Y13.0511	ERS1250999
1736.O7.1110	ERS1250812
1736.O7.1111	ERS1250813
1736.R51.0811	ERS1250954
1736.Y42.0811	ERS1251083
1736.B38.1109	ERS1250591
1736.B19.0111	ERS1250510
1736.R31b.0311	ERS1250896
1736.B4.0211	ERS1250597
1736.Y45.1011	ERS1251089
1736.B44.0111	ERS1250614
1736.B38.0709	ERS1250590
1736.R44b.1011	ERS1250935
1736.Y2b.0510	ERS1251043
1736.B18.1109	ERS1250508
1736.B29.0709	ERS1250551
1736.B11.0709	ERS1250475
1736.B33.1111	ERS1250575
1736.B20.0709	ERS1250515
1736.R17.0811b	ERS1250853
1736.R32b.0310	ERS1250900
1736.R32b.0311	ERS1250901
1736.B32.1211	ERS1250570
1736.O49.0611	ERS1250799
1736.R37b.0510	ERS1250910
1736.O22.1109	ERS1250703
1736.R52.0910	ERS1250959
1736.B6.0711	ERS1250643
1736.B34.0609	ERS1250577
1736.B42b.1110	ERS1250609
