sample_name	sample_accession
1622.UPMain.10.11A	ERS1257335
1622.UPMain.10.11B	ERS1257336
1622.UPMain.20.21	ERS1257411
1622.UPSub.271.272B	ERS1257556
1622.PP.15.16A	ERS1257313
1622.PP.15.16B	ERS1257314
1622.UPSub.271.272A	ERS1257555
1622.UPMain.27.28	ERS1257419
1622.UPMain.110.111	ERS1257358
1622.UPMain.70.71	ERS1257477
1622.UPSub.141.142	ERS1257527
1622.UPMain.28.29B	ERS1257421
1622.UPMain.28.29A	ERS1257420
1622.UPMain.134.135	ERS1257392
1622.UPMain.115.116	ERS1257363
1622.UPSub.98.99	ERS1257627
1622.DP.70.71A.1	ERS1257299
1622.DP.70.71A.2	ERS1257300
1622.PP.51.52A	ERS1257323
1622.PP.51.52B	ERS1257324
1622.UPMain.75.76	ERS1257482
1622.UPSub.221.222B	ERS1257541
1622.UPSub.221.222A	ERS1257540
1622.UPMain.83.84	ERS1257491
1622.UPMain.66.67	ERS1257472
1622.UPSub.88.89	ERS1257616
1622.UPMain.76.77	ERS1257483
1622.DP.5.6A.1	ERS1257294
1622.DP.51.52A.1	ERS1257296
1622.DP.51.52A.2	ERS1257297
1622.UPSub.161.162	ERS1257531
1622.UPMain.136.137	ERS1257394
1622.UPMain.23.24	ERS1257414
1622.UPMain.120.121	ERS1257370
1622.UPSub.108.109	ERS1257519
1622.UPSub.49.50	ERS1257576
1622.UPSub.70.71	ERS1257599
1622.UPMain.68.69	ERS1257474
1622.UPMain.25.26	ERS1257416
1622.UPMain.31.32A	ERS1257427
1622.UPMain.119.120	ERS1257367
1622.UPMain.34.35A	ERS1257433
1622.UPMain.34.35B	ERS1257434
1622.UPMain.40.41B	ERS1257447
1622.UPSub.101.102	ERS1257512
1622.UPMain.40.41A	ERS1257446
1622.UPMain.36.37A	ERS1257437
1622.UPMain.36.37B	ERS1257438
1622.UPSub.87.88	ERS1257615
1622.DP.91.92B	ERS1257306
1622.UPMain.21.22	ERS1257412
1622.UPMain.72.73	ERS1257479
1622.UPMain.74.75	ERS1257481
1622.DP.80.81A.2	ERS1257303
1622.DP.80.81A.1	ERS1257302
1622.UPSub.109.110	ERS1257520
1622.DP.21.22A.2	ERS1257289
1622.UPSub.91.92	ERS1257620
1622.UPMain.131.132	ERS1257389
1622.UPMain.33.34A	ERS1257431
1622.UPMain.33.34B	ERS1257432
1622.UPMain.117.118	ERS1257365
1622.UPMain.114.115	ERS1257362
1622.DP.11.12A.1	ERS1257279
1622.DP.11.12A.2	ERS1257280
1622.UPSub.81.82	ERS1257609
1622.UPSub.104.105	ERS1257515
1622.UPMain.46.47	ERS1257454
1622.UPSub.61.62	ERS1257590
1622.UPSub.251.252B	ERS1257550
1622.UPSub.251.252A	ERS1257549
1622.UPMain.44.45	ERS1257452
1622.UPMain.103.104B	ERS1257344
1622.UPMain.103.104A	ERS1257343
1622.PP.21.22A	ERS1257317
1622.UPSub.83.84	ERS1257611
1622.UPMain.31.32B	ERS1257428
1622.UPMain.125.126B	ERS1257380
1622.UPMain.125.126A	ERS1257379
1622.UPSub.241.242B	ERS1257547
1622.UPSub.241.242A	ERS1257546
1622.UPMain.90.91	ERS1257499
1622.UPMain.58.59	ERS1257466
1622.UPSub.103.104	ERS1257514
1622.UPMain.104.105	ERS1257345
1622.UPMain.100.101A	ERS1257337
1622.UPMain.47.48	ERS1257455
1622.UPMain.81.82	ERS1257489
1622.UPSub.107.108	ERS1257518
1622.PP.112.113A	ERS1257311
1622.PP.112.113B	ERS1257312
1622.UPMain.118.119	ERS1257366
1622.UPSub.48.49	ERS1257575
1622.PP.101.102B	ERS1257308
1622.PP.101.102A	ERS1257307
1622.DP.11.12B	ERS1257281
1622.UPSub.86.87	ERS1257614
1622.UPSub.51.52	ERS1257579
1622.UPMain.19.20A	ERS1257408
1622.UPMain.19.20B	ERS1257409
1622.UPMain.54.55	ERS1257462
1622.UPMain.63.64	ERS1257469
1622.UPMain.130.131	ERS1257388
1622.UPSub.37.38	ERS1257564
1622.UPSub.84.85	ERS1257612
1622.UPMain.92.93	ERS1257501
1622.UPSub.40.41	ERS1257568
1622.UPSub.55.56	ERS1257583
1622.UPMain.51.52	ERS1257459
1622.UPSub.25.26	ERS1257548
1622.UPSub.56.57	ERS1257584
1622.UPMain.3.4	ERS1257424
1622.UPMain.53.54	ERS1257461
1622.UPMain.102.103A	ERS1257341
1622.UPMain.102.103B	ERS1257342
1622.UPMain.41.42B	ERS1257449
1622.UPMain.41.42A	ERS1257448
1622.UPMain.1.2	ERS1257334
1622.PP.31.32A	ERS1257319
1622.PP.31.32B	ERS1257320
1622.UPMain.7.8	ERS1257476
1622.UPSub.32.33	ERS1257561
1622.UPSub.171.172	ERS1257533
1622.UPMain.65.66	ERS1257471
1622.UPSub.99.100	ERS1257628
1622.UPMain.57.58	ERS1257465
1622.UPSub.42.43	ERS1257570
1622.UPMain.82.83	ERS1257490
1622.UPSub.27.28	ERS1257554
1622.DP.5.6B	ERS1257295
1622.UPMain.139.140	ERS1257397
1622.UPMain.135.136	ERS1257393
1622.UPSub.57.58	ERS1257585
1622.UPMain.84.85	ERS1257492
1622.UPMain.5.6	ERS1257458
1622.UPMain.9.10	ERS1257498
1622.UPSub.45.46	ERS1257572
1622.UPMain.79.80	ERS1257486
1622.UPMain.116.117	ERS1257364
1622.UPSub.111.112	ERS1257522
1622.UPSub.35.36	ERS1257562
1622.UPSub.39.40	ERS1257566
1622.UPMain.11.12A	ERS1257356
1622.UPMain.11.12B	ERS1257357
1622.UPMain.17.18A	ERS1257404
1622.UPSub.41.42	ERS1257569
1622.DP.41.42A.2	ERS1257292
1622.UPSub.43.44	ERS1257571
1622.UPSub.90.91	ERS1257619
1622.UPSub.92.93	ERS1257621
1622.UPSub.24.25	ERS1257545
1622.UPMain.16.17A	ERS1257402
1622.UPMain.16.17B	ERS1257403
1622.UPSub.85.86	ERS1257613
1622.UPMain.67.68	ERS1257473
1622.UPSub.28.29	ERS1257557
1622.UPMain.99.100	ERS1257507
1622.UPSub.151.152	ERS1257529
1622.UPMain.64.65	ERS1257470
1622.UPMain.39.40A	ERS1257443
1622.UPMain.39.40B	ERS1257444
1622.UPSub.77.78	ERS1257604
1622.UPMain.48.49	ERS1257456
1622.UPMain.95.96	ERS1257504
1622.UPSub.46.47	ERS1257573
1622.UPMain.71.72	ERS1257478
1622.DP.51.52B	ERS1257298
1622.UPMain.87.88	ERS1257495
1622.UPSub.96.97	ERS1257625
1622.UPSub.72.73	ERS1257601
1622.PP.5.6B	ERS1257322
1622.UPMain.85.86	ERS1257493
1622.PP.5.6A	ERS1257321
1622.UPMain.91.92	ERS1257500
1622.UPSub.105.106	ERS1257516
1622.DP.101.102A.1	ERS1257276
1622.UPSub.26.27	ERS1257551
1622.PP.11.12A	ERS1257309
1622.PP.11.12B	ERS1257310
1622.UPSub.231.232B	ERS1257544
1622.UPSub.231.232A	ERS1257543
1622.DP.101.102B	ERS1257278
1622.PP.71.72A	ERS1257327
1622.PP.71.72B	ERS1257328
1622.UPSub.71.72	ERS1257600
1622.UPMain.14.15A	ERS1257398
1622.UPMain.14.15B	ERS1257399
1622.UPSub.94.95	ERS1257623
1622.UPSub.59.60	ERS1257587
1622.UPMain.93.94	ERS1257502
1622.DP.15.16B	ERS1257284
1622.UPMain.105.106B	ERS1257347
1622.UPMain.105.106A	ERS1257346
1622.UPMain.121.122A	ERS1257371
1622.UPMain.133.134	ERS1257391
1622.DP.41.42B	ERS1257293
1622.PP.2.3A	ERS1257315
1622.PP.2.3B	ERS1257316
1622.UPSub.75.76	ERS1257603
1622.UPSub.79.80	ERS1257606
1622.UPMain.77.78	ERS1257484
1622.UPMain.126.127A	ERS1257381
1622.UPMain.126.127B	ERS1257382
1622.UPSub.36.37	ERS1257563
1622.DP.70.71B	ERS1257301
1622.UPMain.18.19A	ERS1257406
1622.UPMain.18.19B	ERS1257407
1622.UPMain.80.81	ERS1257488
1622.UPSub.106.107	ERS1257517
1622.UPMain.43.44	ERS1257451
1622.PP.21.22B	ERS1257318
1622.UPSub.64.65	ERS1257593
1622.UPMain.73.74	ERS1257480
1622.UPMain.69.70	ERS1257475
1622.UPMain.122.123A	ERS1257373
1622.UPMain.122.123B	ERS1257374
1622.UPMain.132.133	ERS1257390
1622.UPMain.97.98	ERS1257506
1622.UPSub.73.74	ERS1257602
1622.UPSub.89.90	ERS1257617
1622.UPMain.121.122B	ERS1257372
1622.UPSub.31.32	ERS1257560
1622.UPSub.38.39	ERS1257565
1622.UPMain.45.46	ERS1257453
1622.UPMain.49.50	ERS1257457
1622.UPSub.62.63	ERS1257591
1622.UPSub.65.66	ERS1257594
1622.DP.21.22A.1	ERS1257288
1622.UPMain.109.110A	ERS1257354
1622.UPSub.97.98	ERS1257626
1622.UPSub.100.101	ERS1257511
1622.UPSub.66.67	ERS1257595
1622.PP.61.62B	ERS1257326
1622.PP.61.62A	ERS1257325
1622.UPMain.128.129A	ERS1257384
1622.UPMain.128.129B	ERS1257385
1622.UPMain.29.30A	ERS1257422
1622.UPMain.29.30B	ERS1257423
1622.UPMain.42.43	ERS1257450
1622.UPMain.12.13A	ERS1257368
1622.UPMain.12.13B	ERS1257369
1622.UPMain.124.125A	ERS1257377
1622.UPMain.124.125B	ERS1257378
1622.UPSub.95.96	ERS1257624
1622.DP.2.3A.1	ERS1257285
1622.DP.2.3A.2	ERS1257286
1622.UPMain.113.114	ERS1257361
1622.UPMain.35.36A	ERS1257435
1622.UPMain.35.36B	ERS1257436
1622.UPMain.89.90	ERS1257497
1622.UPSub.60.61	ERS1257589
1622.UPMain.109.110B	ERS1257355
1622.DP.15.16A.1	ERS1257282
1622.DP.15.16A.2	ERS1257283
1622.UPSub.53.54	ERS1257581
1622.UPSub.63.64	ERS1257592
1622.UPMain.15.16A	ERS1257400
1622.UPMain.15.16B	ERS1257401
1622.DP.91.92A.1	ERS1257304
1622.DP.2.3B	ERS1257287
1622.DP.91.92A.2	ERS1257305
1622.UPSub.261.262B	ERS1257553
1622.DP.41.42A.1	ERS1257291
1622.UPMain.94.95	ERS1257503
1622.UPSub.67.68	ERS1257596
1622.UPSub.261.262A	ERS1257552
1622.UPSub.80.81	ERS1257608
1622.UPMain.96.97	ERS1257505
1622.UPMain.108.109A	ERS1257352
1622.UPMain.108.109B	ERS1257353
1622.UPMain.52.53	ERS1257460
1622.UPMain.88.89	ERS1257496
1622.DP.101.102A.2	ERS1257277
1622.UPMain.123.124B	ERS1257376
1622.UPMain.123.124A	ERS1257375
1622.UPMain.106.107A	ERS1257348
1622.UPMain.106.107B	ERS1257349
1622.UPMain.56.57	ERS1257464
1622.UPSub.52.53	ERS1257580
1622.UPMain.55.56	ERS1257463
1622.UPMain.26.27B	ERS1257418
1622.UPMain.26.27A	ERS1257417
1622.UPSub.50.51	ERS1257578
1622.UPSub.78.79	ERS1257605
1622.UPSub.93.94	ERS1257622
1622.PP.81.82B	ERS1257330
1622.UPSub.82.83	ERS1257610
1622.PP.81.82A	ERS1257329
1622.UPMain.4.5	ERS1257445
1622.UPMain.107.108B	ERS1257351
1622.UPMain.107.108A	ERS1257350
1622.UPMain.86.87	ERS1257494
1622.UPSub.54.55	ERS1257582
1622.UPSub.121.122	ERS1257524
