sample_name	sample_accession
933.N.3.1.H.E.1	ERS1571457
933.N.2.3.H.E.1	ERS1571442
933.T.3.3.H.E.4	ERS1571614
933.T.1.3.S.E.1	ERS1571531
933.T.2.3.S.E.5	ERS1571580
933.T.2.3.S.E.4	ERS1571579
933.N.3.1.H.E.3	ERS1571459
933.T.2.3.S.E.1	ERS1571576
933.W.1.3.H.E.5	ERS1571650
933.T.1.3.S.E.3	ERS1571533
933.N.2.1.H.E.4	ERS1571425
933.N.2.1.H.E.5	ERS1571426
933.T.3.2.H.P.5	ERS1571605
933.T.3.1.H.P.5	ERS1571590
933.N.2.1.H.E.1	ERS1571422
933.N.2.1.H.E.2	ERS1571423
933.N.2.1.H.E.3	ERS1571424
933.T.1.2.S.E.4	ERS1571524
933.T.2.2.H.P.1	ERS1571556
933.T.2.2.H.P.2	ERS1571557
933.T.2.2.H.P.3	ERS1571558
933.T.2.2.H.P.4	ERS1571559
933.T.2.2.H.P.5	ERS1571560
933.T.3.1.H.P.3	ERS1571588
933.N.1.1.S.E.4	ERS1571400
933.N.1.1.S.E.5	ERS1571401
933.T.1.3.H.E.5	ERS1571530
933.N.1.1.S.E.1	ERS1571397
933.N.1.1.S.E.2	ERS1571398
933.N.1.1.S.E.3	ERS1571399
933.N.2.2.S.E.1	ERS1571437
933.N.2.2.S.E.2	ERS1571438
933.N.2.2.S.E.3	ERS1571439
933.N.2.2.S.E.4	ERS1571440
933.N.2.2.S.E.5	ERS1571441
933.W.2.2.H.E.5	ERS1571670
933.T.3.2.H.P.4	ERS1571604
933.T.3.1.H.E.5	ERS1571585
933.T.3.1.H.E.4	ERS1571584
933.T.3.1.H.E.3	ERS1571583
933.T.3.1.H.E.2	ERS1571582
933.T.3.1.H.E.1	ERS1571581
933.T.1.3.H.E.3	ERS1571528
933.N.2.3.S.E.1	ERS1571452
933.N.1.1.H.E.5	ERS1571396
933.N.3.2.S.E.3	ERS1571474
933.N.1.1.H.E.3	ERS1571394
933.N.1.1.H.E.2	ERS1571393
933.N.1.1.H.E.1	ERS1571392
933.W.1.1.S.E.1	ERS1571631
933.T.2.3.H.P.2	ERS1571572
933.T.1.2.H.E.3	ERS1571518
933.W.3.1.S.E.3	ERS1571693
933.W.3.1.S.E.2	ERS1571692
933.W.3.1.S.E.1	ERS1571691
933.T.1.2.H.E.1	ERS1571516
933.N.2.3.H.P.3	ERS1571449
933.N.1.2.S.E.1	ERS1571407
933.W.3.1.S.E.5	ERS1571695
933.W.3.1.S.E.4	ERS1571694
933.T.1.1.H.E.5	ERS1571510
933.T.3.2.S.E.2	ERS1571607
933.T.1.2.S.E.3	ERS1571523
933.T.1.2.S.E.2	ERS1571522
933.T.1.1.H.E.1	ERS1571506
933.N.3.2.H.E.4	ERS1571470
933.T.1.1.H.E.3	ERS1571508
933.BbK	ERS1571373
933.T.2.3.H.E.4	ERS1571569
933.T.2.3.H.E.5	ERS1571570
933.N.2.3.S.E.5	ERS1571456
933.T.3.2.S.E.3	ERS1571608
933.T.2.3.H.E.1	ERS1571566
933.T.2.3.H.E.2	ERS1571567
933.N.2.3.H.P.2	ERS1571448
933.Phylospora.comosa.4.3	ERS1571504
933.Phylospora.comosa.4.2	ERS1571503
933.Phylospora.comosa.4.1	ERS1571502
933.N.2.3.H.P.1	ERS1571447
933.Phylospora.comosa.4.5	ERS1571505
933.T.3.2.H.E.1	ERS1571596
933.T.3.2.H.E.2	ERS1571597
933.T.1.2.H.E.5	ERS1571520
933.T.3.2.H.E.4	ERS1571599
933.T.3.2.H.E.5	ERS1571600
933.W.1.1.H.E.2	ERS1571627
933.W.1.1.H.E.3	ERS1571628
933.W.1.1.H.E.1	ERS1571626
933.T.1.2.H.E.4	ERS1571519
933.W.1.1.H.E.5	ERS1571630
933.W.3.1.H.E.3	ERS1571688
933.T.1.3.H.E.2	ERS1571527
933.T.2.1.H.P.4	ERS1571544
933.W.3.1.H.E.2	ERS1571687
933.N.2.3.H.P.5	ERS1571451
933.BuP	ERS1571381
933.T.2.3.H.P.5	ERS1571575
933.T.2.3.H.P.4	ERS1571574
933.W.1.2.S.E.4	ERS1571644
933.W.1.2.S.E.5	ERS1571645
933.W.1.2.S.E.2	ERS1571642
933.W.1.2.S.E.3	ERS1571643
933.T.3.2.S.E.1	ERS1571606
933.W.1.2.S.E.1	ERS1571641
933.Phylospora.comosa.1.2	ERS1571488
933.N.1.3.H.E.4	ERS1571415
933.T.2.1.H.E.4	ERS1571539
933.T.2.1.H.E.5	ERS1571540
933.T.2.1.H.E.2	ERS1571537
933.T.2.1.H.E.3	ERS1571538
933.T.1.3.S.E.2	ERS1571532
933.T.2.1.H.E.1	ERS1571536
933.W.3.2.H.E.4	ERS1571699
933.T.3.2.S.E.5	ERS1571610
933.N.1.2.H.E.4	ERS1571405
933.N.2.3.S.E.4	ERS1571455
933.T.3.2.S.E.4	ERS1571609
933.N.2.3.H.P.4	ERS1571450
933.N.2.3.S.E.3	ERS1571454
933.N.2.3.S.E.2	ERS1571453
933.Phylospora.comosa.2.4	ERS1571495
933.T.2.3.S.E.3	ERS1571578
933.T.1.1.S.E.1	ERS1571511
933.T.2.3.S.E.2	ERS1571577
933.Phylospora.comosa.4.4	None
933.LbF	ERS1571383
933.BuF	ERS1571376
933.Lu225	ERS1571387
933.LbH	ERS1571385
933.BbB	ERS1571369
933.Bu176	ERS1571375
933.BbC	ERS1571370
933.BbD	ERS1571371
933.BbE	ERS1571372
933.LbI	ERS1571386
933.LuE	ERS1571391
933.LuD	ERS1571390
933.LuA	ERS1571389
933.LbG	ERS1571384
933.BbA	ERS1571368
933.W.1.2.H.E.4	ERS1571639
933.N.2.1.S.E.5	ERS1571431
933.W.2.3.H.E.5	ERS1571680
933.T.2.3.H.P.1	ERS1571571
933.Lu229	ERS1571388
933.N.3.3.S.E.4	ERS1571485
933.W.3.2.H.E.3	ERS1571698
933.N.1.2.S.E.3	ERS1571409
