sample_name	sample_accession
2182.CPZF0C	ERS1228738
2182.CPZF12A	ERS1228739
2182.CPZF12B	ERS1228740
2182.CPZF12C	ERS1228741
2182.CPZF12D	ERS1228742
2182.CPZF24A	ERS1228743
2182.CPZF24B	ERS1228744
2182.CPZF24C	ERS1228745
2182.CPZF24D	ERS1228746
2182.CPZF2A	ERS1228747
2182.CPZF2B	ERS1228748
2182.CPZF2C	ERS1228749
2182.CPZF2D	ERS1228750
2182.CPZFOB	ERS1228751
2182.CPZFOD.a	ERS1228752
2182.CPZFOD.b	ERS1228753
2182.CPZX12A	ERS1228754
2182.CPZX12B	ERS1228755
2182.CPZX12C	ERS1228756
2182.CPZX12D	ERS1228757
2182.CPZX24A	ERS1228758
2182.CPZX24B	ERS1228759
2182.CPZX24C	ERS1228760
2182.CPZX24D	ERS1228761
2182.CPZX2A	ERS1228762
2182.CPZX2B	ERS1228763
2182.CPZX2C	ERS1228764
2182.CPZX2D	ERS1228765
2182.CPZXOA	ERS1228766
2182.CPZXOB	ERS1228767
2182.CPZXOC	ERS1228768
2182.CPZXOD	ERS1228769
2182.NKF0001	ERS1228770
2182.NKF0002	ERS1228771
2182.NKF0003	ERS1228772
2182.NKF0004	ERS1228773
2182.VHBBC0001	ERS1228774
2182.VHBBC0002	ERS1228775
2182.VHBBC0003	ERS1228776
2182.VHBBC0004	ERS1228777
2182.VHBBC0005	ERS1228778
2182.VHBBC0006	ERS1228779
2182.VHBJ0006	ERS1228780
2182.VHBJ0007	ERS1228781
2182.VHBJ0009	ERS1228782
2182.VHBJ0014	ERS1228783
2182.VHBJ0016	ERS1228784
2182.VHBJ0018	ERS1228785
2182.VHBJ0019	ERS1228786
2182.VHBJ0020	ERS1228787
2182.VHBJ0021	ERS1228788
2182.VHBJ0022	ERS1228789
2182.VHBJ0023	ERS1228790
2182.VHBJ0024	ERS1228791
2182.VHMAH0001	ERS1228792
2182.VHPBC0007	ERS1228793
2182.VHPBC0012	ERS1228794
2182.VHPBC0013	ERS1228795
2182.VHPBC0014	ERS1228796
2182.VHPBC0015	ERS1228797
2182.VHPBC0017	ERS1228798
2182.VHPBC0018	ERS1228799
2182.VHPBC0019	ERS1228800
2182.VHPBC0020	ERS1228801
2182.VHPBC0021	ERS1228802
2182.VHPBC0022	ERS1228803
2182.VHPBC0023	ERS1228804
2182.VHPBC0024	ERS1228805
2182.VHPBC0025	ERS1228806
2182.VHPBC0026	ERS1228807
2182.VHPBC0027	ERS1228808
2182.VHYGP0001	ERS1228809
2182.Z0A	ERS1228810
2182.Z0B	ERS1228811
2182.Z120A	ERS1228812
2182.Z120B	ERS1228813
2182.Z180A	ERS1228814
2182.Z180B	ERS1228815
2182.Z1EA	ERS1228816
2182.Z1EB	ERS1228817
2182.Z1FA	ERS1228818
2182.Z1FB	ERS1228819
2182.Z1RA	ERS1228820
2182.Z1RB	ERS1228821
2182.Z220A	ERS1228822
2182.Z220B	ERS1228823
2182.Z280A	ERS1228824
2182.Z280B	ERS1228825
2182.Z2EA	ERS1228826
2182.Z2EB	ERS1228827
2182.Z2FA	ERS1228828
2182.Z2FB	ERS1228829
2182.Z2RA	ERS1228830
2182.Z2RB	ERS1228831
2182.Z420A	ERS1228832
2182.Z420B	ERS1228833
2182.Z480A	ERS1228834
2182.Z480B	ERS1228835
2182.Z4EA	ERS1228836
2182.Z4EB	ERS1228837
2182.Z4FA	ERS1228838
2182.Z4FB	ERS1228839
2182.Z4RA	ERS1228840
2182.Z4RB	ERS1228841
2182.Z820A	ERS1228842
2182.Z820B	ERS1228843
2182.Z880A	ERS1228844
2182.Z880B	ERS1228845
2182.Z8EA	ERS1228846
2182.Z8EB	ERS1228847
2182.Z8FA	ERS1228848
2182.Z8FB	ERS1228849
2182.Z8RA	ERS1228850
2182.Z8RB	ERS1228851
2182.ZF0A.a	ERS1228852
2182.ZF0A.b	ERS1228853
2182.ZF0B	ERS1228854
2182.ZF0C	ERS1228855
2182.ZF0CN	ERS1228856
2182.ZF0D	ERS1228857
2182.ZF0DN	ERS1228858
2182.ZF12A	ERS1228859
2182.ZF12B	ERS1228860
2182.ZF12C.a	ERS1228861
2182.ZF12C.b	ERS1228862
2182.ZF12CN	ERS1228863
2182.ZF12D	ERS1228864
2182.ZF12DN	ERS1228865
2182.ZF24A	ERS1228866
2182.ZF24B	ERS1228867
2182.ZF24C	ERS1228868
2182.ZF24CN	ERS1228869
2182.ZF24D.a	ERS1228870
2182.ZF24D.b	ERS1228871
2182.ZF24DN	ERS1228872
2182.ZF2A	ERS1228873
2182.ZF2B.a	ERS1228874
2182.ZF2B.b	ERS1228875
2182.ZF2C	ERS1228876
2182.ZF2CN	ERS1228877
2182.ZF2D	ERS1228878
2182.ZF2DN	ERS1228879
2182.ZX0A	ERS1228880
2182.ZX0B	ERS1228881
2182.ZX0C	ERS1228882
2182.ZX0CN	ERS1228883
2182.ZX0D	ERS1228884
2182.ZX0DN	ERS1228885
2182.ZX12A	ERS1228886
2182.ZX12B	ERS1228887
2182.ZX12C	ERS1228888
2182.ZX12CN	ERS1228889
2182.ZX12D	ERS1228890
2182.ZX12DN	ERS1228891
2182.ZX24A	ERS1228892
2182.ZX24B	ERS1228893
2182.ZX24C	ERS1228894
2182.ZX24CN	ERS1228895
2182.ZX24D	ERS1228896
2182.ZX24DN	ERS1228897
2182.ZX2A	ERS1228898
2182.ZX2B	ERS1228899
2182.ZX2C	ERS1228900
2182.ZX2CN	ERS1228901
2182.ZX2D	ERS1228902
2182.ZX2DN	ERS1228903
2182.CPZF0A	ERS1228737
