sample_name	sample_accession
1696.10563.LFGMB1	None
1696.10563.RSGMB1	None
1696.10563.RSGMB3	None
1696.10563.UNKGMB1	None
1696.10563.UNKGMB2	None
1696.10563.UNKGMB3	None
1696.10563.UNKGMB4	None
1696.10563.UNKGMB5	None
1696.10563.UNKGMB6	None
1696.10563.UNKGMB7	None
1696.10563.UNKGMB8	None
1696.10563.UNKGMB9	None
1696.CT0001.3	ERS1231481
1696.CT0001.5	ERS1231482
1696.CT0002.1	ERS1231483
1696.CT0002.4	ERS1231484
1696.CT0003.2	ERS1231485
1696.CT0003.3	ERS1231486
1696.CT0004.2	ERS1231487
1696.CT0004.3	ERS1231488
1696.CT0005.0A	ERS1231489
1696.CT0006.2	ERS1231491
1696.CT0006.3	ERS1231492
1696.CT0007.3	ERS1231493
1696.CT0007.4	ERS1231494
1696.CT0008.3	ERS1231495
1696.CT0008.6	ERS1231496
1696.CT0009.3	ERS1231497
1696.CT0009.4	ERS1231498
1696.CT0010.3A	ERS1231499
1696.CT0010.3B	ERS1231500
1696.CT0011.3	ERS1231501
1696.CT0011.4	ERS1231502
1696.CT0012.3	ERS1231503
1696.CT0012.4	ERS1231504
1696.CT0013.1	ERS1231505
1696.CT0013.2	ERS1231506
1696.CT0014.0A	ERS1231507
1696.CT0014.0B	ERS1231508
1696.CT0015.1	ERS1231509
1696.CT0015.2	ERS1231510
1696.CT0016.2	ERS1231512
1696.CT0017.3A	ERS1231513
1696.CT0017.3B	ERS1231514
1696.CT0018.2	ERS1231516
1696.CT0019.1	ERS1231517
1696.CT0019.2	ERS1231518
1696.CT0020.1	ERS1231519
1696.CT0020.2	ERS1231520
1696.CT0021.1	ERS1231521
1696.CT0021.2	ERS1231522
1696.FTA.A.0	ERS1231523
1696.FTA.A.12	ERS1231524
1696.FTA.A.2a	ERS1231527
1696.FTA.A.2b	ERS1231528
1696.FTA.A.24a	ERS1231525
1696.FTA.A.24b	ERS1231526
1696.FTA.B.0	ERS1231529
1696.FTA.B.12	ERS1231530
1696.FTA.B.2a	ERS1231532
1696.FTA.B.2b	ERS1231533
1696.FTA.B.24	ERS1231531
1696.FTA.C.0	ERS1231534
1696.FTA.C.12a	ERS1231535
1696.FTA.C.12b	ERS1231536
1696.VH0001B	ERS1231546
1696.VH0002A	ERS1231547
1696.VH0002B	ERS1231548
1696.VH0003A	ERS1231549
1696.VH0003B	ERS1231550
1696.VH0004A	ERS1231551
1696.VH0004B	ERS1231552
1696.VH0005A	ERS1231553
1696.VH0005B	ERS1231554
1696.VH0006A	ERS1231555
1696.VH0006B	ERS1231556
1696.VH0007A	ERS1231557
1696.VH0007B	ERS1231558
1696.VH0008A	ERS1231559
1696.VH0008B	ERS1231560
1696.VH0009A	ERS1231561
1696.VH0010A	ERS1231563
1696.VH0010B	ERS1231564
1696.VH0011A	ERS1231565
1696.VH0011B	ERS1231566
1696.VH0012A	ERS1231567
1696.VH0012B	ERS1231568
1696.VH0013A	ERS1231569
1696.VH0013B	ERS1231570
1696.VH0014A	ERS1231571
1696.VH0014B	ERS1231572
1696.VH0015A	ERS1231573
1696.VH0015B	ERS1231574
1696.VH0016A	ERS1231575
1696.VH0016B	ERS1231576
1696.VH0017A	ERS1231577
1696.VH0017B	ERS1231578
1696.VH0018B	ERS1231580
1696.VH0019A	ERS1231581
1696.VH0019B	ERS1231582
1696.VH0020A	ERS1231583
1696.VH0020B	ERS1231584
1696.VH0021A	ERS1231585
1696.VH0021B	ERS1231586
1696.VH0022A	ERS1231587
1696.VH0022B	ERS1231588
1696.VH0023A	ERS1231589
1696.VH0023B	ERS1231590
1696.VH0024A	ERS1231591
1696.VH0024B	ERS1231592
1696.VH0025A	ERS1231593
1696.VH0025B	ERS1231594
1696.VH0026A	ERS1231595
1696.VH0026B	ERS1231596
1696.VH0027A	ERS1231597
1696.VH0027B	ERS1231598
1696.VH0028A	ERS1231599
1696.VH0028B	ERS1231600
1696.VH0029A	ERS1231601
1696.VH0029B	ERS1231602
1696.VH0030A	ERS1231603
1696.VH0030B	ERS1231604
1696.VH0031B	ERS1231606
1696.VH0032A	ERS1231607
1696.VH0032B	ERS1231608
1696.VH0033A	ERS1231609
1696.VH0033B	ERS1231610
1696.VH0034A	ERS1231611
1696.VH0034B	ERS1231612
1696.VH0035A	ERS1231613
1696.VH0035B	ERS1231614
1696.VH0036A	ERS1231615
1696.VH0036B	ERS1231616
1696.VH0037A	ERS1231617
1696.VH0037B	ERS1231618
1696.VH0038A	ERS1231619
1696.VH0039A	ERS1231621
1696.VH0039B	ERS1231622
1696.VH0040A	ERS1231623
1696.VH0040B	ERS1231624
1696.X.A.0	ERS1231625
1696.X.A.12	ERS1231626
1696.X.A.2	ERS1231627
1696.X.B.0	ERS1231629
1696.X.B.12	ERS1231630
1696.X.B.2	ERS1231631
1696.X.B.24	ERS1231632
1696.X.C.0	ERS1231633
1696.X.C.12	ERS1231634
1696.X.C.2	ERS1231635
1696.X.C.24	ERS1231636
1696.X.D.0	ERS1231637
1696.X.D.12	ERS1231638
1696.X.D.2	ERS1231639
1696.X.D.24	ERS1231640
1696.CT0016.1	ERS1231511
1696.X.A.24	ERS1231628
1696.VH0009B	ERS1231562
1696.FTA.C.2	ERS1231537
1696.FTA.D.24a	ERS1231543
1696.FTA.D.24b	ERS1231544
1696.FTA.C.24	ERS1231538
1696.VH0001A	ERS1231545
1696.CT0018.1	ERS1231515
