sample_name	sample_accession
1773.Rhamp.carbo1.gizz	ERS1242587
1773.Columb.passer3.gizz.ugi	ERS1242531
1773.Columb.passer5.crop	ERS1242537
1773.Columb.passer7.crop	ERS1242545
1773.Columb.talpa1.lgi	ERS1242559
1773.Columb.talpa3.gizz	ERS1242566
1773.Zono.capensis1.ugi	ERS1242628
1773.Salt.max4.gizz	ERS1242605
1773.Platy.flav2.lgi	ERS1242585
1773.Thraupis.palm1.ugi	ERS1242619
1773.Salt.max1.ugi	ERS1242598
1773.Columb.talpa5.lgi	ERS1242575
1773.Columb.talpa1.gizz	ERS1242558
1773.Columb.talpa6.lgi	ERS1242579
1773.Chirox.lance1.ugi	ERS1242510
1773.Columb.passer6.lgi	ERS1242543
1773.Columb.talpa2.lgi	ERS1242563
1773.Chirox.lance3.lgi	ERS1242515
1773.Columb.talpa6.gizz	ERS1242578
1773.Salt.max2.lgi	ERS1242600
1773.Columb.passer2.ugi	ERS1242528
1773.Columb.passer2.gizz	ERS1242526
1773.Columb.passer2.crop	ERS1242525
1773.Thraupis.palm1.lgi	ERS1242618
1773.Platy.flav2.gizz	ERS1242584
1773.Rhamp.carbo2.lgi	ERS1242591
1773.Rhamp.carbo2.gizz	ERS1242590
1773.Salt.max3.ugi	ERS1242604
1773.Chirox.lance3.ugi	ERS1242516
1773.Columb.passer10.lgi	ERS1242523
1773.Salt.max2.ugi	ERS1242601
1773.Columb.talpa4.crop	ERS1242569
1773.Thraupis.gauco2.gizz	ERS1242612
1773.Columb.talpa1.ugi	ERS1242560
1773.Salt.max2.gizz	ERS1242599
1773.Turdus.oliv1.lgi	ERS1242621
1773.Columb.passer8.gizz	ERS1242550
1773.Columb.talpa1.crop	ERS1242557
1773.Columb.passer3.lgi	ERS1242532
1773.Chirox.lance1.gizz	ERS1242508
1773.Columb.passer9.lgi	ERS1242555
1773.Zono.capensis1.lgi	ERS1242627
1773.Columb.passer7.lgi	ERS1242547
1773.Zono.capensis2.lgi	ERS1242630
1773.Chirox.lance3.gizz	ERS1242514
1773.Zono.capensis2.gizz	ERS1242629
1773.Turdus.oliv2.gizz	ERS1242623
1773.Columb.passer6.gizz	ERS1242542
1773.Columb.passer4.crop	ERS1242534
1773.Columb.talpa3.crop	ERS1242565
1773.Columb.passer9.gizz	ERS1242554
1773.Platy.flav2.ugi	ERS1242586
1773.Thraupis.gauco3.ugi	ERS1242616
1773.Zono.capensis2.ugi	ERS1242631
1773.Columb.talpa2.ugi	ERS1242564
1773.Salt.max4.ugi	ERS1242607
1773.Columb.talpa2.crop	ERS1242561
1773.Rhamp.carbo3.lgi	ERS1242594
1773.Turdus.oliv2.lgi	ERS1242624
1773.Columb.talpa3.lgi	ERS1242567
1773.Chirox.lance1.lgi	ERS1242509
1773.Columb.talpa5.ugi	ERS1242576
1773.Salt.max1.lgi	ERS1242597
1773.Columb.passer2.lgi	ERS1242527
1773.Turdus.oliv1.ugi	ERS1242622
1773.Columb.talpa5.gizz	ERS1242574
1773.Salt.max3.gizz	ERS1242602
1773.Thraupis.gauco1.ugi	ERS1242610
1773.Columb.talpa6.ugi	ERS1242580
1773.Salt.max3.lgi	ERS1242603
1773.Thraupis.gauco2	ERS1242611
1773.Salt.max1.gizz	ERS1242596
1773.Columb.passer3.crop	ERS1242530
1773.Chirox.lance2.lgi	ERS1242512
1773.Chirox.lance2.ugi	ERS1242513
1773.Columb.passer4.gizz	ERS1242535
1773.Columb.talpa4.lgi	ERS1242571
1773.Columb.passer10.crop	ERS1242521
1773.Columb.passer1	ERS1242517
1773.Columb.passer3	ERS1242529
1773.Columb.passer4	ERS1242533
1773.Columb.passer9	ERS1242553
1773.Rhamp.carbo3.ugi	ERS1242595
1773.Thraupis.gauco2.lgi	ERS1242613
1773.Columb.passer7.gizz	ERS1242546
1773.Columb.passer6.crop	ERS1242541
1773.Platy.flav1.gizz	ERS1242581
1773.Thraupis.gauco1.gizz	ERS1242608
1773.Columb.talpa6.crop	ERS1242577
1773.Columb.passer4.ugi.lgi	ERS1242536
1773.Columb.talpa4.ugi	ERS1242572
1773.Rhamp.carbo3.gizz	ERS1242593
1773.Rhamp.carbo2.ugi	ERS1242592
1773.Columb.passer10.gizz	ERS1242522
1773.Columb.passer5.ugi	ERS1242540
1773.Platy.flav1.lgi	ERS1242582
1773.Platy.flav1.ugi	ERS1242583
1773.Thraupis.palm1.gizz	ERS1242617
1773.Columb.talpa5.crop	ERS1242573
1773.Turdus.oliv1.gizz	ERS1242620
1773.Columb.passer7.ugi	ERS1242548
1773.Columb.passer5.gizz	ERS1242538
1773.Columb.passer1.crop	ERS1242518
1773.Columb.passer1.gizz	ERS1242519
1773.Rhamp.carbo1.ugi	ERS1242589
1773.Columb.passer8.ugi	ERS1242552
1773.Columb.passer10.ugi	ERS1242524
1773.Thraupis.gauco3.gizz	ERS1242614
1773.Columb.passer9.ugi	ERS1242556
1773.Zono.capensis1.gizz	ERS1242626
1773.Columb.talpa3.ugi	ERS1242568
1773.Rhamp.carbo1.lgi	ERS1242588
1773.Columb.passer8.lgi	ERS1242551
1773.Columb.passer1.ugi	ERS1242520
1773.Columb.talpa4.gizz	ERS1242570
1773.Columb.talpa2.gizz	ERS1242562
1773.Chirox.lance2.gizz	ERS1242511
1773.Thraupis.gauco1.lgi	ERS1242609
1773.Turdus.oliv2.ugi	ERS1242625
1773.Salt.max4.lgi	ERS1242606
1773.Columb.passer8.crop	ERS1242549
1773.Columb.passer6.ugi	ERS1242544
1773.Thraupis.gauco3.lgi	ERS1242615
1773.Columb.passer5.lgi	ERS1242539
