sample_name	sample_accession
1453.45796SDZ4.F8.Pnem.ileum	ERS1229097
1453.46834SDZ4.B2.Pnem.stom	ERS1229119
1453.44923SDZ2.H6.Pnem.ggland	ERS1228954
1453.44568SDZ5.E6.Pnem.stom	ERS1228922
1453.44568SDZ5.D7.Pnem.stom	ERS1228915
1453.44568SDZ5.D2.Pnem.stom	ERS1228910
1453.45796SDZ4.H4.Pnem.stom	ERS1229108
1453.44899SDZ3.G4.Pnem.stom	ERS1228944
1453.54379SDZ1.G5.Tcris.feces	ERS1229204
1453.45300SDZ4.E6.Pnem.feces	ERS1229041
1453.45300SDZ4.E5.Pnem.feces	ERS1229040
1453.45187SDZ5.A1.Tfran.Mlymph	ERS1228997
1453.54323SDZ1.D2.Cguer.stom	ERS1229176
1453.44923SDZ3.C4.Pnem.stom	ERS1228976
1453.45300SDZ3.E3.Pnem.stom	ERS1229017
1453.54323SDZ1.C8.Cguer.cecum	ERS1229174
1453.44899SDZ3.G6.Pnem.stom	ERS1228946
1453.46834SDZ4.B4.Pnem.ileum	ERS1229121
1453.47548SDZ2.B7.Cang.colon	ERS1229138
1453.45187SDZ5.A3.Tfran.stom	ERS1228999
1453.54432SDZ2.A1.Tfran.jeju	ERS1229215
1453.46834SDZ4.C6.Pnem.stom	ERS1229131
1453.45661SDZ2.E7.Pnem.cecum	ERS1229071
1453.45300SDZ4.E3.Pnem.feces	ERS1229038
1453.46834SDZ4.A3.Pnem.stom	ERS1229112
1453.54379SDZ1.F8.Tcris.stom	ERS1229199
1453.44568SDZ5.F5.Pnem.stom	ERS1228929
1453.54167SDZ1.A2.Tfran.stom	ERS1229152
1453.44923SDZ3.D7.Pnem.stom	ERS1228987
1453.45187SDZ5.A7.Tfran.jeju	ERS1229003
1453.54432SDZ1.H7.Tfran.ileum	ERS1229214
1453.44568SDZ5.G5.Pnem.feces	ERS1228937
1453.54167SDZ1.A4.Tfran.stom	ERS1229154
1453.45661SDZ2.D2.Pnem.stom	ERS1229065
1453.45661SDZ2.G5.Pnem.stom	ERS1229084
1453.44568SDZ5.E2.Pnem.stom	ERS1228918
1453.45187SDZ5.B4.Tfran.stom	ERS1229008
1453.44923SDZ3.D3.Pnem.feces	ERS1228983
1453.48000SDZ3.H2.Cang.stom	ERS1229142
1453.45187SDZ5.B1.Tfran.stom	ERS1229005
1453.44568SDZ5.F8.Pnem.stom	ERS1228932
1453.54374SDZ1.E7.Tcris.jeju	ERS1229190
1453.44923SDZ3.B3.Pnem.stom	ERS1228967
1453.45560SDZ2.B8.Pnem.stom	ERS1229051
1453.45560SDZ2.B2.Pnem.cecum	ERS1229046
1453.46834SDZ4.A4.Pnem.feces	ERS1229113
1453.54432SDZ2.A4.Tfran.feces	ERS1229218
1453.54432SDZ1.H5.Tfran.stom	ERS1229212
1453.44568SDZ5.C5.Pnem.colon	ERS1228905
1453.45560SDZ2.C1.Pnem.stom	ERS1229052
1453.45560SDZ2.D5.Pnem.stom	ERS1229059
1453.47548SDZ2.C7.Cang.ileum	ERS1229139
1453.44568SDZ5.F3.Pnem.stom	ERS1228927
1453.45560SDZ2.B1.Pnem.duod	ERS1229045
1453.54323SDZ1.C6.Cguer.ileum	ERS1229172
1453.45661SDZ2.H2.Pnem.stom	ERS1229089
1453.45560SDZ2.A8.Pnem.stom	ERS1229044
1453.54323SDZ1.C3.Cguer.feces	ERS1229169
1453.54379SDZ1.G8.Tcris.stom	ERS1229207
1453.54374SDZ1.E1.Tcris.stom	ERS1229184
1453.45796SDZ4.G6.Pnem.stom	ERS1229102
1453.44923SDZ3.A5.Pnem.pancr	ERS1228961
1453.46834SDZ4.C2.Pnem.feces	ERS1229127
1453.45300SDZ3.F2.Pnem.Mlymph	ERS1229024
1453.44923SDZ5.H6.Pnem.stom	ERS1228994
1453.44923SDZ5.H4.Pnem.stom	ERS1228992
1453.44899SDZ3.G8.Pnem.cecum	ERS1228948
1453.44923SDZ2.H5.Pnem.jeju	ERS1228953
1453.44923SDZ3.D5.Pnem.feces	ERS1228985
1453.46834SDZ4.D2.Pnem.colon	ERS1229135
1453.46834SDZ4.C4.Pnem.jeju	ERS1229129
1453.45187SDZ5.B2.Tfran.ileum	ERS1229006
1453.45300SDZ4.D5.Pnem.stom	ERS1229032
1453.54379SDZ1.F6.Tcris.mesy	ERS1229197
1453.44923SDZ3.B6.Pnem.Bduct	ERS1228970
1453.44923SDZ3.D4.Pnem.feces	ERS1228984
1453.44923SDZ2.C5.Pnem.duod	ERS1228950
1453.45661SDZ2.G7.Pnem.feces	ERS1229086
1453.54374SDZ1.F1.Tcris.feces	ERS1229192
1453.54167SDZ1.B7.Tfran.mesy	ERS1229165
1453.48000SDZ4.A1.Cang.stom	ERS1229149
1453.45300SDZ4.D6.Pnem.stom	ERS1229033
1453.45796SDZ4.H8.Pnem.stom	ERS1229111
1453.45300SDZ4.D7.Pnem.stom	ERS1229034
1453.45661SDZ2.E2.Pnem.stom	ERS1229068
1453.44923SDZ3.B1.Pnem.Bduct	ERS1228965
1453.45187SDZ5.A4.Tfran.colon	ERS1229000
1453.45661SDZ2.F7.Pnem.jeju	ERS1229079
1453.45300SDZ4.E4.Pnem.feces	ERS1229039
1453.45300SDZ3.F4.Pnem.duod	ERS1229026
1453.54167SDZ1.A6.Tfran.stom	ERS1229156
1453.44923SDZ3.A2.Pnem.stom	ERS1228958
1453.45796SDZ4.G5.Pnem.stom	ERS1229101
1453.54167SDZ1.B2.Tfran.small	ERS1229160
1453.45560SDZ2.E4.Pnem.feces	ERS1229062
1453.48000SDZ3.H6.Cang.duod	ERS1229146
1453.44923SDZ3.D6.Pnem.feces	ERS1228986
1453.44568SDZ5.G1.Pnem.stom	ERS1228933
1453.45300SDZ3.E2.Pnem.stom	ERS1229016
1453.46834SDZ4.B7.Pnem.stom	ERS1229124
1453.54374SDZ1.F4.Tcris.feces	ERS1229195
1453.45560SDZ2.E1.Pnem.stom	ERS1229061
1453.54167SDZ1.A8.Tfran.cecum	ERS1229158
1453.44568SDZ5.D1.Pnem.stom	ERS1228909
1453.45661SDZ2.F4.Pnem.stom	ERS1229076
1453.44568SDZ5.G7.Pnem.feces	ERS1228939
1453.54323SDZ1.C4.Cguer.jeju	ERS1229170
1453.45300SDZ3.F5.Pnem.colon	ERS1229027
1453.45796SDZ4.G4.Pnem.stom	ERS1229100
1453.44923SDZ3.D2.Pnem.stom	ERS1228982
1453.45796SDZ4.H3.Pnem.stom	ERS1229107
1453.45187SDZ5.A6.Tfran.jeju	ERS1229002
1453.47548SDZ2.C8.Cang.stom	ERS1229140
1453.45661SDZ2.F3.Pnem.stom	ERS1229075
1453.45560SDZ2.A7.Pnem.stom	ERS1229043
1453.44568SDZ5.D3.Pnem.ileum	ERS1228911
1453.54332SDZ2.A5.Tcris.colon	ERS1229181
1453.45187SDZ5.B3.Tfran.stom	ERS1229007
1453.44923SDZ2.H3.Pnem.stom	ERS1228951
1453.45661SDZ2.G6.Pnem.jeju	ERS1229085
1453.54379SDZ1.H1.Tfran.stom	ERS1229208
1453.54379SDZ1.G4.Tcris.jeju	ERS1229203
1453.54379SDZ1.G6.Tcris.stom	ERS1229205
1453.44923SDZ3.C3.Pnem.stom	ERS1228975
1453.44899SDZ3.G7.Pnem.colon	ERS1228947
1453.47548SDZ2.D1.Cang.jeju	ERS1229141
1453.48000SDZ3.H4.Cang.stom	ERS1229144
1453.45796SDZ4.H2.Pnem.feces	ERS1229106
1453.45187SDZ5.B6.Tfran.feces	ERS1229010
1453.45796SDZ4.E8.Pnem.duod	ERS1229090
1453.45661SDZ2.D6.Pnem.ileum	ERS1229066
1453.44568SDZ5.E1.Pnem.cecum	ERS1228917
1453.45300SDZ3.F7.Pnem.jeju	ERS1229028
1453.45300SDZ3.G1.Pnem.ileum	ERS1229030
1453.44568SDZ5.D5.Pnem.stom	ERS1228913
1453.44923SDZ3.D1.Pnem.stom	ERS1228981
1453.46834SDZ4.C7.Pnem.stom	ERS1229132
1453.45796SDZ4.G8.Pnem.stom	ERS1229104
1453.54432SDZ1.H2.Tfran.stom	ERS1229209
1453.44923SDZ2.H8.Pnem.colon	ERS1228956
1453.45300SDZ4.E2.Pnem.feces	ERS1229037
1453.44923SDZ3.A7.Pnem.stom	ERS1228963
1453.54374SDZ1.E5.Tcris.stom	ERS1229188
1453.45187SDZ5.B8.Tfran.feces	ERS1229012
1453.54323SDZ1.C5.Cguer.feces	ERS1229171
1453.45796SDZ4.F5.Pnem.jeju	ERS1229094
1453.45796SDZ4.G7.Pnem.stom	ERS1229103
1453.54374SDZ1.E2.Tcris.stom	ERS1229185
1453.45661SDZ2.H1.Pnem.stom	ERS1229088
1453.45796SDZ4.H5.Pnem.feces	ERS1229109
1453.44568SDZ5.G3.Pnem.stom	ERS1228935
1453.45187SDZ5.A5.Tfran.cecum	ERS1229001
1453.44568SDZ5.E3.Pnem.stom	ERS1228919
1453.46834SDZ4.C3.Pnem.stom	ERS1229128
1453.45796SDZ4.G2.Pnem.cecum	ERS1229099
1453.45796SDZ4.F3.Pnem.stom	ERS1229092
1453.44923SDZ3.C7.Pnem.stom	ERS1228979
1453.54374SDZ1.F2.Tcris.feces	ERS1229193
1453.45300SDZ3.F1.Pnem.stom	ERS1229023
1453.54167SDZ1.B5.Tfran.colon	ERS1229163
1453.45300SDZ3.E7.Pnem.stom	ERS1229021
1453.54432SDZ1.H4.Tfran.stom	ERS1229211
1453.54323SDZ1.D6.Cguer.stom	ERS1229180
1453.54432SDZ2.A3.Tfran.duod	ERS1229217
1453.45187SDZ5.C2.Tfran.stom	ERS1229014
1453.45560SDZ2.B6.Pnem.stom	ERS1229050
1453.46834SDZ4.C8.Pnem.stom	ERS1229133
1453.54432SDZ1.H6.Tfran.stom	ERS1229213
1453.44899SDZ3.G5.Pnem.duod	ERS1228945
1453.46834SDZ4.B3.Pnem.feces	ERS1229120
1453.54323SDZ1.B8.Cguer.mesy	ERS1229166
1453.45560SDZ2.C2.Pnem.jeju	ERS1229053
1453.45300SDZ3.E8.Pnem.stom	ERS1229022
1453.45796SDZ4.G1.Pnem.stom	ERS1229098
1453.45300SDZ3.F3.Pnem.cecum	ERS1229025
1453.45560SDZ2.B5.Pnem.stom	ERS1229049
1453.44568SDZ5.C7.Pnem.jeju	ERS1228907
1453.44923SDZ3.C5.Pnem.stom	ERS1228977
1453.54167SDZ1.B3.Tfran.feces	ERS1229161
1453.54323SDZ1.C1.Cguer.colon	ERS1229167
1453.45187SDZ5.B5.Tfran.feces	ERS1229009
1453.46834SDZ4.A7.Pnem.cecum	ERS1229116
1453.44923SDZ2.H7.Pnem.stom	ERS1228955
1453.44568SDZ5.F6.Pnem.stom	ERS1228930
1453.48000SDZ3.H3.Cang.stom	ERS1229143
1453.46834SDZ4.C1.Pnem.stom	ERS1229126
1453.54374SDZ1.E6.Tcris.duod	ERS1229189
1453.45796SDZ4.F6.Pnem.colon	ERS1229095
1453.44923SDZ3.A6.Pnem.stom	ERS1228962
1453.54374SDZ1.F3.Tcris.ileum	ERS1229194
1453.45187SDZ5.A2.Tfran.stom	ERS1228998
1453.45300SDZ3.E5.Pnem.stom	ERS1229019
1453.46834SDZ4.B6.Pnem.stom	ERS1229123
1453.44923SDZ3.A8.Pnem.ileum	ERS1228964
1453.45661SDZ2.F6.Pnem.stom	ERS1229078
1453.44923SDZ5.H2.Pnem.stom	ERS1228990
1453.44923SDZ3.B2.Pnem.stom	ERS1228966
1453.45661SDZ2.D7.Pnem.stom	ERS1229067
1453.54379SDZ1.G1.Tcris.ileum	ERS1229200
1453.54323SDZ1.D4.Cguer.stom	ERS1229178
1453.45661SDZ2.E5.Pnem.stom	ERS1229070
1453.54379SDZ1.G7.Tcris.Mlymph	ERS1229206
1453.54379SDZ1.F7.Tcris.feces	ERS1229198
1453.54167SDZ1.A3.Tfran.stom	ERS1229153
1453.54374SDZ1.E3.Tcris.stom	ERS1229186
1453.44923SDZ5.H5.Pnem.cecum	ERS1228993
1453.45187SDZ5.C3.Tfran.feces	ERS1229015
1453.44923SDZ3.C2.Pnem.stom	ERS1228974
1453.44923SDZ3.A1.Pnem.stom	ERS1228957
1453.48000SDZ3.H7.Cang.jeju	ERS1229147
1453.45560SDZ2.B3.Pnem.cecum	ERS1229047
1453.45560SDZ2.C6.Pnem.stom	ERS1229056
1453.45300SDZ3.E6.Pnem.stom	ERS1229020
1453.54379SDZ1.G2.Tcris.colon	ERS1229201
1453.44568SDZ5.F2.Pnem.stom	ERS1228926
1453.46834SDZ4.A6.Pnem.stom	ERS1229115
1453.45796SDZ4.H7.Pnem.feces	ERS1229110
1453.45661SDZ2.G8.Pnem.stom	ERS1229087
1453.46834SDZ4.D1.Pnem.stom	ERS1229134
1453.44568SDZ5.G6.Pnem.feces	ERS1228938
1453.45187SDZ5.A8.Tfran.stom	ERS1229004
1453.54374SDZ1.E4.Tcris.stom	ERS1229187
1453.44923SDZ3.C6.Pnem.stom	ERS1228978
1453.44568SDZ5.E7.Pnem.stom	ERS1228923
1453.45300SDZ4.D4.Pnem.stom	ERS1229031
1453.45300SDZ4.E7.Pnem.feces	ERS1229042
1453.54167SDZ1.A5.Tfran.stom	ERS1229155
1453.45796SDZ4.F4.Pnem.stom	ERS1229093
1453.45661SDZ2.G3.Pnem.feces	ERS1229083
1453.44568SDZ5.C4.Pnem.stom	ERS1228904
1453.54323SDZ1.C7.Cguer.feces	ERS1229173
1453.45560SDZ2.B4.Pnem.stom	ERS1229048
1453.45661SDZ2.G2.Pnem.feces	ERS1229082
1453.45661SDZ2.E3.Pnem.stom	ERS1229069
1453.47548SDZ2.A6.Cang.stom	ERS1229137
1453.44568SDZ5.G2.Pnem.feces	ERS1228934
