sample_name	sample_accession
1064.H.CV92	ERS1268208
1064.H.CV93	ERS1268209
1064.H.CV94	ERS1268210
1064.H.CV95	ERS1268211
1064.W.CJV183	ERS1268227
1064.W.CJV182	ERS1268226
1064.W.CJV181	ERS1268225
1064.W.CJV180	ERS1268224
1064.W.CJV187	ERS1268231
1064.W.CJV186	ERS1268230
1064.W.CJV185	ERS1268229
1064.W.CJV184	ERS1268228
1064.W.CJV188	ERS1268232
1064.H.CV25	ERS1268119
1064.H.CV27	ERS1268127
1064.H.CV26	ERS1268120
1064.G.CV11	ERS1267943
1064.G.CV10	ERS1267941
1064.G.CV12	ERS1267944
1064.G.CV244	ERS1267962
1064.G.CV281	ERS1267972
1064.G.CV283	ERS1267974
1064.G.CV282	ERS1267973
1064.G.CV285	ERS1267976
1064.G.CV284	ERS1267975
1064.G.CV287	ERS1267978
1064.G.CV286	ERS1267977
1064.G.CV289	ERS1267980
1064.G.CV288	ERS1267979
1064.G.CJV231	ERS1267933
1064.G.CJV230	ERS1267932
1064.G.CJV232	ERS1267934
1064.G.CV300	ERS1267991
1064.G.CV301	ERS1267992
1064.G.CV302	ERS1267993
1064.G.CV303	ERS1267994
1064.G.CV304	ERS1267995
1064.G.CV305	ERS1267996
1064.G.CV306	ERS1267997
1064.G.CV268	ERS1267970
1064.G.CV267	ERS1267969
1064.G.CV266	ERS1267968
1064.G.CV265	ERS1267967
1064.G.CV264	ERS1267966
1064.G.CV263	ERS1267965
1064.H.CV286	ERS1268133
1064.H.CV287	ERS1268134
1064.H.CV284	ERS1268131
1064.H.CV285	ERS1268132
1064.H.CV282	ERS1268129
1064.H.CV328	ERS1268175
1064.H.CV281	ERS1268128
1064.H.CV325	ERS1268172
1064.H.CV324	ERS1268171
1064.H.CV327	ERS1268174
1064.H.CV326	ERS1268173
1064.H.CV321	ERS1268168
1064.H.CV320	ERS1268167
1064.H.CV288	ERS1268135
1064.H.CV289	ERS1268136
1064.H.CV268	ERS1268126
1064.H.CV264	ERS1268122
1064.H.CV265	ERS1268123
1064.H.CV266	ERS1268124
1064.H.CV267	ERS1268125
1064.H.CV108	ERS1268098
1064.H.CV263	ERS1268121
1064.H.CV338	ERS1268185
1064.G.CV92	ERS1268051
1064.H.CV211	ERS1268103
1064.H.CV210	ERS1268102
1064.H.CV213	ERS1268105
1064.H.CV212	ERS1268104
1064.H.CV214	ERS1268106
1064.H.CJV230	ERS1268088
1064.H.CJV231	ERS1268089
1064.H.CJV232	ERS1268090
1064.H.CJV173	ERS1268063
1064.H.CJV172	ERS1268062
1064.H.CV01	ERS1268091
1064.H.CJV176	ERS1268066
1064.G.CJV198	ERS1267920
1064.G.CJV199	ERS1267921
1064.G.CJV194	ERS1267916
1064.G.CJV195	ERS1267917
1064.G.CJV196	ERS1267918
1064.G.CJV197	ERS1267919
1064.G.CJV190	ERS1267912
1064.G.CJV191	ERS1267913
1064.G.CJV192	ERS1267914
1064.G.CJV193	ERS1267915
1064.G.GVR165	ERS1268055
1064.G.GVR167	ERS1268057
1064.G.GVR166	ERS1268056
1064.G.GVR169	ERS1268059
1064.G.GVR168	ERS1268058
1064.G.CV48	ERS1268042
1064.G.CV43	ERS1268037
1064.G.CV46	ERS1268040
1064.G.CV47	ERS1268041
1064.G.CV44	ERS1268038
1064.G.CV45	ERS1268039
1064.H.CV314	ERS1268161
1064.H.CV315	ERS1268162
1064.H.CV316	ERS1268163
1064.H.CV317	ERS1268164
1064.H.CV310	ERS1268157
1064.H.CV311	ERS1268158
1064.H.CV312	ERS1268159
1064.H.CV313	ERS1268160
1064.H.CV318	ERS1268165
1064.H.CV319	ERS1268166
1064.H.GVR170	ERS1268217
1064.H.CJV201	ERS1268079
1064.H.CJV200	ERS1268078
1064.H.CJV203	ERS1268081
1064.H.CJV202	ERS1268080
1064.H.CJV205	ERS1268083
1064.H.CJV204	ERS1268082
1064.H.CJV207	ERS1268085
1064.H.CJV206	ERS1268084
1064.W.CV278	ERS1268278
1064.W.CV279	ERS1268279
1064.W.CV274	ERS1268274
1064.W.CV275	ERS1268275
1064.W.CV276	ERS1268276
1064.W.CV277	ERS1268277
1064.W.CV270	ERS1268270
1064.W.CV271	ERS1268271
1064.W.CV272	ERS1268272
1064.W.CV273	ERS1268273
1064.G.CV06	ERS1267940
1064.G.CV04	ERS1267938
1064.G.CV05	ERS1267939
1064.G.CV02	ERS1267936
1064.G.CV03	ERS1267937
1064.G.CV01	ERS1267935
1064.H.CJV199	ERS1268077
1064.H.CJV191	ERS1268069
1064.H.CJV190	ERS1268068
1064.H.CJV193	ERS1268071
1064.H.CJV192	ERS1268070
1064.H.CJV195	ERS1268073
1064.H.CJV194	ERS1268072
1064.H.CJV197	ERS1268075
1064.H.CJV196	ERS1268074
1064.G.CJV228	ERS1267930
1064.G.CJV229	ERS1267931
1064.G.CV312	ERS1268003
1064.G.CV311	ERS1268002
1064.G.CV310	ERS1268001
1064.G.CV317	ERS1268007
1064.G.CV316	ERS1268006
1064.G.CV315	ERS1268005
1064.G.CV314	ERS1268004
1064.W.CJV222	ERS1268240
1064.W.CJV223	ERS1268241
1064.W.CJV220	ERS1268238
1064.W.CJV221	ERS1268239
1064.W.CJV226	ERS1268244
1064.W.CJV224	ERS1268242
1064.W.CJV225	ERS1268243
1064.H.CV291	ERS1268138
1064.H.CV290	ERS1268137
1064.H.CV293	ERS1268140
1064.H.CV292	ERS1268139
1064.H.CV295	ERS1268142
1064.H.CV294	ERS1268141
1064.H.CV297	ERS1268144
1064.H.CV296	ERS1268143
1064.H.CV298	ERS1268145
1064.G.CV73	ERS1268044
1064.G.CV72	ERS1268043
1064.G.CV77	ERS1268048
1064.G.CV76	ERS1268047
1064.G.CV75	ERS1268046
1064.G.CV74	ERS1268045
1064.G.CV319	ERS1268009
1064.G.CV318	ERS1268008
1064.G.CJV172	ERS1267906
1064.G.CJV173	ERS1267907
1064.G.CJV171	ERS1267905
1064.G.CJV176	ERS1267910
1064.G.CJV174	ERS1267908
1064.G.CJV175	ERS1267909
1064.Royal.Jelly.30	ERS1268218
1064.Royal.Jelly.36	ERS1268219
1064.H.CV76	ERS1268204
1064.H.CV77	ERS1268205
1064.H.CV74	ERS1268202
1064.H.CV75	ERS1268203
1064.H.CV72	ERS1268200
1064.H.CV73	ERS1268201
1064.W.CV124	ERS1268246
1064.W.CV125	ERS1268247
1064.W.CV126	ERS1268248
1064.W.CV127	ERS1268249
1064.W.CV123	ERS1268245
1064.W.CV128	ERS1268250
1064.W.CV129	ERS1268251
1064.W.CV348	ERS1268281
1064.W.CV349	ERS1268282
1064.G.GVR170	ERS1268060
1064.G.CV214	ERS1267950
1064.G.CV212	ERS1267948
1064.G.CV213	ERS1267949
1064.G.CV210	ERS1267946
1064.G.CV211	ERS1267947
1064.H.CV03	ERS1268093
1064.H.CV02	ERS1268092
1064.H.CJV171	ERS1268061
1064.H.CV06	ERS1268096
1064.H.CV05	ERS1268095
1064.H.CV04	ERS1268094
1064.H.CV233	ERS1268107
1064.H.CV237	ERS1268111
1064.H.CV236	ERS1268110
1064.H.CV235	ERS1268109
1064.H.CV234	ERS1268108
1064.H.CV239	ERS1268113
1064.H.CV238	ERS1268112
1064.H.CV307	ERS1268154
1064.H.CV306	ERS1268153
1064.H.CV305	ERS1268152
1064.H.CV304	ERS1268151
1064.H.CV303	ERS1268150
1064.H.CV302	ERS1268149
1064.H.CV301	ERS1268148
1064.H.CV300	ERS1268147
1064.H.CV309	ERS1268156
1064.H.CV308	ERS1268155
1064.H.GVR168	ERS1268215
1064.H.GVR169	ERS1268216
1064.H.GVR165	ERS1268212
1064.H.GVR166	ERS1268213
1064.H.GVR167	ERS1268214
1064.W.CV280	ERS1268280
1064.W.CV269	ERS1268269
1064.W.CV262	ERS1268268
1064.W.CV261	ERS1268267
1064.W.CV260	ERS1268266
1064.H.CV47	ERS1268198
1064.H.CV46	ERS1268197
1064.H.CV45	ERS1268196
1064.H.CV44	ERS1268195
1064.H.CV43	ERS1268194
1064.H.CV48	ERS1268199
1064.W.CJV177	ERS1268221
1064.W.CJV178	ERS1268222
1064.W.CJV179	ERS1268223
1064.H.CJV189	ERS1268067
1064.G.CV328	ERS1268018
1064.G.CV329	ERS1268019
1064.G.CV326	ERS1268016
1064.G.CV327	ERS1268017
1064.G.CV324	ERS1268014
1064.G.CV325	ERS1268015
1064.G.CV322	ERS1268012
1064.G.CV323	ERS1268013
1064.G.CV320	ERS1268010
1064.G.CV321	ERS1268011
1064.W.CJV217	ERS1268235
1064.W.CJV216	ERS1268234
1064.W.CJV215	ERS1268233
1064.G.CV241	ERS1267959
1064.G.CV240	ERS1267958
1064.G.CV243	ERS1267961
1064.G.CV242	ERS1267960
1064.W.CJV219	ERS1268237
1064.W.CJV218	ERS1268236
1064.H.CV343	ERS1268190
1064.H.CV342	ERS1268189
1064.H.CV341	ERS1268188
1064.H.CV340	ERS1268187
1064.H.CV346	ERS1268193
1064.H.CV345	ERS1268192
1064.H.CV344	ERS1268191
1064.H.CV242	ERS1268116
1064.H.CV243	ERS1268117
1064.H.CV240	ERS1268114
1064.H.CV244	ERS1268118
1064.G.CV339	ERS1268029
1064.G.CV338	ERS1268028
1064.G.CV307	ERS1267998
1064.G.CV308	ERS1267999
1064.G.CV309	ERS1268000
1064.H.CV329	ERS1268176
1064.H.CV283	ERS1268130
1064.W.CV134	ERS1268256
1064.W.CV133	ERS1268255
1064.W.CV132	ERS1268254
1064.W.CV131	ERS1268253
1064.W.CV130	ERS1268252
1064.H.CJV175	ERS1268065
