sample_name	sample_accession
1883.2007.491.Crump.Artic.LTREB.main.lane2.NoIndex	ERS1379211
1883.2007.563.Crump.Artic.LTREB.main.lane2.NoIndex	ERS1379273
1883.2000.048.Crump.Artic.LTREB.main.lane1.NoIndex	ERS1377839
1883.2007.02.Crump.Artic.LTREB.main.lane1.NoIndex	ERS1378783
1883.2007.175.Crump.Artic.LTREB.main.lane2.NoIndex	ERS1378938
1883.2010.259.Crump.Artic.LTREB.main.lane3.NoIndex	ERS1380478
1883.2005.052.Crump.Artic.LTREB.main.lane1.NoIndex	ERS1378443
1883.2007.119.Crump.Artic.LTREB.main.lane2.NoIndex	ERS1378882
1883.2008.407.Crump.Artic.LTREB.main.lane2.NoIndex	ERS1379658
1883.2001.099.Crump.Artic.LTREB.main.lane1.NoIndex	ERS1377925
1883.2010.049.Crump.Artic.LTREB.main.lane3.NoIndex	ERS1380270
1883.2002.065.Crump.Artic.LTREB.main.lane1.NoIndex	ERS1377990
1883.2011.369.Crump.Artic.LTREB.main.lane4.NoIndex	ERS1380926
1883.2007.441.Crump.Artic.LTREB.main.lane2.NoIndex	ERS1379161
1883.2008.216.Crump.Artic.LTREB.main.lane2.NoIndex	ERS1379469
1883.2008.355.Crump.Artic.LTREB.main.lane2.NoIndex	ERS1379606
1883.2011.1.Crump.Artic.LTREB.main.lane3.NoIndex	ERS1380707
1883.2002.04.Crump.Artic.LTREB.main.lane1.NoIndex	ERS1377977
1883.2007.015.Crump.Artic.LTREB.main.lane1.NoIndex	ERS1378778
1883.2005.005.Crump.Artic.LTREB.main.lane1.NoIndex	ERS1378399
1883.2008.094.Crump.Artic.LTREB.main.lane2.NoIndex	ERS1379371
1883.2011.184.Crump.Artic.LTREB.main.lane3.NoIndex	ERS1380779
1883.2011.43.Crump.Artic.LTREB.main.lane4.NoIndex	ERS1380976
1883.2007.133.Crump.Artic.LTREB.main.lane2.NoIndex	ERS1378896
1883.2003.144.Crump.Artic.LTREB.main.lane1.NoIndex	ERS1378133
1883.2008.039.Crump.Artic.LTREB.main.lane2.NoIndex	ERS1379316
1883.2008.228.Crump.Artic.LTREB.main.lane2.NoIndex	ERS1379481
1883.2006.338.Crump.Artic.LTREB.main.lane1.NoIndex	ERS1378742
1883.2008.419.Crump.Artic.LTREB.main.lane2.NoIndex	ERS1379670
1883.2007.199.Crump.Artic.LTREB.main.lane2.NoIndex	ERS1378962
1883.2004.215.Crump.Artic.LTREB.main.lane1.NoIndex	ERS1378379
