	observed_species
545.538755	3259
544.538638	3927
547.538772	3693
364.538674	3954
438.538559	3001
537.538693	4282
394.538593	3548
534.538769	4185
506.538710	4556
355.538536	3902
501.538692	4482
492.538601	4238
509.538729	4028
580.538735	4333
367.538663	4521
654.538565	3784
411.538629	3855
661.538622	4305
653.538576	4151
401.538538	4034
379.538666	4571
551.538640	3835
629.538689	3977
399.538635	3704
804.538718	3797
560.538701	4040
815.538750	3981
773.538598	3794
376.538686	3488
753.538784	3859
369.538631	3890
370.538555	3504
575.538744	4286
523.538691	4045
562.538678	3961
439.538623	3903
571.538661	4135
535.538669	4203
426.538727	3621
420.538677	3050
404.538804	3473
389.538697	4053
730.538672	3274
462.538572	3078
384.538558	4367
720.538664	3751
767.538807	3724
400.538535	4428
675.538662	4353
365.538719	4619
363.538742	3876
398.538656	3389
351.538749	3801
724.538764	3086
381.538632	3794
427.538548	3913
421.538801	3845
821.538774	3708
573.538616	4355
588.538811	4382
532.538607	4337
618.538557	4118
751.538644	3666
742.538780	4058
415.538659	3821
533.538653	4381
546.538550	4205
589.538642	4426
708.538748	3959
564.538609	4114
559.538712	3951
784.538633	4029
597.538715	4483
572.538574	4309
594.538732	3771
543.538552	3739
524.538762	3573
640.538809	3425
522.538575	4021
596.538544	3784
587.538566	3940
499.538721	4161
558.538713	3594
598.538753	3533
780.538647	4097
467.538758	3643
436.538699	3724
769.538560	3708
595.538541	3981
405.538788	3834
361.538736	3247
525.538714	4209
671.538628	3667
403.538703	3710
627.538546	2852
526.538790	4357
425.538725	3715
754.538803	4049
437.538581	3870
807.538648	4099
442.538802	3172
538.538786	4313
801.538794	4111
766.538539	3895
610.538797	3760
578.538716	3940
413.538634	3824
633.538808	4314
577.538570	4483
433.538591	3541
668.538746	3632
357.538577	3903
631.538590	3844
416.538768	3734
362.538778	3395
372.538540	4424
397.538594	4372
350.538782	3861
514.538805	4141
747.538597	3464
740.538658	4051
757.538600	4092
409.538765	3379
368.538793	4017
825.538747	3402
761.538734	3555
642.538694	3940
380.538595	3871
414.538798	3186
605.538681	3904
555.538643	3859
542.538733	4244
713.538580	3643
382.538770	3633
576.538704	3857
408.538547	3462
352.538705	3503
550.538646	4095
606.538767	3692
528.538785	3810
375.538796	3877
697.538667	4573
574.538810	4378
386.538603	4295
491.538724	3921
561.538649	3892
497.538625	3876
718.538551	3485
393.538588	4305
504.538726	4281
639.538679	3772
390.538621	3088
430.538620	3223
612.538624	3097
417.538777	3752
431.538728	3612
652.538696	3807
756.538683	3832
726.538556	3477
423.538561	3290
502.538626	3867
446.538562	3971
593.538795	4134
373.538630	3908
791.538739	3891
716.538665	3525
387.538752	3905
565.538578	4348
500.538573	4058
383.538781	4067
548.538731	4028
582.538657	4167
584.538619	4144
778.538612	3239
366.538652	3368
632.538776	2613
636.538671	4093
539.538583	3801
510.538542	3771
820.538707	3780
704.538651	4247
590.538655	4504
392.538761	4250
396.538571	4092
531.538582	4308
635.538645	3204
451.538791	3662
583.538636	3560
481.538553	4005
536.538783	4357
374.538592	3170
619.538614	3911
424.538676	3714
792.538685	3983
568.538730	3994
354.538698	3685
556.538737	4050
406.538627	3538
737.538564	2446
410.538549	3227
570.538613	3749
739.538687	3395
790.538654	2969
645.538599	3703
746.538618	3911
529.538754	4125
826.538606	3364
601.538760	3558
463.538589	3159
579.538650	3926
388.538682	3162
690.538567	3811
715.538563	4081
402.538596	3538
443.538543	3295
458.538690	3696
378.538759	3179
518.538637	3204
495.538617	3699
412.538779	3688
549.538684	3963
738.538711	2806
714.538706	3388
505.538660	4205
641.538771	3654
759.538799	3804
452.538745	3219
823.538579	3791
391.538688	4027
630.538668	3207
395.538537	3025
552.538812	3498
611.538722	3018
655.538611	3646
733.538806	3492
488.538569	3056
540.538756	4167
520.538743	3659
786.538545	3812
600.538602	3331
698.538568	4481
644.538675	3903
435.538792	3305
686.538554	3215
418.538585	2974
768.538757	3323
422.538615	2720
455.538680	3014
622.538787	3176
563.538773	3672
521.538641	3380
