	observed_species
L4S1.273228	1307
L4S78.273629	1487
L4S67.274944	782
L4S56.273478	1809
L4S220.274525	1469
L4S238.273642	856
L4S159.274898	1321
L4S282.273852	793
L4S120.274601	2390
L4S7.273295	815
L4S62.274646	1168
L4S178.274459	769
L4S236.274820	921
L4S261.274930	1129
L4S71.274481	1074
L4S195.274073	1777
L4S191.273409	1605
L4S88.273311	1232
L4S92.274560	1048
L4S126.273575	1012
L4S44.274578	874
L4S81.273408	1349
L4S234.273397	578
L4S74.273368	541
L4S95.275048	1973
L4S98.273763	572
L4S42.273513	798
L4S93.273870	579
L4S114.273756	1542
L4S110.274943	2467
L4S20.274959	1438
L4S50.274371	1106
L4S229.273698	1853
L4S57.274432	994
L4S70.275142	1133
L4S212.274802	144
L4S38.275158	724
L4S37.274769	675
L4S65.275071	941
L4S75.274965	1476
L4S147.274736	1881
L4S109.273641	1027
L4S148.274292	1068
L4S90.274104	935
L4S80.274159	1279
L4S86.274094	668
L4S31.274252	801
L4S108.274991	925
L4S103.273853	1075
L4S233.273529	881
L4S179.274591	732
L4S186.273861	1413
L4S190.274189	560
L4S4.273869	990
L4S150.273537	1972
L4S77.273849	869
L4S32.274443	683
L4S193.273943	1022
L4S8.274786	1075
L4S138.274376	658
L4S134.275056	1109
L4S180.275094	697
L4S112.273401	1167
L4S125.274323	2229
L4S68.275042	1114
L4S259.274847	1580
L4S215.274341	1127
L4S243.274813	692
L4S181.274912	734
L4S151.274948	1899
L4S72.274334	975
L4S113.274623	1877
L4S6.274137	1637
L4S63.274255	1525
L4S260.274084	1201
L4S100.273740	1206
L4S128.273697	1494
L4S49.274247	895
L4S60.274173	845
L4S58.274981	1285
L4S182.274989	977
L4S102.275028	1783
L4S29.274036	995
L4S214.273364	1040
L4S25.274037	1616
L4S45.274753	1138
L4S278.274739	982
L4S101.274773	1083
L4S35.274301	919
L4S235.274693	924
L4S36.273864	591
L4S203.274402	1526
L4S84.274980	1134
L4S52.273378	1571
L4S183.273842	701
L4S82.275123	893
L4S47.273816	1338
L4S121.273488	1628
L4S21.273906	582
L4S139.273988	1050
L4S89.274390	1857
L4S263.274538	1342
L4S185.274210	1244
L4S187.274677	1663
L4S258.273669	1373
L4S122.274726	1318
L4S202.273235	1661
L4S137.274447	760
L4S175.274654	868
L4S225.274377	872
L4S201.274355	2356
L4S184.274599	1038
L4S143.274451	1813
L4S124.274897	1126
L4S244.273659	661
L4S40.274573	942
L4S19.274791	607
L4S254.275097	742
L4S83.274391	826
L4S240.275147	621
L4S119.274207	1786
L4S274.273701	1523
L4S196.273506	1659
L4S188.274117	938
L4S54.274756	844
L4S222.274752	890
L4S132.273739	1562
L4S94.273505	547
L4S228.274625	941
L4S198.273770	1317
L4S91.274790	724
L4S144.274046	1026
L4S87.274154	1284
L4S265.274767	1208
L4S142.273680	947
L4S105.274484	1212
L4S118.273855	898
L4S165.274427	770
L4S18.274426	674
L4S162.273791	1625
L4S133.273639	1612
L4S253.274274	1069
L4S200.274383	1672
L4S158.274062	976
L4S27.273795	1308
L4S39.274588	1184
L4S275.273953	786
L4S169.274837	986
L4S149.274438	1053
L4S14.273726	909
L4S209.274347	1226
L4S204.274577	754
L4S5.273376	1174
L4S116.274550	2609
L4S239.275052	561
L4S13.273883	454
L4S123.274541	1368
L4S24.274064	842
L4S9.275080	1608
L4S223.273496	1646
L4S48.273908	1414
L4S255.273681	1274
L4S34.273419	874
L4S172.273773	753
L4S219.273703	1019
L4S270.273519	1090
L4S241.273621	641
L4S61.274575	774
L4S246.274195	898
L4S107.275064	860
L4S284.273517	687
L4S3.274049	665
L4S164.274024	1393
L4S166.274315	653
L4S194.275019	1057
L4S156.274308	1133
L4S146.273317	809
L4S15.275110	1244
L4S287.274631	813
L4S10.274622	1639
L4S104.274716	429
L4S176.275098	754
L4S64.273421	399
L4S218.275057	1742
L4S271.273427	1582
L4S2.275115	1125
L4S145.273686	712
L4S269.275022	746
L4S115.273837	803
L4S285.274217	922
L4S248.274393	1425
L4S170.273867	914
L4S283.274460	849
L4S117.273939	1915
L4S46.274317	721
L4S155.273702	1163
L4S28.274864	1656
L4S161.275088	1927
L4S216.273617	1572
L4S168.274699	689
L4S85.273674	1592
L4S199.273553	1162
L4S207.274801	1317
L4S279.273227	672
L4S130.274090	1119
L4S250.273987	787
L4S256.274495	912
L4S30.274615	1565
L4S53.273343	1346
L4S206.273845	1482
L4S227.273305	1893
L4S22.273742	889
L4S141.274652	934
L4S152.274701	1767
L4S43.274641	1287
L4S245.273426	714
L4S247.273983	2025
L4S135.273226	1626
L4S55.273741	818
L4S26.274218	606
L4S127.274754	1411
L4S131.275135	733
L4S211.273225	139
L4S252.273716	674
L4S154.274326	1117
L4S97.273347	734
L4S249.273807	1100
L4S266.274150	1206
L4S140.274194	752
L4S221.275124	726
L4S111.275082	506
L4S286.274055	673
L4S251.274384	693
L4S153.273928	1460
L4S226.273510	627
L4S208.273997	1019
L4S59.274899	1244
L4S79.274410	541
L4S76.274075	689
L4S273.274149	1806
L4S262.273472	750
L4S129.275011	938
L4S173.273443	995
L4S230.274429	829
L4S217.274713	659
L4S210.274611	183
L5S41.273752	1116
L5S240.273383	313
L5S153.275023	305
L5S165.274606	355
L6S133.273898	355
L6S59.273694	388
L6S45.274617	374
L6S135.274645	331
L6S131.274435	330
L6S277.275113	340
L6S200.274789	368
L6S73.274181	442
L6S98.274592	389
L6S7.274056	336
L6S245.274216	333
L6S124.274996	346
L6S95.273333	436
L1S298.274209	659
L2S86.274853	516
L2S63.274401	640
L1S44.274905	719
L1S43.274004	587
L1S46.275163	719
L1S40.273512	625
L1S37.274627	644
L1S129.274829	622
L1S41.273743	618
L1S23.273699	604
L1S254.273387	719
L1S131.274927	542
L1S34.274509	597
L1S132.274000	567
L1S48.274804	649
L1S36.273590	485
L1S102.273491	679
L1S9.274892	465
L1S130.275078	548
L1S38.273790	566
L1S128.274455	742
L1S45.273912	603
L1S123.274118	640
L1S35.274335	647
L1S174.274640	697
L1S15.273775	428
L2S89.274561	514
L1S199.274339	639
L1S149.274022	726
L1S200.273384	645
L1S232.273216	727
L1S152.274042	617
L1S291.274814	656
L1S236.274787	720
L2S4.274408	626
L6S271.274880	374
L6S319.274488	301
L1S139.274985	642
L1S343.274134	715
L1S330.274950	622
L2S77.275174	733
L2S24.274902	574
L2S66.273772	609
L2S61.274821	563
L2S18.274071	611
L2S31.273258	759
L1S321.273286	763
L1S376.273829	692
L1S366.274312	689
L1S314.273495	714
L1S307.274201	536
L1S383.274632	686
L1S326.273313	741
L1S360.273952	479
L1S378.274245	788
L1S379.273907	622
L1S299.274893	668
L1S311.273978	714
L2S76.273540	651
L2S44.274128	575
L2S46.274196	612
L2S62.274700	618
L2S81.274524	669
L2S41.274536	598
L2S64.273911	627
L2S49.273493	730
L2S47.273331	651
L2S43.273410	762
L2S90.274515	522
L2S9.274120	644
L2S32.273780	517
L2S69.274304	623
L2S88.273522	540
L2S19.275049	709
L2S1.273670	659
L2S11.274220	712
L2S36.274819	577
L2S84.273312	603
L2S23.275132	585
L1S124.274955	552
L1S11.274949	497
L1S367.274179	705
L1S369.274936	826
L1S364.275003	656
L1S357.274041	574
L2S34.274160	652
L2S29.273464	640
L1S107.274626	532
L1S217.273917	389
L1S304.273937	600
L1S155.274457	567
L1S60.274493	687
L1S333.274171	685
L1S301.274634	715
L1S84.274271	578
L1S32.273346	437
L1S87.273667	534
L1S259.273813	693
L1S361.274485	571
L2S15.274449	728
L2S30.274665	450
L2S72.274803	464
L2S13.273885	621
L2S21.274770	588
L2S53.274744	636
L2S26.274870	596
L2S25.273926	778
L5S150.273924	417
L6S255.274962	355
L5S134.273543	357
L5S280.274891	330
L5S262.274832	323
L5S166.274059	305
L5S282.273570	336
L5S238.274364	334
L5S133.273414	277
L5S118.275130	341
L5S257.274057	358
L5S272.273948	324
L5S191.274750	346
L5S156.275159	322
L5S215.274977	440
L5S270.274817	283
L5S121.273442	372
L5S275.275141	317
L5S246.274941	347
L5S260.273300	344
L5S178.273977	323
L5S251.274910	330
L5S149.274288	305
L5S259.274424	325
L5S183.273581	335
L5S122.274722	382
L5S162.273467	312
L6S3.274613	293
L5S222.274206	288
L5S213.273391	298
L6S6.274839	321
L6S207.274313	366
L6S16.273914	302
L6S70.274306	335
L6S24.274579	412
L6S196.273219	338
L6S268.273715	368
L6S182.275154	355
L6S31.274336	308
L6S186.274465	380
L6S33.275108	344
L6S123.274816	284
L6S139.274710	351
L6S275.273962	346
L6S87.274373	351
L6S214.274085	368
L6S176.273600	330
L6S143.273966	364
L6S102.274505	424
L6S259.274389	352
L6S172.274496	316
L6S23.274229	349
L6S248.274436	345
L6S203.274690	378
L6S115.274148	350
L6S223.273360	373
L6S317.273332	310
L6S278.274387	360
L6S4.275020	330
L6S97.273664	429
L6S10.273559	324
L6S188.273480	349
L6S232.273925	344
L6S213.273439	386
L6S193.273265	351
L6S229.273733	349
L6S253.274978	342
L6S62.274672	356
L6S191.275075	357
L6S199.274345	315
L6S274.274277	289
L6S8.274695	383
L6S227.273840	288
L6S209.273736	358
L6S93.275077	398
L6S37.274263	305
L6S118.275090	421
L6S27.275073	303
L6S145.274619	336
L6S181.274748	343
L6S2.273217	355
L6S125.273252	339
L6S36.273350	302
L6S14.273416	363
L6S130.273903	381
L6S82.274714	342
L6S236.274050	326
L6S58.274877	356
L6S158.274025	353
L6S252.275036	319
L6S101.273266	298
L6S222.274933	319
L6S157.273628	347
L6S61.273593	330
L6S63.274846	332
L6S216.274472	364
L6S11.274258	315
L6S132.273296	361
L6S66.273601	339
L6S286.275045	429
L6S301.273255	308
L6S320.274785	319
L6S41.274886	352
L6S48.273448	343
L6S56.273489	334
L6S264.275010	351
L6S290.274380	368
L6S162.273390	339
L6S110.273652	357
L6S148.274107	348
L6S81.274087	381
L6S134.273538	335
L6S195.274605	316
L6S51.274687	314
L6S113.273546	356
L6S219.274648	340
L6S267.273244	307
L6S231.274268	372
L6S217.274225	296
L6S235.273558	401
L6S194.274026	340
L6S138.274202	302
L6S15.274686	272
L6S39.274988	386
L6S234.275085	308
L6S22.274357	353
L6S228.274539	341
L6S164.273607	321
L6S94.274145	387
L6S119.274806	350
L6S167.274782	375
L6S326.274564	300
L6S90.273221	381
L6S185.274065	423
L6S13.273783	333
L6S300.273379	309
L6S310.274667	339
L6S78.274661	425
L6S159.274857	364
L6S221.274106	386
L6S249.273700	288
L6S293.273746	349
L6S30.273685	319
L6S276.274896	334
L6S240.273413	298
L6S29.274259	303
L6S84.273260	330
L6S38.273880	283
L6S285.274793	415
L6S89.274529	374
L6S205.273896	409
L6S315.275155	329
L6S126.274375	365
L6S77.273398	379
L6S49.273796	330
L6S32.274863	347
L6S299.274187	354
L6S67.274349	356
L6S114.274035	333
L6S136.274048	349
L6S25.273778	361
L6S129.273418	397
L6S117.273808	302
L6S226.273830	350
L6S46.274928	297
L6S243.274842	380
L6S92.273367	365
L6S220.273281	353
L6S307.273972	319
L6S107.274679	385
L6S325.274851	277
L6S85.273934	385
L6S218.273500	375
L6S189.275002	296
L6S20.274952	306
L6S291.273634	360
L6S269.274211	315
L6S251.274082	415
L6S258.273406	410
L6S265.274888	375
L6S173.273554	352
L6S17.273929	320
L6S50.274635	325
L6S5.273369	325
L6S244.274697	342
L6S242.274576	391
L6S9.274973	315
L6S53.273341	355
L6S127.274101	343
L6S122.274256	361
L6S156.274940	344
L6S161.274725	328
L6S141.273879	310
L6S246.273798	337
L6S257.274248	359
L6S106.274388	373
L6S175.274874	367
L6S190.274001	331
L6S183.274176	328
L6S237.273754	319
L6S327.273238	274
L6S111.274582	369
L6S60.274051	337
L6S225.275025	338
L6S215.273292	368
L6S54.273242	393
L6S35.273945	356
L6S26.275125	357
L6S198.274076	318
L6S121.273838	352
L6S174.273222	394
L6S283.274651	357
L6S19.273386	305
L6S180.273892	343
L6S210.274078	381
L1S67.273723	567
L5S184.273875	337
L5S106.273887	374
L5S104.274492	348
L5S171.274293	301
L5S231.274138	377
L5S113.274040	335
L5S123.274431	375
L5S194.274777	351
L5S110.273660	354
L5S206.273462	379
L5S179.273956	345
L6S163.273624	379
L6S76.274544	416
L6S168.273289	319
L6S230.273449	327
L6S153.273602	435
L6S105.274914	427
L6S44.273955	354
L6S79.274810	311
L6S322.274909	375
L6S224.274372	380
L1S214.274105	850
L1S190.273282	732
L1S287.274018	813
L1S296.273278	725
L1S145.275016	662
L1S89.273535	551
L1S206.273247	623
L1S285.274434	728
L1S271.274887	756
L1S341.274763	629
L1S108.274826	546
L2S6.273637	730
L1S345.274745	661
L1S295.274567	625
L2S8.274367	593
L2S78.274519	623
L2S94.274742	532
L6S166.275126	360
L2S16.273836	843
L1S283.273819	556
L2S45.274136	559
L2S75.274835	662
L2S12.274348	621
L1S252.274163	607
L5S126.273920	350
L5S226.274566	311
L5S100.274235	403
L5S99.274143	356
L5S172.273325	304
L5S103.274416	389
L5S207.274030	305
L5S140.274906	280
L5S158.274916	341
L5S102.273274	407
L5S114.273527	432
L5S97.274849	343
L5S143.274865	376
L5S181.273362	389
L5S98.274127	408
L5S163.274192	341
L5S218.274771	337
L5S193.273620	328
L5S229.274639	330
L5S187.273572	340
L5S175.275156	361
L5S173.275171	305
L5S204.273975	294
L5S189.273748	391
L5S169.274141	328
L5S205.275083	316
L5S132.275140	321
L5S216.274553	286
L5S186.274546	357
L5S197.275131	332
L5S195.274939	306
L5S164.274331	302
L5S265.274433	395
L5S101.274598	305
L5S182.273482	329
L5S208.274784	356
L5S253.274296	294
L5S176.273518	342
L5S274.274203	348
L5S224.273452	371
L6S140.274386	336
L6S88.274346	383
L6S112.273612	332
L6S284.273297	355
L6S109.273521	308
L6S18.273927	330
L6S151.273523	374
L6S171.274002	364
L6S318.275095	336
L6S178.273812	363
L6S147.273605	364
L6S305.274155	381
L6S146.273477	376
L6S91.273451	372
L6S292.275093	355
L6S128.273725	345
L6S287.274122	372
L6S99.273533	436
L6S100.274915	331
L6S154.274642	408
L6S144.274226	357
L6S212.273900	370
L6S241.274583	349
L6S170.274327	337
L6S306.273483	352
L6S52.274351	344
L1S30.273279	505
L5S223.273857	352
L5S142.274549	281
L6S187.274747	302
L6S302.275100	324
L6S142.275170	349
L6S289.274072	326
L1S24.274100	489
L1S177.273454	694
L1S243.274281	620
L1S210.274468	618
L1S310.274766	727
L1S324.274332	561
L1S73.274502	493
L1S237.274775	724
L1S21.274476	450
L1S289.274926	751
L1S90.273946	712
L1S247.273479	645
L1S194.274523	733
L1S143.273938	542
L1S181.274221	578
L1S126.274219	571
L1S297.274827	747
L1S70.274844	426
L1S120.274954	525
L1S69.274960	482
L2S70.275150	701
L2S67.274224	600
L2S35.274125	588
L2S91.275128	640
L2S7.274964	648
L2S56.274152	524
L2S14.274730	640
L2S87.273805	573
L3S42.273878	272
L5S261.274535	337
L5S135.274283	282
L5S210.274867	286
L5S273.274702	294
L5S286.275134	318
L6S298.274005	323
L6S313.274585	319
L6S21.273848	331
L6S204.274507	303
L6S116.273380	293
L6S1.273314	361
L6S120.274168	337
L6S309.273990	346
L6S155.274812	370
L6S40.274664	372
L6S152.273283	368
L6S323.273712	329
L6S149.273610	382
L6S83.274310	378
L6S202.274908	325
L6S160.273469	303
L6S65.275067	297
L6S247.274815	356
L6S69.273589	377
L6S177.273909	383
L6S282.273549	335
L6S74.274405	332
L6S184.273873	411
L6S297.274324	347
L6S279.274116	342
L6S137.274318	331
L6S208.275127	421
L6S303.273393	318
L1S56.273967	557
L1S64.274666	517
L1S205.274565	585
L1S53.273606	540
L1S42.273626	545
L1S193.275122	739
L1S55.273531	583
L1S215.273708	665
L1S51.274027	540
L1S209.273658	675
L1S235.273608	677
L1S218.273993	628
L1S203.273731	580
L1S57.275149	618
L1S65.274694	592
L1S234.275117	673
L1S216.273394	606
L1S50.274303	529
L1S213.274333	626
L1S196.273245	654
L1S58.275015	610
L1S61.273389	675
L1S49.273695	638
L1S212.274379	701
L1S68.275111	551
L1S208.274741	720
L1S54.273348	496
L1S202.273285	576
L1S231.274180	692
L1S220.273571	681
L1S66.273306	559
L1S189.273436	715
L1S59.275053	630
L1S197.274086	604
L1S179.273902	670
L1S52.273539	599
L1S201.273866	600
L1S207.274287	651
L1S198.273806	781
L1S228.273894	663
L1S191.273263	718
L1S238.274649	625
L1S358.273815	558
L1S233.274924	686
L1S222.274663	771
L1S33.274904	534
L1S147.273683	694
L1S352.275035	631
L1S114.274060	594
L1S204.274607	577
L1S39.273758	562
L1S26.274537	506
L1S77.274342	520
L1S47.273623	547
L1S219.274012	604
L1S221.274942	663
L1S63.274199	604
L1S239.274267	707
L1S270.273598	606
L1S138.273308	571
L1S72.274363	586
L1S195.273591	647
L1S62.273992	623
L1S166.274223	703
L1S97.274918	644
L1S325.273290	826
L1S187.274092	700
L1S18.273422	482
L1S226.273455	730
L1S175.274934	758
L1S98.273755	582
L1S110.274759	754
L2S40.274521	664
L2S2.274088	862
L2S65.273492	675
L1S313.273714	751
L1S241.273649	807
L1S86.273417	493
L1S182.274506	566
L1S103.273727	648
L1S16.274184	492
L2S59.273382	508
L6S331.273351	526
L1S329.274894	699
L1S178.275068	798
L1S148.273970	649
L1S338.273528	639
L1S294.273585	660
L1S331.274029	682
L1S136.273951	539
L1S134.274174	490
L1S269.274498	694
L1S169.274242	671
L1S336.273230	693
L1S302.273303	639
L1S381.274884	591
L1S344.274360	705
L1S320.274114	628
L1S323.274552	650
L1S172.273802	491
L1S327.275047	660
L2S42.274282	673
L2S48.274848	462
L2S20.274098	664
L2S5.274932	568
L2S33.275034	642
L2S38.274986	621
L2S10.274052	570
L2S82.273335	676
L1S137.274284	659
L2S73.273400	617
L1S105.273315	527
L1S355.273704	659
L1S135.274571	532
L1S184.273919	593
L1S337.273287	654
L1S22.273337	476
L1S116.274735	598
L1S278.274121	718
L1S92.274475	630
L1S240.274975	708
L1S113.274445	670
L1S25.273273	452
L1S255.274966	776
L1S332.273671	618
L2S52.274510	567
L1S261.274799	742
L1S225.273936	671
L1S342.273734	701
L1S380.274329	665
L1S250.273986	670
L1S351.274053	579
L1S263.274428	758
L1S339.274501	717
L1S223.274322	686
L1S275.275069	638
L1S183.274343	644
L1S262.273236	705
L1S286.274014	655
L1S335.273841	675
L1S229.273973	615
L1S249.273545	789
L1S224.273764	734
L1S350.274305	658
L1S257.273377	652
L1S281.274883	800
L1S276.273690	606
L1S244.274295	623
L1S284.274692	812
L1S186.274486	667
L1S277.273248	717
L1S290.274811	727
L1S347.273632	692
L1S258.273240	723
L1S188.273373	735
L1S293.275143	752
L1S349.273679	664
L1S260.273552	666
L1S268.273415	664
L1S362.274650	611
L1S185.273473	628
L1S346.273710	654
L1S273.274399	664
L1S292.273647	622
L1S368.274020	697
L1S251.274516	691
L1S348.273330	617
L1S253.274249	689
L1S12.273922	484
L1S267.273765	582
L1S256.274285	619
L1S248.273910	764
L1S300.274656	677
L1S245.274903	566
L1S356.274526	581
L1S246.273352	651
L1S133.274859	448
L1S19.274514	500
L1S359.274297	498
L1S8.273930	439
L1S20.274555	483
L1S375.275063	595
L1S371.275038	552
L1S162.273721	638
L1S363.274890	627
L1S242.273860	706
L1S365.273336	782
L1S17.274647	462
L1S266.275167	795
L1S353.275012	590
L1S13.273294	476
L1S264.273320	851
L1S374.273604	560
L1S272.274746	487
L1S279.274262	592
L1S180.274231	485
L1S303.273579	594
L1S153.275061	560
L1S382.274559	583
L1S27.273969	505
L1S354.274130	532
L1S167.275065	679
L1S165.274417	599
L1S372.273563	562
L1S29.274586	442
L1S157.273481	590
L1S146.273215	587
L1S14.273420	470
L1S170.274450	655
L1S10.274330	460
L1S154.274659	599
L1S156.274463	757
L1S159.273766	708
L1S31.274299	478
L1S28.273497	495
L1S71.275087	516
L1S168.274809	646
L1S150.274261	650
L1S164.274254	594
L1S171.273375	666
L1S163.274658	568
L1S173.274765	620
L2S50.274129	615
L2S71.274066	386
L2S60.273730	523
L2S17.274246	853
L2S51.274458	541
L2S92.273461	548
L2S93.273568	504
L2S83.274705	670
L2S58.275074	545
L2S55.273237	732
L2S22.274974	526
L2S95.273958	551
L2S28.274711	648
L2S68.274198	592
L6S329.274368	519
L6S273.274406	359
L6S330.274280	525
L6S201.274222	324
L1S309.274009	700
L1S318.274878	703
L1S100.274845	497
L1S322.273615	599
L1S5.274234	494
L1S82.274709	597
L1S118.274243	640
L1S125.273208	570
L1S6.274392	459
L1S7.274850	374
L1S79.273707	600
L1S158.274569	630
L6S104.274113	421
L1S315.273440	619
L1S160.274321	736
L1S308.274545	495
L1S305.273508	639
L1S316.275138	700
L1S312.273453	715
