	num_children	level	max_width	name
525	7	4	1.70754930896	k__Bacteria;p__Tenericutes;c__Mollicutes;o__RsaHF231
526	3	7	0.353262835	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__cuneatus
527	145	4	0.83534677096	k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales
528	1	7	0.0	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__xinjiangensis
529	10	5	1.19448396413	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__J115
530	2	5	1.70754930896	k__Bacteria;p__Firmicutes;c__Clostridia;o__[Desulforudales];f__[Desulforudaceae]
531	306	3	0.90853829497	k__Bacteria;p__Acidobacteria;c__DA052
532	9	6	0.7876293838399999	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella
533	405	5	1.2109225788	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae
534	7	6	0.21470699999999998	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Trebouxia
535	87	5	2.0931775243099997	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21
536	34	4	2.0931775243099997	k__Bacteria;p__Spirochaetes;c__[Brachyspirae];o__[Brachyspirales]
537	30	5	2.0931775243099997	k__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae
538	54	3	1.9270210749000003	k__Bacteria;p__Acidobacteria;c__TM1
539	30	6	1.19448396413	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Cellvibrio
540	10	6	2.0931775243099997	k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae;g__Armatimonas
541	9	5	0.45171474392	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__Kordiimonadaceae
542	135	6	1.21794381613	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella
543	41	4	1.2881947154299997	k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales
544	1	7	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Xenorhabdus;s__nematophila
545	46	6	1.9270210749000003	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales;f__Ardenscatenaceae;g__Ardenscatena
546	175	3	2.0931775243099997	k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes
547	7934	4	2.0931775243099997	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
548	1	6	0.0	k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halogranum
549	2199	4	2.0931775243099997	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales
550	32	5	2.0931775243099997	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__[Bryobacteraceae]
551	207	4	1.9270210749000003	k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__FAC88
552	1	6	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae;g__Lutispora
553	11	7	0.26852230600000004	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium;s__variabile
554	52	6	0.67089821962	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae;g__Anaerolinea
555	5	6	0.3840607893	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae;g__Actinocorallia
556	14	5	0.6941355924999999	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae
557	7	7	0.06858355082	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes
558	65	3	2.0931775243099997	k__Bacteria;p__LCP-89;c__SAW1_B44
559	675	4	1.023667177	k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2
560	1	6	0.0	k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halosimplex
561	38	6	2.0931775243099997	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Persicirhabdus
562	11	3	0.37368308052	k__Archaea;p__Crenarchaeota;c__Thermoprotei
563	13	6	1.19448396413	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Marinobacter
564	4	7	0.057090284760000005	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__Cenarchaeum;s__symbiosum
565	70	5	0.5224342661899999	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae
566	2	7	0.04888555352	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia;s__satelles
567	1	7	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinilabiaceae;g__Cytophaga;s__xylanolytica
568	16	6	1.70754930896	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Acidaminococcus
569	63	5	2.0931775243099997	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae
570	524	6	0.8250442668600002	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Gemmata
571	5	7	0.16004543799999998	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricola;s__jejuensis
572	1	7	0.0	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__gut;s__metagenome
573	10	3	1.2336012956300002	k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22
574	47	6	1.07756614948	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Anaerovorax
575	3	6	0.8041351990299997	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Marivita
576	95	6	1.3443748229999999	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]
577	3	6	0.160616419	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter
578	3	6	0.08339015009999999	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Chitinibacter
579	43	5	1.7537635152900002	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__MND4
580	17	4	0.13670186756	k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__MSBL3
581	9	7	0.35445550738	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__ruminis
582	31	4	1.9270210749000003	k__Bacteria;p__Spirochaetes;c__MVP-15;o__PL-11B10
583	38	5	1.21794381613	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae
584	18	4	1.5421924571599996	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales
585	1	7	0.0	k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halobellus;s__salinus
586	1	7	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__animaloris
587	30	4	2.0931775243099997	k__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales
588	1153	2	2.0931775243099997	k__Bacteria;p__TM6
589	430	3	2.0931775243099997	k__Bacteria;p__Chloroflexi;c__Chloroflexi
590	4	7	1.1155631656299998	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Dysgonomonas;s__gadei
591	6	6	0.135691292	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Cloacibacterium
592	29	6	0.8394800930399999	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter
593	26	7	0.56629015575	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__succinicans
594	53	3	1.12991260521	k__Bacteria;p__Tenericutes;c__RF3
595	2	6	0.456391279	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Prochlorothrix
596	9	5	0.24180974765000002	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Holosporaceae
597	34	6	0.5441740134599999	k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__Coraliomargarita
598	576	3	2.0931775243099997	k__Bacteria;p__Cyanobacteria;c__4C0d-2
599	6	6	0.03463364352000001	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Williamsiaceae;g__Williamsia
600	24	5	2.0931775243099997	k__Bacteria;p__Firmicutes;c__Clostridia;o__Halanaerobiales;f__Halobacteroidaceae
601	28	6	1.4831622509699998	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina
602	6	4	1.74116839481	k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Sphaerochaetales
603	1	6	0.0	k__Bacteria;p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Thermotogaceae;g__AUTHM297
604	17	6	0.6417898866199999	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis
605	14	7	2.0931775243099997	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__mexicanus
606	53	3	1.9270210749000003	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136
607	11	6	0.116526084	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium
608	11	6	0.64955113042	k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales;f__Oscillochloridaceae;g__Oscillochloris
609	7	6	0.3323832891	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gramella
610	1	6	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Reinekea
611	1	6	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Propionispira
612	72	5	1.19448396413	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae
613	270	4	2.0931775243099997	k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales
614	2	6	0.01520789653	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Wolinella
615	2	5	0.06779993591	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Pasteuriaceae
616	1	7	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Tremblayales;f__Tremblayaceae;g__Tremblaya;s__phenacola
617	8	5	1.21794381613	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__125ds10
618	12	7	0.7130762816	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__luteciae
619	108	5	2.0931775243099997	k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae
620	34	2	2.0931775243099997	k__Bacteria;p__SC4
621	1	7	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfonispora;s__thiosulfatigenes
622	14	6	0.6594070889999999	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudoruegeria
623	1	7	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Constrictibacter;s__antarcticus
624	8	7	0.35196202439999996	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__minor
625	6	6	1.19504262322	k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Spirulinaceae;g__Spirulina
626	79	6	0.881271509	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfurimonas
627	6	6	2.0931775243099997	k__Bacteria;p__Caldithrix;c__Caldithrixae;o__Caldithrixales;f__Caldithrixaceae;g__Caldithrix
628	1	6	0.0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Nonlabens
629	128	4	2.0931775243099997	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1
630	1	5	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae
631	6	7	0.040557262	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__chondroitinus
632	8	5	0.95092840501	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae
633	3	7	0.7646981083500001	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__gordonii
634	162	5	2.0931775243099997	k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Rhabdochlamydiaceae
635	4	7	0.9509853454500001	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__neonatale
636	32	4	2.0931775243099997	k__Bacteria;p__OP8;c__OP8_1;o__SHA-124
637	2	6	0.43544068300000005	k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halobaculum
638	9	5	1.70754930896	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae
639	157	3	1.9270210749000003	k__Bacteria;p__Chloroflexi;c__S085
640	1	6	0.0	k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halostagnicola
641	142	4	2.0931775243099997	k__Bacteria;p__Planctomycetes;c__vadinHA49;o__DH61
642	36	5	2.0931775243099997	k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__MSB-4E2
643	3	7	1.0629067147199995	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfotomaculum;s__aeronauticum
644	1	7	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Altererythrobacter;s__epoxidivorans
645	10	5	1.19448396413	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae
646	6	6	0.07122829	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Oligella
647	2	6	0.53824019089	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lentibacillus
648	1	7	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Hahellaceae;g__Hahella;s__ganghwensis
649	46	6	2.0931775243099997	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia
650	601	3	2.0931775243099997	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae
651	3	6	2.0931775243099997	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__[Clostridium]
652	18	6	0.86694421975	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Niabella
653	40	3	2.0931775243099997	k__Bacteria;p__GN02;c__3BR-5F
654	9	7	0.49472629710000005	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__thalassocola
655	5	6	0.20012441400000003	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__Cenarchaeum
656	1	7	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinatimonas;s__hippei
657	5	6	0.49472629710000005	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gelidibacter
658	8	6	0.1865865947	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Acetobacterium
659	3	7	0.2177431822	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__vaginalis
660	18	4	0.71757328128	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__Arctic97B-4
661	1	7	0.0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__marinoflava
662	33	4	1.9270210749000003	k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Nitriliruptorales
663	6	6	0.64611762709	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus
664	1	7	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__humi
665	2	6	0.01255291352	k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__209ZB06
666	3	7	0.10628236351999999	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__irgensii
667	49	6	0.9378735918300001	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__Crocinitomix
668	24	7	0.21967802252	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__adolescentis
669	6	6	1.7537635152900002	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Salinisphaeraceae;g__Salinisphaera
670	23	5	0.5579608999600001	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae
671	18	6	0.4586504257799999	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__Desulfotalea
672	3	4	0.05020305704	k__Bacteria;p__TM7;c__TM7-3;o__Blgi18
673	102	4	0.72336596891	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta
674	2	6	0.02212859704	k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Prosthecochloris
675	3	6	0.9378735918300001	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__Lishizhenia
676	228	5	2.0931775243099997	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
677	54	6	0.55834178871	k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__Chthoniobacter
678	40	6	0.69502851128	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia
679	2	3	0.405959	k__Bacteria;p__BHI80-139;c__bOHTK-109
680	60	6	1.4655681432800003	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19
681	328	5	2.0931775243099997	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae
682	4	6	0.22015114121999999	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Slackia
683	5	6	0.63392172936	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
684	4	4	1.6207741258600001	k__Bacteria;p__Spirochaetes;c__GN05;o__SBYZ_6080
685	1	7	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__Hirschia;s__baltica
686	61	6	0.67836749764	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter
687	251	2	1.1599013548000001	k__Bacteria;p__[Thermi]
688	20	4	2.52294476696	k__Archaea;p__Euryarchaeota;c__DSEG;o__104A5
689	7	6	0.2796724835999999	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter
690	1	6	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Tremblayales;f__Tremblayaceae;g__Tremblaya
691	23	6	0.5418035408999999	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium
692	17	6	0.5224342661899999	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__Conexibacter
693	9	6	0.07359989	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Azolla
694	46	4	1.9270210749000003	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales
695	2	6	1.2881947154299997	k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales;f__Anaerobrancaceae;g__A55_D21
696	3	5	0.1724452019	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cryptosporangiaceae
697	3	7	0.0200819	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__anginosus
698	6	6	0.95092840501	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum
699	2	6	0.02181863552	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__Kineococcus
700	89	7	1.40464613941	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii
701	108	5	0.78816817189	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__SB-1
702	1967	3	2.0931775243099997	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
703	401	5	2.0931775243099997	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae
704	3	6	0.1310195816	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Candidatus Aquiluna
705	1	6	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Dermatophilus
706	109	3	2.0931775243099997	k__Bacteria;p__OP8;c__OP8_2
707	388	3	0.69447055609	k__Bacteria;p__Acidobacteria;c__Sva0725
708	1	6	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ruegeria
709	1	6	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Belnapia
710	6	7	0.053818991999999996	k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__socranskii
711	53	4	0.740473927	k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales
712	24	4	1.5899693749300003	k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales
713	128	4	1.25958899966	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales
714	1	7	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__dresdenensis
715	69	4	0.64962355117	k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40
716	1	6	0.0	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Candidatus Phytoplasma
717	80	6	1.19504262322	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Synechococcales;f__Synechococcaceae;g__Synechococcus
718	1	7	0.0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Sediminicola;s__luteus
719	2	6	0.05575761	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Saccharibacter
720	51	5	1.9270210749000003	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae
721	45	2	2.0931775243099997	k__Bacteria;p__FCPU426
722	2	6	0.07366471352000001	k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Cyanobacteriaceae;g__Rhopalodia
723	2	6	1.2336012956300002	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Solitalea
724	3	6	0.54919400307	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfofaba
725	3	6	0.028928896500000002	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium
726	6	6	0.53824019089	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus
727	1	7	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae;g__Tuberibacillus;s__calidus
728	56	5	2.0931775243099997	k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__lheB3-7
729	4	7	0.20062070799999998	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia;s__halophobica
730	12	6	0.6941355924999999	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Geodermatophilus
731	2	6	0.07809547352000001	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Caldanaerocella
