	observed_species
TBE09Oct05.618980	6330
TBH24Aug09.617808	6675
TBH09Oct05.618014	7024
TBH08June09.618406	6586
TBH17Oct05.617753	8149
TBH22June05.618270	8643
TBH15June09.618712	6312
HKH28June07.618858	3748
SSBE07Aug07.618555	2419
TBE20Sept08.618835	3859
TBE24June08.618050	1274
TBE19Aug08.618498	7089
TBH19June08.617839	3055
MAH09Oct08.617621	6259
SSBE30Apr08.617966	5476
CB17June05.618026	3968
NSB04oct08H.617979	5675
SSBH17June08.618305	4545
MAH26May08.618826	7147
HKH06July07.618535	7624
TBH05Aug08.618100	8310
TBH08July08.618930	8025
TBE20Sept08.617897	7454
SSBH03July07.617596	2445
TBH01Aug08.618979	18633
TBE19Aug08.617644	12772
TBH01July08.618902	7113
HKH28June07.618267	7213
TBE24June08.617567	2583
TBE15Aug08.618851	9590
TBH04Oct08.617788	3029
SSBE07Aug07.618117	4519
NSBE30May07.618028	3433
TBH22May08.617856	12063
TBE26May08.617647	7656
NSBH29May07.617761	6474
TBE15July08.618546	10749
TBH10Oct08.617981	11405
TBE04Oct08.618564	8496
WSBH25Sept07.617707	11964
MAH15Oct07.617642	7429
TBH01Oct07.617688	9185
TBH23Aug07.618146	11136
FBH25Sept07.618929	10677
MAH18Sept07.618069	8891
TBE17Sept07.617656	9916
TBE05Nov07.617980	6105
TBH13June07.618208	5524
TBH16July07.617819	11300
FBE18July07.618065	2536
TBH05July07.618109	6255
MAH16July07.617525	8272
TBE27July07.618801	4201
TBH21JJune07.617993	5763
TBH08Nov07.618377	9705
FBH25Sept07.618856	5682
MAH13July05.617684	11245
MAH09Oct05.618765	14032
MAH22June05.617832	12732
HKH06July07.618281	4026
HKH09July07.617946	3459
SSBH04Oct08.618710	5131
MAH29July08.617725	6974
MAH24June08.617766	16563
HKH16July07.617575	6458
HKH04July07.618709	7385
NSBE26June09.618236	12258
HKH01Aug07.618740	8769
HKE26June07.618278	8585
MAH01June07.618879	6289
MAH24Sept07.617664	9507
MAH18Sept07.617814	4833
TBH13Sept05.618683	8365
HKH26June07.618466	5048
MAE01Oct07.617624	5499
MAE06July05.618595	5792
MAE13July05.618513	7060
MAE05Sept05.618284	6988
MA06jul09E.617615	5371
MAE25Sept05.618223	9659
MAE24Sept07.618685	7187
MAE11Sept07.618693	17545
MAE28June07.617875	15539
WSBE21Aug07.618781	2909
TBE24Aug09.618398	6473
TBE19Nov05.618958	5571
TBH12Aug09.618654	6281
SSB29jun09H.618426	6043
SSB15jun09H.617987	6838
SSB27jul09E.R2.618341	8251
MAH18Aug05.618955	9739
TBE12Aug09.618097	5794
MA09jun09H.618409	5835
TBH24Aug05.617742	7209
TBH20July05.617657	7773
TBH13July05.618679	7997
TBH19Nov05.618158	6805
TBH03June09.617763	7271
MAH08June05.618561	10331
TBH15June05.617630	8532
TBH04Oct05.618742	7817
TBH06July05.618855	4662
SSB02aug09H.618252	3870
SSB21jul09E.618596	5322
TBE25Sept05.618351	6718
SSB02jun09H.617687	4275
TBE02Aug09.617846	4954
TBE27July05.618686	5720
TBH01June05.618001	8359
SSB07jul09H.617614	4981
TBH23June09.617922	5476
SSB29jun09E.617504	8711
TBH18Aug09.617533	6106
SSB15jun09E.618269	6179
TBE15June05.618290	7863
SSB17aug09E.618023	6421
SSBE07Nov07.618983	2209
NSBH29June09.618035	1971
HKH17July07.618206	3958
SSBH16July07.617772	3448
HKH23July07.617799	2118
NSBH15Oct07.618417	2037
SSBE17Sept07.618021	9241
HKH16July07.617818	3290
SSBE04Aug08.618733	3251
NSB28jul08H.617877	14077
SSBH26June08.617679	5242
NSB07jul08H.618013	4199
NSB14jul08H.618657	5507
NSB16jul08H.618894	4727
NSB22jul08H.618443	4899
NSB12jul08H.617651	3688
SSBH18Aug08.618315	4915
NSB31aug08H.617769	4325
MAH13June08.618601	6801
NSB09sep08H.617655	4712
SSBE11Aug08.617929	4353
SSBH10Oct08.618941	5108
NSB11jul08E.618935	4093
MAH22July08.618705	4003
NSB30jul08H.618931	4349
SSBE21Sept08.618447	4422
NSB26aug08H.618992	4575
MAH15Aug08.618357	6359
NSB29apr08E.618885	2420
SSBE09Sept08.618115	4641
SSBH30June08.618329	4050
NSB03jul08H.R2.617824	4889
NSB20jul08H.618973	4861
NSB18aug08H.618286	5283
MAH08July08.618054	1753
NSB15jul08H.618030	5510
NSB19jul07H.617771	5080
NSB23jul08H.618430	5317
MAH28Sept08.618724	6581
SSBH14Aug08.618516	5021
MAE01Nov08.618972	2255
MAE05Oct08.617617	5152
NSB21jul08H.618816	5034
SSBH23June08.618048	4448
NSB04aug08H.618957	3928
MAH18July08.618432	3487
SSBH11Aug08.617793	5342
SSBH18July08.618456	4214
MAH01Nov08.617838	5364
SSBH07July08.618323	5592
NSB30jun08E.618697	4109
MAE22May08.617774	3935
NSBH15Oct07.617784	4194
TBE02Feb08.618228	2829
NSBH02June09.618884	3180
SSBE17Sept07.618118	16398
SSBH07Nov07.618672	7988
SSBH09Aug07.617785	5977
NSBE15Oct07.618052	3024
NSBE13July09.618167	5576
SSBH30Sept07.618232	5244
NSBE17July09.617940	11188
SSBH31July07.618584	6039
NSBH24July09.618631	3262
NSBH10July09.617831	3051
SSBE24July07.618153	13815
HKH10Aug07.617809	3525
SSBH23Aug07.618590	6814
HKH17July07.618749	7293
TBH22July08.618676	6943
NSBE21July09.617708	8736
HKH20July07.618072	1587
TBH02Feb08.617665	8435
NSBE27July09.617488	19887
SSBH16July07.618848	6619
SSBH21Aug07.618806	2734
NSBH22Oct07.618316	6236
SSBE19July07.618360	7905
TBH29July08.618340	6847
TBH19June08.617695	5756
HKH07June07.618562	2497
TBH25July08.618009	6262
NSBH15June09.617913	11563
NSBH19June09.618354	3653
SSBE03July07.618287	5485
SSBH06June07.617622	2360
TBE290ct07.617822	16169
TBE18Nov07.618978	5237
TBH09Nov07.617595	3765
TBE16Nov07.618397	1967
TBH18Nov07.618292	1916
TBH11Nov07.618767	2620
TBE15Nov07.618015	6471
TBH15Nov07.617984	2344
TBH07Nov07.618907	4733
TBE14Nov07.617534	5308
MAE18Sept07.618503	12325
TBE10Nov07.617724	4073
MAE15Oct07.617770	8325
MAH04July07.618324	6719
TBE06Nov07.618639	10455
TBH14Nov07.618367	5130
TBE11Nov07.618867	1922
TBH24Sept07.617735	4877
TBE09Nov07.618988	2440
TBH11Nov07.618837	1153
TBE10Nov07.618012	1795
TBE05Nov07.618019	2779
TBE290ct07.617882	8120
MAH26June07.617928	5432
MAH10Aug07.618295	6821
TBH07Nov07.618010	2086
TBE09Nov07.618553	1080
TBH17Nov07.618060	1119
MAH05Nov07.618860	6116
MAH28June07.618145	12528
TBE07Nov07.618321	5631
TBE17Nov07.617677	1057
TBH14Nov07.618865	2352
TBE18Nov07.617889	2395
TBE15Nov07.618926	3045
MAH12July07.618169	4021
TBE08Nov07.618711	1446
MAE18Sept07.617746	6385
TBH08Nov07.617603	4598
MAH24Sept07.618668	4962
MAE11Aug05.618700	6524
CBH15June09.617705	5417
MA24aug09E.618517	4339
TBE29June09.618726	5072
CBE13July09.617496	5348
CBE07July09.618541	5066
TBH02Aug09.617807	5443
SSBE27June07.618326	2504
NSBE19July07.617942	1567
NSBE27June07.618198	4538
SSBH27June07.618786	654
NSBE03July09.618750	1334
HKE26July07.618490	3484
NSBE17July09.618964	6154
SSBE19July07.618626	4051
TBH08Aug08.618976	1472
NSBH19July07.617643	418
NSBE19June07.617803	2192
SSBH22June07.618963	1486
TBH08July08.618429	4185
HKH20July07.618437	776
SSBH19July07.617711	1154
TBH05Aug08.618629	4292
NSBE08June07.618047	815
HKH30July07.617906	543
HKH26July07.618440	692
NSBH03July09.618524	586
TBE15Aug08.618094	5239
TBH04Oct08.618949	1573
TBE09Sept08.618289	3380
TBH31Aug08.617578	1458
TBH11July08.617815	1617
TBH04July08.618482	2378
TBE19June08.618607	938
TBE29July08.617713	1818
NSBH24July09.618714	1618
TBE05Aug08.618365	2997
TBH12Aug08.618303	5937
TBH13June08.618649	1840
SSBE16July07.618031	1893
TBH09Sept08.618644	1754
NSBE25Sept07.617681	1612
NSB17jul08E.618613	3986
SSBE07July08.618209	4297
NSB11jul08H.618758	2879
NSB26aug08E.618077	4980
SSBE03July08.618889	3974
NSB23jul08E.618130	3288
NSB27sep08H.618563	4079
NSB14jul08E.618616	3872
MAE12Aug08.618088	3573
MAE01Sept08.618446	2170
NSB03jul08E.R2.618401	4123
MAE20Sept08.618191	3973
SSBE26Aug08.618218	3806
NSB06apr08H.618346	4659
NSB30jul08E.618299	3227
MAE19Aug08.618525	2531
NSB16jul08E.617904	3266
NSB17jun08E.617801	3065
NSB09jun08H.618113	4804
NSB03jul08H.R1.618121	4591
SSBE21Aug08.618423	3715
MAE13June08.618872	3013
NSB24jul08E.618250	3625
NSB24jul08H.617816	4403
NSB18jul08E.618325	3667
NSB14aug08E.617744	3149
NSB22jul08E.617715	3355
MAH26July08.617591	1979
NSB09sep08E.617997	4912
NSB23jun08E.617841	3501
NSB01nov08H.617787	4140
NSB26jun08H.618018	3962
MAE08Sept08.618866	2921
NSB31jul08E.617527	3698
SSBE27Sept08.617848	4061
TBH09Sept08.618925	3365
HKE26July07.617951	5807
NSBH19July07.618350	863
HKH23July07.617590	4039
TBH12Aug08.618922	10852
NSBE03July09.618839	2574
SSBE27June07.617964	5115
NSBH25Sept07.618258	3725
TBH24June08.617968	6315
TBH19Aug08.617571	5188
NSBE25Sept07.617546	3210
NSBE08June07.618219	1671
SSBH19July07.617600	2367
HKE23July07.617670	3094
NSBE01Oct07.618648	3441
TBH04July08.618796	4764
TBE25Aug08.617637	2982
HKH26July07.618625	1388
HKH30July07.618951	1143
SSBE24Sept07.617611	6124
SSBE16July07.617685	3460
HKE20July07.618076	1130
SSBH27June07.617653	1457
NSBH01Oct07.618389	3875
TBE29July08.618539	3439
SSBH29July07.617960	2851
TBH31Aug08.618942	2881
SSBE05July07.617741	2942
NSBH09Aug07.618809	2414
NSBE31July09.618875	3555
TBH11July08.618460	3145
NSBE23June09.618388	3080
SSBE22June07.618472	2031
TBE19June08.617806	1879
NSBH11June07.618227	3507
NSBE27Aug07.618105	3083
TBE09Sept08.617512	6281
NSBH17Sept07.617894	3447
WSBE31July07.618807	6856
TBE29June07.617498	5730
FBE21June07.617890	6200
WSBH31July07.618231	2273
TBH06Nov07.618748	8868
MAE30July07.618550	3110
FBH31July07.618738	1252
CBE25Sept07.617969	6043
FBE31July07.617576	2287
WSBH27July07.618176	3744
FBE06Nov07.618042	6125
MAH30July07.618647	2004
FBE05June07.618540	2542
WSBE09Aug07.618210	5788
FBE27July07.618916	5035
CBE06Aug07.618183	2227
CBE16July07.617506	6950
CBE19June07.618849	4655
WSBH29July07.617698	1323
CBE09Aug07.617703	2587
TBH06Aug07.618452	2612
MAE20July07.618818	2586
WSBH07Aug07.618940	4947
CBH01Oct07.617852	6158
MAE26July07.617588	3354
FBH05June07.618328	3716
CBE02Aug07.618120	3508
CBE29June07.617618	2331
FBH02Aug07.617613	3521
MAE09July07.618441	5662
FBH02Oct07.618522	5281
TBH19June07.618319	3093
MAE16July07.618934	6830
FBE16Oct07.618247	7022
TBH02July07.617539	10025
WSBE03July07.617851	1982
TBE18July07.617795	5964
TBE12July07.618532	10263
TBE08Nov07.617669	3153
MAE24Aug07.617776	6210
TBH10July07.618039	4181
TBE19June07.618797	5118
TBH31July07.617915	3505
WSBH24July07.618112	3080
FBH09Aug07.617650	3811
MAE04July07.617829	8013
FBE31July07.618471	1042
MAE09July07.618991	2811
WSBE31July07.617781	3265
MAE30July07.618696	1567
FBH31July07.618651	542
FBE27July07.618874	2423
MAE24Sept07.618368	3667
CBE19June07.618520	2050
WSBH27July07.618337	1783
WSBH31July07.617914	1034
FBE06Nov07.618844	2906
MAH26July07.617573	4683
WSBH24July07.617508	1506
CBH21June07.617883	1889
CBE25Sept07.618650	2894
MAH23July07.618458	4353
WSBE03July07.618701	829
TBH27July07.617517	9156
MAE22Aug07.617661	1735
FBE05June07.618177	1077
FBE21June07.617962	2869
WSBH08Nov07.618361	2065
FBH02Aug07.617805	1673
WSBH19July07.618782	986
CBE02July07.618665	2164
FBH06Nov07.618468	3991
CBE21June07.617938	4117
TBE27July07.617737	1967
MAE06July07.617857	3920
MAH01Oct07.618896	5600
TBE12July07.618464	4603
MAH30July07.618518	1015
WSBH29July07.617689	640
CBE02Aug07.618485	1584
TBH09Nov07.617718	1706
TBH25July07.618160	1432
FBE02July07.618900	2244
FBH02Oct07.618887	2668
TBE29June07.617872	2570
FBH05June07.618400	1688
TBE10July07.617558	1714
TBH10July07.618766	1895
MAH01June07.618756	3151
FBH09Aug07.618297	1799
TBH29June09.618824	5093
TBH27July09.618965	5751
TBE08June09.618689	5804
TBH13July09.618841	4434
TBH21July09.618413	4491
TBH07July09.617971	5675
TBE18Aug05.617871	5978
NSBH15June09.618569	6227
NSBH08June09.617537	1377
NSBH29May09.617635	1119
NSBH11June07.617626	1758
NSBH03July07.618762	1894
TBH02Feb08.618959	4563
NSB23jun08H.618640	3706
NSB23may08H.617623	5166
NSB04may08H.617950	5017
NSB31jul08H.617697	4337
NSB31jun08H.R2.618445	3697
NSBH02Aug09.617728	4130
NSB14aug08H.618713	3778
NSB17jun08H.618990	3284
NSB01may08H.618079	4229
NSB24mar08H.617977	3002
NSB29apr08D2.618268	2041
NSB05jun08H.617867	5329
NSB29apr08H.R1.617511	4001
NSB02jun08H.618424	4983
NSB05may08H.618005	3741
NSB11aug08E.618827	4313
NSB29apr08H.R2.618690	3990
NSB30apr08H.617671	3245
NSB17jul08H.617652	4502
NSB29apr08D3.618063	3607
NSB18jul08H.618353	5096
NSB30may08H.618371	4009
NSB01may08E.618772	3479
NSB28may08H.618536	5084
NSB30apr08E.618057	2924
NSB15sep08E.618260	4136
NSb23oct08E.618611	4115
NSB04oct08E.618921	3790
NSB06apr08E.618549	3911
NSB04may08E.618314	2807
NSB03jul08E.R1.618787	4219
MAE15Aug08.617629	4194
NSBH07July09.617565	3885
NSBE22June07.617559	3888
NSBH08June09.618952	2783
NSBH07Aug07.618469	4732
NSBH29May09.618107	2425
NSBH03July07.617855	4008
NSBH13July07.618390	3436
TBH20Sept08.617870	3768
NSBH03July09.618474	1282
NSBE30Oct07.617640	7882
NSBH10Sept07.618168	3641
TBH16Oct07.618635	9032
TBH22Oct07.618007	10155
TBE24Sept07.618913	4321
TBH23Aug07.617901	5345
MA06jul09H.618537	6976
MA19aug09H.618815	8323
HKE26June07.618593	4593
HKH24Aug07.618150	1935
HKH20June07.618678	3505
HKH12July07.617937	4540
HKH22Aug07.618768	2952
HKH20June07.618170	6603
HKH15June07.617726	5063
HKH09July07.618101	6466
HKH22Aug07.617730	5797
MAH12July07.618349	7631
MAH24Aug07.617900	6321
MAH20June07.618571	2669
MAH15Oct07.617631	3901
SSB27jul09H.618083	5489
SSBH07Aug07.618600	2083
TBE29June05.617760	6013
MA03aug09H.R2.618277	7289
MA28jul09H.R2.617597	6034
MA24aug09H.617550	5072
TBE30April08.617547	5455
MAH20June07.617727	4891
TBH18July07.617924	6997
TBH17Aug07.617654	2784
TBH13Jan07.617673	6689
MAH09July07.618027	3343
TBH13Jan07.617660	3114
TBH22May08.618508	6403
TBH20Sept05.618032	8342
CB12June05.618161	5110
NSBH27July09.618962	3358
NSBH17July09.617899	6876
WSBE07Aug07.617616	5383
WSBE09Aug07.618204	2728
HKE01Aug07.618529	2606
SSB02jun09E.618985	5694
SSB23jun09H.617672	5683
SSBH30Sept07.618358	2668
SSBH23Aug07.618205	3569
FBH06Nov07.618947	8007
WSBH05July07.617587	2347
MAH20July05.618945	11886
MAH13Sept05.617896	6063
MAH20Sept05.618125	4489
TBE20July05.618338	6337
MAH01June05.617853	9842
MAE01May08.618431	4525
MAE15Oct07.618764	4256
TBH30Aug05.617992	7481
WSBE13July07.618151	4201
CBH08June09.618586	5092
SSB08jun09H.617601	6242
CBE03June09.618394	5318
CBH29June09.617996	6430
CBE29May09.617699	7320
CBE23June09.618126	4788
CBH13July09.618419	6018
CBE15June09.618794	3886
CBH23June09.618240	5508
CBE29June09.618372	6253
SSB07jul09E.618556	5482
CBH24Aug09.617796	5095
NSBE08June09.618131	5974
NSBE05June09.617663	6037
NSB09oct08H.618108	3965
CB07June05.618141	3581
NSB09oct08E.618911	4387
CB31May05.617909	3739
CB03June05.617548	4252
SSBE07Nov07.617524	4661
FBE28May07.617762	2396
FBH27July07.618190	7012
WSBE25June07.617493	2212
FBE13June07.618192	2566
CBE01Oct07.618547	4349
CBH16July07.617714	6067
FBH31May07.618055	3069
FBE07June07.618551	8717
CBE12July07.618067	3279
FBE31May07.618627	3595
WSBH13July07.618359	3210
WSBH16Oct07.618164	5131
CBH06Aug07.617895	5083
TBE24Sept07.618062	9048
FBE02Oct07.618480	3192
CBE20Aug07.618243	2594
WSBH30Oct07.617810	4302
FBH13June07.617678	1192
CBE23Aug07.617701	3225
FBE31May07.617520	1560
WSBE30Oct07.618489	1191
FBH27July07.618427	3315
WSBE08Nov07.618769	1666
CBH29June07.617828	1921
FBE07June07.618795	4132
TBE10Sept07.618699	2184
CBH06Nov07.617912	2535
CBE12July07.618717	1573
CBH16July07.618791	2843
CBE16July07.618847	3287
CBE27Aug07.618356	3788
FBE13June07.618312	1133
CBH09Aug07.618174	3680
CBE17Sept07.618011	1348
TBH18July07.618819	3343
NSBH13July09.617490	2660
SSBH27Aug07.617538	8486
TBE17Oct05.617845	7173
MAE24Aug05.618671	6258
TBH18Aug05.617648	7529
SSB13jul09H.618282	6049
TBH25Sept05.618222	6808
SSB29may09H.618637	5303
NSBH05July07.618254	1656
SSBH27Aug07.618814	4977
SSBH14June07.618237	2509
WSBH27Aug07.618425	2783
MA19aug09E.618706	1573
TBE05Sept05.617967	6156
CBE24Aug09.618387	5331
CBE18Aug09.617911	5375
TBE27July09.618736	4645
TBE13July05.617734	5010
CBH02Aug09.617675	4029
TBE23June09.617835	4154
TBE20Sept05.618450	5716
TBE18Aug09.617927	5708
CBE21July09.618086	5254
MAE20July05.618175	5199
MA28jul09E.617668	5586
SSB12aug09H.617712	5811
TBE22June05.618004	5495
CBH03June09.618073	4410
CBH27July09.618982	4688
MAE30Aug05.618624	5135
CBE12Aug09.618903	4479
TBE13July09.618059	6164
CBE27July09.618259	4617
CBE02Aug09.617619	5055
MAE04Oct05.618702	5988
TBE21July09.618687	3252
TBE29May09.617918	5802
NSBE26June09.618484	6868
NSBE10July09.617510	1405
TBE04Oct08.618378	4599
NSBE16July07.617572	2131
TBE28Sept08.618754	1528
NSBE05July07.617667	1325
NSBE11June07.618975	1280
SSBE05July07.617983	1521
NSBE22Oct07.617873	863
NSBH17July09.618488	3657
NSBE29May09.617982	866
NSBH30Oct07.618142	2065
HKE20June07.617955	1302
SSBE24Sept07.617931	3098
NSBE30Oct07.617884	4434
TBH04May08.617549	3843
SSBE13July07.618530	2641
TBH20Sept08.617836	1840
SSBE03July07.617926	2853
NSBH22Oct07.618548	3322
TBE10Oct08.617961	1703
SSBE23Aug07.618182	1841
NSBE07Nov07.618483	1240
NSBE13July09.618188	2774
TBE04July08.618025	708
NSBE15June09.618933	1560
NSBH09Aug07.617740	1237
SSBE31July08.618373	3836
NSB21sep08E.618479	3361
NSB31aug08E.617986	3224
NSB18aug08E.617941	4495
NSB31jun08E.R2.617973	2847
NSB31jun08E.R1.617542	2854
SSBH14July08.617887	5131
NSB21sep08H.618355	3743
CB19July05.617747	3191
CB05July05.617892	3355
CB01July05.618974	3751
NSB10jul08H.617757	3888
SSBE14Aug08.618785	4200
NSB30may08E.618897	3698
NSB23oct08H.618213	4019
NSB09jun08E.618729	4019
CB14June05.618386	4258
SSBE05June08.618956	4691
NSB10jul08E.617659	4061
NSB01nov08E.618924	3769
NSB05may08E.618932	3223
NSB18oct08H.618320	4795
CB24June05.618603	2963
NSB04aug08E.618660	3962
NSB06apr08D1.618840	2886
CB05Aug05.618003	4176
SSBH28July08.617551	4495
NSB20jul08E.617531	3725
CB28June05.618526	1351
MAE18July08.618102	1580
