	observed_species
MR2.414851	22040
SP3.414845	21625
MR1.414836	23045
DC2.414841	19071
DC3.414838	18803
MF2.2.414850	14972
MF1.414846	17169
CH2.414853	17612
CH1.414839	15794
MR3.414843	20415
DIRT14.414840	18028
DC1.414835	19663
DIRT12.414842	19721
HR3.414837	15748
HR1.414854	16743
HR2.414844	14719
SP1.414852	20887
SP2.414855	19551
MF2.1.414849	20644
DIRT08.414848	21091
CH3.414847	16298
