	observed_species
AK.19.12a.414608	16372
AK.19.15a.414612	22926
AK.19.18a.414617	17063
UT.15.42.414610	24247
UT.15.42.414609	15333
FL.3.16a.414618	9868
HI.20.11a.414613	15202
AK.19.12a.414616	17839
HI.20.11a.414621	16816
FL.3.14a.414607	7534
FL.3.13a.414620	13418
UT.15.44.414611	18187
UT.15.45.414619	17068
HI.20.18a.414615	459
HI.20.15a.414614	56
