	observed_species
L3S59.274758	679
L3S320.273326	1768
L3S193.273890	984
L3S46.274636	1277
L3S294.274003	906
L3S175.273516	647
L3S270.273616	1185
L3S252.274993	891
L3S56.275137	1130
L3S277.274737	1286
L3S278.273760	1576
L3S208.274600	374
L3S258.274589	1019
L3S323.273475	1819
L3S238.274469	1001
L3S338.273995	1699
L3S51.274805	950
L3S280.273981	1458
L3S253.273835	1712
L3S62.274808	1408
L3S262.273446	1513
L3S73.274257	154
L3S247.275021	961
L3S234.274466	751
L3S317.275044	1508
L3S38.274968	639
L3S236.274861	1499
L3S269.273747	1258
L3S353.274398	1080
L3S126.274724	816
L3S211.274300	1000
L3S259.274958	1192
L3S381.273470	568
L3S191.275109	1160
L3S44.274749	815
L3S360.273388	1677
L3S221.274779	486
L3S334.274682	1552
L3S102.274464	514
L3S351.274147	1343
L3S284.274446	1547
L3S349.273342	1721
L3S239.273231	1620
L3S52.274474	388
L3S14.273678	1288
L3S201.274718	875
L3S94.274418	700
L3S376.274011	586
L3S32.274479	787
L3S103.274212	636
L3S354.274774	1142
L3S309.273407	1979
L3S187.273361	1070
L3S83.275072	1158
L3S296.274568	1823
L3S166.274215	545
L3S137.274984	1183
L3S329.273677	966
L3S347.273603	1628
L3S145.274276	816
L3S173.274644	663
L3S295.274807	1687
L3S250.273486	1309
L3S251.275013	1523
L3S24.273327	1321
L3S93.274969	1399
L3S306.274286	1755
L3S36.274919	621
L3S272.273223	1593
L3S179.273459	785
L3S155.274831	1439
L3S305.273611	1567
L3S362.275096	1734
L3S80.273494	761
L3S319.274074	920
L3S365.273520	1466
L3S25.273932	1313
L3S197.273809	1088
L3S161.274570	713
L3S375.273759	675
L3S297.275024	1794
L3S163.274157	677
L3S19.274337	1265
L3S153.274227	775
L3S312.274058	1158
L3S283.274703	931
L3S372.273269	1027
L3S61.274866	1322
L3S304.275091	1103
L3S212.274307	914
L3S355.274967	1270
L3S327.273232	1455
L3S332.273713	1621
L3S135.273792	864
L3S21.274013	852
L3S110.273905	1460
L3S361.273656	1794
L3S31.274494	782
L3S244.275007	915
L3S235.274938	1204
L3S47.273901	637
L3S274.275030	1508
L3S8.274112	735
L3S358.274034	1817
L3S7.274047	632
L3S89.273551	1805
L3S341.273777	1276
L3S82.274800	766
L3S265.274161	1068
L3S109.273665	660
L3S37.274411	1072
L3S260.273239	1490
L3S314.273254	2636
L3S318.273933	1190
L3S119.273566	896
L3S90.273210	850
L3S291.273654	1819
L3S57.274956	1231
L3S237.273438	775
L3S177.273753	697
L3S303.274230	2064
L3S23.273548	1510
L3S132.274081	671
L3S128.274530	1027
L3S118.274425	827
L3S356.273592	1190
L3S380.273732	436
L3S115.273668	430
L3S337.273573	1047
L3S58.274070	819
L3S120.274633	918
L3S55.273293	623
L3S289.274683	1317
L3S124.274610	874
L3S331.274038	2010
L3S340.273643	1544
L3S178.273318	600
L3S4.273960	901
L3S49.274309	1923
L3S154.273991	840
L3S310.273940	1580
L3S230.273889	203
L3S367.274191	1424
L3S359.274266	902
L3S348.275040	2035
L3S363.273899	1414
L3S255.275160	1671
L3S123.274527	712
L3S170.275172	1092
L3S371.274594	604
L3S125.274039	548
L3S114.275079	757
L3S136.273338	1123
L3S35.273737	969
L3S214.273976	692
L3S111.275165	1130
L3S261.274895	2142
L3S315.274251	1808
L3S147.273399	678
L3S350.273502	1117
L3S68.273881	1091
L3S133.274338	333
L3S92.274111	400
L3S149.274522	694
L3S279.273431	1249
L3S368.273619	1720
L3S366.274441	1598
L3S129.273749	1079
L3S342.274115	920
L3S11.273954	904
L3S301.274885	1389
L3S344.273768	1425
L3S15.274504	1544
L3S346.274824	2217
L3S79.274670	1385
L3S3.273941	466
L3S188.274637	234
L3S330.274669	1702
L3S2.275101	699
L3S112.273498	681
L3S377.274720	548
L3S16.274675	683
L3S67.274901	576
L3S220.274691	422
L3S78.273256	976
L3S229.273738	137
L3S232.274153	86
L3S134.273989	721
L4S66.273817	4234
L4S157.274913	4866
L4S231.273354	4884
L4S167.274554	2219
L4S174.273514	2905
L4S177.274729	2739
L4S160.274108	2975
L4S23.275107	5169
L4S73.274762	1524
L4S189.275114	2961
L4S11.274407	2365
L4S17.273844	4638
L4S33.274689	4032
L4S136.274563	3889
L4S257.274976	4007
L4S224.273365	3686
L4S41.273728	2586
L4S171.273212	1661
L4S106.273395	3096
L4S51.273968	2303
L4S16.274238	4457
L4S163.274482	4313
L4S242.275018	1315
L4S12.275133	1342
L4S69.274668	2722
L4S1.273228	4908
L4S78.273629	4245
L4S67.274944	2161
L4S56.273478	5870
L4S220.274525	3111
L4S238.273642	1700
L4S159.274898	3401
L4S282.273852	1682
L4S120.274601	7486
L4S7.273295	2187
L4S62.274646	3134
L4S178.274459	1899
L4S236.274820	1819
L4S261.274930	2570
L4S71.274481	2948
L4S195.274073	4180
L4S191.273409	4465
L4S88.273311	4896
L4S92.274560	2881
L4S126.273575	3018
L4S44.274578	2498
L4S81.273408	4352
L4S234.273397	1529
L4S74.273368	1732
L4S95.275048	6856
L4S98.273763	1971
L4S42.273513	2057
L4S93.273870	1754
L4S114.273756	5335
L4S110.274943	7929
L4S20.274959	4256
L4S50.274371	2864
L4S229.273698	4110
L4S57.274432	3339
L4S70.275142	2378
L4S212.274802	346
L4S38.275158	1898
L4S37.274769	1334
L4S65.275071	3381
L4S75.274965	3883
L4S147.274736	5925
L4S109.273641	2986
L4S148.274292	3754
L4S90.274104	2669
L4S80.274159	4900
L4S86.274094	2065
L4S31.274252	2497
L4S108.274991	2502
L4S103.273853	3383
L4S233.273529	2140
L4S179.274591	1834
L4S186.273861	4046
L4S190.274189	1489
L4S4.273869	2722
L4S150.273537	5114
L4S77.273849	2588
L4S32.274443	1894
L4S193.273943	2732
L4S8.274786	4302
L4S138.274376	1706
L4S134.275056	4206
L4S180.275094	1609
L4S112.273401	3287
L4S125.274323	6060
L4S68.275042	3415
L4S259.274847	3810
L4S215.274341	2111
L4S243.274813	1691
L4S181.274912	1855
L4S151.274948	5728
L4S72.274334	3739
L4S113.274623	6554
L4S6.274137	4880
L4S63.274255	3951
L4S260.274084	2816
L4S100.273740	2592
L4S128.273697	4913
L4S49.274247	2077
L4S60.274173	2551
L4S58.274981	3264
L4S182.274989	2757
L4S102.275028	5664
L4S29.274036	2619
L4S214.273364	2543
L4S25.274037	5245
L4S45.274753	2641
L4S278.274739	2361
L4S101.274773	3286
L4S35.274301	2471
L4S235.274693	1802
L4S36.273864	1670
L4S203.274402	3999
L4S84.274980	2899
L4S52.273378	4212
L4S183.273842	1962
L4S82.275123	2899
L4S47.273816	4272
L4S121.273488	4861
L4S21.273906	1200
L4S139.273988	2652
L4S89.274390	5984
L4S263.274538	3796
L4S185.274210	3848
L4S187.274677	5105
L4S258.273669	3461
L4S122.274726	4292
L4S202.273235	4044
L4S137.274447	2268
L4S175.274654	2669
L4S225.274377	2228
L4S201.274355	6624
L4S184.274599	3375
L4S143.274451	5183
L4S124.274897	3045
L4S244.273659	1294
L4S40.274573	2266
L4S19.274791	1859
L4S254.275097	1663
L4S83.274391	2987
L4S240.275147	1480
L4S119.274207	5069
L4S274.273701	3547
L4S196.273506	3271
L4S188.274117	2407
L4S54.274756	1744
L4S222.274752	2883
L4S132.273739	4585
L4S94.273505	1669
L4S228.274625	2230
L4S198.273770	3505
L4S91.274790	1911
L4S144.274046	2608
L4S87.274154	3723
L4S265.274767	3176
L4S142.273680	2834
L4S105.274484	3537
L4S118.273855	2851
L4S165.274427	2232
L4S18.274426	2330
L4S162.273791	4602
L4S133.273639	5044
L4S253.274274	2612
L4S200.274383	4530
L4S158.274062	2319
L4S27.273795	3723
L4S39.274588	2803
L4S275.273953	1831
L4S169.274837	3180
L4S149.274438	3073
L4S14.273726	2852
L4S209.274347	3126
L4S204.274577	1753
L4S5.273376	3462
L4S116.274550	8175
L4S239.275052	1083
L4S13.273883	1098
L4S123.274541	4717
L4S24.274064	2840
L4S9.275080	5925
L4S223.273496	4665
L4S48.273908	4585
L4S255.273681	3564
L4S34.273419	2486
L4S172.273773	2102
L4S219.273703	2406
L4S270.273519	2676
L4S241.273621	1797
L4S61.274575	2594
L4S246.274195	2014
L4S107.275064	2604
L4S284.273517	2049
L4S3.274049	2027
L4S164.274024	3945
L4S166.274315	1628
L4S194.275019	2803
L4S156.274308	3346
L4S146.273317	2187
L4S15.275110	4417
L4S287.274631	2004
L4S10.274622	4490
L4S104.274716	1449
L4S176.275098	1643
L4S64.273421	1264
L4S218.275057	4632
L4S271.273427	4017
L4S2.275115	4085
L4S145.273686	2238
L4S269.275022	1607
L4S115.273837	2700
L4S285.274217	2193
L4S248.274393	3401
L4S170.273867	2409
L4S283.274460	1822
L4S117.273939	6525
L4S46.274317	2150
L4S155.273702	2961
L4S28.274864	5334
L4S161.275088	4804
L4S216.273617	4023
L4S168.274699	1833
L4S85.273674	5363
L4S199.273553	3444
L4S207.274801	3730
L4S279.273227	1647
L4S130.274090	3352
L4S250.273987	1858
L4S256.274495	2363
L4S30.274615	4822
L4S53.273343	3739
L4S206.273845	4840
L4S227.273305	4504
L4S22.273742	3068
L4S141.274652	2571
L4S152.274701	4302
L4S43.274641	2954
L4S245.273426	1564
L4S247.273983	4846
L4S135.273226	4669
L4S55.273741	2488
L4S26.274218	2129
L4S127.274754	4346
L4S131.275135	2183
L4S211.273225	259
L4S252.273716	1563
L4S154.274326	3346
L4S97.273347	2507
L4S249.273807	3329
L4S266.274150	2984
L4S140.274194	2008
L4S221.275124	1686
L4S111.275082	1533
L4S286.274055	1808
L4S251.274384	1742
L4S153.273928	4862
L4S226.273510	1027
L4S208.273997	2965
L4S59.274899	3656
L4S79.274410	1902
L4S76.274075	2001
L4S273.274149	4377
L4S262.273472	1969
L4S129.275011	3254
L4S173.273443	2671
L4S230.274429	2100
L4S217.274713	1855
L4S210.274611	556
L5S25.274241	752
L5S49.274316	898
L5S8.273635	625
L5S56.273220	345
L5S15.275104	625
L5S54.273583	364
L5S26.273392	864
L5S22.274008	762
L5S42.274688	926
L5S5.274290	2094
L5S51.274396	1084
L5S74.273257	761
L5S21.274556	894
L5S2.274239	725
L5S58.273931	419
L5S50.274792	914
L5S39.274794	477
L5S66.274354	1398
L5S1.274015	589
L5S9.274983	443
L5S6.273344	635
L5S36.273567	719
L5S75.274979	1168
L5S19.273381	1164
L5S18.274415	882
L5S40.274491	389
L5S47.273876	815
L5S76.274543	562
L5S68.273324	588
L5S4.274319	846
L5S28.275043	693
L5S57.274776	330
L5S43.273561	1060
L5S45.273650	779
L5S64.273276	717
L5S65.273339	912
L5S20.274997	884
L5S14.273824	918
L5S72.274995	768
L5S73.274439	596
L5S17.275120	1004
L5S71.274715	516
L5S34.273447	515
L5S37.273534	1425
L5S69.275146	596
L5S32.273547	229
L5S23.273661	1036
L5S60.274531	770
L5S53.273832	390
L5S55.274213	350
L5S27.274638	653
L5S10.274698	865
L5S41.273752	1174
L5S48.274836	1083
L5S67.273692	596
L5S38.274369	316
L5S13.274019	1332
L5S52.274103	292
L5S35.273321	489
L5S63.273587	658
L5S31.273206	143
L5S62.273259	858
L5S7.273822	197
L5S79.274674	209
L5S44.273594	499
L5S46.273584	1219
L5S78.273646	88
L5S59.275070	724
L5S70.274584	495
L5S24.273729	997
L5S3.273474	598
L5S12.273358	1182
L5S29.274822	584
L5S16.273599	1122
L5S61.274167	440
L5S240.273383	323
L5S153.275023	325
L5S77.273532	360
L5S165.274606	374
L6S133.273898	799
L6S59.273694	967
L6S45.274617	767
L6S135.274645	876
L6S131.274435	752
L6S277.275113	698
L6S200.274789	780
L6S73.274181	908
L6S98.274592	982
L6S7.274056	773
L6S245.274216	631
L6S124.274996	801
L6S95.273333	1016
L1S298.274209	1778
L2S86.274853	1386
L2S63.274401	1719
L1S44.274905	1681
L1S43.274004	1252
L1S46.275163	1549
L1S40.273512	1362
L1S37.274627	1568
L1S129.274829	1417
L1S41.273743	1671
L1S23.273699	1351
L1S254.273387	1627
L1S131.274927	1117
L1S34.274509	1342
L1S132.274000	1391
L1S48.274804	1309
L1S36.273590	1003
L1S102.273491	1577
L1S9.274892	1074
L1S130.275078	1287
L1S38.273790	1285
L1S128.274455	2018
L1S45.273912	1433
L1S123.274118	1400
L1S35.274335	1359
L1S174.274640	1513
L1S15.273775	1013
L2S89.274561	1427
L1S199.274339	1679
L1S149.274022	1645
L1S200.273384	1685
L1S232.273216	1709
L1S152.274042	1566
L1S291.274814	1657
L1S236.274787	1635
L2S4.274408	1526
L6S271.274880	688
L6S319.274488	650
L1S139.274985	1291
L1S343.274134	1686
L1S330.274950	1567
L2S77.275174	1828
L2S24.274902	1735
L2S66.273772	1543
L2S61.274821	1581
L2S18.274071	1698
L2S31.273258	2167
L1S321.273286	2275
L1S376.273829	1948
L1S366.274312	1666
L1S314.273495	1873
L1S307.274201	1369
L1S383.274632	1854
L1S326.273313	1878
L1S360.273952	1224
L1S378.274245	1867
L1S379.273907	1217
L1S299.274893	1745
L1S311.273978	1783
L2S76.273540	1478
L2S44.274128	1353
L2S46.274196	1452
L2S62.274700	1595
L2S81.274524	1850
L2S41.274536	1645
L2S64.273911	1564
L2S49.273493	1852
L2S47.273331	1704
L2S43.273410	2064
L2S90.274515	1384
L2S9.274120	1804
L2S32.273780	1386
L2S69.274304	1564
L2S88.273522	1437
L2S19.275049	1835
L2S1.273670	1913
L2S11.274220	1968
L2S36.274819	1337
L2S84.273312	1334
L2S23.275132	1562
L1S124.274955	1149
L1S11.274949	1074
L1S367.274179	1836
L1S369.274936	1986
L1S364.275003	1659
L1S357.274041	1341
L2S34.274160	1241
L2S29.273464	1550
L1S107.274626	1077
L1S217.273917	1039
L1S304.273937	1577
L1S155.274457	1249
L1S60.274493	1694
L1S333.274171	1540
L1S301.274634	1809
L1S84.274271	1399
L1S32.273346	1083
L1S87.273667	1223
L1S259.273813	1513
L1S361.274485	1495
L2S15.274449	2003
L2S30.274665	762
L2S72.274803	1027
L2S13.273885	1573
L2S21.274770	1545
L2S53.274744	1569
L2S26.274870	1517
L2S25.273926	1949
L5S150.273924	445
L6S255.274962	722
L5S134.273543	408
L5S280.274891	348
L5S262.274832	376
L5S267.274403	312
L5S242.274185	326
L5S166.274059	334
L5S282.273570	375
L5S238.274364	381
L5S133.273414	296
L5S118.275130	425
L5S257.274057	375
L5S272.273948	410
L5S191.274750	402
L5S156.275159	344
L5S215.274977	488
L5S270.274817	285
L5S121.273442	384
L5S275.275141	362
L5S246.274941	359
L5S260.273300	367
L5S178.273977	337
L5S251.274910	367
L5S149.274288	377
L5S259.274424	349
L5S183.273581	376
L5S122.274722	402
L5S162.273467	335
L6S3.274613	632
L5S222.274206	343
L5S213.273391	321
L6S6.274839	765
L6S207.274313	798
L6S16.273914	681
L6S70.274306	682
L6S24.274579	881
L6S196.273219	709
L6S268.273715	719
L6S182.275154	761
L6S31.274336	736
L6S186.274465	821
L6S33.275108	739
L6S123.274816	627
L6S139.274710	773
L6S275.273962	718
L6S87.274373	765
L6S214.274085	787
L6S176.273600	725
L6S143.273966	883
L6S102.274505	1046
L6S259.274389	726
L6S172.274496	905
L6S23.274229	759
L6S248.274436	733
L6S203.274690	807
L6S115.274148	793
L6S223.273360	864
L6S317.273332	702
L6S278.274387	789
L6S4.275020	722
L6S97.273664	1032
L6S10.273559	695
L6S188.273480	725
L6S232.273925	663
L6S213.273439	869
L6S193.273265	768
L6S229.273733	737
L6S253.274978	702
L6S62.274672	683
L6S191.275075	893
L6S199.274345	699
L6S274.274277	591
L6S8.274695	941
L6S227.273840	606
L6S209.273736	791
L6S93.275077	909
L6S37.274263	639
L6S118.275090	1005
L6S27.275073	616
L6S145.274619	753
L6S181.274748	759
L6S2.273217	788
L6S125.273252	776
L6S36.273350	620
L6S14.273416	790
L6S130.273903	694
L6S82.274714	758
L6S236.274050	679
L6S58.274877	807
L6S158.274025	773
L6S252.275036	611
L6S101.273266	726
L6S222.274933	704
L6S157.273628	838
L6S61.273593	751
L6S63.274846	725
L6S216.274472	840
L6S11.274258	627
L6S132.273296	758
L6S66.273601	652
L6S286.275045	857
L6S301.273255	694
L6S320.274785	678
L6S41.274886	744
L6S48.273448	683
L6S56.273489	707
L6S264.275010	772
L6S290.274380	772
L6S162.273390	788
L6S110.273652	889
L6S148.274107	807
L6S81.274087	772
L6S134.273538	683
L6S195.274605	638
L6S51.274687	631
L6S113.273546	959
L6S219.274648	671
L6S267.273244	661
L6S231.274268	788
L6S217.274225	762
L6S235.273558	824
L6S194.274026	740
L6S138.274202	769
L6S15.274686	615
L6S39.274988	855
L6S234.275085	672
L6S22.274357	875
L6S228.274539	691
L6S164.273607	743
L6S94.274145	876
L6S119.274806	831
L6S167.274782	838
L6S326.274564	711
L6S90.273221	931
L6S185.274065	927
L6S13.273783	715
L6S300.273379	650
L6S310.274667	768
L6S78.274661	1118
L6S159.274857	870
L6S221.274106	841
L6S249.273700	599
L6S293.273746	763
L6S30.273685	704
L6S276.274896	719
L6S240.273413	647
L6S29.274259	687
L6S84.273260	687
L6S38.273880	606
L6S285.274793	870
L6S89.274529	881
L6S205.273896	928
L6S315.275155	740
L6S126.274375	1011
L6S77.273398	728
L6S49.273796	717
L6S32.274863	854
L6S299.274187	725
L6S67.274349	872
L6S114.274035	735
L6S136.274048	814
L6S25.273778	776
L6S129.273418	899
L6S117.273808	780
L6S226.273830	735
L6S46.274928	621
L6S243.274842	809
L6S92.273367	785
L6S220.273281	711
L6S307.273972	684
L6S107.274679	908
L6S325.274851	641
L6S85.273934	766
L6S218.273500	792
L6S189.275002	708
L6S20.274952	638
L6S291.273634	722
L6S269.274211	710
L6S251.274082	874
L6S258.273406	843
L6S265.274888	772
L6S173.273554	732
