	observed_species
MR2.414851	1057
SP3.414845	1022
MR1.414836	1069
DC2.414841	1012
DC3.414838	970
MF2.2.414850	964
MF1.414846	1033
CH2.414853	910
CH1.414839	902
MR3.414843	1055
DIRT14.414840	955
DC1.414835	1030
DIRT12.414842	1031
HR3.414837	1134
HR1.414854	1065
HR2.414844	991
SP1.414852	1099
SP2.414855	980
MF2.1.414849	1031
DIRT08.414848	960
CH3.414847	977
