	observed_species
MA03aug09H.R1.617750	902
MA14jul09H.617957	888
MA03jun09H.618777	917
MAH05Sept05.618110	934
MA30may09H.618134	910
MA24jun09H.618184	895
MAH27July05.618779	983
MAH30Aug05.617791	966
HKH15June07.618862	1041
HKH01Aug07.617552	1014
HKH08Aug07.618178	980
MAH05Oct08.618834	969
MAH20Sept08.617994	976
HKH26June07.617721	1007
HKH08Aug07.618533	1032
HKH27Aug07.618246	807
HKH12July07.618197	992
NSBH16July07.618451	560
MAH26July07.618159	983
MAH10Aug07.618506	962
MAH23July07.618960	963
MAH26June07.618081	1017
MAH28June07.618242	1010
MAH01Aug07.618002	1040
MAH05Nov07.617612	961
MAH22Aug07.618927	976
MAH01Oct07.618688	950
MAE27Aug07.618448	650
MAH01Aug07.618124	980
MAH22Aug07.618909	924
MAH08Aug07.618915	921
WSBE11July07.617963	541
NSB31jun08H.R1.618843	666
MAE01June05.618136	417
MAE08June05.618747	401
MAE22June05.617634	533
TBH11Aug05.617606	608
SSB02aug09E.618135	573
NSB03may08H.618987	567
CB12July05.618829	553
NSBH23Aug07.618623	620
NSBE16July07.618822	569
NSBE27June07.618599	544
HKE09July07.618971	633
NSBE19June07.618155	460
HKE10Aug07.618943	693
NSBE05July07.618617	517
HKE17July07.617696	624
CBH27July07.617933	478
CBH12July07.618294	620
WSBH30Oct07.617998	604
CBE05July07.618201	544
CBH02July07.618790	460
FBE09Aug07.617905	555
WSBE22Oct07.618507	591
CBE10July07.617908	611
MAE17July07.617888	708
CBH19June07.617497	520
CBH18July07.618234	620
FBE25July07.618821	497
WSBE07Aug07.618719	684
CBE02July07.618784	564
CBH05July07.618302	491
CBH21June07.618632	480
CBE27June07.618743	543
WSBE16July07.618256	524
CBH20Aug07.618179	621
CBH29June07.617989	478
CBE21June07.618187	435
CBH10July07.617860	531
CBH09Aug07.618348	520
FBH10Sept07.618053	799
WSBE11June07.618759	532
TBH27July07.618572	660
FBE27Aug07.617694	549
CBE27July07.617842	526
WSBH08Nov07.618070	560
MAE06July07.618968	688
WSBH02Oct07.617502	668
WSBH25Sept07.618099	685
CBE25July07.617847	489
MAE16July07.618638	632
CBE10Sept07.617923	553
CBH10July07.618279	502
CBH20Aug07.617586	564
CBH27June07.618095	436
CBH06Aug07.618331	539
FBH27Aug07.618577	497
CBE05July07.617561	480
CBE27June07.617515	471
CBH19June07.618763	429
CBE18July07.618669	520
CBE10July07.617568	516
HKH24Aug07.617722	963
MAE25Aug08.617995	584
CBH05July07.618238	441
CBE06Aug07.618071	511
CBH18July07.618255	555
MAH29June05.617919	994
TBE13June08.617910	577
TBE26May08.618986	592
TBH06June08.617936	582
TBH06June08.618064	574
TBH04May08.618248	581
TBH26May08.618229	610
TBH01Oct07.618038	638
TBE09Oct05.618980	512
TBH24Aug09.617808	567
TBH09Oct05.618014	572
TBH08June09.618406	531
TBH17Oct05.617753	603
TBH22June05.618270	654
TBH15June09.618712	514
HKH28June07.618858	1014
SSBE07Aug07.618555	516
TBE20Sept08.618835	587
TBE24June08.618050	687
TBE19Aug08.618498	554
TBH19June08.617839	583
MAH09Oct08.617621	974
SSBE30Apr08.617966	621
CB17June05.618026	561
NSB04oct08H.617979	592
SSBH17June08.618305	707
MAH26May08.618826	973
HKH06July07.618535	1003
TBH05Aug08.618100	619
TBH08July08.618930	591
TBE20Sept08.617897	590
SSBH03July07.617596	588
TBH01Aug08.618979	617
TBE19Aug08.617644	527
TBH01July08.618902	601
HKH28June07.618267	1041
TBE24June08.617567	675
TBE15Aug08.618851	521
TBH04Oct08.617788	582
SSBE07Aug07.618117	517
NSBE30May07.618028	519
TBH22May08.617856	599
TBE26May08.617647	593
NSBH29May07.617761	472
TBE15July08.618546	606
TBH10Oct08.617981	651
TBE04Oct08.618564	538
WSBH25Sept07.617707	742
MAH15Oct07.617642	997
TBH01Oct07.617688	669
TBH23Aug07.618146	678
FBH25Sept07.618929	522
MAH18Sept07.618069	1010
TBE17Sept07.617656	592
TBE05Nov07.617980	544
TBH13June07.618208	582
TBH16July07.617819	606
FBE18July07.618065	498
TBH05July07.618109	594
MAH16July07.617525	1036
TBE27July07.618801	425
TBH21JJune07.617993	672
TBH08Nov07.618377	555
FBH25Sept07.618856	477
MAH13July05.617684	983
MAH09Oct05.618765	994
MAH22June05.617832	939
HKH06July07.618281	1012
HKH09July07.617946	998
SSBH04Oct08.618710	681
MAH29July08.617725	1045
MAH24June08.617766	1048
HKH16July07.617575	985
HKH04July07.618709	1013
NSBE26June09.618236	569
HKH01Aug07.618740	972
HKE26June07.618278	825
MAH01June07.618879	1031
MAH24Sept07.617664	1034
MAH18Sept07.617814	965
TBH13Sept05.618683	706
HKH26June07.618466	1036
MAE01Oct07.617624	706
MAE06July05.618595	558
MAE13July05.618513	613
MAE05Sept05.618284	664
MA06jul09E.617615	578
MAE25Sept05.618223	898
MAE24Sept07.618685	740
MAE11Sept07.618693	735
MAE28June07.617875	655
WSBE21Aug07.618781	735
TBE24Aug09.618398	550
TBE19Nov05.618958	443
TBH12Aug09.618654	563
SSB29jun09H.618426	644
SSB15jun09H.617987	664
SSB27jul09E.R2.618341	582
MAH18Aug05.618955	982
TBE12Aug09.618097	469
MA09jun09H.618409	887
TBH24Aug05.617742	554
TBH20July05.617657	616
TBH13July05.618679	615
TBH19Nov05.618158	419
TBH03June09.617763	557
MAH08June05.618561	980
TBH15June05.617630	612
TBH04Oct05.618742	597
TBH06July05.618855	762
SSB02aug09H.618252	582
SSB21jul09E.618596	557
TBE25Sept05.618351	591
SSB02jun09H.617687	602
TBE02Aug09.617846	446
TBE27July05.618686	519
TBH01June05.618001	618
SSB07jul09H.617614	608
TBH23June09.617922	476
SSB29jun09E.617504	570
TBH18Aug09.617533	505
SSB15jun09E.618269	551
TBE15June05.618290	573
SSB17aug09E.618023	649
SSBE07Nov07.618983	703
NSBH29June09.618035	624
HKH17July07.618206	1013
SSBH16July07.617772	682
HKH23July07.617799	906
NSBH15Oct07.618417	547
SSBE17Sept07.618021	654
HKH16July07.617818	983
SSBE04Aug08.618733	571
NSB28jul08H.617877	675
SSBH26June08.617679	756
NSB07jul08H.618013	541
NSB14jul08H.618657	640
NSB16jul08H.618894	567
NSB22jul08H.618443	704
NSB12jul08H.617651	462
SSBH18Aug08.618315	696
NSB31aug08H.617769	647
MAH13June08.618601	948
NSB09sep08H.617655	701
SSBE11Aug08.617929	650
SSBH10Oct08.618941	700
NSB11jul08E.618935	536
MAH22July08.618705	925
NSB30jul08H.618931	650
SSBE21Sept08.618447	670
NSB26aug08H.618992	611
MAH15Aug08.618357	920
NSB29apr08E.618885	379
SSBE09Sept08.618115	749
SSBH30June08.618329	579
NSB03jul08H.R2.617824	548
NSB20jul08H.618973	713
NSB18aug08H.618286	566
MAH08July08.618054	809
NSB15jul08H.618030	517
NSB19jul07H.617771	619
NSB23jul08H.618430	638
MAH28Sept08.618724	1000
SSBH14Aug08.618516	706
MAE01Nov08.618972	496
MAE05Oct08.617617	759
NSB21jul08H.618816	656
SSBH23June08.618048	735
NSB04aug08H.618957	652
MAH18July08.618432	928
SSBH11Aug08.617793	708
SSBH18July08.618456	767
MAH01Nov08.617838	903
SSBH07July08.618323	718
NSB30jun08E.618697	530
MAE22May08.617774	638
NSBH15Oct07.617784	542
TBE02Feb08.618228	496
NSBH02June09.618884	527
SSBE17Sept07.618118	620
SSBH07Nov07.618672	667
SSBH09Aug07.617785	656
NSBE15Oct07.618052	532
NSBE13July09.618167	592
SSBH30Sept07.618232	688
NSBE17July09.617940	582
SSBH31July07.618584	635
NSBH24July09.618631	603
NSBH10July09.617831	553
SSBE24July07.618153	580
HKH10Aug07.617809	827
SSBH23Aug07.618590	655
HKH17July07.618749	987
TBH22July08.618676	613
NSBE21July09.617708	687
HKH20July07.618072	341
TBH02Feb08.617665	498
NSBE27July09.617488	644
SSBH16July07.618848	678
SSBH21Aug07.618806	578
NSBH22Oct07.618316	584
SSBE19July07.618360	665
TBH29July08.618340	650
TBH19June08.617695	558
HKH07June07.618562	916
TBH25July08.618009	637
NSBH15June09.617913	601
NSBH19June09.618354	585
SSBE03July07.618287	533
SSBH06June07.617622	545
TBE290ct07.617822	514
TBE18Nov07.618978	504
TBH09Nov07.617595	535
TBE16Nov07.618397	455
TBH18Nov07.618292	486
TBH11Nov07.618767	489
TBE15Nov07.618015	481
TBH15Nov07.617984	490
TBH07Nov07.618907	619
TBE14Nov07.617534	467
MAE18Sept07.618503	778
TBE10Nov07.617724	507
MAE15Oct07.617770	726
MAH04July07.618324	1041
TBE06Nov07.618639	579
TBH14Nov07.618367	486
TBE11Nov07.618867	486
TBH24Sept07.617735	684
TBE09Nov07.618988	540
TBH11Nov07.618837	412
TBE10Nov07.618012	448
TBE05Nov07.618019	502
TBE290ct07.617882	466
MAH26June07.617928	977
MAH10Aug07.618295	912
TBH07Nov07.618010	510
TBE09Nov07.618553	462
TBH17Nov07.618060	422
MAH05Nov07.618860	903
MAH28June07.618145	975
TBE07Nov07.618321	510
TBE17Nov07.617677	433
TBH14Nov07.618865	415
TBE18Nov07.617889	437
TBE15Nov07.618926	430
MAH12July07.618169	917
TBE08Nov07.618711	497
MAE18Sept07.617746	769
TBH08Nov07.617603	507
MAH24Sept07.618668	966
MAE11Aug05.618700	567
CBH15June09.617705	414
MA24aug09E.618517	625
TBE29June09.618726	427
CBE13July09.617496	474
CBE07July09.618541	492
TBH02Aug09.617807	477
SSBE27June07.618326	587
NSBE19July07.617942	466
NSBE27June07.618198	552
SSBH27June07.618786	549
NSBE03July09.618750	582
HKE26July07.618490	520
NSBE17July09.618964	625
SSBE19July07.618626	648
TBH08Aug08.618976	616
NSBH19July07.617643	292
NSBE19June07.617803	454
SSBH22June07.618963	582
TBH08July08.618429	582
HKH20July07.618437	315
SSBH19July07.617711	474
TBH05Aug08.618629	608
NSBE08June07.618047	506
HKH30July07.617906	372
HKH26July07.618440	442
TBE15Aug08.618094	561
TBH04Oct08.618949	611
TBE09Sept08.618289	638
TBH31Aug08.617578	670
TBH11July08.617815	564
TBH04July08.618482	634
TBE19June08.618607	546
TBE29July08.617713	554
NSBH24July09.618714	610
TBE05Aug08.618365	464
TBH12Aug08.618303	668
TBH13June08.618649	597
SSBE16July07.618031	450
TBH09Sept08.618644	669
NSBE25Sept07.617681	482
NSB17jul08E.618613	514
SSBE07July08.618209	573
NSB11jul08H.618758	376
NSB26aug08E.618077	585
SSBE03July08.618889	529
NSB23jul08E.618130	506
NSB27sep08H.618563	586
NSB14jul08E.618616	493
MAE12Aug08.618088	672
MAE01Sept08.618446	555
NSB03jul08E.R2.618401	590
MAE20Sept08.618191	722
SSBE26Aug08.618218	636
NSB06apr08H.618346	688
NSB30jul08E.618299	536
MAE19Aug08.618525	575
NSB16jul08E.617904	458
NSB17jun08E.617801	516
NSB09jun08H.618113	611
NSB03jul08H.R1.618121	595
SSBE21Aug08.618423	589
MAE13June08.618872	530
NSB24jul08E.618250	520
NSB24jul08H.617816	650
NSB18jul08E.618325	484
NSB14aug08E.617744	522
NSB22jul08E.617715	531
MAH26July08.617591	746
NSB09sep08E.617997	579
NSB23jun08E.617841	474
NSB01nov08H.617787	525
NSB26jun08H.618018	461
MAE08Sept08.618866	624
NSB31jul08E.617527	500
SSBE27Sept08.617848	631
TBH09Sept08.618925	628
HKE26July07.617951	501
NSBH19July07.618350	295
HKH23July07.617590	921
TBH12Aug08.618922	618
NSBE03July09.618839	556
SSBE27June07.617964	580
NSBH25Sept07.618258	617
TBH24June08.617968	673
TBH19Aug08.617571	653
NSBE25Sept07.617546	476
NSBE08June07.618219	459
SSBH19July07.617600	481
HKE23July07.617670	540
NSBE01Oct07.618648	468
TBH04July08.618796	629
TBE25Aug08.617637	562
HKH26July07.618625	435
HKH30July07.618951	378
SSBE24Sept07.617611	596
SSBE16July07.617685	419
HKE20July07.618076	411
SSBH27June07.617653	518
NSBH01Oct07.618389	600
TBE29July08.618539	493
SSBH29July07.617960	573
TBH31Aug08.618942	629
SSBE05July07.617741	424
NSBH09Aug07.618809	565
NSBE31July09.618875	598
TBH11July08.618460	583
NSBE23June09.618388	547
SSBE22June07.618472	333
TBE19June08.617806	547
NSBH11June07.618227	514
NSBE27Aug07.618105	447
TBE09Sept08.617512	629
NSBH17Sept07.617894	627
WSBE31July07.618807	613
TBE29June07.617498	433
FBE21June07.617890	488
WSBH31July07.618231	581
TBH06Nov07.618748	666
MAE30July07.618550	526
FBH31July07.618738	216
CBE25Sept07.617969	545
FBE31July07.617576	300
WSBH27July07.618176	808
FBE06Nov07.618042	505
MAH30July07.618647	485
FBE05June07.618540	588
WSBE09Aug07.618210	643
FBE27July07.618916	524
CBE06Aug07.618183	584
CBE16July07.617506	604
CBE19June07.618849	501
WSBH29July07.617698	420
CBE09Aug07.617703	526
TBH06Aug07.618452	635
MAE20July07.618818	673
WSBH07Aug07.618940	523
CBH01Oct07.617852	583
MAE26July07.617588	631
FBH05June07.618328	620
CBE02Aug07.618120	502
CBE29June07.617618	538
FBH02Aug07.617613	626
MAE09July07.618441	709
FBH02Oct07.618522	560
TBH19June07.618319	602
MAE16July07.618934	666
FBE16Oct07.618247	530
TBH02July07.617539	620
WSBE03July07.617851	498
TBE18July07.617795	466
TBE12July07.618532	507
TBE08Nov07.617669	553
MAE24Aug07.617776	685
TBH10July07.618039	629
TBE19June07.618797	359
TBH31July07.617915	597
WSBH24July07.618112	731
FBH09Aug07.617650	614
MAE04July07.617829	661
FBE31July07.618471	256
MAE09July07.618991	621
WSBE31July07.617781	585
MAE30July07.618696	489
FBH31July07.618651	174
FBE27July07.618874	424
MAE24Sept07.618368	661
CBE19June07.618520	398
WSBH27July07.618337	769
WSBH31July07.617914	516
FBE06Nov07.618844	445
MAH26July07.617573	943
WSBH24July07.617508	690
CBH21June07.617883	455
CBE25Sept07.618650	471
MAH23July07.618458	957
WSBE03July07.618701	472
TBH27July07.617517	581
MAE22Aug07.617661	633
FBE05June07.618177	504
FBE21June07.617962	451
WSBH08Nov07.618361	503
FBH02Aug07.617805	605
WSBH19July07.618782	578
CBE02July07.618665	498
FBH06Nov07.618468	508
CBE21June07.617938	384
TBE27July07.617737	359
MAE06July07.617857	655
MAH01Oct07.618896	950
TBE12July07.618464	422
MAH30July07.618518	470
WSBH29July07.617689	382
CBE02Aug07.618485	454
TBH09Nov07.617718	495
TBH25July07.618160	564
FBE02July07.618900	491
FBH02Oct07.618887	526
TBE29June07.617872	383
FBH05June07.618400	596
TBE10July07.617558	375
TBH10July07.618766	576
MAH01June07.618756	963
FBH09Aug07.618297	527
TBH29June09.618824	448
TBH27July09.618965	501
TBE08June09.618689	476
TBH13July09.618841	429
TBH21July09.618413	415
TBH07July09.617971	459
TBE18Aug05.617871	502
NSBH15June09.618569	632
NSBH08June09.617537	623
NSBH29May09.617635	575
NSBH11June07.617626	548
NSBH03July07.618762	604
TBH02Feb08.618959	532
NSB23jun08H.618640	544
NSB23may08H.617623	612
NSB04may08H.617950	651
NSB31jul08H.617697	622
NSB31jun08H.R2.618445	515
NSBH02Aug09.617728	587
NSB14aug08H.618713	672
NSB17jun08H.618990	479
NSB01may08H.618079	562
NSB24mar08H.617977	567
NSB29apr08D2.618268	305
NSB05jun08H.617867	639
NSB29apr08H.R1.617511	521
NSB02jun08H.618424	552
NSB05may08H.618005	652
NSB11aug08E.618827	655
NSB29apr08H.R2.618690	557
NSB30apr08H.617671	565
NSB17jul08H.617652	602
NSB29apr08D3.618063	501
NSB18jul08H.618353	635
NSB30may08H.618371	635
NSB01may08E.618772	461
NSB28may08H.618536	691
NSB30apr08E.618057	410
NSB15sep08E.618260	475
NSb23oct08E.618611	547
NSB04oct08E.618921	538
NSB06apr08E.618549	581
NSB04may08E.618314	436
NSB03jul08E.R1.618787	599
MAE15Aug08.617629	687
NSBH07July09.617565	619
NSBE22June07.617559	463
NSBH08June09.618952	623
NSBH07Aug07.618469	567
NSBH29May09.618107	577
NSBH03July07.617855	607
NSBH13July07.618390	524
TBH20Sept08.617870	653
NSBH03July09.618474	619
NSBE30Oct07.617640	503
NSBH10Sept07.618168	586
TBH16Oct07.618635	672
TBH22Oct07.618007	685
TBE24Sept07.618913	557
TBH23Aug07.617901	595
MA06jul09H.618537	834
MA19aug09H.618815	822
HKE26June07.618593	833
HKH24Aug07.618150	945
HKH20June07.618678	982
HKH12July07.617937	1009
HKH22Aug07.618768	1025
HKH20June07.618170	965
HKH15June07.617726	1022
HKH09July07.618101	959
HKH22Aug07.617730	1062
MAH12July07.618349	971
MAH24Aug07.617900	900
MAH20June07.618571	898
MAH15Oct07.617631	954
SSB27jul09H.618083	631
SSBH07Aug07.618600	620
TBE29June05.617760	494
MA03aug09H.R2.618277	847
MA28jul09H.R2.617597	750
MA24aug09H.617550	766
TBE30April08.617547	440
MAH20June07.617727	915
TBH18July07.617924	639
TBH17Aug07.617654	588
TBH13Jan07.617673	474
MAH09July07.618027	937
TBH13Jan07.617660	420
TBH22May08.618508	623
TBH20Sept05.618032	631
CB12June05.618161	632
NSBH27July09.618962	598
NSBH17July09.617899	546
WSBE07Aug07.617616	632
WSBE09Aug07.618204	558
HKE01Aug07.618529	644
SSB02jun09E.618985	497
SSB23jun09H.617672	617
SSBH30Sept07.618358	683
SSBH23Aug07.618205	646
FBH06Nov07.618947	526
WSBH05July07.617587	520
MAH20July05.618945	955
MAH13Sept05.617896	977
MAH20Sept05.618125	973
TBE20July05.618338	533
MAH01June05.617853	891
MAE01May08.618431	574
MAE15Oct07.618764	669
TBH30Aug05.617992	621
WSBE13July07.618151	556
CBH08June09.618586	402
SSB08jun09H.617601	490
CBE03June09.618394	445
CBH29June09.617996	465
CBE29May09.617699	488
CBE23June09.618126	436
CBH13July09.618419	448
CBE15June09.618794	384
CBH23June09.618240	409
CBE29June09.618372	486
SSB07jul09E.618556	482
CBH24Aug09.617796	461
NSBE08June09.618131	555
NSBE05June09.617663	583
NSB09oct08H.618108	543
CB07June05.618141	586
NSB09oct08E.618911	486
CB31May05.617909	601
CB03June05.617548	662
SSBE07Nov07.617524	708
FBE28May07.617762	501
FBH27July07.618190	631
WSBE25June07.617493	539
FBE13June07.618192	531
CBE01Oct07.618547	508
CBH16July07.617714	595
FBH31May07.618055	557
FBE07June07.618551	696
CBE12July07.618067	614
FBE31May07.618627	489
WSBH13July07.618359	563
WSBH16Oct07.618164	654
CBH06Aug07.617895	583
TBE24Sept07.618062	571
FBE02Oct07.618480	527
CBE20Aug07.618243	595
WSBH30Oct07.617810	544
FBH13June07.617678	534
CBE23Aug07.617701	458
FBE31May07.617520	414
WSBE30Oct07.618489	540
FBH27July07.618427	565
WSBE08Nov07.618769	539
CBH29June07.617828	413
FBE07June07.618795	620
TBE10Sept07.618699	458
CBH06Nov07.617912	401
CBE12July07.618717	535
CBH16July07.618791	533
CBE16July07.618847	579
CBE27Aug07.618356	433
FBE13June07.618312	450
CBH09Aug07.618174	482
CBE17Sept07.618011	448
TBH18July07.618819	556
NSBH13July09.617490	542
SSBH27Aug07.617538	641
TBE17Oct05.617845	528
MAE24Aug05.618671	553
TBH18Aug05.617648	601
SSB13jul09H.618282	612
TBH25Sept05.618222	526
SSB29may09H.618637	663
NSBH05July07.618254	563
SSBH27Aug07.618814	641
SSBH14June07.618237	603
WSBH27Aug07.618425	555
MA19aug09E.618706	372
TBE05Sept05.617967	474
CBE24Aug09.618387	440
CBE18Aug09.617911	477
TBE27July09.618736	388
TBE13July05.617734	425
CBH02Aug09.617675	423
TBE23June09.617835	403
TBE20Sept05.618450	445
TBE18Aug09.617927	496
CBE21July09.618086	433
MAE20July05.618175	575
MA28jul09E.617668	576
SSB12aug09H.617712	529
TBE22June05.618004	431
CBH03June09.618073	392
CBH27July09.618982	422
MAE30Aug05.618624	587
CBE12Aug09.618903	415
TBE13July09.618059	536
CBE27July09.618259	434
CBE02Aug09.617619	465
MAE04Oct05.618702	669
TBE21July09.618687	314
TBE29May09.617918	475
NSBE26June09.618484	622
NSBE10July09.617510	489
TBE04Oct08.618378	562
NSBE16July07.617572	622
TBE28Sept08.618754	542
NSBE05July07.617667	540
NSBE11June07.618975	482
SSBE05July07.617983	483
NSBE22Oct07.617873	560
NSBH17July09.618488	573
NSBE29May09.617982	517
NSBH30Oct07.618142	547
HKE20June07.617955	452
SSBE24Sept07.617931	593
NSBE30Oct07.617884	489
TBH04May08.617549	589
SSBE13July07.618530	442
TBH20Sept08.617836	642
SSBE03July07.617926	547
NSBH22Oct07.618548	561
TBE10Oct08.617961	602
SSBE23Aug07.618182	597
NSBE07Nov07.618483	589
NSBE13July09.618188	611
TBE04July08.618025	454
NSBE15June09.618933	532
NSBH09Aug07.617740	610
SSBE31July08.618373	522
NSB21sep08E.618479	441
NSB31aug08E.617986	496
NSB18aug08E.617941	595
NSB31jun08E.R2.617973	445
NSB31jun08E.R1.617542	444
SSBH14July08.617887	771
NSB21sep08H.618355	526
CB19July05.617747	468
CB05July05.617892	521
CB01July05.618974	576
NSB10jul08H.617757	496
SSBE14Aug08.618785	656
NSB30may08E.618897	561
NSB23oct08H.618213	547
NSB09jun08E.618729	528
CB14June05.618386	587
SSBE05June08.618956	657
NSB10jul08E.617659	475
NSB01nov08E.618924	502
NSB05may08E.618932	468
NSB18oct08H.618320	623
CB24June05.618603	411
NSB04aug08E.618660	543
NSB06apr08D1.618840	527
CB05Aug05.618003	549
SSBH28July08.617551	649
NSB20jul08E.617531	484
CB28June05.618526	389
MAE18July08.618102	644
CB02Aug05.617861	596
NSBE10July09.618034	509
SSBH24July07.618138	446
SSBE09Aug07.618718	647
SSBE30Oct07.617492	645
NSBH31July09.618810	553
TBE28Sept08.618608	546
NSBE07July09.618954	576
TBE04July08.618149	451
SSBE13July07.618989	466
NSBH30Oct07.618494	547
TBE05Aug08.617691	437
NSBE05June09.617794	552
NSBE15June09.617749	511
NSBH22June07.618477	531
NSBE02Aug09.617779	600
SSBE01Oct07.617811	603
NSBH21July09.618946	595
NSBE10Sept07.618444	561
HKE04July07.618103	521
SSBE27Aug07.617716	550
CBH23Aug07.618157	478
CBH27Aug07.618589	453
WSBE27July07.618510	602
TBE21June07.617719	354
CBE16Oct07.617934	490
CBE27Aug07.618908	489
CBH25July07.617602	545
TBE02July07.617582	402
TBE23Aug07.618140	604
WSBE19July07.617765	571
FBH22Oct07.617585	529
TBE05July07.617736	487
WSBE22June07.618566	480
CBH17Sept07.617560	556
TBE10July07.618470	464
TBH09Aug07.618543	580
CBE06Nov07.617555	417
TBE17Nov07.617864	473
FBE11June07.618812	504
CBE31July07.618805	563
MAE08Aug07.618919	581
WSBE31May07.617628	547
TBH29Oct07.618499	640
WSBE27June07.618582	491
CBE10Sept07.618523	583
WSBE05July07.617949	497
FBH25July07.617752	606
WSBE29July07.618557	576
TBE16July07.618811	459
CBH02July07.618116	412
FBH23Aug07.617862	507
WSBH11July07.618404	485
TBH13June07.618727	536
CBH27Aug07.618381	403
FBH17Sept07.617544	514
WSBH17Sept07.618948	582
WSBE27July07.618906	575
TBE19June07.618567	337
WSBH09Aug07.618880	458
TBH02July07.618798	556
TBE25July07.618495	387
TBE27June07.617541	350
TBH05July07.617965	545
FBH16Oct07.617706	471
WSBE11June07.618888	478
WSBE21Aug07.617865	649
CBE29June07.618274	462
FBE25July07.618043	433
TBE17Sept07.618670	535
CBE16Oct07.617827	451
