	observed_species
545.538755	1031
544.538638	1154
547.538772	1144
364.538674	1174
438.538559	972
537.538693	1236
394.538593	1046
534.538769	1201
506.538710	1315
355.538536	1139
501.538692	1246
492.538601	1197
509.538729	1212
580.538735	1262
367.538663	1339
654.538565	1145
411.538629	1105
661.538622	1264
653.538576	1252
401.538538	1141
379.538666	1322
551.538640	1139
629.538689	1134
399.538635	1064
804.538718	1153
560.538701	1232
815.538750	1215
773.538598	1117
376.538686	1087
753.538784	1106
369.538631	1126
370.538555	1043
575.538744	1276
523.538691	1220
562.538678	1185
439.538623	1147
571.538661	1223
535.538669	1255
426.538727	1052
420.538677	981
404.538804	1073
389.538697	1188
730.538672	972
462.538572	933
384.538558	1210
720.538664	1120
767.538807	1116
400.538535	1266
675.538662	1291
365.538719	1332
363.538742	1163
398.538656	1020
351.538749	1107
724.538764	941
381.538632	1126
427.538548	1185
421.538801	1114
821.538774	1152
573.538616	1251
588.538811	1277
532.538607	1285
618.538557	1206
751.538644	1107
742.538780	1168
415.538659	1089
533.538653	1253
546.538550	1226
589.538642	1253
708.538748	1232
564.538609	1204
559.538712	1183
784.538633	1180
597.538715	1284
572.538574	1264
594.538732	1143
543.538552	1143
524.538762	1060
640.538809	1034
522.538575	1222
596.538544	1172
587.538566	1215
499.538721	1198
558.538713	1121
598.538753	1174
780.538647	1167
467.538758	1062
436.538699	1099
769.538560	1113
595.538541	1189
405.538788	1113
361.538736	1030
525.538714	1214
671.538628	1088
403.538703	1113
627.538546	877
526.538790	1273
425.538725	1060
754.538803	1168
437.538581	1114
807.538648	1202
442.538802	970
538.538786	1268
801.538794	1260
766.538539	1157
610.538797	1103
578.538716	1143
413.538634	1136
633.538808	1182
577.538570	1298
433.538591	1053
668.538746	1077
357.538577	1152
631.538590	1120
416.538768	1129
362.538778	1117
372.538540	1272
397.538594	1279
350.538782	1091
514.538805	1198
747.538597	1043
740.538658	1138
757.538600	1261
409.538765	969
368.538793	1149
825.538747	1026
460.538700	966
761.538734	1128
642.538694	1180
380.538595	1145
414.538798	1001
507.538702	1224
605.538681	1154
555.538643	1190
542.538733	1178
713.538580	1099
382.538770	1107
576.538704	1168
408.538547	1081
352.538705	1103
550.538646	1208
606.538767	1101
528.538785	1109
375.538796	1129
697.538667	1299
574.538810	1279
386.538603	1321
491.538724	1141
561.538649	1226
497.538625	1131
718.538551	1079
393.538588	1246
504.538726	1231
639.538679	1110
390.538621	954
430.538620	984
612.538624	948
586.538763	1128
417.538777	1097
431.538728	1090
652.538696	1179
756.538683	1121
726.538556	1030
423.538561	1001
502.538626	1183
446.538562	1157
593.538795	1193
373.538630	1159
791.538739	1110
716.538665	1051
387.538752	1127
565.538578	1280
500.538573	1206
383.538781	1153
548.538731	1168
582.538657	1179
584.538619	1203
778.538612	962
366.538652	1046
632.538776	888
636.538671	1216
539.538583	1112
510.538542	1160
820.538707	1173
704.538651	1227
590.538655	1310
392.538761	1178
396.538571	1225
531.538582	1289
635.538645	935
451.538791	1082
583.538636	1057
481.538553	1188
536.538783	1268
374.538592	983
619.538614	1105
424.538676	1052
792.538685	1199
568.538730	1140
777.538604	1113
479.538720	1056
354.538698	1140
556.538737	1177
406.538627	1043
737.538564	705
410.538549	1001
570.538613	1105
739.538687	983
790.538654	884
645.538599	1132
746.538618	1201
529.538754	1225
826.538606	1006
513.538789	1122
601.538760	1060
463.538589	1002
579.538650	1212
388.538682	952
690.538567	1199
715.538563	1106
402.538596	1027
443.538543	974
458.538690	1092
378.538759	976
518.538637	1034
495.538617	1090
476.538587	830
623.538610	950
465.538717	876
412.538779	1079
549.538684	1185
738.538711	882
714.538706	1002
407.538608	1083
505.538660	1214
641.538771	1105
759.538799	1121
452.538745	978
823.538579	1105
391.538688	1176
630.538668	939
395.538537	929
552.538812	1074
611.538722	916
655.538611	1114
733.538806	1068
488.538569	992
540.538756	1185
520.538743	1162
786.538545	1096
503.538708	1003
600.538602	1004
698.538568	1284
644.538675	1188
435.538792	1003
686.538554	968
512.538670	1109
827.538775	1008
418.538585	924
768.538757	1019
422.538615	869
455.538680	946
727.538741	867
772.538605	1090
717.538800	1002
622.538787	986
466.538709	837
563.538773	1143
494.538586	1214
521.538641	1063
603.538584	856
511.538723	1044
659.538639	1135
