	observed_species
544.538638	19098
547.538772	17047
394.538593	17420
355.538536	19710
580.538735	21545
367.538663	19678
411.538629	19738
379.538666	20243
551.538640	18597
369.538631	19420
370.538555	16508
439.538623	19542
426.538727	18188
389.538697	20397
363.538742	19022
351.538749	19768
381.538632	18846
427.538548	19876
573.538616	19311
415.538659	19770
546.538550	20457
597.538715	21563
543.538552	17208
522.538575	16354
499.538721	20272
558.538713	15285
598.538753	12248
403.538703	18779
425.538725	18547
437.538581	19309
578.538716	19328
577.538570	23472
433.538591	18364
397.538594	22695
368.538793	20304
642.538694	20101
380.538595	18990
555.538643	17853
382.538770	17279
550.538646	19503
375.538796	19151
497.538625	18750
417.538777	19253
716.538665	16255
387.538752	20196
565.538578	20352
383.538781	20731
584.538619	20333
366.538652	15471
392.538761	20855
619.538614	19546
568.538730	19967
354.538698	18953
737.538564	11770
549.538684	18708
391.538688	20303
521.538641	12841
