,Animal surface,Animal corpus,Animal secretion,Animal proximal gut,Animal distal gut,Plant surface,Plant corpus,Plant rhizosphere,Soil (non-saline),Sediment (non-saline),Sediment (saline),Surface (non-saline),Surface (saline),Aerosol (non-saline),Water (non-saline),Water (saline),Intertidal (saline),Hypersaline (saline),Sterile water blank,Mock community
o__Thermotogales(12),0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.0,0.0,0.0,0.041666666666666664,0.0,0.0
o__Arctic97B-4(18),0.0,0.0032679738562091504,0.0,0.0,0.0,0.0,0.0,0.03888888888888889,0.01666666666666667,0.0,0.0,0.0,0.006535947712418301,0.0,0.04575163398692811,0.8888888888888888,0.0,0.0,0.0,0.0
o__ZA3648c(102),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1823529411764706,0.0,0.0196078431372549,0.0,0.038235294117647055,0.7598039215686274,0.0,0.0,0.0,0.0
o__Arctic96B-7(137),0.0007299270072992701,0.0015483300154833,0.0014598540145985403,0.0,0.0,0.0,0.0,0.0,0.0,0.0006395550921098367,0.14058584991174086,0.0056922766221401576,0.02947139926530222,0.0,0.05060490657126646,0.7678080474854608,0.0,0.0014598540145985403,0.0,0.0
o__[Pelagicoccales](13),0.0,0.0,0.0,0.07692307692307693,0.0,0.02564102564102564,0.0,0.0,0.0,0.021978021978021976,0.317032967032967,0.0,0.4641025641025641,0.0,0.0,0.09432234432234433,0.0,0.0,0.0,0.0
o__Acholeplasmatales(32),0.0625,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.16424632352941176,0.05208333333333333,0.10919117647058824,0.3072916666666667,0.028125,0.190625,0.0,0.0,0.0,0.0
o__ML615J-28(53),0.0,0.0,0.03773584905660377,0.0330188679245283,0.6136717580113806,0.0,0.0,0.018867924528301886,0.0047169811320754715,0.0,0.0,0.0,0.0,0.13906858340820605,0.15292003593890385,0.0,0.0,0.0,0.0,0.0
o__RF32(74),0.025900900900900907,0.0,0.03941441441441442,0.08812741312741314,0.6787483912483914,0.0,0.0,0.013513513513513516,0.0,0.0,0.0,0.0019305019305019308,0.0,0.07072072072072073,0.07545045045045046,0.006193693693693695,0.0,0.0,0.0,0.0
o__RF39(435),0.03243737105806072,0.0030651340996168588,0.016698047801496082,0.08133124091744785,0.6530871464691792,0.0,0.0,0.004022988505747127,0.0019157088122605367,0.0017931034482758625,0.01733333333333334,0.011366538952745853,0.009961685823754793,0.1032818611784129,0.059874421975147946,0.0038314176245210735,0.0,0.0,0.0,0.0
o__Thermales(25),0.014352941176470591,0.0013333333333333333,0.008,0.006666666666666666,0.0,0.0,0.0,0.07333333333333333,0.09968627450980393,0.1383333333333333,0.0,0.5316274509803922,0.048,0.0026666666666666666,0.06,0.016,0.0,0.0,0.0,0.0
o__YJF2-48(12),0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.5416666666666666,0.125,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
o__PeHg47(38),0.0,0.0,0.09649122807017543,0.0,0.3771929824561403,0.0,0.0,0.02631578947368421,0.02631578947368421,0.15789473684210525,0.23684210526315788,0.0,0.039473684210526314,0.0,0.0,0.039473684210526314,0.0,0.0,0.0,0.0
o__Halobacteriales(345),0.015027997364953886,0.002898550724637681,0.019487107095802748,0.002898550724637681,0.0,0.0,0.002378050693268084,0.0,0.005304049814919379,0.00041407867494824016,0.3696399815965033,0.05691252587991718,0.007922705314009662,0.0,0.006687370600414079,0.003864734299516908,0.0,0.5065642972164712,0.0,0.0
o__Halanaerobiales(75),0.04,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.02,0.014444444444444444,0.5037460317460317,0.013333333333333334,0.0014814814814814814,0.016666666666666666,0.0,0.00814814814814815,0.0,0.37551322751322747,0.0,0.0
o__Thiohalorhabdales(20),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3229166666666666,0.0,0.0,0.0,0.055555555555555546,0.44444444444444436,0.0,0.1770833333333333,0.0,0.0
o__NRP-J(37),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.36325611325611323,0.3783783783783784,0.0045045045045045045,0.0,0.0,0.0,0.10810810810810811,0.11872586872586871,0.0,0.0,0.0,0.0
o__Cryptophyta(67),0.0,0.00024467824810374357,0.002349353463218222,0.014925373134328358,0.0,0.007026812204419182,0.0,0.017653667148130315,0.03248608442933846,0.04432106439203255,0.016436356764168155,0.02578975814856515,0.10069094437991018,0.03497364661839318,0.48686152342896405,0.2160929616688014,0.0,0.00014777597162701344,0.0,0.0
o__HOC36(19),0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.2429016620498615,0.14768005540166204,0.3059210526315789,0.03289473684210526,0.0,0.16204986149584488,0.003289473684210526,0.0,0.0,0.0,0.0
o__Methanobacteriales(166),0.01961374007257206,0.0,0.0005315379163713678,0.06442040079988003,0.13349768337301932,0.0,0.0015060240963855422,0.028258786705352937,0.04813369946738546,0.20001548142684114,0.09502380241083368,0.019825671232348366,0.018441111384312762,0.04453049652860877,0.045170484242870367,0.019484895604262406,0.0,0.2615461847389558,0.0,0.0
o__Procabacteriales(44),0.028409090909090905,0.0,0.011363636363636362,0.0,0.0,0.022727272727272724,0.0,0.022727272727272724,0.15909090909090906,0.02386363636363636,0.0011363636363636363,0.00871212121212121,0.07088744588744587,0.1477272727272727,0.4508116883116882,0.05254329004329003,0.0,0.0,0.0,0.0
o__EW055(11),0.09090909090909093,0.0,0.015151515151515154,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909093,0.09090909090909093,0.6060606060606062,0.015151515151515154,0.0,0.0,0.0,0.0
o__Tremblayales(13),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.19230769230769232,0.6538461538461539,0.0,0.0,0.0,0.0,0.0
o__Pseudanabaenales(379),0.0351577151882665,0.02700824569053654,0.005227448568651178,0.029111697449428316,0.0029023746701846965,0.020241236336223142,0.0025112252927834092,0.034235489779858616,0.05237935550555069,0.06786369713622759,0.07189136554925123,0.34262478275947694,0.152725780927071,0.016975155567017803,0.08458167325764841,0.03917137549508692,0.0,0.015391380826737024,0.0,0.0
o__d153(39),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.029914529914529916,0.02564102564102564,0.46153846153846156,0.08974358974358974,0.0,0.0,0.2905982905982906,0.05128205128205128,0.0,0.0,0.0,0.0
o__Stigonematales(30),0.22500000000000003,0.0,0.03333333333333334,0.0,0.0,0.05,0.01666666666666667,0.08333333333333334,0.0,0.07410714285714286,0.054166666666666675,0.33498015873015874,0.05674603174603175,0.008333333333333335,0.03833333333333334,0.025,0.0,0.0,0.0,0.0
o__PHOS-HE93(15),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003508771929824561,0.03859649122807018,0.5333333333333333,0.0,0.07368421052631578,0.0,0.15087719298245614,0.0,0.0,0.2,0.0,0.0
o__Nitrosomonadales(13),0.0,0.0,0.0,0.0,0.0,0.0,0.002652519893899204,0.0,0.3076923076923077,0.046419098143236075,0.16935455349248454,0.25,0.1086472148541114,0.0,0.03249336870026525,0.08274093722369583,0.0,0.0,0.0,0.0
o__YS2(211),0.03129705997004575,0.0028005170185264974,0.01042654028436019,0.051573702758536885,0.3240489499968172,0.0,0.0,0.21055954314248151,0.02521053196408647,0.05312917729979342,0.023132475739110814,0.02185839437024271,0.04781035183878785,0.05966457186836334,0.11466737580481653,0.015526969081471451,0.0,0.008293838862559242,0.0,0.0
o__Synergistales(62),0.038164968873797396,0.0008488964346349745,0.09836587436332768,0.3074702886247878,0.2854838709677419,0.0,0.0008488964346349745,0.0,0.008064516129032258,0.0,0.08064516129032258,0.0026881720430107525,0.0,0.14516129032258066,0.0,0.03225806451612903,0.0,0.0,0.0,0.0
o__Victivallales(109),0.0013610242968041131,0.0,0.015996236179722418,0.05896091675908189,0.3147822361125113,0.0,0.0,0.0393097188833832,0.010060734372660977,0.08633583541840421,0.12365439920755622,0.002043369474562135,0.08635102080865706,0.02822865208186309,0.16781994314374238,0.06509591326105088,0.0,0.0,0.0,0.0
o__Deferribacterales(14),0.15714285714285717,0.0,0.07142857142857144,0.14285714285714288,0.4285714285714286,0.0,0.014285714285714289,0.0,0.0,0.0,0.0,0.014285714285714289,0.028571428571428577,0.0,0.07142857142857144,0.07142857142857144,0.0,0.0,0.0,0.0
o__Fibrobacterales(27),0.054673721340388004,0.0,0.0,0.15555555555555553,0.145679012345679,0.0,0.0,0.11199294532627864,0.05925925925925926,0.014814814814814815,0.04320987654320988,0.0,0.024691358024691357,0.2049382716049383,0.13580246913580246,0.04938271604938271,0.0,0.0,0.0,0.0
o__Mycoplasmatales(59),0.19097025609196414,0.0004133939644481191,0.11406911669173662,0.11487758945386063,0.2485875706214689,0.05084745762711865,0.0,0.0,0.00847457627118644,0.0,0.05084745762711865,0.034310483184592566,0.0,0.12728006456820015,0.03389830508474576,0.025423728813559324,0.0,0.0,0.0,0.0
o__Desulfovibrionales(215),0.0439085779954453,0.010903050437934159,0.04862679955703211,0.08842592592592592,0.23517154914042737,0.0001722652885443583,0.0032198228128460685,0.08093143800304142,0.017200400578613554,0.0272609819121447,0.15329159212880142,0.046561225562143566,0.025154496666124574,0.04593174250942988,0.0780918734468306,0.03457239978443809,0.0,0.06057585825027685,0.0,0.0
o__Bacteroidales(3333),0.07025407952424097,0.01055320358404212,0.05974419771441521,0.0994996396216696,0.21583869842450232,0.003073757550334683,0.005846274935023558,0.03301313366052044,0.027084473604206676,0.05108888347385413,0.10796756782252612,0.03005405356076544,0.03454395550610712,0.1602511597924756,0.06115034420614122,0.02749112158077388,0.0,0.0025454554384009833,0.0,0.0
o__Clostridiales(7934),0.07688314904845282,0.012854131001294225,0.03236023781616285,0.11109976566162864,0.33410048574296786,0.0011270457202806024,0.008960897348539705,0.06149528036041711,0.03051398920085002,0.023194616736805975,0.03625477142718126,0.035884595791638475,0.012946977258302956,0.15180422782843417,0.05726149842143263,0.012565111578388462,0.0,0.0006932190572220818,0.0,0.0
o__Coriobacteriales(244),0.06416562046520526,0.005833609317215873,0.058256161424023505,0.1737311176520339,0.4293291842639703,0.0,0.019363538354137132,0.0,0.006637316735513853,0.0,0.001428216592151018,0.050062214479278645,0.0,0.13371622307573838,0.05292306357880128,0.004553734061930783,0.0,0.0,0.0,0.0
o__Erysipelotrichales(455),0.12123021622492111,0.0073281986583512825,0.02762422599759947,0.1852739406864234,0.3491359275635254,0.0,0.017445966017358733,0.0005494505494505496,0.013154635653291797,0.003617174509702325,0.023640892663449056,0.05701429614096661,0.006849702789552415,0.1436845949865579,0.02892749863996663,0.014523278918883317,0.0,0.0,0.0,0.0
o__Puniceicoccales(74),0.015427927927927925,0.0,0.0,0.006756756756756755,0.0,0.04634467002888054,0.0,0.0,0.0027027027027027024,0.017864455364455363,0.2061249916513074,0.0009009009009009007,0.17200617661143972,0.0,0.023906048906048902,0.45536976655397704,0.0,0.052595602595602586,0.0,0.0
o__PB19(47),0.0,0.0,0.0,0.0,0.0,0.11938534278959811,0.0,0.00303951367781155,0.05167173252279636,0.030395136778115502,0.14893617021276595,0.028368794326241134,0.03664302600472813,0.02127659574468085,0.06879432624113475,0.4914893617021277,0.0,0.0,0.0,0.0
o__Haptophyceae(58),0.00022391401701746532,0.004310344827586207,0.001034746388273753,0.0,0.0,0.02782985541454542,0.0,0.0,0.035904125859148345,0.024877312351608463,0.0821311535840166,0.005453316324085068,0.10211911928623739,0.017241379310344827,0.15145471204402747,0.5468638470669688,0.0,0.0005561735261401557,0.0,0.0
o__Ellin6537(11),0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.0,0.045454545454545456,0.5909090909090909,0.0,0.045454545454545456,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
o__GW-28(23),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3671497584541062,0.004830917874396135,0.2515297906602254,0.0465378421900161,0.0,0.0,0.043478260869565216,0.2848631239935588,0.001610305958132045,0.0,0.0,0.0,0.0
o__[Cerasicoccales](69),0.0741056487007041,0.0020703933747412,0.022275899087493285,0.042028985507246375,0.18053830227743267,0.0020703933747412,0.014492753623188403,0.08793990517641075,0.07368645398662897,0.034953502331747724,0.01570842868039664,0.01737878115145098,0.10673632950656013,0.022512853791244444,0.2790860088893578,0.024415360540655115,0.0,0.0,0.0,0.0
o__B12-WMSP1(31),0.0,0.0,0.0,0.02073732718894009,0.0,0.016129032258064516,0.0,0.04838709677419355,0.7824884792626728,0.0064516129032258064,0.07096774193548387,0.0,0.0,0.03225806451612903,0.0064516129032258064,0.016129032258064516,0.0,0.0,0.0,0.0
o__SM2F09(16),0.03125000000000001,0.0,0.04166666666666667,0.0,0.0,0.06250000000000001,0.06250000000000001,0.0,0.0,0.1503405448717949,0.03125000000000001,0.11848958333333334,0.1264022435897436,0.0,0.3382411858974359,0.03735977564102565,0.0,0.0,0.0,0.0
o__Ucn15732(34),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056022408963585435,0.0,0.40570728291316527,0.2378374076903489,0.09971988795518208,0.11134453781512604,0.0,0.06610644257703081,0.018360071301247772,0.0,0.055322128851540614,0.0,0.0
o__SSW63Au(15),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.4166666666666667,0.0,0.19333333333333333,0.0,0.05555555555555555,0.3277777777777777,0.0,0.0,0.0,0.0
o__Vibrionales(44),0.04822422348270255,0.06812959303729596,0.03786750736202148,0.03514180056922344,0.003641928991052759,0.24462078012600638,0.0002582644628099174,0.0,0.0011323903369357918,0.001291322314049587,0.18320978771169036,0.0018931096285970332,0.028868276100779786,0.046244896943144494,0.01581147494345742,0.2602809624988072,0.0,0.02338368149142596,0.0,0.0
o__SB-45(20),0.0013157894736842107,0.16148651124910926,0.0,0.0,0.0,0.0,0.057315789473684216,0.0,0.014440789473684214,0.10125,0.5705216498693543,0.012188231701109643,0.04930350537853338,0.0,0.023125000000000007,0.009052733380840885,0.0,0.0,0.0,0.0
o__Ardenscatenales(46),0.018115942028985508,0.04347826086956522,0.02173913043478261,0.02173913043478261,0.0,0.04347826086956522,0.1177536231884058,0.05144927536231884,0.3586956521739131,0.0,0.04710144927536232,0.05181159420289856,0.06884057971014494,0.0,0.05434782608695653,0.10144927536231886,0.0,0.0,0.0,0.0
o__Fusobacteriales(254),0.1653998029920153,0.04062995603565686,0.14807986903116832,0.05279787416639673,0.051203808316458654,0.015762366686116108,0.009350732835321921,0.00927071616047994,0.006490303864419293,0.015487289993636239,0.07558963585337,0.04418392720972253,0.026594044669727222,0.26014095139154425,0.04397190449311595,0.03166995182354454,0.0,0.0033768644773061905,0.0,0.0
o__Lactobacillales(476),0.1476397133002369,0.05891905535545396,0.11261714839924855,0.08761060288145527,0.07081944922514984,0.002543382896279803,0.025862117388337717,0.00024220795842446577,0.007900025191660904,0.002242697776765468,0.02947642243249591,0.03817436667137874,0.005923874714875092,0.3967159605957392,0.011743564468952278,0.0015466989561282445,0.0,2.2711787417669777e-05,0.0,0.0
o__Pasteurellales(146),0.17593437726730884,0.07690182535841524,0.17849413275238923,0.087901054825767,0.08217315586336421,4.596855750666544e-05,0.01599227283348292,0.0,0.01115957454332006,0.0014062199637266289,0.02315185545918672,0.03271457012400964,2.298427875333272e-05,0.29743361885275776,0.009658184300245357,0.0070102050197664795,0.0,0.0,0.0,0.0
o__Bifidobacteriales(71),0.16474495024615643,0.06923485992153317,0.14370967728513787,0.12360114085862821,0.0792906670582187,0.0,0.003143121198134633,0.007042253521126761,0.008906869110644956,0.009767359919887992,0.0005871092818308024,0.03648303984839732,0.007437736856804454,0.3448550981005753,0.0006459648829999969,0.0005501519099234424,0.0,0.0,0.0,0.0
o__Neisseriales(122),0.1559367649003192,0.07784011428008127,0.09670118970113507,0.05674345266076489,0.04307878944599788,0.008393012705200873,0.04306827956150836,0.05295101073789597,0.025715127458806594,0.0036479506646899915,0.011864454520897181,0.04879679493399504,0.0005652911249293386,0.323362666224287,0.04467581575994582,0.006437752311127099,0.0,0.00022153300841825434,0.0,0.0
o__Streptophyta(102),0.15372037349075066,0.12512686529905107,0.04763998933000341,0.0651440762850072,0.014262795982802329,0.001076860231271996,0.037085179566797216,0.07764756080668056,0.042459262812655024,0.011577171211459137,0.023043793650411294,0.06762002103217134,0.011889297385620914,0.2551122551431244,0.04750538946916211,0.019089108303031278,0.0,0.0,0.0,0.0
o__Aeromonadales(54),0.19133238615119294,0.00017979144192736428,0.03537696272324105,0.09570186718999181,0.12729341953648537,8.989572096368214e-05,0.0026743976986695435,0.051000839026729,0.022680262324275273,0.0,0.013142754404890327,0.07413500339606058,0.06589356346637901,0.25981924526870875,0.05843221862639339,0.002247393024092053,0.0,0.0,0.0,0.0
o__Enterobacteriales(130),0.22214189467679818,0.058205773594815685,0.07151685298895465,0.0374923121325461,0.11567541929184344,0.017518482538911546,0.024908669404404272,0.019865122116363706,0.025140329080862167,0.0060438093732419615,0.011628355688320838,0.05041140198351468,0.012693510409718722,0.22811359682442484,0.08153311647707528,0.01711135341820397,0.0,0.0,0.0,0.0
o__Pseudomonadales(327),0.22893273226427713,0.04670158229858505,0.05871743312919453,0.03167868677678995,0.07194203104653825,0.01714180175302442,0.021712911096741783,0.015370342296572073,0.0704224545298228,0.012611930257721405,0.032395997954899086,0.0540240614078396,0.02848917975272768,0.23577540294657615,0.05843085379519304,0.015537768102749035,0.0,0.00011483059074802194,0.0,0.0
o__Euglenozoa(32),0.10937500000000001,0.0,0.0,0.0,0.015625000000000003,0.0,0.0,0.18750000000000003,0.06250000000000001,0.03125000000000001,0.14583333333333334,0.03125000000000001,0.010416666666666668,0.0,0.40625000000000006,0.0,0.0,0.0,0.0,0.0
o__K2-4-19(15),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.06666666666666667,0.0,0.13333333333333333,0.03333333333333333,0.0,0.0,0.4,0.06666666666666667,0.0,0.0,0.0,0.0
o__Nitriliruptorales(33),0.11363636363636363,0.0,0.05555555555555555,0.0,0.0,0.0,0.030303030303030304,0.0,0.05555555555555555,0.0,0.4823232323232323,0.05555555555555555,0.07070707070707072,0.0,0.015151515151515152,0.07575757575757576,0.0,0.045454545454545456,0.0,0.0
o__Methanosarcinales(77),0.0005994005994005994,0.0,0.0,0.0,0.025974025974025976,0.0,0.0,0.6001109199167102,0.03528364685497014,0.24288291006007254,0.045576573498651414,0.0002450379808870375,0.01298701298701299,0.0012693655550798408,0.011025455254810804,0.006729634002361275,0.0,0.017316017316017316,0.0,0.0
o__GMD14H09(38),0.039473684210526314,0.0,0.02631578947368421,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.006578947368421052,0.3861842105263158,0.0,0.10526315789473684,0.0,0.05592105263157895,0.1236842105263158,0.0,0.23026315789473684,0.0,0.0
o__Chromatiales(128),0.0078125,0.00390625,0.014200367647058823,0.0,0.0,0.010216346153846154,0.009248621323529412,0.02005208333333333,0.06264453477365522,0.023614053672316383,0.3092352525946276,0.13836000060334866,0.0958365830849941,0.0078125,0.0707112170433145,0.15510713024616626,0.0,0.07124255952380953,0.0,0.0
o__[Rhodothermales](291),0.04750106708869596,0.009545628102329133,0.035643739156737804,0.0005727376861397479,0.001718213058419244,0.015252178138776079,0.02079998561957325,0.0064910271095838116,0.02722650562744691,0.038841586555616134,0.3074196932700486,0.07457979562977321,0.15812650118374652,0.013272241313478428,0.018260628260628266,0.10667512706380607,0.0,0.11807334513520079,0.0,0.0
o__Micrococcales(38),0.03203682282629651,0.0,0.04097744360902256,0.0,0.0037593984962406013,0.01578947368421053,0.008552631578947369,0.0300125313283208,0.6038416176187074,0.0,0.001547987616099071,0.14924443461595166,0.0,0.06796572880164212,0.041760651629072686,0.004511278195488722,0.0,0.0,0.0,0.0
o__LD1-PA13(59),0.0,0.016949152542372878,0.0,0.0,0.0,0.003389830508474576,0.0,0.1601462340011638,0.13159717161013632,0.08861204322960062,0.451775625504439,0.018885364091790667,0.055084745762711856,0.0003531073446327683,0.032044497801771835,0.015738498789346245,0.0,0.02542372881355932,0.0,0.0
o__Kordiimonadales(18),0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o__MSB-1E9(50),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.9183333333333333,0.0,0.006666666666666666,0.0,0.02,0.03,0.0,0.02,0.0,0.0
o__Chlorophyta(256),0.05461729230304608,0.004882812500000001,0.005025076639229854,0.008873980978260872,0.022021351357333553,0.004566592261904763,0.020312203539217765,0.13271583299721915,0.05165002404954779,0.041222238223246284,0.04394399231981468,0.08609639961933527,0.07807846391132246,0.05656194593708003,0.333722664935744,0.05570912842769766,0.0,0.0,0.0,0.0
o__Rubrobacterales(84),0.0735953631577013,0.02066400755610482,0.019299588275543993,0.07685982879267872,0.0032262208842668613,0.0,0.012276315283295001,0.02584780524675995,0.45768203246024025,0.001404635928445452,0.008999561347323637,0.04798384498970779,0.012756188043544366,0.09639069934313696,0.08808426049412532,0.0549296481971254,0.0,0.0,0.0,0.0
o__OPB54(44),0.019311972180824637,0.0,0.0168769072457597,0.09019941806827052,0.0020661157024793385,0.0,0.011498917748917746,0.4911707693283699,0.0765711323367806,0.05262445887445886,0.08665750543544878,0.057162534435261696,0.0,0.047348484848484834,0.017758756395120028,0.030753027399823222,0.0,0.0,0.0,0.0
o__[Brevinematales](44),0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.530716706539075,0.11392045454545455,0.12215909090909088,0.11767344497607655,0.0,0.0,0.0,0.07007575757575757,0.022727272727272728,0.0,0.0,0.0,0.0
o__S1198(65),0.015384615384615385,0.0,0.0,0.007692307692307693,0.023076923076923078,0.0,0.0,0.060805860805860805,0.1549235078646843,0.11437567334626159,0.00989010989010989,0.12115923292393882,0.11015406162464984,0.0,0.34664027149321264,0.035897435897435895,0.0,0.0,0.0,0.0
o__Desulfarculales(61),0.0,0.041639344262295076,0.0,0.0,0.0,0.0,0.004098360655737704,0.03192433288254114,0.0010472672098162745,0.08263085717484238,0.4192205826447341,0.0,0.035063752276867026,0.0,0.07087047454456828,0.25463766620254724,0.0,0.058867362146050664,0.0,0.0
o__LD1-PB3(123),0.004690431519699812,0.0,0.0,0.0,0.0,0.0,0.0,0.08184994811306175,0.05101726566247836,0.2900270753669556,0.3056906189617811,0.13596304328011644,0.024583817266744096,0.0,0.0469637076882414,0.05921409214092141,0.0,0.0,0.0,0.0
o__Chroococcales(239),0.053636182506475394,0.01492329149232915,0.013498704921299062,0.030997210599721062,0.003942710009655617,0.06479174591099277,0.03792588164973102,0.02580195258019526,0.03687713959680487,0.08752544526603105,0.06975467582162143,0.13510506230171498,0.1417618643560066,0.037457660888623234,0.08348216172483955,0.1342756325496911,0.0,0.028242677824267783,0.0,0.0
o__Synechococcales(174),0.037069789900131905,0.003308951584813654,0.004387178068719651,0.006649944829998009,0.019490387978971107,0.048052982765270584,0.002528290118506638,0.0003831417624521073,0.009653563184242698,0.16118235391264082,0.11102712554325839,0.12685275925699083,0.11462017486772161,0.01753704910799585,0.19081539215787457,0.14570946250482114,0.0,0.0007314524555903865,0.0,0.0
o__Stramenopiles(786),0.02474594346134834,0.005635150857512873,0.006051175004600475,0.04906687174713214,0.007875460274234537,0.06302245821827931,0.002579926665553361,0.03503996581864773,0.02800244336598406,0.05789700930671411,0.05778722495758262,0.08506307791641594,0.12744056693158673,0.01711797651405342,0.22998674741405745,0.19811333316454313,0.0,0.00457466838175372,0.0,0.0
o__Rickettsiales(695),0.03060580604104291,0.009458645849278025,0.020432626161027014,0.0013552766809109102,0.007135431777612769,0.045732496513498824,0.014249695669776994,0.026149556036352484,0.031047052395184477,0.04794164419380727,0.06868229098899856,0.05256511014258541,0.10595614981018611,0.09031587743038297,0.22798206268866192,0.21826626254703793,0.0,0.0021240150736553613,0.0,0.0
o__[Micrarchaeles](47),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0648936170212766,0.013120567375886525,0.5053191489361702,0.02127659574468085,0.10638297872340426,0.0,0.0,0.25709219858156024,0.031914893617021274,0.0,0.0,0.0,0.0
o__GIF10(870),0.00015238592824799716,0.0,0.0001915708812260536,0.0,0.0,0.002298850574712643,0.0,0.0700031903141629,0.03382504743494527,0.5122250854009759,0.07006871481009411,0.016046256258913087,0.04930962722986989,0.0,0.193995179594725,0.049202099234962056,0.0,0.0026819923371647503,0.0,0.0
o__Euzebyales(39),0.09487179487179487,0.01282051282051282,0.04786324786324786,0.07692307692307693,0.0,0.004273504273504273,0.0,0.02564102564102564,0.36431623931623935,0.00641025641025641,0.10341880341880341,0.04594017094017094,0.12905982905982905,0.04273504273504273,0.00641025641025641,0.039316239316239315,0.0,0.0,0.0,0.0
o__Methylacidiphilales(103),0.014985225833685101,0.0,0.005139920045688179,0.0,0.0,0.02696871628910464,0.06794391141628227,0.10113629617296165,0.23426805523559135,0.043219747445903935,0.020489371797940817,0.2505249683219487,0.070368444988278,0.013367102856338822,0.13078573991243284,0.020802499683843814,0.0,0.0,0.0,0.0
o__Oscillatoriales(74),0.07799722799722802,0.04150579150579151,0.0022863772863772865,0.07591410091410093,0.02970827970827971,0.015898251192368842,0.03474903474903475,0.03260403260403261,0.06208862458862459,0.08796702546702548,0.08932557461969229,0.15404190404190404,0.06650768415474298,0.1365681615681616,0.026359151359151366,0.044857156621862515,0.0,0.021621621621621626,0.0,0.0
o__Methylococcales(95),0.0010526315789473686,0.0,8.771929824561404e-05,0.0,0.0,0.0,0.0,0.11748955302158123,0.05700976867701023,0.18798341113282122,0.16349022921664685,0.07959616711838823,0.08493204937477383,0.026393329364466894,0.21523388972040183,0.06673125149671678,0.0,0.0,0.0,0.0
o__Deinococcales(224),0.21825891178693319,0.01932723448230967,0.08924608600152746,0.007861775880929107,0.007227891156462585,0.027129120879120876,0.10282291265295869,0.005803571428571429,0.05973967996289424,0.01922348484848485,0.05439762881666532,0.17735926455159773,0.030736767153097793,0.05583044572301061,0.07057573926837037,0.029905913978494625,0.0,0.024553571428571428,0.0,0.0
o__Methylophilales(42),0.07311974480236437,0.011904761904761904,0.03066200221520335,0.011904761904761904,0.003385413579588337,0.0,0.017477159946104045,0.11891591036587304,0.08586599139063926,0.11789390920646897,0.04563121551069462,0.05965769407556985,0.13689725890544086,0.01389788407236993,0.16300933337057621,0.10977695874958333,0.0,0.0,0.0,0.0
o__BD7-3(590),0.02182808716707022,0.005733014631319715,0.010436569080636879,0.0039928661976843275,0.000777666999002991,0.17225704003130152,0.009604519774011297,0.06490047012061612,0.072043552902165,0.06450394847204417,0.11262756403035006,0.1049411289939705,0.21225090872597793,0.002937853107344633,0.06550914716168954,0.058011160214550044,0.0,0.0176445023902651,0.0,0.0
o__ODP1230B3009(42),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.7592592592592593,0.07407407407407407,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.09523809523809523,0.0,0.0
o__ArcA07(113),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007240547063555915,0.0016090104585679808,0.8119469026548672,0.168141592920354,0.0,0.0029498525073746312,0.0,0.0022123893805309734,0.0,0.0,0.0058997050147492625,0.0,0.0
