,max.tip.tip.dist,entropy,perm
1300733,0.42971029106,2.54473648707,Real
1302103,0.4302034213,2.71939344971,Real
1302113,0.43353665725,2.89149877285,Real
1302123,0.4590659519,2.9300016359,Real
1302523,0.35277745,1.78632428028,Real
1302543,0.4590659519,2.92391372597,Real
1302553,0.35277745,1.91434144266,Real
1302573,0.4590659519,2.74360525042,Real
1302593,0.4590659519,2.74501558115,Real
1302723,0.4590659519,2.73307432077,Real
1302753,0.4590659519,2.77926664306,Real
1302763,0.4590659519,2.74570690054,Real
1302963,0.4590659519,2.73363143659,Real
1302983,0.4862005365,2.82696151356,Real
1303163,0.4862005365,2.81594780379,Real
1303183,0.54091387662,2.81611999992,Real
1303193,0.4862005365,2.77362147163,Real
1303203,0.68339431109,2.89256225979,Real
1303213,0.56373198278,3.09754655547,Real
1303643,0.31462610289,1.89640913915,Real
1303723,0.31462610289,1.84332647112,Real
1303803,0.33088595,1.85191017951,Real
1303823,0.68339431109,3.17153885938,Real
1303833,0.37000073352,1.94064298295,Real
1303843,0.53418223329,2.48327667093,Real
1303853,0.68339431109,3.13456956871,Real
1303873,0.69447055609,3.10896110596,Real
1303883,0.69447055609,3.11151503348,Real
1303903,0.69447055609,3.11146702346,Real
1304993,0.2495492975,0.930919064367,Real
1305013,0.2495492975,0.838557750211,Real
1305023,0.31866689688,0.704835355909,Real
1305053,0.31866689688,0.687833248741,Real
1305073,0.31866689688,0.841803738665,Real
1305083,0.31866689688,0.837228710521,Real
1305103,0.31866689688,0.825514026461,Real
1305263,0.31866689688,0.837850992294,Real
1305293,0.31866689688,0.897529219908,Real
1306033,0.118234565,2.47783414542,Real
1306043,0.12442330442,2.47050408503,Real
1306063,0.12442330442,2.45115032949,Real
1306513,0.2317976968,2.23163779494,Real
1306533,0.2317976968,2.22697968918,Real
1306553,0.2317976968,2.20688212966,Real
1306563,0.2317976968,2.19848958087,Real
1306583,0.23593805942,2.34368595904,Real
1306603,0.23647589272,2.43421112308,Real
1306623,0.27496345272,2.41359132595,Real
1306653,0.27496345272,2.38925935871,Real
1306943,0.27496345272,2.37186239034,Real
1307083,0.27496345272,2.5421018333,Real
1307103,0.12442330442,2.43207200547,Real
1307113,0.27496345272,2.59331990949,Real
1307123,0.28656062372,2.59419475893,Real
1307153,0.28656062372,2.59431444759,Real
1307163,0.28656062372,2.602408604,Real
1307183,0.28656062372,2.59552863842,Real
1307213,0.30140176311,2.58834842992,Real
1307233,0.34212268311,2.58820532645,Real
1307253,0.36487531311,2.58733503721,Real
1307263,0.37948703211,2.60291419263,Real
1307283,0.3680477553,0.996772267129,Real
1307293,0.37948703211,2.60139179964,Real
1307313,0.56624107841,2.55389632849,Real
1307323,0.69447055609,3.12004340143,Real
1307333,0.56624107841,2.54663719288,Real
1308843,0.12272164,2.0889576564,Real
1308853,0.1254617,2.01952043587,Real
1309003,0.14868249,2.09177268673,Real
1309023,0.09397085314,2.48730966236,Real
1309033,0.14876343,2.05261343024,Real
1309803,0.09310703455,2.56807466883,Real
1309823,0.11212077073,2.61494032598,Real
1309853,0.11212077073,2.57242322893,Real
1309863,0.13884699325,2.52576802045,Real
1309883,0.13884699325,2.50991988781,Real
1309913,0.13884699325,2.51480941029,Real
1309943,0.13884699325,2.54107328947,Real
1309973,0.13884699325,2.47754780795,Real
1309993,0.2055392565,2.53015651059,Real
1310013,0.2055392565,2.43319194009,Real
1310033,0.29889208,2.47182573215,Real
1310043,0.29889208,2.507046297,Real
1310073,0.299744995,2.53245561999,Real
1310083,0.299744995,2.57339338454,Real
1310113,0.299744995,2.62269210072,Real
1310133,0.299744995,2.64241415681,Real
1310143,0.14876343,2.2903608649,Real
1310153,0.299744995,2.66711538772,Real
1310173,0.315394126,2.59443288689,Real
1310713,0.1134480141,2.06266603479,Real
1311683,0.523508,2.58809158364,Real
1311713,0.54945,2.52744238942,Real
1311723,0.54945,2.55105610485,Real
1311753,0.54945,2.51461000281,Real
1311763,0.54945,2.46173880092,Real
1311783,0.54945,2.49650218609,Real
1311813,0.54945,2.49572822501,Real
1311833,0.54945,2.5577579218,Real
1311843,0.54945,2.51404323381,Real
1311873,0.54945,2.53254150773,Real
1311883,0.54945,2.59229909835,Real
1311903,0.54945,2.57159495221,Real
1311923,0.54945,2.57298410447,Real
1311943,0.54945,2.63031811121,Real
1311973,0.54945,2.66493630089,Real
1311983,0.54945,2.62984611236,Real
1312003,0.54945,2.65215014353,Real
1312033,0.54945,2.61855345304,Real
1312503,0.213388654,2.52600506967,Real
1312523,0.54945,2.7166560185,Real
1312533,0.2271205722,2.5301305153,Real
1312563,0.54945,2.85393190356,Real
1313123,0.485584,2.79122403203,Real
1313143,0.485584,2.71644430395,Real
1313343,0.485584,2.68845976911,Real
1313423,0.485584,2.94624102586,Real
1313683,0.485584,2.95923631019,Real
1313713,0.49130538585,2.96200385152,Real
1313733,0.49130538585,2.95167677637,Real
1313753,0.49130538585,2.91771475546,Real
1313783,0.50993892685,2.92983219366,Real
1313943,0.50993892685,2.90326979312,Real
1313963,0.50993892685,2.85241169088,Real
1313993,0.50993892685,2.83594357167,Real
1314003,0.50993892685,2.82618463075,Real
1314023,0.54945,2.85074711125,Real
1314033,0.50993892685,2.82246253745,Real
1314053,0.64302573584,2.91013423338,Real
1314073,0.64302573584,2.92389372978,Real
1314083,0.64302573584,2.93928755487,Real
1314113,0.64302573584,2.93117220083,Real
1314123,0.64302573584,2.97396880289,Real
1314153,0.64302573584,2.96652595654,Real
1314163,0.3689295875,2.48706559136,Real
1314173,0.64302573584,2.94688023926,Real
1314283,0.64302573584,2.99684259528,Real
1314313,0.64302573584,3.00506178175,Real
1314323,0.43170193866,2.63421035638,Real
1314333,0.64302573584,3.00673710378,Real
1314343,0.79694121067,3.06999108572,Real
1314353,0.6522207815,2.9122794951,Real
1314363,0.83226269777,3.12488844349,Real
1314823,0.3800683692,1.52221352621,Real
1315203,0.3800683692,1.48110209888,Real
1315523,0.46578546356,1.37021458704,Real
1315623,0.46578546356,1.64596395251,Real
1315643,0.46578546356,1.55738848598,Real
1315663,0.46578546356,1.54086723074,Real
1315693,0.46578546356,1.59819447922,Real
1315713,0.50330465156,1.65640001995,Real
1316083,0.50330465156,1.718824392,Real
1316103,0.83226269777,3.12523128885,Real
1316113,0.50330465156,2.02511653422,Real
1316123,1.30761476651,3.05992715299,Real
1316133,0.83226269777,3.09231699788,Real
1316143,0.65661043372,1.81625028344,Real
1316153,1.30761476651,3.08157677169,Real
1316173,1.30761476651,3.08058116317,Real
1318133,0.223106004,2.51032615709,Real
1318153,0.265250075,2.81270646997,Real
1318343,0.265250075,2.84360047574,Real
1318373,0.265250075,2.81043669051,Real
1318383,0.28612518686,2.79619417801,Real
1318403,0.28612518686,2.78785166263,Real
1318423,0.28612518686,2.77818706737,Real
1318863,0.217874059,2.23196064116,Real
1318883,0.217874059,2.25951757001,Real
1318903,0.28612518686,2.78133715608,Real
1318913,0.217874059,2.30130906852,Real
1319703,0.20727187921,0.972737599889,Real
1319723,0.31385772817,2.71768293735,Real
1319733,0.223317622,1.27710138944,Real
1319843,0.31828545826,2.38012508837,Real
1319873,0.35674710756,2.37484651835,Real
1319893,0.35674710756,2.37825745299,Real
1320263,0.35674710756,2.41858653957,Real
1320293,0.35996576408,2.38967052897,Real
1320313,0.35996576408,2.38289711633,Real
1320333,0.35996576408,2.38015195087,Real
1320343,0.37145802262,2.44540127489,Real
1320373,0.37145802262,2.44895429045,Real
1320543,0.37145802262,2.42056488365,Real
1320563,0.37145802262,2.43898005914,Real
1320593,0.37145802262,2.43537178135,Real
1320603,0.37145802262,2.43172638883,Real
1320623,0.37145802262,2.44043223584,Real
1320643,0.37145802262,2.43676000392,Real
1320763,0.37145802262,2.43923346124,Real
1320783,0.37145802262,2.46340441501,Real
1320813,0.37145802262,2.45980407339,Real
1320823,0.37145802262,2.45569288382,Real
1320843,0.39893177904,2.45156291097,Real
1320863,0.40140817904,2.4615567418,Real
1320883,0.40140817904,2.4573912685,Real
1320903,0.42134910904,2.46212703752,Real
1320923,0.42134910904,2.46099590456,Real
1320943,0.42134910904,2.456762906,Real
1320973,0.42134910904,2.45251688638,Real
1320983,0.56431574204,2.45788675069,Real
1321003,0.56431574204,2.47813752487,Real
1321033,0.56431574204,2.4739129505,Real
1321043,1.30761476651,3.07956605259,Real
1321053,0.56431574204,2.47086424733,Real
1321063,1.13605475713,3.3823307548,Real
1321073,1.30761476651,3.07415037805,Real
1321083,1.28192823006,3.18325918244,Real
1321093,1.46556814328,3.16967111466,Real
1321743,0.1617568051,2.60879401541,Real
1322483,0.07689951,0.863552506423,Real
1322503,0.07689951,1.14235287355,Real
1322523,0.11884101,1.35719286503,Real
1322543,0.11884101,1.46112203221,Real
1322563,0.1196265,1.42054063148,Real
1322583,0.1196265,1.49567917842,Real
1322603,0.1196265,1.56306482184,Real
1322623,0.1196265,1.52654101412,Real
1322653,0.1196265,1.49171270341,Real
1322663,0.1205488,1.60086987292,Real
1322683,0.1205488,1.56676514866,Real
1322703,0.1205488,1.53411506108,Real
1322733,0.1205488,1.50283945845,Real
1322753,0.1205488,1.47286171451,Real
1322773,0.1205488,1.5741289442,Real
1322793,0.1205488,1.54451700224,Real
1322923,0.1205488,1.51604341719,Real
1322943,0.14028337341,1.56211924039,Real
1322963,0.14028337341,1.538510123,Real
1322983,0.14028337341,1.59657374627,Real
1323243,0.14028337341,1.70295554417,Real
1323643,0.1276716,2.65855764562,Real
1323673,0.1276716,2.67161579439,Real
1323683,0.1276716,2.66411564264,Real
1323703,0.1276716,2.65050188025,Real
1323733,0.1276716,2.62833174693,Real
1323743,0.1276716,2.68203069883,Real
1323773,0.1276716,2.65546689995,Real
1323783,0.1276716,2.6650688246,Real
1324023,0.1276716,2.66309113956,Real
1324053,0.12834570227,2.5996924831,Real
1324063,0.12834570227,2.58028374222,Real
1324083,0.12834570227,2.61382805138,Real
1324103,0.12834570227,2.59578426727,Real
1324123,0.12834570227,2.57768967398,Real
1324153,0.12834570227,2.58554370285,Real
1324173,0.12834570227,2.56655285024,Real
1324193,0.12834570227,2.56464361968,Real
1324203,0.12834570227,2.54564229967,Real
1324223,0.12834570227,2.5261426378,Real
1324243,0.16549965929,2.28103735139,Real
1324253,0.12834570227,2.50627375229,Real
1324263,0.16910921481,2.70106979726,Real
1324283,0.16910921481,2.69613875871,Real
1324303,0.16910921481,2.70286146294,Real
1324323,0.16910921481,2.69772077848,Real
1324343,0.16910921481,2.6922943924,Real
1324373,0.16910921481,2.69775085557,Real
1324393,0.16910921481,2.70185148481,Real
1324403,0.20642130929,2.70237907312,Real
1324433,0.22102720929,2.70663584212,Real
1324453,0.22102720929,2.70405257783,Real
1324473,0.22102720929,2.70618121406,Real
1324493,0.22102720929,2.75315936839,Real
1324513,0.22102720929,2.76493849833,Real
1324523,0.22102720929,2.75924954428,Real
1324543,0.22102720929,2.78813359202,Real
1324563,0.22102720929,2.79098381657,Real
1324593,0.22102720929,2.7884824108,Real
1324603,0.22102720929,2.78938037735,Real
1324633,0.22102720929,2.79192586292,Real
1324643,0.22102720929,2.79402743568,Real
1324663,0.22102720929,2.79573889166,Real
1324683,0.22102720929,2.78982158588,Real
1324713,0.22102720929,2.79109551402,Real
1324723,0.22102720929,2.79197407152,Real
1324743,0.22102720929,2.80207735623,Real
1324773,0.22102720929,2.80183118005,Real
1324783,0.22102720929,2.80348550492,Real
1324813,0.22102720929,2.797656043,Real
1324833,0.22407931202,2.80472134845,Real
1324843,0.22407931202,2.81090578086,Real
1324863,0.22407931202,2.81502343243,Real
1324893,0.22407931202,2.82025731096,Real
1324913,0.22407931202,2.81887907517,Real
1324933,0.22407931202,2.82242454388,Real
1324953,0.22407931202,2.83144806171,Real
1324963,0.22407931202,2.8287418007,Real
1324983,0.22407931202,2.82819904002,Real
1325263,0.22407931202,2.82775999208,Real
1325283,0.22407931202,2.82711540984,Real
1325313,0.22407931202,2.82547957012,Real
1325333,0.22407931202,2.82093984172,Real
1325343,0.22407931202,2.82416339586,Real
1325373,0.22407931202,2.82299082564,Real
1325393,0.22407931202,2.82129831319,Real
1325413,0.22407931202,2.81933996447,Real
1325433,0.22407931202,2.82233569559,Real
1325443,0.22407931202,2.82163605531,Real
1325463,0.1617568051,2.71343983207,Real
1325473,0.22407931202,2.82419834188,Real
1325523,0.23986295277,2.83526426687,Real
1325863,0.23986295277,2.83082687024,Real
1325893,0.23986295277,2.8338548163,Real
1325903,0.25589206917,2.83023791404,Real
1326023,0.25589206917,2.83084168782,Real
1326053,0.25589206917,2.8337118407,Real
1326073,0.25589206917,2.83149864417,Real
1326093,0.39583878986,2.82574566172,Real
1326113,0.39583878986,2.82342074294,Real
1326123,0.39583878986,2.82818383048,Real
1326143,0.39583878986,2.82474853175,Real
1326173,0.39583878986,2.82542246462,Real
1326193,0.39583878986,2.8231170162,Real
1326213,0.39583878986,2.8207387314,Real
1326223,0.39583878986,2.81932810582,Real
1326253,0.39583878986,2.81824783694,Real
1326273,0.39583878986,2.81495327399,Real
1326293,0.39583878986,2.81440078658,Real
1326303,0.39583878986,2.81316629552,Real
1326323,0.39583878986,2.81252450324,Real
1326343,0.39583878986,2.81506155774,Real
1326363,0.39583878986,2.81573405381,Real
1326393,0.39583878986,2.8149693913,Real
1327203,0.18944014311,1.74079127308,Real
1327233,0.18944014311,1.81517115175,Real
1327603,0.19766613991,1.90608800452,Real
1327633,0.24112584088,1.97011434188,Real
1327653,0.24112584088,2.1068285971,Real
1327673,0.24112584088,2.09890637773,Real
1327693,0.24112584088,2.09575114837,Real
1327703,0.24112584088,2.10263583621,Real
1327723,0.24112584088,2.11438039183,Real
1327753,0.24112584088,2.12024168285,Real
1327773,0.24112584088,2.11274269839,Real
1327783,0.24112584088,2.10508595559,Real
1327813,0.24112584088,2.09783672981,Real
1327833,0.24112584088,2.11259043087,Real
1327853,0.24112584088,2.10513614959,Real
1327873,0.24112584088,2.09718677875,Real
1327883,0.24112584088,2.09059759173,Real
1327913,0.24112584088,2.16958481577,Real
1327933,0.24112584088,2.16276263371,Real
1327943,0.24112584088,2.16904602328,Real
1327963,0.24112584088,2.17524089644,Real
1327983,0.24112584088,2.17064753235,Real
1328003,0.24112584088,2.17572014132,Real
1328023,0.24112584088,2.16790495521,Real
1328053,0.24112584088,2.16292956026,Real
1328073,0.24112584088,2.15526538436,Real
1328093,0.24112584088,2.1502500036,Real
1328113,0.24112584088,2.14226840033,Real
1328133,0.24112584088,2.13607191537,Real
1328143,0.31020965166,2.13115424914,Real
1328173,0.31020965166,2.17361649017,Real
1328183,0.39583878986,2.81652223824,Real
1328193,0.31020965166,2.20692759947,Real
1328603,0.120098036,1.91804286847,Real
1328623,0.120098036,1.86070434243,Real
1329303,0.1898524092,2.15628598585,Real
1329333,0.21469747471,2.54297821309,Real
1329343,0.21469747471,2.55437062673,Real
1329363,0.21469747471,2.66458974522,Real
1329393,0.21469747471,2.67013067372,Real
1329403,0.21469747471,2.68666809895,Real
1329433,0.21469747471,2.68680130863,Real
1329443,0.122675668,1.9272030947,Real
1329453,0.21469747471,2.6721919661,Real
1329473,0.22563460392,2.61950315747,Real
1329483,0.24818021715,2.68083891278,Real
1329543,0.25357055715,2.66774877719,Real
1329563,0.34082958504,2.64213054121,Real
1329583,0.34082958504,2.64264163705,Real
1329603,0.34082958504,2.65414844833,Real
1329633,0.34082958504,2.64108031855,Real
1329653,0.34082958504,2.63194199874,Real
1329673,0.34082958504,2.62827775009,Real
1329693,0.34082958504,2.64104259255,Real
1329713,0.34082958504,2.64273831927,Real
1329723,0.34082958504,2.65984513581,Real
1329803,0.34082958504,2.6691653851,Real
1330043,0.3435495776,2.83288544248,Real
1330453,0.092216311,1.70754636158,Real
1330473,0.177612087,1.7219168758,Real
1330483,0.177612087,1.83162336349,Real
1330503,0.3554405636,2.75970257097,Real
1330513,0.177612087,1.87011478628,Real
1330523,0.3706389396,2.6872978871,Real
1330543,0.3706389396,2.67762401878,Real
1330943,0.15716848802,2.09338770412,Real
1330973,0.15716848802,2.08012442707,Real
1330983,0.15716848802,2.13281054337,Real
1331723,0.244052,2.1702466506,Real
1331753,0.244052,2.16533671166,Real
1331803,0.244052,2.1540498817,Real
1332003,0.3112337628,2.29778283133,Real
1332063,0.3112337628,2.44641838323,Real
1332083,0.3112337628,2.43717263851,Real
1332103,0.3112337628,2.42678249826,Real
1332123,0.3112337628,2.41938246091,Real
1332153,0.3112337628,2.40651072914,Real
1332173,0.3112337628,2.41404590085,Real
1332183,0.15716848802,2.11643280624,Real
1332193,0.428792752,2.48533523799,Real
1332213,0.428792752,2.45755036844,Real
1332233,0.428792752,2.45449580802,Real
1332243,0.3706389396,2.66791790993,Real
1332253,0.428792752,2.45069002466,Real
1332263,0.53618375772,2.63742344332,Real
1332283,0.53618375772,2.63877140579,Real
1332303,0.53618375772,2.63723165761,Real
1332333,0.53618375772,2.63557310935,Real
1332343,0.53618375772,2.63768447028,Real
1332363,0.53618375772,2.63472174182,Real
1332643,0.53618375772,2.63336675666,Real
1332663,0.46978097366,2.74738986417,Real
1332673,0.608821953813,2.59894471575,Real
1333063,0.1578413175,2.18806150063,Real
1333083,0.1578413175,2.20276787342,Real
1333113,0.1578413175,2.15323661844,Real
1333133,0.2165042935,2.15872721391,Real
1333153,0.2165042935,2.24984584757,Real
1333163,0.2165042935,2.26117873677,Real
1333193,0.2165042935,2.27593007702,Real
1333203,0.2165042935,2.30836089956,Real
1333233,0.2165042935,2.29861162766,Real
1333243,0.2165042935,2.30645489665,Real
1333263,0.2165042935,2.32471488553,Real
1333283,0.2165042935,2.37664113966,Real
1333313,0.2165042935,2.35848315875,Real
1333333,0.2165042935,2.33821928288,Real
1333343,0.2165042935,2.46088145255,Real
1333363,0.2165042935,2.43644247153,Real
1333383,0.2165042935,2.49518985402,Real
1333413,0.2165042935,2.52495229312,Real
1333433,0.2165042935,2.50071225069,Real
1333453,0.2165042935,2.48262753314,Real
1333853,0.161311493,2.38862973272,Real
1333873,0.161311493,2.55108097505,Real
1333883,0.16398617,2.61097863925,Real
1333913,0.16398617,2.60593936981,Real
1333933,0.16398617,2.58086718866,Real
1333943,0.16398617,2.55350228952,Real
1333973,0.16398617,2.53219451222,Real
1333993,0.16398617,2.50673048694,Real
1334013,0.16398617,2.50710062548,Real
1334033,0.16398617,2.48155051058,Real
1334053,0.16398617,2.45835342192,Real
1334073,0.16398617,2.45729325819,Real
1334093,0.16398617,2.43428797163,Real
1334113,0.16398617,2.4103749874,Real
1334133,0.171040415,2.38525424696,Real
1334153,0.171040415,2.36728119245,Real
1334173,0.171040415,2.38895457374,Real
1334183,0.171040415,2.37568422938,Real
1334213,0.171040415,2.35283855428,Real
1334223,0.171040415,2.37496710822,Real
1334243,0.171040415,2.35988464067,Real
1334273,0.171040415,2.40056113829,Real
1334293,0.171040415,2.38005010625,Real
1334313,0.171040415,2.36557535423,Real
1334713,0.1178226,2.48819334126,Real
1334723,0.1178226,2.53785472246,Real
1334753,0.1178226,2.51559198229,Real
1334773,0.1178226,2.5033836591,Real
1334783,0.1178226,2.47770598368,Real
1334803,0.1178226,2.49703508724,Real
1334823,0.1178226,2.45787785638,Real
1334853,0.1178226,2.48858080904,Real
1334863,0.1178226,2.51633152498,Real
1334883,0.1185852,2.59846037705,Real
1334903,0.1185852,2.57549306363,Real
1334923,0.1185852,2.56144867617,Real
1334953,0.1185852,2.52766950828,Real
1334963,0.1185852,2.51279651362,Real
1334983,0.1328361,2.55912675669,Real
1335003,0.1328361,2.5417625407,Real
1335023,0.1328361,2.52224815706,Real
1335043,0.1328361,2.55454755305,Real
1335103,0.1328361,2.57500024945,Real
1335123,0.151775968,2.59370698672,Real
1335143,0.151775968,2.60591609482,Real
1335163,0.151775968,2.62442709056,Real
1335193,0.151775968,2.64184100395,Real
1335213,0.151775968,2.62069572317,Real
1335223,0.151775968,2.61351350583,Real
1335243,0.151775968,2.59219365122,Real
1335263,0.151775968,2.57615878603,Real
1335293,0.151775968,2.61777199365,Real
1335313,0.151775968,2.59673718662,Real
1335333,0.151775968,2.63748547983,Real
1335353,0.151775968,2.64703753194,Real
1335373,0.151775968,2.63717626769,Real
1335393,0.151775968,2.62605226558,Real
1335403,0.151775968,2.63818160992,Real
1335423,0.151775968,2.64139840341,Real
1335453,0.151775968,2.65258791273,Real
1335463,0.171040415,2.39524443947,Real
1335473,0.151775968,2.65311342581,Real
1335483,0.2165042935,2.48075277529,Real
1335493,0.21567380407,2.6288695233,Real
1335513,0.262638673,2.67412008223,Real
1335523,0.262638673,2.67416263903,Real
1335553,0.262638673,2.68148696826,Real
1335563,0.262638673,2.68117902077,Real
1335583,0.262638673,2.68761820448,Real
1335613,0.262638673,2.6810839981,Real
1335633,0.262638673,2.68677823362,Real
1335643,0.262638673,2.69173423762,Real
1335673,0.262638673,2.69138095144,Real
1335693,0.262638673,2.69565209764,Real
1335703,0.262638673,2.69748035251,Real
1335723,0.262638673,2.69403967899,Real
1335743,0.262638673,2.69390289537,Real
1335763,0.262638673,2.69305730905,Real
1335793,0.262638673,2.68879513113,Real
1335813,0.262638673,2.69418874013,Real
1335833,0.262638673,2.69391764996,Real
1335853,0.262638673,2.6930897366,Real
1337013,0.0777092313,2.08812202822,Real
1337023,0.0777092313,2.24610012203,Real
1337043,0.0777092313,2.27692494763,Real
1337063,0.0777092313,2.26689297246,Real
1337093,0.0777092313,2.23576234299,Real
1337113,0.0777092313,2.20903181868,Real
1337123,0.0777092313,2.18023719591,Real
1337143,0.1009106578,2.16375594395,Real
1337163,0.1009106578,2.21311627185,Real
1337183,0.1009106578,2.19307409478,Real
1337203,0.1009106578,2.21606189604,Real
1337223,0.1009106578,2.21979056433,Real
1337243,0.1009106578,2.21178051674,Real
1337273,0.1009106578,2.1887735101,Real
1337283,0.1009106578,2.17430881336,Real
1337303,0.1009106578,2.15038621226,Real
1337323,0.1009106578,2.1542294177,Real
1337353,0.1009106578,2.13027564155,Real
1337363,0.1009106578,2.155973435,Real
1337383,0.1009106578,2.17410878867,Real
1337413,0.1009106578,2.17842086218,Real
1337433,0.118885802,2.15726351452,Real
1337453,0.118885802,2.1454600405,Real
1337463,0.118885802,2.13848447034,Real
1337493,0.118885802,2.11868071734,Real
1337503,0.1656014,2.32814043224,Real
1337513,0.22232268976,2.05771112268,Real
1338033,0.67402979532,2.15991297301,Real
1338053,0.67402979532,2.07032558434,Real
1338073,0.67402979532,2.16820555007,Real
1338083,0.67402979532,2.17633033992,Real
1338693,0.272882193,2.10779368285,Real
1338713,0.316872561,2.0853427184,Real
1338723,0.316872561,2.10334360944,Real
1338943,0.316872561,2.13034300772,Real
1338963,0.316872561,2.101102081,Real
1338993,0.316872561,2.09223518413,Real
1339003,0.316872561,2.19390782824,Real
1339023,0.316872561,2.20159487304,Real
1339043,0.67402979532,2.19802463899,Real
1339053,0.316872561,2.26033018329,Real
1339073,0.67402979532,2.31719163952,Real
1339093,0.67402979532,2.31063134434,Real
1339113,0.67402979532,2.30368111417,Real
1339133,0.67402979532,2.31984505102,Real
1339143,0.67402979532,2.37966705993,Real
1339163,0.67402979532,2.38172769194,Real
1339183,0.27232292476,2.17334132438,Real
1339193,0.67402979532,2.37327122219,Real
1339213,0.67402979532,2.29522493567,Real
1339223,0.67402979532,2.29713924068,Real
1339303,0.67402979532,2.29322640532,Real
1339323,0.67402979532,2.27837952146,Real
1339343,0.67402979532,2.27405521241,Real
1339373,0.67402979532,2.26969310824,Real
1339393,0.67402979532,2.26529572101,Real
1339403,0.26872718683,2.69193389461,Real
1339413,0.67402979532,2.26086544215,Real
1339433,0.67402979532,2.52538039756,Real
1339453,0.67402979532,2.52473231459,Real
1339473,0.67402979532,2.52275046478,Real
1339483,0.67402979532,2.52723567721,Real
1339503,0.67402979532,2.52793478087,Real
1339533,0.67402979532,2.53129291029,Real
1339603,0.67402979532,2.52931983119,Real
1340203,0.09834181,1.83940846631,Real
1340223,0.13255693,1.88065600285,Real
1340243,0.13255693,1.87572747339,Real
1340263,0.13255693,1.86769749749,Real
1340283,0.13255693,1.98472084283,Real
1340313,0.13255693,2.0107715314,Real
1340323,0.13255693,1.98729168243,Real
1340353,0.13255693,1.97809458576,Real
1340363,0.13255693,2.08678269586,Real
1340383,0.13255693,2.08340167065,Real
1340413,0.13255693,2.09142678598,Real
1340423,0.13255693,2.159101363,Real
1340503,0.13255693,2.18676092572,Real
1341333,0.339664959,2.25285441158,Real
1341353,0.339664959,2.27193102413,Real
1341363,0.339664959,2.31752126364,Real
1341383,0.339664959,2.3121683906,Real
1341413,0.339664959,2.31685129292,Real
1341433,0.34122635952,2.44145606046,Real
1341453,0.34122635952,2.462536811,Real
1341473,0.34122635952,2.46397296033,Real
1341483,0.34122635952,2.48443044646,Real
1341503,0.34122635952,2.49855440129,Real
1341533,0.34122635952,2.48971038825,Real
1341543,0.34122635952,2.4913677258,Real
1341563,0.34122635952,2.52227555752,Real
1341583,0.34122635952,2.52135817328,Real
1341603,0.34122635952,2.51836940639,Real
1341623,0.34122635952,2.52859026187,Real
1341643,0.34122635952,2.51165739352,Real
1341843,0.34122635952,2.51062805287,Real
1341873,0.36552497188,2.52509973204,Real
1341883,0.13255693,2.18731539313,Real
1341893,0.36552497188,2.51486318453,Real
1341903,0.39891077784,2.41992874089,Real
1342753,0.128335163,1.82468591435,Real
1342803,0.128335163,2.3206483918,Real
1342833,0.1381755943,2.44991062992,Real
1343183,0.20941510583,2.48852388315,Real
1343213,0.20941510583,2.40813725862,Real
1343323,0.22168399483,2.3917245543,Real
1343343,0.39891077784,2.41587601004,Real
1343353,0.512516,2.33622280821,Real
1343363,0.60221467374,2.41944432465,Real
1343393,0.60221467374,2.41361738082,Real
1343403,0.60221467374,2.41734103193,Real
1343423,0.60518744874,2.41566956654,Real
1343443,0.67402979532,2.53419652263,Real
1343453,0.60518744874,2.42012000817,Real
1343463,0.613493652,2.74216501866,Real
1343473,0.86824488922,2.61085586166,Real
1343503,0.86824488922,2.70127424222,Real
1344533,0.19852246728,0.558629373452,Real
1344543,0.19852246728,0.785235442392,Real
1344603,0.19852246728,0.764114054554,Real
1344623,0.19852246728,0.690695055592,Real
1344643,0.19852246728,0.674679923147,Real
1344663,0.19852246728,0.714872778407,Real
1344683,0.19852246728,0.699105465706,Real
1344713,0.23332312728,0.684083101917,Real
1344723,0.23332312728,0.669753060002,Real
1344743,0.23332312728,0.656067539837,Real
1344763,0.27545740328,0.74602362775,Real
1344793,0.27545740328,0.860944840939,Real
1344813,0.27545740328,0.844635321017,Real
1344823,0.27545740328,0.828987740767,Real
1344873,0.27545740328,0.813961807116,Real
1344893,0.27545740328,0.772257111224,Real
1344913,0.27545740328,0.850665719914,Real
1344953,0.27545740328,0.837055561366,Real
1344983,0.27545740328,0.811215694088,Real
1345003,0.27545740328,0.798939141025,Real
1345023,0.27545740328,0.861446079177,Real
1345043,0.27545740328,0.927488361488,Real
1345053,0.27545740328,0.978731115939,Real
1345083,0.27545740328,1.02278352023,Real
1345103,0.27545740328,1.10413731979,Real
1345113,0.27545740328,1.09001210647,Real
1345133,0.27545740328,1.15911640674,Real
1345173,0.27545740328,1.14473750771,Real
1345203,0.27545740328,1.11710569249,Real
1345223,0.32578397815,1.05946398646,Real
1345243,0.32578397815,1.04968607899,Real
1345253,0.86824488922,2.70149945098,Real
1345263,0.33452603394,0.994469952363,Real
1345283,0.86824488922,2.64720574655,Real
1345303,0.86824488922,2.64407647737,Real
1345333,0.86824488922,2.64389036287,Real
1345363,0.97058980118,2.64341941651,Real
1345383,0.97058980118,2.64494145279,Real
1345673,0.97058980118,2.64506469731,Real
1345703,0.97058980118,2.65520508223,Real
1346403,0.45353050828,2.14132713702,Real
1346423,0.45353050828,2.26882094946,Real
