SAMPLE_RANK,OBSERVATION_RANK,SAMPLE_ID,OBSERVATION_ID,empo_3,METADATA_NUMERIC_CODE
79,66,925.IF5z,k__Archaea;p__Crenarchaeota,Surface (non-saline),1
79,76,925.IF5z,k__Bacteria;p__Cyanobacteria,Surface (non-saline),1
79,69,925.IF5z,k__Bacteria;p__Armatimonadetes,Surface (non-saline),1
79,72,925.IF5z,k__Bacteria;p__Firmicutes,Surface (non-saline),1
79,79,925.IF5z,k__Bacteria;p__Bacteroidetes,Surface (non-saline),1
79,20,925.IF5z,k__Bacteria;p__OP1,Surface (non-saline),1
79,75,925.IF5z,k__Bacteria;p__Acidobacteria,Surface (non-saline),1
79,77,925.IF5z,unclassified,Surface (non-saline),1
79,80,925.IF5z,k__Bacteria;p__Proteobacteria,Surface (non-saline),1
79,55,925.IF5z,k__Bacteria;p__[Thermi],Surface (non-saline),1
79,7,925.IF5z,k__Bacteria;p__OctSpA1-106,Surface (non-saline),1
79,18,925.IF5z,k__Bacteria;p__Aquificae,Surface (non-saline),1
79,56,925.IF5z,k__Archaea;p__[Parvarchaeota],Surface (non-saline),1
305,65,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__Chlamydiae,Water (non-saline),2
305,52,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__Fusobacteria,Water (non-saline),2
305,68,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__Chlorobi,Water (non-saline),2
305,76,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__Cyanobacteria,Water (non-saline),2
305,69,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__Armatimonadetes,Water (non-saline),2
305,71,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__Planctomycetes,Water (non-saline),2
305,72,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__Firmicutes,Water (non-saline),2
305,79,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__Bacteroidetes,Water (non-saline),2
305,49,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__GN02,Water (non-saline),2
305,60,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__Spirochaetes,Water (non-saline),2
305,59,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__OP3,Water (non-saline),2
305,75,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__Acidobacteria,Water (non-saline),2
305,42,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__Lentisphaerae,Water (non-saline),2
305,53,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__TM7,Water (non-saline),2
305,64,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__TM6,Water (non-saline),2
305,77,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,unclassified,Water (non-saline),2
305,74,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__Verrucomicrobia,Water (non-saline),2
305,80,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__Proteobacteria,Water (non-saline),2
305,62,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__OD1,Water (non-saline),2
305,63,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__Elusimicrobia,Water (non-saline),2
305,78,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__Actinobacteria,Water (non-saline),2
305,56,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Archaea;p__[Parvarchaeota],Water (non-saline),2
305,67,1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,k__Bacteria;p__Nitrospirae,Water (non-saline),2
138,52,2192.H01a.Bathroom.Door.Knob.102.lane1.NoIndex.L001,k__Bacteria;p__Fusobacteria,Surface (non-saline),1
138,76,2192.H01a.Bathroom.Door.Knob.102.lane1.NoIndex.L001,k__Bacteria;p__Cyanobacteria,Surface (non-saline),1
138,71,2192.H01a.Bathroom.Door.Knob.102.lane1.NoIndex.L001,k__Bacteria;p__Planctomycetes,Surface (non-saline),1
138,72,2192.H01a.Bathroom.Door.Knob.102.lane1.NoIndex.L001,k__Bacteria;p__Firmicutes,Surface (non-saline),1
138,79,2192.H01a.Bathroom.Door.Knob.102.lane1.NoIndex.L001,k__Bacteria;p__Bacteroidetes,Surface (non-saline),1
138,70,2192.H01a.Bathroom.Door.Knob.102.lane1.NoIndex.L001,k__Bacteria;p__Gemmatimonadetes,Surface (non-saline),1
138,49,2192.H01a.Bathroom.Door.Knob.102.lane1.NoIndex.L001,k__Bacteria;p__GN02,Surface (non-saline),1
138,60,2192.H01a.Bathroom.Door.Knob.102.lane1.NoIndex.L001,k__Bacteria;p__Spirochaetes,Surface (non-saline),1
138,75,2192.H01a.Bathroom.Door.Knob.102.lane1.NoIndex.L001,k__Bacteria;p__Acidobacteria,Surface (non-saline),1
138,46,2192.H01a.Bathroom.Door.Knob.102.lane1.NoIndex.L001,k__Bacteria;p__Tenericutes,Surface (non-saline),1
138,77,2192.H01a.Bathroom.Door.Knob.102.lane1.NoIndex.L001,unclassified,Surface (non-saline),1
138,74,2192.H01a.Bathroom.Door.Knob.102.lane1.NoIndex.L001,k__Bacteria;p__Verrucomicrobia,Surface (non-saline),1
138,80,2192.H01a.Bathroom.Door.Knob.102.lane1.NoIndex.L001,k__Bacteria;p__Proteobacteria,Surface (non-saline),1
138,63,2192.H01a.Bathroom.Door.Knob.102.lane1.NoIndex.L001,k__Bacteria;p__Elusimicrobia,Surface (non-saline),1
138,43,2192.H01a.Bathroom.Door.Knob.102.lane1.NoIndex.L001,k__Bacteria;p__SR1,Surface (non-saline),1
138,78,2192.H01a.Bathroom.Door.Knob.102.lane1.NoIndex.L001,k__Bacteria;p__Actinobacteria,Surface (non-saline),1
571,66,1622.UPSub.80.81,k__Archaea;p__Crenarchaeota,Sediment (non-saline),3
571,68,1622.UPSub.80.81,k__Bacteria;p__Chlorobi,Sediment (non-saline),3
571,40,1622.UPSub.80.81,k__Bacteria;p__GOUTA4,Sediment (non-saline),3
571,35,1622.UPSub.80.81,k__Bacteria;p__AC1,Sediment (non-saline),3
571,57,1622.UPSub.80.81,k__Bacteria;p__Fibrobacteres,Sediment (non-saline),3
571,69,1622.UPSub.80.81,k__Bacteria;p__Armatimonadetes,Sediment (non-saline),3
571,71,1622.UPSub.80.81,k__Bacteria;p__Planctomycetes,Sediment (non-saline),3
571,72,1622.UPSub.80.81,k__Bacteria;p__Firmicutes,Sediment (non-saline),3
571,79,1622.UPSub.80.81,k__Bacteria;p__Bacteroidetes,Sediment (non-saline),3
571,70,1622.UPSub.80.81,k__Bacteria;p__Gemmatimonadetes,Sediment (non-saline),3
571,49,1622.UPSub.80.81,k__Bacteria;p__GN02,Sediment (non-saline),3
571,60,1622.UPSub.80.81,k__Bacteria;p__Spirochaetes,Sediment (non-saline),3
571,20,1622.UPSub.80.81,k__Bacteria;p__OP1,Sediment (non-saline),3
571,59,1622.UPSub.80.81,k__Bacteria;p__OP3,Sediment (non-saline),3
571,75,1622.UPSub.80.81,k__Bacteria;p__Acidobacteria,Sediment (non-saline),3
571,38,1622.UPSub.80.81,k__Bacteria;p__WS2,Sediment (non-saline),3
571,28,1622.UPSub.80.81,k__Bacteria;p__WS1,Sediment (non-saline),3
571,44,1622.UPSub.80.81,k__Bacteria;p__NC10,Sediment (non-saline),3
571,61,1622.UPSub.80.81,k__Bacteria;p__WS3,Sediment (non-saline),3
571,64,1622.UPSub.80.81,k__Bacteria;p__TM6,Sediment (non-saline),3
571,21,1622.UPSub.80.81,k__Bacteria;p__SC4,Sediment (non-saline),3
571,77,1622.UPSub.80.81,unclassified,Sediment (non-saline),3
571,74,1622.UPSub.80.81,k__Bacteria;p__Verrucomicrobia,Sediment (non-saline),3
571,50,1622.UPSub.80.81,k__Bacteria;p__NKB19,Sediment (non-saline),3
571,36,1622.UPSub.80.81,k__Bacteria;p__[Caldithrix],Sediment (non-saline),3
571,73,1622.UPSub.80.81,k__Bacteria;p__Chloroflexi,Sediment (non-saline),3
571,47,1622.UPSub.80.81,k__Bacteria;p__OP11,Sediment (non-saline),3
571,29,1622.UPSub.80.81,k__Bacteria;p__OP9,Sediment (non-saline),3
571,80,1622.UPSub.80.81,k__Bacteria;p__Proteobacteria,Sediment (non-saline),3
571,45,1622.UPSub.80.81,k__Bacteria;p__OP8,Sediment (non-saline),3
571,62,1622.UPSub.80.81,k__Bacteria;p__OD1,Sediment (non-saline),3
571,14,1622.UPSub.80.81,k__Bacteria;p__TA06,Sediment (non-saline),3
571,51,1622.UPSub.80.81,k__Bacteria;p__GN04,Sediment (non-saline),3
571,63,1622.UPSub.80.81,k__Bacteria;p__Elusimicrobia,Sediment (non-saline),3
571,58,1622.UPSub.80.81,k__Archaea;p__Euryarchaeota,Sediment (non-saline),3
571,43,1622.UPSub.80.81,k__Bacteria;p__SR1,Sediment (non-saline),3
571,30,1622.UPSub.80.81,k__Bacteria;p__LCP-89,Sediment (non-saline),3
571,27,1622.UPSub.80.81,k__Bacteria;p__Caldithrix,Sediment (non-saline),3
571,78,1622.UPSub.80.81,k__Bacteria;p__Actinobacteria,Sediment (non-saline),3
571,17,1622.UPSub.80.81,k__Bacteria;p__MVS-104,Sediment (non-saline),3
571,39,1622.UPSub.80.81,k__Bacteria;p__FCPU426,Sediment (non-saline),3
571,56,1622.UPSub.80.81,k__Archaea;p__[Parvarchaeota],Sediment (non-saline),3
571,67,1622.UPSub.80.81,k__Bacteria;p__Nitrospirae,Sediment (non-saline),3
20,66,1521.F2.s.8.1.sequences,k__Archaea;p__Crenarchaeota,Aerosol (non-saline),4
20,76,1521.F2.s.8.1.sequences,k__Bacteria;p__Cyanobacteria,Aerosol (non-saline),4
20,72,1521.F2.s.8.1.sequences,k__Bacteria;p__Firmicutes,Aerosol (non-saline),4
20,79,1521.F2.s.8.1.sequences,k__Bacteria;p__Bacteroidetes,Aerosol (non-saline),4
20,75,1521.F2.s.8.1.sequences,k__Bacteria;p__Acidobacteria,Aerosol (non-saline),4
20,73,1521.F2.s.8.1.sequences,k__Bacteria;p__Chloroflexi,Aerosol (non-saline),4
20,80,1521.F2.s.8.1.sequences,k__Bacteria;p__Proteobacteria,Aerosol (non-saline),4
20,78,1521.F2.s.8.1.sequences,k__Bacteria;p__Actinobacteria,Aerosol (non-saline),4
568,66,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Archaea;p__Crenarchaeota,Sediment (non-saline),3
568,52,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Fusobacteria,Sediment (non-saline),3
568,68,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Chlorobi,Sediment (non-saline),3
568,76,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Cyanobacteria,Sediment (non-saline),3
568,35,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__AC1,Sediment (non-saline),3
568,57,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Fibrobacteres,Sediment (non-saline),3
568,69,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Armatimonadetes,Sediment (non-saline),3
568,71,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Planctomycetes,Sediment (non-saline),3
568,72,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Firmicutes,Sediment (non-saline),3
568,41,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__WPS-2,Sediment (non-saline),3
568,26,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__WWE1,Sediment (non-saline),3
568,79,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Bacteroidetes,Sediment (non-saline),3
568,70,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Gemmatimonadetes,Sediment (non-saline),3
568,48,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__BRC1,Sediment (non-saline),3
568,22,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Caldiserica,Sediment (non-saline),3
568,49,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__GN02,Sediment (non-saline),3
568,60,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Spirochaetes,Sediment (non-saline),3
568,37,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__AD3,Sediment (non-saline),3
568,59,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__OP3,Sediment (non-saline),3
568,75,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Acidobacteria,Sediment (non-saline),3
568,44,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__NC10,Sediment (non-saline),3
568,31,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__WS4,Sediment (non-saline),3
568,61,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__WS3,Sediment (non-saline),3
568,42,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Lentisphaerae,Sediment (non-saline),3
568,32,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__WS5,Sediment (non-saline),3
568,53,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__TM7,Sediment (non-saline),3
568,21,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__SC4,Sediment (non-saline),3
568,77,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,unclassified,Sediment (non-saline),3
568,74,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Verrucomicrobia,Sediment (non-saline),3
568,50,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__NKB19,Sediment (non-saline),3
568,73,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Chloroflexi,Sediment (non-saline),3
568,47,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__OP11,Sediment (non-saline),3
568,54,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__FBP,Sediment (non-saline),3
568,80,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Proteobacteria,Sediment (non-saline),3
568,45,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__OP8,Sediment (non-saline),3
568,62,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__OD1,Sediment (non-saline),3
568,63,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Elusimicrobia,Sediment (non-saline),3
568,58,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Archaea;p__Euryarchaeota,Sediment (non-saline),3
568,43,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__SR1,Sediment (non-saline),3
568,78,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Actinobacteria,Sediment (non-saline),3
568,56,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Archaea;p__[Parvarchaeota],Sediment (non-saline),3
568,67,1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,k__Bacteria;p__Nitrospirae,Sediment (non-saline),3
561,66,1622.UPMain.99.100,k__Archaea;p__Crenarchaeota,Sediment (non-saline),3
561,68,1622.UPMain.99.100,k__Bacteria;p__Chlorobi,Sediment (non-saline),3
561,40,1622.UPMain.99.100,k__Bacteria;p__GOUTA4,Sediment (non-saline),3
561,76,1622.UPMain.99.100,k__Bacteria;p__Cyanobacteria,Sediment (non-saline),3
561,35,1622.UPMain.99.100,k__Bacteria;p__AC1,Sediment (non-saline),3
561,57,1622.UPMain.99.100,k__Bacteria;p__Fibrobacteres,Sediment (non-saline),3
561,69,1622.UPMain.99.100,k__Bacteria;p__Armatimonadetes,Sediment (non-saline),3
561,71,1622.UPMain.99.100,k__Bacteria;p__Planctomycetes,Sediment (non-saline),3
561,72,1622.UPMain.99.100,k__Bacteria;p__Firmicutes,Sediment (non-saline),3
561,79,1622.UPMain.99.100,k__Bacteria;p__Bacteroidetes,Sediment (non-saline),3
561,70,1622.UPMain.99.100,k__Bacteria;p__Gemmatimonadetes,Sediment (non-saline),3
561,22,1622.UPMain.99.100,k__Bacteria;p__Caldiserica,Sediment (non-saline),3
561,49,1622.UPMain.99.100,k__Bacteria;p__GN02,Sediment (non-saline),3
561,60,1622.UPMain.99.100,k__Bacteria;p__Spirochaetes,Sediment (non-saline),3
561,20,1622.UPMain.99.100,k__Bacteria;p__OP1,Sediment (non-saline),3
561,59,1622.UPMain.99.100,k__Bacteria;p__OP3,Sediment (non-saline),3
561,75,1622.UPMain.99.100,k__Bacteria;p__Acidobacteria,Sediment (non-saline),3
561,38,1622.UPMain.99.100,k__Bacteria;p__WS2,Sediment (non-saline),3
561,28,1622.UPMain.99.100,k__Bacteria;p__WS1,Sediment (non-saline),3
561,44,1622.UPMain.99.100,k__Bacteria;p__NC10,Sediment (non-saline),3
561,61,1622.UPMain.99.100,k__Bacteria;p__WS3,Sediment (non-saline),3
561,42,1622.UPMain.99.100,k__Bacteria;p__Lentisphaerae,Sediment (non-saline),3
561,21,1622.UPMain.99.100,k__Bacteria;p__SC4,Sediment (non-saline),3
561,77,1622.UPMain.99.100,unclassified,Sediment (non-saline),3
561,23,1622.UPMain.99.100,k__Bacteria;p__TPD-58,Sediment (non-saline),3
561,74,1622.UPMain.99.100,k__Bacteria;p__Verrucomicrobia,Sediment (non-saline),3
561,50,1622.UPMain.99.100,k__Bacteria;p__NKB19,Sediment (non-saline),3
561,36,1622.UPMain.99.100,k__Bacteria;p__[Caldithrix],Sediment (non-saline),3
561,73,1622.UPMain.99.100,k__Bacteria;p__Chloroflexi,Sediment (non-saline),3
561,47,1622.UPMain.99.100,k__Bacteria;p__OP11,Sediment (non-saline),3
561,29,1622.UPMain.99.100,k__Bacteria;p__OP9,Sediment (non-saline),3
561,80,1622.UPMain.99.100,k__Bacteria;p__Proteobacteria,Sediment (non-saline),3
561,45,1622.UPMain.99.100,k__Bacteria;p__OP8,Sediment (non-saline),3
561,62,1622.UPMain.99.100,k__Bacteria;p__OD1,Sediment (non-saline),3
561,51,1622.UPMain.99.100,k__Bacteria;p__GN04,Sediment (non-saline),3
561,63,1622.UPMain.99.100,k__Bacteria;p__Elusimicrobia,Sediment (non-saline),3
561,58,1622.UPMain.99.100,k__Archaea;p__Euryarchaeota,Sediment (non-saline),3
561,30,1622.UPMain.99.100,k__Bacteria;p__LCP-89,Sediment (non-saline),3
561,78,1622.UPMain.99.100,k__Bacteria;p__Actinobacteria,Sediment (non-saline),3
561,39,1622.UPMain.99.100,k__Bacteria;p__FCPU426,Sediment (non-saline),3
561,56,1622.UPMain.99.100,k__Archaea;p__[Parvarchaeota],Sediment (non-saline),3
561,67,1622.UPMain.99.100,k__Bacteria;p__Nitrospirae,Sediment (non-saline),3
13,68,638.RMK.ENR.27.1,k__Bacteria;p__Chlorobi,Water (non-saline),2
13,72,638.RMK.ENR.27.1,k__Bacteria;p__Firmicutes,Water (non-saline),2
13,79,638.RMK.ENR.27.1,k__Bacteria;p__Bacteroidetes,Water (non-saline),2
13,70,638.RMK.ENR.27.1,k__Bacteria;p__Gemmatimonadetes,Water (non-saline),2
13,77,638.RMK.ENR.27.1,unclassified,Water (non-saline),2
13,74,638.RMK.ENR.27.1,k__Bacteria;p__Verrucomicrobia,Water (non-saline),2
13,80,638.RMK.ENR.27.1,k__Bacteria;p__Proteobacteria,Water (non-saline),2
105,66,1721.B3T,k__Archaea;p__Crenarchaeota,Soil (non-saline),5
105,76,1721.B3T,k__Bacteria;p__Cyanobacteria,Soil (non-saline),5
105,71,1721.B3T,k__Bacteria;p__Planctomycetes,Soil (non-saline),5
105,72,1721.B3T,k__Bacteria;p__Firmicutes,Soil (non-saline),5
105,79,1721.B3T,k__Bacteria;p__Bacteroidetes,Soil (non-saline),5
105,70,1721.B3T,k__Bacteria;p__Gemmatimonadetes,Soil (non-saline),5
105,59,1721.B3T,k__Bacteria;p__OP3,Soil (non-saline),5
105,75,1721.B3T,k__Bacteria;p__Acidobacteria,Soil (non-saline),5
105,77,1721.B3T,unclassified,Soil (non-saline),5
105,74,1721.B3T,k__Bacteria;p__Verrucomicrobia,Soil (non-saline),5
105,73,1721.B3T,k__Bacteria;p__Chloroflexi,Soil (non-saline),5
105,80,1721.B3T,k__Bacteria;p__Proteobacteria,Soil (non-saline),5
105,78,1721.B3T,k__Bacteria;p__Actinobacteria,Soil (non-saline),5
105,67,1721.B3T,k__Bacteria;p__Nitrospirae,Soil (non-saline),5
429,66,1521.Cle.W3.s.8.1.sequences,k__Archaea;p__Crenarchaeota,Aerosol (non-saline),4
429,52,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Fusobacteria,Aerosol (non-saline),4
429,68,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Chlorobi,Aerosol (non-saline),4
429,16,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Thermotogae,Aerosol (non-saline),4
429,76,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Cyanobacteria,Aerosol (non-saline),4
429,69,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Armatimonadetes,Aerosol (non-saline),4
429,71,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Planctomycetes,Aerosol (non-saline),4
429,72,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Firmicutes,Aerosol (non-saline),4
429,15,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__SAR406,Aerosol (non-saline),4
429,26,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__WWE1,Aerosol (non-saline),4
429,79,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Bacteroidetes,Aerosol (non-saline),4
429,70,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Gemmatimonadetes,Aerosol (non-saline),4
429,60,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Spirochaetes,Aerosol (non-saline),4
429,37,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__AD3,Aerosol (non-saline),4
429,59,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__OP3,Aerosol (non-saline),4
429,75,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Acidobacteria,Aerosol (non-saline),4
429,8,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Synergistetes,Aerosol (non-saline),4
429,46,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Tenericutes,Aerosol (non-saline),4
429,61,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__WS3,Aerosol (non-saline),4
429,42,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Lentisphaerae,Aerosol (non-saline),4
429,77,1521.Cle.W3.s.8.1.sequences,unclassified,Aerosol (non-saline),4
429,74,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Verrucomicrobia,Aerosol (non-saline),4
429,73,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Chloroflexi,Aerosol (non-saline),4
429,29,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__OP9,Aerosol (non-saline),4
429,80,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Proteobacteria,Aerosol (non-saline),4
429,62,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__OD1,Aerosol (non-saline),4
429,63,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Elusimicrobia,Aerosol (non-saline),4
429,55,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__[Thermi],Aerosol (non-saline),4
429,78,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Actinobacteria,Aerosol (non-saline),4
429,67,1521.Cle.W3.s.8.1.sequences,k__Bacteria;p__Nitrospirae,Aerosol (non-saline),4
418,65,1883.2009.322.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Chlamydiae,Sediment (non-saline),3
418,66,1883.2009.322.Crump.Artic.LTREB.main.lane3.NoIndex,k__Archaea;p__Crenarchaeota,Sediment (non-saline),3
418,68,1883.2009.322.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Chlorobi,Sediment (non-saline),3
418,76,1883.2009.322.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Cyanobacteria,Sediment (non-saline),3
418,57,1883.2009.322.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Fibrobacteres,Sediment (non-saline),3
418,69,1883.2009.322.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Armatimonadetes,Sediment (non-saline),3
418,71,1883.2009.322.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Planctomycetes,Sediment (non-saline),3
418,72,1883.2009.322.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Firmicutes,Sediment (non-saline),3
418,79,1883.2009.322.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Bacteroidetes,Sediment (non-saline),3
418,70,1883.2009.322.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Gemmatimonadetes,Sediment (non-saline),3
418,60,1883.2009.322.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Spirochaetes,Sediment (non-saline),3
418,37,1883.2009.322.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__AD3,Sediment (non-saline),3
