SAMPLE_RANK,OBSERVATION_RANK,SAMPLE_ID,OBSERVATION_ID,empo_3,METADATA_NUMERIC_CODE
227,77,1240.0803BCDNA,k__Bacteria;p__Verrucomicrobia,Water (saline),3
227,47,1240.0803BCDNA,k__Bacteria;p__NKB19,Water (saline),3
227,35,1240.0803BCDNA,k__Bacteria;p__ZB3,Water (saline),3
227,73,1240.0803BCDNA,k__Bacteria;p__Chloroflexi,Water (saline),3
227,81,1240.0803BCDNA,k__Bacteria;p__Proteobacteria,Water (saline),3
227,69,1240.0803BCDNA,k__Archaea;p__Euryarchaeota,Water (saline),3
227,42,1240.0803BCDNA,k__Bacteria;p__SR1,Water (saline),3
227,78,1240.0803BCDNA,k__Bacteria;p__Actinobacteria,Water (saline),3
344,60,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Chlamydiae,Sediment (saline),2
344,71,1197.SE.20101009.GY.D019S.BC.217,k__Archaea;p__Crenarchaeota,Sediment (saline),2
344,68,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Chlorobi,Sediment (saline),2
344,79,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Cyanobacteria,Sediment (saline),2
344,52,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Fibrobacteres,Sediment (saline),2
344,55,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Armatimonadetes,Sediment (saline),2
344,75,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Planctomycetes,Sediment (saline),2
344,74,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Firmicutes,Sediment (saline),2
344,19,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__LD1,Sediment (saline),2
344,61,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__SAR406,Sediment (saline),2
344,49,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__PAUC34f,Sediment (saline),2
344,80,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Bacteroidetes,Sediment (saline),2
344,70,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Gemmatimonadetes,Sediment (saline),2
344,67,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__GN02,Sediment (saline),2
344,48,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__SBR1093,Sediment (saline),2
344,66,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Spirochaetes,Sediment (saline),2
344,57,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__OP3,Sediment (saline),2
344,72,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Acidobacteria,Sediment (saline),2
344,29,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__NC10,Sediment (saline),2
344,59,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__WS3,Sediment (saline),2
344,58,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Lentisphaerae,Sediment (saline),2
344,62,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__TM6,Sediment (saline),2
344,23,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__AncK6,Sediment (saline),2
344,76,1197.SE.20101009.GY.D019S.BC.217,unclassified,Sediment (saline),2
344,77,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Verrucomicrobia,Sediment (saline),2
344,47,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__NKB19,Sediment (saline),2
344,35,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__ZB3,Sediment (saline),2
344,44,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__[Caldithrix],Sediment (saline),2
344,73,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Chloroflexi,Sediment (saline),2
344,81,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Proteobacteria,Sediment (saline),2
344,64,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__OD1,Sediment (saline),2
344,46,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__GN04,Sediment (saline),2
344,51,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Elusimicrobia,Sediment (saline),2
344,28,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Poribacteria,Sediment (saline),2
344,53,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Caldithrix,Sediment (saline),2
344,78,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Actinobacteria,Sediment (saline),2
344,65,1197.SE.20101009.GY.D019S.BC.217,k__Archaea;p__[Parvarchaeota],Sediment (saline),2
344,63,1197.SE.20101009.GY.D019S.BC.217,k__Bacteria;p__Nitrospirae,Sediment (saline),2
209,60,804.3871.1442.dark.side,k__Bacteria;p__Chlamydiae,Surface (saline),1
209,79,804.3871.1442.dark.side,k__Bacteria;p__Cyanobacteria,Surface (saline),1
209,75,804.3871.1442.dark.side,k__Bacteria;p__Planctomycetes,Surface (saline),1
209,74,804.3871.1442.dark.side,k__Bacteria;p__Firmicutes,Surface (saline),1
209,80,804.3871.1442.dark.side,k__Bacteria;p__Bacteroidetes,Surface (saline),1
209,70,804.3871.1442.dark.side,k__Bacteria;p__Gemmatimonadetes,Surface (saline),1
209,67,804.3871.1442.dark.side,k__Bacteria;p__GN02,Surface (saline),1
209,48,804.3871.1442.dark.side,k__Bacteria;p__SBR1093,Surface (saline),1
209,72,804.3871.1442.dark.side,k__Bacteria;p__Acidobacteria,Surface (saline),1
209,50,804.3871.1442.dark.side,k__Bacteria;p__Tenericutes,Surface (saline),1
209,62,804.3871.1442.dark.side,k__Bacteria;p__TM6,Surface (saline),1
209,76,804.3871.1442.dark.side,unclassified,Surface (saline),1
209,77,804.3871.1442.dark.side,k__Bacteria;p__Verrucomicrobia,Surface (saline),1
209,73,804.3871.1442.dark.side,k__Bacteria;p__Chloroflexi,Surface (saline),1
209,25,804.3871.1442.dark.side,k__Bacteria;p__NPL-UPA2,Surface (saline),1
209,81,804.3871.1442.dark.side,k__Bacteria;p__Proteobacteria,Surface (saline),1
209,64,804.3871.1442.dark.side,k__Bacteria;p__OD1,Surface (saline),1
209,69,804.3871.1442.dark.side,k__Archaea;p__Euryarchaeota,Surface (saline),1
209,78,804.3871.1442.dark.side,k__Bacteria;p__Actinobacteria,Surface (saline),1
209,63,804.3871.1442.dark.side,k__Bacteria;p__Nitrospirae,Surface (saline),1
96,60,662.M7,k__Bacteria;p__Chlamydiae,Surface (saline),1
96,79,662.M7,k__Bacteria;p__Cyanobacteria,Surface (saline),1
96,75,662.M7,k__Bacteria;p__Planctomycetes,Surface (saline),1
96,74,662.M7,k__Bacteria;p__Firmicutes,Surface (saline),1
96,80,662.M7,k__Bacteria;p__Bacteroidetes,Surface (saline),1
96,67,662.M7,k__Bacteria;p__GN02,Surface (saline),1
96,76,662.M7,unclassified,Surface (saline),1
96,77,662.M7,k__Bacteria;p__Verrucomicrobia,Surface (saline),1
96,81,662.M7,k__Bacteria;p__Proteobacteria,Surface (saline),1
96,64,662.M7,k__Bacteria;p__OD1,Surface (saline),1
96,42,662.M7,k__Bacteria;p__SR1,Surface (saline),1
96,78,662.M7,k__Bacteria;p__Actinobacteria,Surface (saline),1
133,71,662.M8,k__Archaea;p__Crenarchaeota,Surface (saline),1
133,79,662.M8,k__Bacteria;p__Cyanobacteria,Surface (saline),1
133,75,662.M8,k__Bacteria;p__Planctomycetes,Surface (saline),1
133,80,662.M8,k__Bacteria;p__Bacteroidetes,Surface (saline),1
133,70,662.M8,k__Bacteria;p__Gemmatimonadetes,Surface (saline),1
133,67,662.M8,k__Bacteria;p__GN02,Surface (saline),1
133,72,662.M8,k__Bacteria;p__Acidobacteria,Surface (saline),1
133,58,662.M8,k__Bacteria;p__Lentisphaerae,Surface (saline),1
133,62,662.M8,k__Bacteria;p__TM6,Surface (saline),1
133,76,662.M8,unclassified,Surface (saline),1
133,77,662.M8,k__Bacteria;p__Verrucomicrobia,Surface (saline),1
133,73,662.M8,k__Bacteria;p__Chloroflexi,Surface (saline),1
133,81,662.M8,k__Bacteria;p__Proteobacteria,Surface (saline),1
133,64,662.M8,k__Bacteria;p__OD1,Surface (saline),1
133,78,662.M8,k__Bacteria;p__Actinobacteria,Surface (saline),1
20,79,662.M6,k__Bacteria;p__Cyanobacteria,Surface (saline),1
20,75,662.M6,k__Bacteria;p__Planctomycetes,Surface (saline),1
20,80,662.M6,k__Bacteria;p__Bacteroidetes,Surface (saline),1
20,67,662.M6,k__Bacteria;p__GN02,Surface (saline),1
20,77,662.M6,k__Bacteria;p__Verrucomicrobia,Surface (saline),1
20,81,662.M6,k__Bacteria;p__Proteobacteria,Surface (saline),1
163,71,1240.1503B,k__Archaea;p__Crenarchaeota,Water (saline),3
163,79,1240.1503B,k__Bacteria;p__Cyanobacteria,Water (saline),3
163,52,1240.1503B,k__Bacteria;p__Fibrobacteres,Water (saline),3
163,75,1240.1503B,k__Bacteria;p__Planctomycetes,Water (saline),3
163,74,1240.1503B,k__Bacteria;p__Firmicutes,Water (saline),3
163,61,1240.1503B,k__Bacteria;p__SAR406,Water (saline),3
163,80,1240.1503B,k__Bacteria;p__Bacteroidetes,Water (saline),3
163,70,1240.1503B,k__Bacteria;p__Gemmatimonadetes,Water (saline),3
163,67,1240.1503B,k__Bacteria;p__GN02,Water (saline),3
163,48,1240.1503B,k__Bacteria;p__SBR1093,Water (saline),3
163,72,1240.1503B,k__Bacteria;p__Acidobacteria,Water (saline),3
163,76,1240.1503B,unclassified,Water (saline),3
163,77,1240.1503B,k__Bacteria;p__Verrucomicrobia,Water (saline),3
163,73,1240.1503B,k__Bacteria;p__Chloroflexi,Water (saline),3
163,81,1240.1503B,k__Bacteria;p__Proteobacteria,Water (saline),3
163,69,1240.1503B,k__Archaea;p__Euryarchaeota,Water (saline),3
163,78,1240.1503B,k__Bacteria;p__Actinobacteria,Water (saline),3
21,79,662.M3,k__Bacteria;p__Cyanobacteria,Surface (saline),1
21,75,662.M3,k__Bacteria;p__Planctomycetes,Surface (saline),1
21,80,662.M3,k__Bacteria;p__Bacteroidetes,Surface (saline),1
21,77,662.M3,k__Bacteria;p__Verrucomicrobia,Surface (saline),1
21,81,662.M3,k__Bacteria;p__Proteobacteria,Surface (saline),1
21,64,662.M3,k__Bacteria;p__OD1,Surface (saline),1
73,56,1883.2011.563.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Fusobacteria,Water (saline),3
73,79,1883.2011.563.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Cyanobacteria,Water (saline),3
73,74,1883.2011.563.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Firmicutes,Water (saline),3
73,80,1883.2011.563.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Bacteroidetes,Water (saline),3
73,67,1883.2011.563.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__GN02,Water (saline),3
73,76,1883.2011.563.Crump.Artic.LTREB.main.lane3.NoIndex,unclassified,Water (saline),3
73,77,1883.2011.563.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Verrucomicrobia,Water (saline),3
73,81,1883.2011.563.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Proteobacteria,Water (saline),3
73,39,1883.2011.563.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__[Thermi],Water (saline),3
73,78,1883.2011.563.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Actinobacteria,Water (saline),3
23,56,662.M4,k__Bacteria;p__Fusobacteria,Surface (saline),1
23,79,662.M4,k__Bacteria;p__Cyanobacteria,Surface (saline),1
23,75,662.M4,k__Bacteria;p__Planctomycetes,Surface (saline),1
23,80,662.M4,k__Bacteria;p__Bacteroidetes,Surface (saline),1
23,77,662.M4,k__Bacteria;p__Verrucomicrobia,Surface (saline),1
23,81,662.M4,k__Bacteria;p__Proteobacteria,Surface (saline),1
4,56,662.M1,k__Bacteria;p__Fusobacteria,Surface (saline),1
4,79,662.M1,k__Bacteria;p__Cyanobacteria,Surface (saline),1
4,80,662.M1,k__Bacteria;p__Bacteroidetes,Surface (saline),1
4,77,662.M1,k__Bacteria;p__Verrucomicrobia,Surface (saline),1
4,81,662.M1,k__Bacteria;p__Proteobacteria,Surface (saline),1
24,79,662.M2,k__Bacteria;p__Cyanobacteria,Surface (saline),1
24,80,662.M2,k__Bacteria;p__Bacteroidetes,Surface (saline),1
24,76,662.M2,unclassified,Surface (saline),1
24,77,662.M2,k__Bacteria;p__Verrucomicrobia,Surface (saline),1
24,81,662.M2,k__Bacteria;p__Proteobacteria,Surface (saline),1
24,64,662.M2,k__Bacteria;p__OD1,Surface (saline),1
41,79,662.M9,k__Bacteria;p__Cyanobacteria,Surface (saline),1
41,75,662.M9,k__Bacteria;p__Planctomycetes,Surface (saline),1
41,80,662.M9,k__Bacteria;p__Bacteroidetes,Surface (saline),1
41,76,662.M9,unclassified,Surface (saline),1
41,77,662.M9,k__Bacteria;p__Verrucomicrobia,Surface (saline),1
41,81,662.M9,k__Bacteria;p__Proteobacteria,Surface (saline),1
41,64,662.M9,k__Bacteria;p__OD1,Surface (saline),1
267,60,804.3651.1123B,k__Bacteria;p__Chlamydiae,Surface (saline),1
267,71,804.3651.1123B,k__Archaea;p__Crenarchaeota,Surface (saline),1
267,68,804.3651.1123B,k__Bacteria;p__Chlorobi,Surface (saline),1
267,79,804.3651.1123B,k__Bacteria;p__Cyanobacteria,Surface (saline),1
267,75,804.3651.1123B,k__Bacteria;p__Planctomycetes,Surface (saline),1
267,74,804.3651.1123B,k__Bacteria;p__Firmicutes,Surface (saline),1
267,61,804.3651.1123B,k__Bacteria;p__SAR406,Surface (saline),1
267,80,804.3651.1123B,k__Bacteria;p__Bacteroidetes,Surface (saline),1
267,70,804.3651.1123B,k__Bacteria;p__Gemmatimonadetes,Surface (saline),1
267,67,804.3651.1123B,k__Bacteria;p__GN02,Surface (saline),1
267,48,804.3651.1123B,k__Bacteria;p__SBR1093,Surface (saline),1
267,31,804.3651.1123B,k__Bacteria;p__OP1,Surface (saline),1
267,57,804.3651.1123B,k__Bacteria;p__OP3,Surface (saline),1
267,72,804.3651.1123B,k__Bacteria;p__Acidobacteria,Surface (saline),1
267,50,804.3651.1123B,k__Bacteria;p__Tenericutes,Surface (saline),1
267,62,804.3651.1123B,k__Bacteria;p__TM6,Surface (saline),1
267,76,804.3651.1123B,unclassified,Surface (saline),1
267,77,804.3651.1123B,k__Bacteria;p__Verrucomicrobia,Surface (saline),1
267,47,804.3651.1123B,k__Bacteria;p__NKB19,Surface (saline),1
267,44,804.3651.1123B,k__Bacteria;p__[Caldithrix],Surface (saline),1
267,73,804.3651.1123B,k__Bacteria;p__Chloroflexi,Surface (saline),1
267,37,804.3651.1123B,k__Bacteria;p__OP11,Surface (saline),1
267,81,804.3651.1123B,k__Bacteria;p__Proteobacteria,Surface (saline),1
267,64,804.3651.1123B,k__Bacteria;p__OD1,Surface (saline),1
267,51,804.3651.1123B,k__Bacteria;p__Elusimicrobia,Surface (saline),1
267,78,804.3651.1123B,k__Bacteria;p__Actinobacteria,Surface (saline),1
267,65,804.3651.1123B,k__Archaea;p__[Parvarchaeota],Surface (saline),1
267,63,804.3651.1123B,k__Bacteria;p__Nitrospirae,Surface (saline),1
373,60,804.3651.1123A,k__Bacteria;p__Chlamydiae,Surface (saline),1
373,71,804.3651.1123A,k__Archaea;p__Crenarchaeota,Surface (saline),1
373,56,804.3651.1123A,k__Bacteria;p__Fusobacteria,Surface (saline),1
373,68,804.3651.1123A,k__Bacteria;p__Chlorobi,Surface (saline),1
373,79,804.3651.1123A,k__Bacteria;p__Cyanobacteria,Surface (saline),1
373,52,804.3651.1123A,k__Bacteria;p__Fibrobacteres,Surface (saline),1
373,75,804.3651.1123A,k__Bacteria;p__Planctomycetes,Surface (saline),1
373,74,804.3651.1123A,k__Bacteria;p__Firmicutes,Surface (saline),1
373,61,804.3651.1123A,k__Bacteria;p__SAR406,Surface (saline),1
373,38,804.3651.1123A,k__Bacteria;p__Hyd24-12,Surface (saline),1
373,40,804.3651.1123A,k__Bacteria;p__WWE1,Surface (saline),1
373,80,804.3651.1123A,k__Bacteria;p__Bacteroidetes,Surface (saline),1
373,33,804.3651.1123A,k__Bacteria;p__H-178,Surface (saline),1
373,70,804.3651.1123A,k__Bacteria;p__Gemmatimonadetes,Surface (saline),1
373,43,804.3651.1123A,k__Bacteria;p__BRC1,Surface (saline),1
373,67,804.3651.1123A,k__Bacteria;p__GN02,Surface (saline),1
373,48,804.3651.1123A,k__Bacteria;p__SBR1093,Surface (saline),1
373,66,804.3651.1123A,k__Bacteria;p__Spirochaetes,Surface (saline),1
373,57,804.3651.1123A,k__Bacteria;p__OP3,Surface (saline),1
373,72,804.3651.1123A,k__Bacteria;p__Acidobacteria,Surface (saline),1
373,41,804.3651.1123A,k__Bacteria;p__WS2,Surface (saline),1
373,50,804.3651.1123A,k__Bacteria;p__Tenericutes,Surface (saline),1
373,59,804.3651.1123A,k__Bacteria;p__WS3,Surface (saline),1
373,58,804.3651.1123A,k__Bacteria;p__Lentisphaerae,Surface (saline),1
373,32,804.3651.1123A,k__Bacteria;p__KSB3,Surface (saline),1
373,62,804.3651.1123A,k__Bacteria;p__TM6,Surface (saline),1
373,76,804.3651.1123A,unclassified,Surface (saline),1
373,77,804.3651.1123A,k__Bacteria;p__Verrucomicrobia,Surface (saline),1
373,47,804.3651.1123A,k__Bacteria;p__NKB19,Surface (saline),1
373,44,804.3651.1123A,k__Bacteria;p__[Caldithrix],Surface (saline),1
373,73,804.3651.1123A,k__Bacteria;p__Chloroflexi,Surface (saline),1
373,45,804.3651.1123A,k__Bacteria;p__OP9,Surface (saline),1
373,81,804.3651.1123A,k__Bacteria;p__Proteobacteria,Surface (saline),1
373,54,804.3651.1123A,k__Bacteria;p__OP8,Surface (saline),1
373,64,804.3651.1123A,k__Bacteria;p__OD1,Surface (saline),1
373,46,804.3651.1123A,k__Bacteria;p__GN04,Surface (saline),1
373,51,804.3651.1123A,k__Bacteria;p__Elusimicrobia,Surface (saline),1
373,69,804.3651.1123A,k__Archaea;p__Euryarchaeota,Surface (saline),1
373,42,804.3651.1123A,k__Bacteria;p__SR1,Surface (saline),1
373,36,804.3651.1123A,k__Bacteria;p__LCP-89,Surface (saline),1
373,53,804.3651.1123A,k__Bacteria;p__Caldithrix,Surface (saline),1
373,78,804.3651.1123A,k__Bacteria;p__Actinobacteria,Surface (saline),1
373,65,804.3651.1123A,k__Archaea;p__[Parvarchaeota],Surface (saline),1
373,63,804.3651.1123A,k__Bacteria;p__Nitrospirae,Surface (saline),1
291,60,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Chlamydiae,Sediment (saline),2
291,71,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Archaea;p__Crenarchaeota,Sediment (saline),2
291,68,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Chlorobi,Sediment (saline),2
291,79,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Cyanobacteria,Sediment (saline),2
291,52,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Fibrobacteres,Sediment (saline),2
291,55,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Armatimonadetes,Sediment (saline),2
291,75,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Planctomycetes,Sediment (saline),2
291,74,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Firmicutes,Sediment (saline),2
291,30,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__WPS-2,Sediment (saline),2
291,49,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__PAUC34f,Sediment (saline),2
291,80,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Bacteroidetes,Sediment (saline),2
291,70,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Gemmatimonadetes,Sediment (saline),2
291,43,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__BRC1,Sediment (saline),2
291,66,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Spirochaetes,Sediment (saline),2
291,57,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__OP3,Sediment (saline),2
291,72,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Acidobacteria,Sediment (saline),2
291,59,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__WS3,Sediment (saline),2
291,58,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Lentisphaerae,Sediment (saline),2
291,76,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,unclassified,Sediment (saline),2
291,77,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Verrucomicrobia,Sediment (saline),2
291,47,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__NKB19,Sediment (saline),2
291,73,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Chloroflexi,Sediment (saline),2
291,45,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__OP9,Sediment (saline),2
291,81,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Proteobacteria,Sediment (saline),2
291,64,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__OD1,Sediment (saline),2
291,51,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Elusimicrobia,Sediment (saline),2
291,39,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__[Thermi],Sediment (saline),2
291,69,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Archaea;p__Euryarchaeota,Sediment (saline),2
291,53,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Caldithrix,Sediment (saline),2
291,78,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Bacteria;p__Actinobacteria,Sediment (saline),2
291,65,1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex,k__Archaea;p__[Parvarchaeota],Sediment (saline),2
220,60,804.H05.072905.R0347,k__Bacteria;p__Chlamydiae,Surface (saline),1
220,71,804.H05.072905.R0347,k__Archaea;p__Crenarchaeota,Surface (saline),1
220,79,804.H05.072905.R0347,k__Bacteria;p__Cyanobacteria,Surface (saline),1
220,55,804.H05.072905.R0347,k__Bacteria;p__Armatimonadetes,Surface (saline),1
220,75,804.H05.072905.R0347,k__Bacteria;p__Planctomycetes,Surface (saline),1
220,74,804.H05.072905.R0347,k__Bacteria;p__Firmicutes,Surface (saline),1
220,80,804.H05.072905.R0347,k__Bacteria;p__Bacteroidetes,Surface (saline),1
220,70,804.H05.072905.R0347,k__Bacteria;p__Gemmatimonadetes,Surface (saline),1
220,67,804.H05.072905.R0347,k__Bacteria;p__GN02,Surface (saline),1
220,48,804.H05.072905.R0347,k__Bacteria;p__SBR1093,Surface (saline),1
220,72,804.H05.072905.R0347,k__Bacteria;p__Acidobacteria,Surface (saline),1
220,29,804.H05.072905.R0347,k__Bacteria;p__NC10,Surface (saline),1
220,62,804.H05.072905.R0347,k__Bacteria;p__TM6,Surface (saline),1
220,76,804.H05.072905.R0347,unclassified,Surface (saline),1
220,77,804.H05.072905.R0347,k__Bacteria;p__Verrucomicrobia,Surface (saline),1
220,35,804.H05.072905.R0347,k__Bacteria;p__ZB3,Surface (saline),1
220,73,804.H05.072905.R0347,k__Bacteria;p__Chloroflexi,Surface (saline),1
220,81,804.H05.072905.R0347,k__Bacteria;p__Proteobacteria,Surface (saline),1
220,64,804.H05.072905.R0347,k__Bacteria;p__OD1,Surface (saline),1
220,53,804.H05.072905.R0347,k__Bacteria;p__Caldithrix,Surface (saline),1
220,78,804.H05.072905.R0347,k__Bacteria;p__Actinobacteria,Surface (saline),1
113,79,2080.S42D60.85,k__Bacteria;p__Cyanobacteria,Water (saline),3
113,75,2080.S42D60.85,k__Bacteria;p__Planctomycetes,Water (saline),3
113,74,2080.S42D60.85,k__Bacteria;p__Firmicutes,Water (saline),3
113,61,2080.S42D60.85,k__Bacteria;p__SAR406,Water (saline),3
113,80,2080.S42D60.85,k__Bacteria;p__Bacteroidetes,Water (saline),3
113,48,2080.S42D60.85,k__Bacteria;p__SBR1093,Water (saline),3
113,76,2080.S42D60.85,unclassified,Water (saline),3
113,77,2080.S42D60.85,k__Bacteria;p__Verrucomicrobia,Water (saline),3
113,35,2080.S42D60.85,k__Bacteria;p__ZB3,Water (saline),3
113,73,2080.S42D60.85,k__Bacteria;p__Chloroflexi,Water (saline),3
113,81,2080.S42D60.85,k__Bacteria;p__Proteobacteria,Water (saline),3
113,69,2080.S42D60.85,k__Archaea;p__Euryarchaeota,Water (saline),3
113,78,2080.S42D60.85,k__Bacteria;p__Actinobacteria,Water (saline),3
378,60,678.T.RFLP.Sample.654,k__Bacteria;p__Chlamydiae,Sediment (saline),2
378,71,678.T.RFLP.Sample.654,k__Archaea;p__Crenarchaeota,Sediment (saline),2
378,56,678.T.RFLP.Sample.654,k__Bacteria;p__Fusobacteria,Sediment (saline),2
378,68,678.T.RFLP.Sample.654,k__Bacteria;p__Chlorobi,Sediment (saline),2
378,20,678.T.RFLP.Sample.654,k__Bacteria;p__GOUTA4,Sediment (saline),2
378,34,678.T.RFLP.Sample.654,k__Bacteria;p__AC1,Sediment (saline),2
378,52,678.T.RFLP.Sample.654,k__Bacteria;p__Fibrobacteres,Sediment (saline),2
378,75,678.T.RFLP.Sample.654,k__Bacteria;p__Planctomycetes,Sediment (saline),2
378,74,678.T.RFLP.Sample.654,k__Bacteria;p__Firmicutes,Sediment (saline),2
378,16,678.T.RFLP.Sample.654,k__Bacteria;p__VHS-B3-43,Sediment (saline),2
378,61,678.T.RFLP.Sample.654,k__Bacteria;p__SAR406,Sediment (saline),2
378,38,678.T.RFLP.Sample.654,k__Bacteria;p__Hyd24-12,Sediment (saline),2
378,49,678.T.RFLP.Sample.654,k__Bacteria;p__PAUC34f,Sediment (saline),2
378,80,678.T.RFLP.Sample.654,k__Bacteria;p__Bacteroidetes,Sediment (saline),2
378,70,678.T.RFLP.Sample.654,k__Bacteria;p__Gemmatimonadetes,Sediment (saline),2
378,43,678.T.RFLP.Sample.654,k__Bacteria;p__BRC1,Sediment (saline),2
378,67,678.T.RFLP.Sample.654,k__Bacteria;p__GN02,Sediment (saline),2
378,48,678.T.RFLP.Sample.654,k__Bacteria;p__SBR1093,Sediment (saline),2
378,66,678.T.RFLP.Sample.654,k__Bacteria;p__Spirochaetes,Sediment (saline),2
378,57,678.T.RFLP.Sample.654,k__Bacteria;p__OP3,Sediment (saline),2
378,72,678.T.RFLP.Sample.654,k__Bacteria;p__Acidobacteria,Sediment (saline),2
378,41,678.T.RFLP.Sample.654,k__Bacteria;p__WS2,Sediment (saline),2
378,22,678.T.RFLP.Sample.654,k__Bacteria;p__WS1,Sediment (saline),2
378,59,678.T.RFLP.Sample.654,k__Bacteria;p__WS3,Sediment (saline),2
378,26,678.T.RFLP.Sample.654,k__Bacteria;p__BHI80-139,Sediment (saline),2
